N	3gram	Vinokur_Ku_3	FransuaR
1	в том числе	2	10
2	в том что	8	6
3	в той или	2	5
4	той или иной	5	5
5	до сих пор	8	4
6	в отличие от	2	4
7	или иной форме	1	4
8	искусства и литературы	1	4
9	сих пор еще	3	3
10	с точки зрения	16	3
11	в известной мере	1	3
12	выходит за пределы	1	3
13	и прежде всего	1	3
14	на самом деле	3	2
15	как раз и	2	2
16	но и в	1	2
17	на этот вопрос	1	2
18	с одной стороны	4	2
19	этот вопрос мы	1	2
20	в свое время	2	2
21	вовсе не в	1	2
22	так и в	3	2
23	но все же	1	2
24	литературного языка но	1	1
25	потому что он	1	1
26	точки зрения на	2	1
27	между прочим в	1	1
28	еще раз подчеркнуть	1	1
29	в чем же	1	1
30	они ничего не	1	1
31	чуть ли не	1	1
32	по отношению к	2	1
33	в самом деле	11	1
34	в сущности первая	1	1
35	в таких образах	1	1
36	свое значение и	1	1
37	и в области	3	1
38	на тех же	1	1
39	имеет в виду	1	1
40	и не может	1	1
41	можно говорить о	3	1
42	при этом что	2	1
43	в собственном смысле	1	1
44	это вовсе не	1	1
45	или иной степени	1	1
46	в противоположность этому	1	1
47	для нас в	1	1
48	от нас и	1	1
49	то или иное	2	1
50	в наши дни	1	1
51	на время в	1	1
52	так как он	2	1
53	тех или иных	1	1
54	не потому что	1	1
55	мы наблюдаем в	1	1
56	которых можно говорить	1	1
57	есть между прочим	1	1
58	можно говорить как	1	1
59	в какой мере	2	1
60	в известном смысле	2	1
61	пр и пр	1	1
62	не могут быть	2	1
63	в связи с	4	1
64	во всяком случае	1	1
65	он не знает	1	1
66	в целом ряде	1	1
67	с другой стороны	3	1
68	все подобного рода	1	1
69	не может быть	3	1
70	как и всякая	1	1
71	слова и выражения	1	1
72	то же время	1	1
73	и пр и	1	1
74	то что мы	1	1
75	никогда не может	1	1
76	в одном из	1	1
77	есть еще и	1	1
78	обычно совершенно не	1	1
79	именно потому что	1	1
80	раз подчеркнуть что	1	1
81	тех же основаниях	1	1
82	мы имеем в	1	1
83	они как бы	1	1
84	для того чтобы	11	1
85	друг от друга	1	1
86	не собираемся решать	1	1
87	известном смысле может	1	1
88	беда в том	2	1
89	в то же	1	1
90	в вопросе о	1	1
91	не только в	3	1
92	от друга в	1	1
93	к тому же	2	1
94	особо нужно отметить	1	1
