N	2gram	Voloshinov_1	Myshleni
1	в том	6	33
2	том что	3	27
3	точки зрения	34	26
4	то что	8	20
5	в этом	16	19
6	с точки	20	18
7	того что	3	17
8	мышления и	1	16
9	не только	8	15
10	и в	19	15
11	речи и	3	15
12	таким образом	17	14
13	что в	4	14
14	и речи	2	13
15	того чтобы	5	12
16	и т.д	2	12
17	говорит он	2	12
18	что он	2	12
19	в самом	10	11
20	в процессе	14	11
21	мы не	6	10
22	в целом	1	10
23	было бы	4	10
24	для того	4	10
25	но и	8	10
26	мы можем	2	10
27	в сущности	3	9
28	в своем	2	9
29	мышления в	1	9
30	о том	2	9
31	связи с	11	9
32	может быть	26	9
33	что мы	1	9
34	не может	24	9
35	не является	4	9
36	не в	5	8
37	никогда не	2	8
38	так и	11	8
39	если бы	2	8
40	и что	1	8
41	на основе	1	7
42	он не	3	7
43	высшей степени	3	7
44	в высшей	3	7
45	по себе	4	7
46	к тому	2	7
47	и т.п	10	7
48	тот же	4	7
49	с одной	1	7
50	потому что	1	7
51	мы знаем	5	7
52	одной стороны	1	7
53	как бы	15	7
54	и не	26	7
55	во всяком	5	7
56	самом деле	10	6
57	мы уже	2	6
58	зависимости от	2	6
59	по отношению	3	6
60	в этой	1	6
61	в истории	3	6
62	мы должны	3	6
63	и к	3	6
64	что это	1	6
65	как он	2	6
66	как и	12	6
67	мы видели	1	6
68	всяком случае	2	6
69	точку зрения	2	6
70	речи в	3	6
71	в отношении	4	6
72	как мы	13	6
73	в виду	2	6
74	но в	7	6
75	по своей	1	6
76	если мы	11	6
77	вовсе не	5	6
78	с другой	5	6
79	на этот	3	6
80	там где	2	6
81	в частности	2	6
82	как это	1	6
83	в связи	7	6
84	сказать что	4	6
85	то же	7	5
86	вопрос о	4	5
87	последнее время	1	5
88	уже в	1	5
89	приводит к	1	5
90	внутренней речи	9	5
91	это не	1	5
92	тогда когда	1	5
93	во всей	1	5
94	можно было	2	5
95	и даже	2	5
96	эта проблема	2	5
97	социальной среды	1	5
98	этот вопрос	5	5
99	и их	2	5
100	теории познания	1	5
101	друг друга	8	5
102	речь и	2	5
103	и др	2	5
104	с помощью	6	5
105	социальной среде	3	5
106	по существу	1	5
107	отношению к	2	5
108	связана с	2	4
109	переход от	4	4
110	хотя бы	5	4
111	с его	1	4
112	из этих	2	4
113	независимо от	2	4
114	как в	4	4
115	все же	8	4
116	могли бы	1	4
117	от речи	1	4
118	в которой	3	4
119	в последнее	1	4
120	что все	2	4
121	от социальной	1	4
122	в своей	3	4
123	является для	1	4
124	от его	1	4
125	к этому	5	4
126	их в	1	4
127	не имеет	3	4
128	того как	1	4
129	и его	19	4
130	речи мы	1	4
131	в совершенно	1	4
132	и с	2	4
133	мы могли	1	4
134	мы видим	1	4
135	так как	2	4
136	только в	9	4
137	в качестве	2	4
138	для всех	2	4
139	в начале	5	4
140	при помощи	1	4
141	как раз	2	4
142	прежде всего	13	4
143	так же	7	4
144	все это	3	4
145	а в	4	4
146	в объяснении	2	3
147	на самом	3	3
148	идет о	1	3
149	здесь и	1	3
150	отношения между	1	3
151	и до	1	3
152	для которого	1	3
153	действительности и	3	3
154	и ее	3	3
155	он сам	1	3
156	точка зрения	7	3
157	в общем	1	3
158	должны были	1	3
159	языка и	13	3
160	с этим	4	3
161	смысле этого	3	3
162	бы и	2	3
163	все эти	7	3
164	при этом	8	3
165	и по	1	3
166	те же	5	3
167	лишь в	9	3
168	с другими	3	3
169	во время	1	3
170	бы к	1	3
171	социальная среда	1	3
172	для этого	1	3
173	из которых	2	3
174	знаком и	1	3
175	в самой	1	3
176	этом отношении	3	3
177	в основе	2	3
178	числе и	2	3
179	и это	3	3
180	внутренняя речь	9	3
181	действия и	1	3
182	из двух	1	3
183	орудий и	1	3
184	ничего не	6	3
185	и только	2	3
186	значение в	1	3
187	философии и	1	3
188	одной из	3	3
189	но не	1	3
190	из них	3	3
191	для него	9	3
192	отличие от	5	3
193	со стороны	1	3
194	в отличие	5	3
195	что для	1	3
196	а не	7	3
197	и особенно	1	3
198	в данном	4	3
199	этого слова	2	3
200	не существует	3	3
201	или в	2	3
202	в результате	9	3
203	и все	5	3
204	речи все	1	3
205	лежит в	1	3
206	того же	6	3
207	и мышления	1	3
208	речи как	2	3
209	к этой	2	3
210	тем самым	1	3
211	том числе	2	3
212	ту же	2	2
213	также и	1	2
214	же как	2	2
215	или к	2	2
216	ибо как	1	2
217	и есть	3	2
218	в котором	3	2
219	той же	2	2
220	из всех	1	2
221	и само	1	2
222	действительность или	1	2
223	что между	1	2
224	которую мы	1	2
225	является уже	1	2
226	имеет свою	3	2
227	является необходимым	1	2
228	говорить о	1	2
229	принадлежит к	1	2
230	и самого	1	2
231	которые он	1	2
232	столь же	1	2
233	во всех	7	2
234	друг от	1	2
235	нет и	4	2
236	за пределы	5	2
237	сама по	2	2
238	отнюдь не	6	2
