N	2gram	Bakhtin_Pr_4	slovoVRo
1	и в	46	41
2	в нем	17	30
3	то есть	40	26
4	в романе	6	21
5	в роман	1	19
6	могут быть	2	19
7	во всех	5	17
8	не только	14	16
9	и не	27	16
10	точки зрения	11	16
11	языка в	2	16
12	но и	12	16
13	а не	11	15
14	то же	6	14
15	и на	11	14
16	в то	5	14
17	и его	6	14
18	в пределах	10	14
19	может быть	23	14
20	и др	1	14
21	не может	19	14
22	слова и	7	13
23	в сущности	7	13
24	в его	9	13
25	в этом	16	12
26	до конца	4	12
27	же время	5	12
28	языка и	2	12
29	как бы	19	12
30	авторской речи	2	11
31	так и	4	11
32	в узком	2	10
33	в большинстве	9	10
34	в той	3	10
35	узком смысле	2	10
36	слово в	6	10
37	себя в	3	9
38	все эти	4	9
39	таким образом	4	9
40	той или	2	9
41	или иной	2	9
42	чужим словом	13	9
43	точка зрения	1	8
44	как в	4	8
45	но в	6	8
46	на его	1	8
47	с точки	9	8
48	как мы	12	8
49	или в	8	8
50	может не	1	8
51	с чужим	6	8
52	слова в	13	8
53	прежде всего	9	8
54	отношение к	3	7
55	все же	4	7
56	стиля и	1	7
57	чужих слов	4	7
58	жизни слова	4	7
59	в слове	3	7
60	в своей	3	7
61	не в	10	7
62	у тургенева	4	7
63	вовсе не	9	7
64	чужой речи	3	7
65	с ним	2	7
66	и следовательно	2	7
67	всех его	3	7
68	они могут	1	7
69	на фоне	6	7
70	все они	1	7
71	во всяком	2	7
72	того же	3	6
73	при этом	5	6
74	в плане	1	6
75	это не	5	6
76	в них	1	6
77	к своему	3	6
78	установка на	3	6
79	в отношении	3	6
80	слова как	3	6
81	только в	6	6
82	большинстве случаев	8	6
83	и даже	3	6
84	по своим	1	6
85	к чужому	7	6
86	а в	2	6
87	отношении к	2	6
88	и к	9	5
89	в самом	9	5
90	так сказать	5	5
91	авторскую речь	1	5
92	далеко не	3	5
93	всяком случае	1	5
94	в кавычки	2	5
95	все это	6	5
96	не на	1	5
97	подхода к	1	5
98	в языке	2	5
99	к нему	5	5
100	слово как	4	5
101	как его	1	5
102	точек зрения	4	5
103	с другой	3	5
104	своего предмета	1	5
105	еще более	3	5
106	слова среди	1	5
107	романа и	1	5
108	ту же	2	4
109	одним из	3	4
110	по преимуществу	1	4
111	в ней	1	4
112	меньшей степени	2	4
113	еще не	7	4
114	с его	5	4
115	системы языка	1	4
116	за пределы	5	4
117	словом в	4	4
118	перед нами	12	4
119	и наконец	4	4
120	но именно	3	4
121	не как	3	4
122	у толстого	1	4
123	ориентация слова	1	4
124	в каждом	6	4
125	связанных с	1	4
126	и с	7	4
127	лишь в	2	4
128	входит в	1	4
129	на почве	2	4
130	как и	12	4
131	автора и	2	4
132	смысловой инстанции	1	4
133	последней смысловой	2	4
134	в их	4	4
135	том же	4	4
136	в процессе	4	4
137	преимущественно в	1	4
138	и для	3	4
139	лежит в	1	4
140	на предмет	6	4
141	с ее	3	4
142	ничего не	2	4
143	автор не	2	4
144	о нем	6	4
145	все его	1	4
146	язык в	1	4
147	единого и	2	4
148	большей или	2	4
149	один из	1	4
150	оно и	2	4
151	с одной	1	4
152	языка как	1	4
153	рядом с	5	4
154	или меньшей	2	4
155	художественного слова	1	4
156	чужому слову	9	4
157	одной стороны	1	4
158	и все	9	4
159	там где	2	4
160	и потому	1	4
161	мы сказали	3	4
162	и формы	1	4
163	и единственного	1	4
164	кроме того	4	4
165	здесь в	2	4
166	известной степени	1	4
167	быть и	1	4
168	другой стороны	3	4
169	каждое слово	1	4
170	также и	3	3
171	или к	2	3
172	в первом	1	3
173	почти всегда	3	3
174	язык как	1	3
175	эта форма	1	3
176	же слово	1	3
177	данном случае	1	3
178	этого диалога	1	3
179	в своем	3	3
180	более или	3	3
181	бы и	2	3
182	осуществляет себя	1	3
183	из этих	3	3
184	языка а	1	3
185	прямой и	2	3
186	все слова	1	3
187	в себе	7	3
188	в поэзии	2	3
189	ни были	1	3
190	и сам	5	3
191	его в	1	3
192	было бы	3	3
193	лишь на	1	3
194	он не	4	3
195	лингвистики и	2	3
196	от языка	1	3
197	и прямо	2	3
198	или менее	3	3
199	социальных диалектов	2	3
200	лингвистика и	1	3
201	точку зрения	1	3
202	которые в	2	3
203	на всю	1	3
204	она не	3	3
205	нем в	1	3
206	не могло	2	3
207	следовательно и	2	3
208	никогда не	6	3
209	в задание	1	3
210	произведения как	1	3
211	и здесь	4	3
212	не могут	3	3
213	в других	2	3
214	к тому	2	3
215	поэтического языка	1	3
216	авторское слово	8	3
217	и этим	3	3
218	художественной прозы	1	3
219	но здесь	3	3
220	о том	5	3
221	и во	3	3
222	у рабле	2	3
223	переходит в	1	3
224	все время	2	3
225	в него	6	3
226	в том	9	3
227	словом и	3	3
228	поэтому и	2	3
229	бы ни	2	3
230	самом предмете	2	3
231	от автора	2	3
232	конечно не	8	3
233	и других	4	3
234	его и	1	3
235	для него	2	3
236	так как	5	3
237	друг друга	6	3
238	у него	5	3
239	речь и	2	3
240	двуголосое слово	8	3
241	выходит за	1	3
242	именно в	1	3
243	в свою	1	3
244	по всей	1	3
245	смысла и	1	3
246	не было	2	3
247	более того	3	3
248	речь но	1	3
249	с этим	2	3
250	в данном	2	3
251	и оценок	2	3
252	в чужих	1	3
253	и следует	1	3
254	и там	1	3
255	по существу	3	3
256	вне себя	1	3
257	при всем	2	3
258	мы найдем	1	3
259	в результате	2	3
260	лишь как	2	3
261	в большей	2	3
262	из существеннейших	1	3
263	хотя бы	2	3
264	в свое	2	3
265	но эти	4	3
266	а между	2	2
267	смысле слова	2	2
268	например в	4	2
269	на самом	1	2
270	к своей	1	2
271	есть свой	2	2
272	в котором	5	2
273	слово у	4	2
274	оно было	1	2
275	мы уже	3	2
276	той же	3	2
277	а как	2	2
278	авторская речь	1	2
279	мы не	4	2
280	же как	2	2
281	в диалогическом	1	2
282	из своих	2	2
283	стиля в	1	2
284	и чужого	1	2
285	прямое авторское	2	2
286	мы и	3	2
287	свой предмет	7	2
288	конечно и	3	2
289	и заставляет	1	2
290	слово не	9	2
291	и то	1	2
292	в прямой	1	2
293	между собой	1	2
294	в широком	1	2
295	о друге	1	2
296	одним словом	1	2
297	различия между	1	2
298	в ее	1	2
299	он может	1	2
300	стилистика и	1	2
301	но не	4	2
302	чужое высказывание	2	2
303	литературная пародия	1	2
304	слову в	2	2
305	и речи	1	2
306	сих пор	8	2
307	без другого	1	2
308	речи но	1	2
309	чужого слова	23	2
310	как к	1	2
311	пределах одной	1	2
312	своему предмету	3	2
313	хотя и	6	2
314	авторским словом	3	2
315	от этого	2	2
316	сливается с	1	2
317	в целом	1	2
318	и непосредственной	1	2
319	есть для	1	2
320	нами в	1	2
321	а вовсе	1	2
322	широком смысле	2	2
323	время и	2	2
324	одному из	1	2
325	они в	1	2
326	и единство	1	2
327	ни одному	2	2
328	и по	2	2
329	на этом	3	2
330	одно и	1	2
331	диалогические отношения	15	2
332	те же	2	2
333	на ту	1	2
334	на все	2	2
335	и непосредственное	1	2
336	и иных	1	2
337	его слова	3	2
338	нисколько не	1	2
339	том что	4	2
340	в этих	4	2
341	замкнутого высказывания	1	2
342	оговорок и	1	2
343	высказывания и	2	2
344	но он	3	2
345	друг другу	1	2
346	на авторскую	1	2
347	войти в	3	2
348	уже сказали	2	2
349	где нет	1	2
350	зрения и	2	2
351	даже в	1	2
352	остановимся на	2	2
353	заставляет его	1	2
354	тому что	1	2
355	каковы бы	1	2
356	в атмосфере	2	2
357	и стиль	1	2
358	слово языка	3	2
359	эта внутренняя	1	2
360	в самых	1	2
361	дело не	1	2
362	вне его	2	2
363	явление в	2	2
364	друг о	1	2
365	оно направлено	1	2
366	для нас	2	2
367	в сознании	1	2
368	голосов и	3	2
369	у нас	2	2
370	в духе	2	2
371	правда не	1	2
372	и самое	1	2
373	поколений и	1	2
374	и о	3	2
375	два голоса	3	2
376	же тему	2	2
377	при всех	1	2
378	так в	2	2
379	роль в	1	2
380	на том	2	2
381	диалектов и	1	2
382	можно было	2	2
383	не с	1	2
384	стилистика в	1	2
385	произведения не	1	2
386	иногда в	1	2
387	введенные в	1	2
388	из одного	2	2
389	и вообще	1	2
390	в другом	2	2
391	за пределами	1	2
392	голоса в	1	2
393	как социально	1	2
394	можно сказать	4	2
395	жизни но	1	2
396	в пародийном	1	2
397	наконец в	1	2
398	слов и	3	2
399	и всякое	2	2
400	речи героя	2	2
401	и самая	1	2
402	и одновременно	2	2
403	здесь не	4	2
404	мы видим	1	2
405	рассказ рассказчика	5	2
406	осмысления и	1	2
407	между тем	2	2
408	рассказчика или	1	2
409	и тем	2	2
410	нас здесь	2	2
411	с которыми	1	2
412	так что	2	2
413	же и	4	2
414	связи с	1	2
415	он их	1	2
416	уже не	4	2
417	и у	1	2
418	если мы	5	2
419	только на	3	2
420	высказывание на	1	2
421	остаются в	1	2
422	характерно что	1	2
423	в известной	2	2
424	в одном	11	2
425	себя от	1	2
426	свое выражение	1	2
427	не укладывается	1	2
428	в последние	1	2
429	в другой	1	2
430	именно как	2	2
431	жизнь слова	3	2
432	до сих	8	2
433	оно лишь	1	2
434	не есть	1	2
435	с другом	5	2
436	а с	1	2
437	в определенных	1	2
438	точке зрения	1	2
439	романа но	1	2
440	специфические явления	1	2
441	жизнь в	3	2
442	на возможность	1	2
443	не язык	1	2
444	между этими	3	2
445	знает только	2	2
446	слова притом	1	2
447	совершенно не	4	2
448	что все	1	2
449	в частности	1	2
450	своего слова	1	2
451	так же	3	2
452	его как	2	2
453	от чужих	1	2
454	и социальных	1	2
455	в речах	1	2
456	этого типа	1	2
457	в романах	5	2
458	речь в	2	2
459	для понимания	2	2
460	друг с	5	2
461	рассказ в	3	2
462	должно быть	4	2
463	этом случае	1	2
464	в условиях	3	2
465	и слово	1	2
466	как раз	7	2
467	слова так	1	2
468	слова которая	1	2
469	одна из	2	2
470	и другим	1	2
471	оно как	1	2
472	потому что	4	2
473	ни было	1	2
