N	3gram	Vygotskiy__1	Istorich
1	и т д	8	24
2	так же как	4	12
3	совершенно так же	1	6
4	до сих пор	3	5
5	точно так же	3	5
6	и то что	1	5
7	же как и	1	4
8	с другой стороны	5	4
9	не может быть	8	4
10	приводит нас к	1	4
11	что иное как	1	3
12	по сравнению с	1	3
13	мы видели что	2	3
14	на то что	8	3
15	не что иное	1	3
16	о том что	7	2
17	же как в	1	2
18	то же самое	2	2
19	еще прибавить что	1	2
20	не только в	1	2
21	на задний план	1	2
22	смысле этого слова	2	2
23	то что он	1	2
24	в тех случаях	1	2
25	так и в	2	2
26	в связи с	1	2
27	тем не менее	2	2
28	ясно показывает как	1	2
29	мы увидим что	2	2
30	быть определены как	1	1
31	потому что он	2	1
32	при помощи которых	1	1
33	а не за	1	1
34	вовсе не есть	1	1
35	то что и	1	1
36	но так как	1	1
37	но это только	1	1
38	подобно тому как	5	1
39	в том числе	1	1
40	указывает на то	3	1
41	что в этом	3	1
42	он говорит что	1	1
43	в зависимости от	5	1
44	и при помощи	1	1
45	мы видим в	1	1
46	независимо от того	1	1
47	время как он	1	1
48	и только после	1	1
49	совершенно ясно что	14	1
50	в приложении к	1	1
51	только при помощи	1	1
52	в основе своей	1	1
53	и не всегда	1	1
54	может быть только	1	1
55	и в этих	1	1
56	и могут быть	1	1
57	что в одной	1	1
58	видели что в	1	1
59	то время как	5	1
60	что и во	1	1
61	не потому что	1	1
62	если бы мы	1	1
63	все что здесь	1	1
64	он же дает	1	1
65	и то же	1	1
66	в том как	1	1
67	и вместе с	1	1
68	не могут быть	1	1
69	не в том	5	1
70	одни и те	1	1
71	но вместе с	1	1
72	одно и то	1	1
73	то что по	1	1
74	то что она	1	1
75	можно найти в	1	1
76	и в особенности	1	1
77	что у него	3	1
78	потому что мы	1	1
79	вместе с тем	2	1
80	в этом рассказе	1	1
81	в широком смысле	1	1
82	как будто бы	2	1
83	есть так как	1	1
84	мы не можем	2	1
85	таким образом мы	1	1
86	в то время	5	1
87	как нечто вторичное	1	1
88	это и есть	1	1
89	бы составить предмет	1	1
90	у него есть	1	1
91	который точно так	1	1
92	легко заметить что	1	1
93	и те же	1	1
94	могло бы составить	1	1
95	и в немецкой	1	1
96	но даже в	1	1
97	можно сказать что	1	1
98	даже в тех	1	1
99	мы видим что	2	1
100	когда он говорит	1	1
101	как и в	4	1
102	что и в	2	1
103	только тогда когда	4	1
