N	3gram	Voloshinov_1	Istorich
1	с другой стороны	5	8
2	с одной стороны	1	7
3	в этом случае	3	6
4	в том что	3	5
5	до сих пор	8	4
6	не только в	1	4
7	не может быть	13	3
8	в ней нет	1	2
9	всецело зависит от	1	2
10	на первый план	2	2
11	мы не будем	3	2
12	но и в	1	2
13	сих пор мы	1	2
14	таким образом и	1	2
15	во всяком случае	2	2
16	по отношению к	2	2
17	но все же	3	2
18	можно было бы	2	2
19	мы уже знаем	1	2
20	как мы видели	1	2
21	как только мы	1	1
22	более или менее	1	1
23	в том числе	2	1
24	том что он	1	1
25	же как и	2	1
26	никогда не будет	1	1
27	в одной из	1	1
28	тем что в	1	1
29	сих пор не	1	1
30	и не может	9	1
31	в таком случае	2	1
32	таким образом в	1	1
33	по аналогии с	1	1
34	с тем что	1	1
35	том числе и	2	1
36	но и эта	1	1
37	на этот вопрос	3	1
38	со всех сторон	2	1
39	с этой точки	1	1
40	нет места для	1	1
41	нам может быть	1	1
42	так же как	2	1
43	или как говорит	1	1
44	вообще не существует	1	1
45	на эти вопросы	1	1
46	ничего не означает	1	1
47	не попасть в	1	1
48	но при этом	2	1
49	так как они	1	1
50	так или иначе	1	1
51	мы не видим	1	1
52	все же не	1	1
53	это не значит	1	1
54	в этом направлении	1	1
55	в достаточной степени	2	1
56	после этого мы	1	1
57	между этими двумя	2	1
58	этой точки зрения	1	1
59	по ту сторону	1	1
60	и пр есть	1	1
61	с переходом на	1	1
62	независимо от того	1	1
63	от того что	2	1
64	так и в	1	1
65	только после этого	1	1
66	это значит что	1	1
67	и те же	5	1
68	подобно тому как	1	1
69	о чем речь	1	1
70	можно сказать что	3	1
71	как мы видим	1	1
72	еще никем не	1	1
73	другой стороны оно	1	1
74	с другом и	1	1
75	первый план выдвигается	1	1
76	тем не менее	2	1
77	друг с другом	1	1
78	для того чтобы	3	1
79	может быть дано	1	1
80	смысле этого слова	2	1
