N	3gram	Losev_Prob_4	Formalny
1	в связи с	3	10
2	и т п	1	9
3	с точки зрения	11	7
4	в то же	2	5
5	во всяком случае	4	5
6	и т д	3	5
7	вместе с тем	3	4
8	того или иного	3	4
9	на самом деле	3	3
10	как раз и	1	3
11	и не может	1	3
12	и в то	1	3
13	в зависимости от	3	3
14	сам по себе	6	3
15	не в том	1	3
16	в том смысле	2	3
17	с другой стороны	6	3
18	так и в	1	3
19	для того чтобы	2	3
20	в какой мере	4	2
21	прежде всего в	1	2
22	тем что оно	1	2
23	в этом смысле	3	2
24	сами по себе	2	2
25	то и другое	3	2
26	даже и не	2	2
27	в конце концов	1	2
28	смысле что он	1	2
29	художественной обработке и	1	2
30	ни в чем	1	2
31	по себе а	1	2
32	с самого начала	1	2
33	но все же	1	2
34	и прежде всего	2	2
35	к тому что	1	2
36	в предисловии к	1	2
37	том смысле что	1	2
38	в том что	8	2
39	и не в	1	2
40	что иное как	2	1
41	мы ни взяли	2	1
42	что же касается	1	1
43	прежде всего как	1	1
44	сам он не	1	1
45	иметь в виду	1	1
46	что перед нами	2	1
47	более или менее	2	1
48	которая не была	1	1
49	равно как и	1	1
50	не говоря уже	2	1
51	к своему пределу	2	1
52	в настоящее время	1	1
53	в таком виде	1	1
54	но даже и	4	1
55	перестал бы быть	1	1
56	нам кажется что	1	1
57	в области гуманитарных	1	1
58	с одной стороны	1	1
59	только в том	3	1
60	и для всех	1	1
61	до сих пор	1	1
62	говоря уже о	1	1
63	в таком случае	1	1
64	и в других	2	1
65	он не является	1	1
66	что он не	1	1
67	не сам по	2	1
68	может быть даже	1	1
69	при помощи этого	1	1
70	в других областях	1	1
71	по крайней мере	6	1
72	является не чем	1	1
73	а если и	2	1
74	же в таком	1	1
75	в том или	2	1
76	не чем иным	2	1
77	в этой области	1	1
78	в данном случае	5	1
79	в том чтобы	2	1
80	вовсе не обязательно	1	1
81	в том как	1	1
82	это и есть	1	1
83	не тем что	1	1
84	но именно в	1	1
85	бы то ни	1	1
86	перед нами отнюдь	2	1
87	и во всяком	3	1
88	только то что	1	1
89	есть не что	2	1
90	чем иным как	2	1
91	уже потому что	1	1
92	в подавляющем большинстве	1	1
93	быть даже и	1	1
94	нами отнюдь не	2	1
95	той или другой	3	1
96	не была бы	1	1
97	имеем в виду	3	1
98	области гуманитарных наук	1	1
99	и тем самым	1	1
100	в свою очередь	1	1
101	несмотря на свой	1	1
102	ничего общего с	2	1
103	времени и пространстве	1	1
104	то только в	2	1
105	не происходит в	1	1
106	каким мы его	1	1
107	и методы их	1	1
108	мы имеем в	1	1
109	по этому поводу	1	1
110	было бы сказать	1	1
111	не что иное	2	1
112	сама по себе	2	1
113	тем не менее	10	1
114	вовсе не является	2	1
115	как и в	1	1
116	в чем не	1	1
