N	2gram	Potebnia_M_2	StatiiOP
1	и в	24	44
2	в том	18	36
3	и т	6	30
4	что в	16	30
5	том что	8	29
6	в этом	8	21
7	т д	3	21
8	вовсе не	9	19
9	не только	15	18
10	то что	20	18
11	было бы	13	17
12	о том	5	17
13	а в	8	17
14	а не	18	16
15	и не	19	16
16	может быть	23	15
17	как в	10	13
18	не в	13	12
19	в первой	1	12
20	самом деле	2	11
21	того чтобы	2	11
22	у нас	2	11
23	но в	4	10
24	для того	5	10
25	что он	4	10
26	только в	11	10
27	но и	9	10
28	как и	7	9
29	в то	6	9
30	так и	5	9
31	во второй	1	9
32	если бы	11	9
33	того что	7	9
34	в его	2	9
35	т п	3	9
36	с другой	6	9
37	например в	3	8
38	во всех	7	8
39	все же	5	8
40	это не	3	8
41	из них	5	8
42	с точки	1	8
43	и его	2	8
44	не может	12	8
45	что они	5	7
46	в самом	4	7
47	так например	3	7
48	таким образом	11	7
49	другой стороны	2	7
50	для нас	31	7
51	до сих	4	7
52	прежде всего	7	7
53	сих пор	4	7
54	сказать что	2	7
55	по поводу	6	7
56	на самом	2	6
57	со стороны	3	6
58	из этих	4	6
59	потому что	49	6
60	что и	11	6
61	всяком случае	7	6
62	так что	10	6
63	для него	10	6
64	именно в	1	6
65	дело в	1	6
66	в той	1	6
67	что же	1	6
68	но это	3	6
69	хотя бы	2	6
70	во всяком	7	6
71	вряд ли	3	5
72	и то	3	5
73	то же	12	5
74	той же	3	5
75	в целом	3	5
76	все эти	2	5
77	в нем	9	5
78	и по	2	5
79	в слове	13	5
80	такой же	4	5
81	в котором	4	5
82	в которых	1	5
83	не менее	5	5
84	никогда не	4	5
85	могут быть	8	5
86	так как	10	5
87	тем что	7	5
88	несколько примеров	1	5
89	там где	4	5
90	что мы	11	5
91	все это	2	5
92	была бы	1	5
93	жизни и	1	5
94	того времени	1	5
95	так же	2	5
96	как это	2	4
97	в которой	5	4
98	вопрос о	2	4
99	столь же	5	4
100	бы и	1	4
101	что это	3	4
102	на то	5	4
103	что она	3	4
104	но все	2	4
105	но если	2	4
106	том как	3	4
107	не имеет	6	4
108	же время	2	4
109	это слово	1	4
110	в ее	1	4
111	языка и	3	4
112	что у	2	4
113	на вопрос	3	4
114	и что	4	4
115	заключается в	1	4
116	во втором	1	4
117	же и	1	4
118	никто не	1	4
119	мы находим	2	4
120	не было	6	4
121	к которому	2	4
122	как бы	9	4
123	тем более	1	4
124	того же	14	3
125	и без	1	3
126	тем же	3	3
127	должна быть	1	3
128	и за	1	3
129	то это	3	3
130	в ней	3	3
131	еще не	4	3
132	в чем	7	3
133	но не	12	3
134	не все	2	3
135	ответ на	1	3
136	по отношению	2	3
137	в истории	1	3
138	общего с	2	3
139	с этим	7	3
140	как к	1	3
141	что касается	1	3
142	то в	1	3
143	что так	1	3
144	во многих	3	3
145	же это	1	3
146	в каждом	2	3
147	связанные с	2	3
148	же касается	1	3
149	в другом	2	3
150	и с	1	3
151	лишь в	1	3
152	и тем	3	3
153	кажется что	3	3
154	ни в	1	3
155	чем в	1	3
156	о которой	3	3
157	что не	5	3
158	тому что	2	3
159	во время	4	3
160	а на	1	3
161	этих двух	1	3
162	стремление к	2	3
163	в каком	3	3
164	очень часто	1	3
165	и вполне	1	3
166	должны быть	4	3
167	что оно	4	3
168	в применении	1	3
169	должен быть	1	3
170	для себя	1	3
171	об этом	1	3
172	поэтому в	1	3
173	и вообще	3	3
174	внимание на	2	3
175	его жизни	1	3
176	между тем	6	3
177	нужно искать	1	3
178	и только	6	3
179	значит что	1	3
180	но с	1	3
181	в какой	2	3
182	и так	1	3
183	по мнению	1	3
184	с одной	4	3
185	если это	2	3
186	ни с	2	3
187	а именно	1	3
188	а с	2	3
189	что для	3	3
190	применении к	1	3
191	с этой	1	3
192	и для	3	3
193	в таком	4	3
194	ничего общего	1	3
195	отношения к	2	2
196	них это	1	2
197	мере в	1	2
198	которыми он	1	2
199	а как	1	2
200	мы не	11	2
201	бы что	2	2
202	не была	1	2
203	оба эти	2	2
204	или же	7	2
205	время как	4	2
206	из того	1	2
207	быть в	1	2
208	совсем не	2	2
209	в сторону	1	2
210	отношение к	1	2
211	за пределы	2	2
212	на которое	1	2
213	что как	1	2
214	есть в	2	2
215	что нет	2	2
216	смысле этого	3	2
217	от этого	1	2
218	бы не	5	2
219	и и	1	2
220	думать что	3	2
221	в себе	10	2
222	но он	2	2
223	но на	2	2
224	в наших	1	2
225	при этом	13	2
226	он не	1	2
227	всех этих	2	2
228	свою собственную	1	2
229	он должен	1	2
230	и более	1	2
231	что ни	2	2
232	что все	2	2
233	разница между	2	2
234	при помощи	1	2
235	его в	3	2
236	не всегда	1	2
237	и уже	5	2
238	имеет ничего	1	2
239	никаких оснований	1	2
240	можно найти	1	2
241	в такой	1	2
242	всякий раз	1	2
243	втором случае	1	2
244	которые в	1	2
245	их в	2	2
246	наших глазах	1	2
247	рода в	1	2
248	тем самым	4	2
249	что с	2	2
250	на него	3	2
251	вытекает из	2	2
252	судя по	5	2
253	не имели	1	2
254	ничего не	1	2
255	же несомненно	1	2
256	тем не	6	2
257	в сознании	23	2
258	только с	1	2
259	что на	3	2
260	начиная с	1	2
261	такие случаи	1	2
262	есть только	6	2
263	и такие	1	2
264	что при	1	2
265	и это	2	2
266	без всякого	1	2
267	то время	4	2
268	и сам	1	2
269	то есть	30	2
270	отчета в	1	2
271	и все	3	2
272	все в	1	2
273	и во	3	2
274	а потому	5	2
275	крайней мере	5	2
276	к нему	1	2
277	что здесь	1	2
278	по своей	1	2
279	д и	1	2
280	со всеми	1	2
281	с которыми	2	2
282	конечно не	1	2
283	и у	3	2
284	уже в	5	2
285	если в	3	2
286	как более	1	2
287	одно из	3	2
288	а то	2	2
289	могло бы	1	2
290	допустим что	2	2
291	не для	1	2
292	у него	2	2
293	в других	4	2
294	даже и	2	2
295	бы это	1	2
296	превращается в	2	2
297	которое я	1	2
298	одной стороны	3	2
299	кто знает	1	2
300	по крайней	5	2
301	который не	1	2
302	не знаю	1	2
303	если не	4	2
304	на который	1	2
305	ни на	1	2
306	что во	2	2
307	и потому	2	2
308	многих случаях	1	2
309	и их	5	2
310	а если	1	2
311	том смысле	4	2
312	этого слова	6	2
313	этом случае	1	2
314	между прочим	4	2
315	и тогда	3	2
316	но для	1	2
317	что то	1	2
318	при таком	1	2
319	о котором	2	2
320	то не	3	2
321	в этих	3	2
322	дело с	1	2
323	занимает в	1	2
324	например во	1	2
325	в своих	1	2
326	можно назвать	2	2
327	а между	4	1
328	если б	5	1
329	нас более	1	1
330	чтобы не	1	1
331	по отдельным	1	1
332	с требованиями	2	1
333	не имел	1	1
334	но тогда	1	1
335	словами и	1	1
336	на деле	3	1
337	и есть	2	1
338	чего не	2	1
339	на две	2	1
340	много слов	1	1
341	видеть в	1	1
342	если к	1	1
343	и могут	1	1
344	мы называем	3	1
345	его не	3	1
346	полагает что	3	1
347	смотреть на	1	1
348	им самим	1	1
349	и язык	1	1
350	этом не	1	1
351	и другая	1	1
352	от друга	1	1
353	как я	1	1
354	но даже	3	1
355	степени как	1	1
356	так а	1	1
357	и самого	1	1
358	двух или	1	1
359	на нем	1	1
360	и на	8	1
361	на них	1	1
362	между собой	1	1
363	бы то	1	1
364	с его	2	1
365	мысль что	1	1
366	бы она	1	1
367	оно совершенно	1	1
368	б с	1	1
369	видит в	1	1
370	но как	1	1
371	а только	8	1
372	только при	1	1
373	тех же	1	1
374	могут и	1	1
375	должны были	1	1
376	очевидно что	3	1
377	с собою	1	1
378	этого последнего	3	1
379	друг от	1	1
380	общего правила	1	1
381	смотрел на	1	1
382	это самое	2	1
383	в одной	1	1
384	отвечать на	1	1
385	чем мы	1	1
386	стороны и	1	1
387	перед нами	1	1
388	систему как	1	1
389	на память	2	1
390	хотя и	3	1
391	и понимания	1	1
392	что по	1	1
393	эти общие	1	1
394	та и	1	1
395	и какой	1	1
396	первой из	1	1
397	себе как	1	1
398	следует сделать	1	1
399	указания на	4	1
400	бы с	1	1
401	он в	1	1
402	в нашем	2	1
403	что пока	1	1
404	так в	4	1
405	в известном	1	1
406	в обширном	1	1
407	с их	1	1
408	звуков а	1	1
409	и до	1	1
410	и кто	1	1
411	иначе и	1	1
412	имеет для	3	1
413	как он	4	1
414	время и	2	1
415	от которого	1	1
416	одно целое	4	1
417	нужно не	1	1
418	как увидим	2	1
419	не как	3	1
420	чтобы в	1	1
421	какой бы	1	1
422	приходим к	1	1
423	смысле как	2	1
424	имел бы	1	1
425	что нельзя	1	1
426	а разве	1	1
427	ни был	2	1
428	например мы	2	1
429	такого же	2	1
430	значительной степени	1	1
431	том же	1	1
432	могла бы	3	1
433	так называемым	1	1
434	том случае	1	1
435	в таких	1	1
436	на все	3	1
437	где оно	2	1
438	на каком	1	1
439	входит в	1	1
440	это было	2	1
441	в глазах	1	1
442	нам до	2	1
443	то все	4	1
444	известно что	1	1
445	но их	1	1
446	и дает	1	1
447	в них	5	1
448	о которых	3	1
449	далеко не	3	1
450	на основании	1	1
451	с тем	4	1
452	во внимание	1	1
453	вопрос и	1	1
454	выйти за	1	1
455	в развитии	1	1
456	можно считать	1	1
457	что значит	1	1
458	бы на	1	1
459	от своего	1	1
460	и при	3	1
461	что такое	2	1
462	представить себе	1	1
463	ли можно	1	1
464	это только	1	1
465	из прежних	2	1
466	нет возможности	2	1
467	место в	4	1
468	мы в	3	1
469	не столько	2	1
470	значение то	1	1
471	от себя	2	1
472	оно стало	1	1
473	что я	1	1
474	значение для	1	1
475	которые должны	1	1
476	две стороны	1	1
477	несомненно что	1	1
478	одном из	4	1
479	том чтобы	1	1
480	в прямом	1	1
481	доказывает что	1	1
482	и эти	1	1
483	действительно есть	1	1
484	на другую	1	1
485	и наоборот	5	1
486	не должно	2	1
487	быть не	3	1
488	бы быть	3	1
489	по себе	15	1
490	всего его	1	1
491	слово как	2	1
492	если и	2	1
493	и находя	1	1
494	таких случаях	1	1
495	и другое	4	1
496	на котором	1	1
497	тогда когда	10	1
498	она ни	1	1
499	одна из	4	1
500	и притом	3	1
501	не вытекает	1	1
502	к этим	1	1
503	в процессе	1	1
504	и имеет	1	1
505	для кого	2	1
506	но только	2	1
507	не могло	1	1
508	же значение	1	1
509	произвольное и	1	1
510	никому не	1	1
511	того как	7	1
512	с одним	1	1
513	приведены в	1	1
514	таким путем	4	1
515	есть такой	1	1
516	и чувства	2	1
517	не нужен	1	1
518	уже и	1	1
519	которая по	1	1
520	бы несколько	2	1
521	не потому	1	1
522	к отдельным	1	1
523	не могут	7	1
524	когда мы	2	1
525	возможности но	1	1
526	него по	1	1
527	отличается от	1	1
528	к тому	1	1
529	такие которые	2	1
530	слова с	1	1
531	языка что	1	1
532	то ни	1	1
533	всех случаях	1	1
534	как мы	1	1
535	и о	1	1
536	от разных	1	1
537	встречаем и	1	1
538	но при	1	1
539	ни одно	1	1
540	находя в	1	1
541	к нам	2	1
542	с каким	2	1
543	мысль о	7	1
544	только то	1	1
545	хотя не	1	1
546	с самого	2	1
547	непосредственно вытекает	1	1
548	на том	1	1
549	времени и	1	1
550	больше в	1	1
551	было в	2	1
552	мог бы	3	1
553	во многом	1	1
554	на которую	1	1
555	которые с	1	1
556	законченные и	1	1
557	жизнь если	1	1
558	таком виде	1	1
559	и вкуса	1	1
560	разумеется что	1	1
561	в отдельном	1	1
562	хотя это	1	1
563	образом в	4	1
564	некоторых из	1	1
565	кого не	1	1
566	и та	1	1
567	язык и	1	1
568	при котором	1	1
569	первого то	1	1
570	утверждает что	1	1
571	после того	2	1
572	и просто	1	1
573	что его	3	1
574	можно сказать	1	1
575	все его	1	1
576	то тем	1	1
577	времени в	1	1
578	образом мы	2	1
579	к истине	1	1
580	же образ	1	1
581	слов от	1	1
582	которые мы	3	1
583	показывает как	1	1
584	в другой	1	1
585	но столь	1	1
586	тот который	1	1
587	будет видно	1	1
588	их собственной	1	1
589	совсем в	1	1
590	в данных	1	1
591	разницы между	2	1
592	не зная	2	1
593	же можно	1	1
594	еще несколько	1	1
595	что будет	1	1
596	той мере	1	1
597	или нет	3	1
598	для таких	1	1
599	что только	2	1
600	тот же	5	1
601	время когда	1	1
602	как нечто	1	1
603	это стремление	1	1
604	наше время	1	1
605	который в	1	1
606	деле не	1	1
607	бы ни	5	1
608	на мой	1	1
609	именно на	1	1
610	менее и	1	1
611	не имеют	2	1
612	уже не	4	1
613	если мы	3	1
614	в значении	1	1
615	языка может	1	1
616	и других	2	1
617	его и	1	1
618	он имеет	1	1
619	не так	3	1
620	себе в	3	1
621	слова в	5	1
622	в одном	6	1
623	сами по	7	1
624	с этими	1	1
625	к ним	1	1
626	не о	1	1
627	в выборе	1	1
628	каждый из	1	1
629	которые могут	4	1
630	от того	5	1
631	указание на	2	1
632	г д	1	1
633	ни была	1	1
634	были бы	1	1
635	с общим	2	1
636	видно из	2	1
637	не были	1	1
638	себе представить	2	1
639	говорим о	1	1
640	так не	1	1
641	с другим	1	1
642	при отсутствии	1	1
643	значение которое	1	1
644	на ее	1	1
645	с известным	2	1
646	не один	1	1
647	этого имени	1	1
648	такое же	2	1
649	и др	1	1
650	эта привычка	1	1
651	обратить внимание	1	1
652	явления до	1	1
653	в некоторых	4	1
654	связано с	2	1
655	притом не	1	1
656	них и	1	1
657	чтобы убедиться	1	1
658	иначе в	1	1
659	которых мы	3	1
660	не на	2	1
661	самое слово	1	1
662	именно так	1	1
663	долго и	1	1
664	в подобных	1	1
665	оснований для	1	1
666	в одно	8	1
667	не видит	1	1
668	но что	2	1
669	вместе с	11	1
670	усомниться в	1	1
671	некоторые из	1	1
672	мы говорим	3	1
673	а при	1	1
674	довольно близко	1	1
675	что именно	1	1
676	п а	1	1
677	который видит	1	1
678	приводит в	5	1
679	какого бы	1	1
680	к своему	1	1
681	личным достоянием	1	1
682	не дают	2	1
683	в течение	1	1
684	на такие	2	1
685	это его	1	1
686	и другой	1	1
687	в последнем	1	1
688	как например	3	1
689	этом и	1	1
690	ни для	1	1
691	разумеется с	1	1
692	но разумеется	1	1
