N	3gram	Bakhtin_Fr_2	Marksizm
1	с точки зрения	5	13
2	не может быть	4	10
3	по отношению к	1	8
4	то же время	6	8
5	в то же	6	8
6	для того чтобы	1	6
7	в том что	1	6
8	но в то	3	5
9	в большинстве случаев	1	5
10	как если бы	1	4
11	на самом деле	1	4
12	самом же деле	1	3
13	и не может	1	3
14	как мы сказали	1	3
15	на самом же	1	3
16	до сих пор	4	3
17	с одной стороны	3	3
18	вовсе не является	1	3
19	о том что	3	3
20	как мы уже	3	3
21	как мы видели	2	3
22	одной стороны и	1	2
23	в этом последнем	1	2
24	в тесной связи	1	2
25	того или иного	1	2
26	ни в коем	1	2
27	но и в	4	2
28	так как если	1	2
29	в собственном смысле	2	2
30	в коем случае	1	2
31	в значительной степени	2	2
32	во всяком случае	2	2
33	все более и	1	2
34	мы можем сказать	1	2
35	на то что	1	2
36	более и более	1	2
37	нами в начале	1	2
38	и прежде всего	1	2
39	в другом месте	2	1
40	вполне понятно что	2	1
41	все разобранные нами	1	1
42	рядом друг с	1	1
43	он совершенно не	1	1
44	ровно ничего не	1	1
45	прежде всего на	1	1
46	не проникает в	1	1
47	дело в том	1	1
48	мы уже сказали	1	1
49	и т.п то	1	1
50	и в более	1	1
51	в этом случае	1	1
52	священных слов и	1	1
53	дело вовсе не	1	1
54	до известной степени	1	1
55	коем случае нельзя	1	1
56	еще тем что	1	1
57	в первую очередь	1	1
58	они вступают в	1	1
59	в этом отношении	3	1
60	к тому или	1	1
61	но он не	1	1
62	по нашей терминологии	1	1
63	и значение в	1	1
64	уже говорили что	1	1
65	на поверхностный взгляд	1	1
66	во франции и	1	1
67	входящих в него	1	1
68	связанных с ними	1	1
69	не только в	5	1
70	в сущности это	1	1
71	в старом и	1	1
72	по сравнению с	2	1
73	не могут быть	1	1
74	не относится к	1	1
75	в самой жизни	1	1
76	мы уже говорили	5	1
77	являются как бы	1	1
78	с другой стороны	3	1
79	в его целом	3	1
80	можно только с	1	1
81	мы видели что	1	1
82	в низких жанрах	1	1
83	и т.п эта	1	1
84	может быть ничего	1	1
85	во всех своих	1	1
86	таким образом в	1	1
87	они являются лишь	1	1
88	так и в	1	1
89	же время это	1	1
90	даже и в	1	1
91	тесной связи с	1	1
92	xvii и xviii	2	1
93	того что эти	1	1
94	начало и конец	1	1
95	и в особенности	1	1
96	свое идеологическое выражение	1	1
97	понимания и оценки	1	1
98	но все же	2	1
99	можно сказать что	2	1
100	же время эти	1	1
101	о чем мы	2	1
102	друг с другом	1	1
103	но также и	1	1
104	но не только	1	1
105	как и в	1	1
106	можем сказать что	1	1
107	не нуждается в	1	1
108	только с помощью	1	1
