N	3gram	Vygotskiy__6	FransuaR
1	в самом деле	1	4
2	с одной стороны	1	4
3	на первый план	1	3
4	в этом отношении	3	3
5	в первом случае	3	3
6	во втором случае	2	3
7	до сих пор	3	3
8	вместо того чтобы	2	3
9	никак не может	1	2
10	с точки зрения	10	2
11	и то что	2	2
12	в данном случае	1	2
13	и тот же	1	2
14	с другой стороны	2	2
15	хотя и в	2	2
16	в том что	19	2
17	и в меньшей	2	1
18	и того же	4	1
19	а потому что	1	1
20	по отношению к	10	1
21	с тем и	2	1
22	том что в	1	1
23	таким образом не	1	1
24	в своем собственном	1	1
25	в настоящее время	1	1
26	и по отношению	1	1
27	возможности объединения в	1	1
28	о том как	1	1
29	один и тот	1	1
30	и там где	2	1
31	как и все	1	1
32	в лучшем случае	1	1
33	именно в этом	2	1
34	что он может	1	1
35	именно то что	1	1
36	увидим в следующей	1	1
37	что именно в	1	1
38	является одним из	1	1
39	лишь тогда когда	1	1
40	из того что	3	1
41	никакой роли в	1	1
42	на этот вопрос	2	1
43	общего и частного	2	1
44	в значительной мере	2	1
45	по самому своему	1	1
46	вместе с тем	2	1
47	не столько на	1	1
48	то в чем	5	1
49	первый из них	1	1
50	до известной степени	2	1
51	сам по себе	1	1
52	только то что	2	1
53	в нем те	1	1
54	в этой области	2	1
55	жизнь и жизнь	1	1
56	как раз в	2	1
57	в конце концов	1	1
58	смысле этого слова	1	1
59	она никогда не	1	1
60	и как бы	1	1
61	в связи с	2	1
62	то что он	2	1
63	а не как	1	1
64	друг к другу	3	1
65	как бы в	1	1
66	для того чтобы	8	1
67	не может быть	2	1
68	потому что они	1	1
69	мы видели что	3	1
70	не могли не	1	1
71	в широком смысле	1	1
72	не совпадает с	1	1
73	в зависимости от	5	1
74	в то время	6	1
75	где они будут	1	1
76	заключается в том	5	1
77	почву на которой	1	1
78	после того как	1	1
79	к этим вопросам	1	1
80	не только в	1	1
81	речью в этом	1	1
82	той или иной	1	1
83	можно сказать что	6	1
84	одного и того	4	1
85	о чем мы	1	1
86	при этом совершенно	1	1
87	во всех трех	1	1
88	того факта что	1	1
89	что и в	1	1
