N	3gram	Bakhtin_Pr_3	Istorich
1	и т д	2	24
2	до сих пор	1	5
3	и то что	1	5
4	с другой стороны	3	4
5	не может быть	6	4
6	но все же	1	4
7	в этом случае	2	3
8	в данном случае	1	3
9	мы видели что	1	3
10	на то что	1	3
11	как мы видели	2	3
12	о том что	2	2
13	тем что он	2	2
14	смысле этого слова	2	2
15	то что он	1	2
16	так и в	2	2
17	тем не менее	2	2
18	мы увидим что	2	2
19	а затем его	1	1
20	не только с	1	1
21	подобно тому как	2	1
22	но и по	1	1
23	потому что я	1	1
24	у меня в	1	1
25	знает что он	2	1
26	и не может	2	1
27	как и все	2	1
28	и тут же	1	1
29	знаете ли вы	3	1
30	что он не	1	1
31	мы должны признать	1	1
32	потому что у	1	1
33	друг на друга	2	1
34	своей основной функции	1	1
35	за то что	1	1
36	с ними в	1	1
37	от него он	1	1
38	он не мог	1	1
39	выдает себя за	1	1
40	здесь еще не	1	1
41	что даже и	1	1
42	и в других	1	1
43	может быть и	1	1
44	видели что в	1	1
45	в этот момент	1	1
46	остановимся только на	2	1
47	не случайно он	1	1
48	и то же	1	1
49	и вместе с	1	1
50	бы они были	1	1
51	и с этой	1	1
52	одно и то	1	1
53	и в особенности	1	1
54	случаях когда герой	1	1
55	вместе с тем	2	1
56	что же это	1	1
57	как будто бы	1	1
58	из которых каждый	1	1
59	вообще не знает	1	1
60	особое место занимает	1	1
61	можно сказать что	1	1
62	к нему с	1	1
63	он во время	1	1
64	в большинстве случаев	2	1
65	и во всем	1	1
66	к тому что	1	1
67	в узком смысле	1	1
68	то что они	1	1
69	на нее он	1	1
70	как и в	1	1
71	что и в	1	1
