N	2gram	Vygotskiy__6	StatiiOP
1	в и	1	130
2	и в	28	44
3	в том	28	36
4	что в	17	30
5	том что	19	29
6	в этом	27	21
7	вовсе не	1	19
8	не только	16	18
9	то что	28	18
10	было бы	9	17
11	о том	1	17
12	а в	2	17
13	а не	3	16
14	и не	11	16
15	может быть	13	15
16	в области	6	14
17	в данном	2	14
18	как в	3	13
19	можно было	7	13
20	не в	4	12
21	самом деле	2	11
22	в этой	5	11
23	того чтобы	10	11
24	у нас	2	11
25	точки зрения	13	11
26	но в	5	10
27	ясно что	4	10
28	для того	8	10
29	что он	18	10
30	только в	18	10
31	но и	10	10
32	как и	6	9
33	в отношении	10	9
34	в то	6	9
35	так и	6	9
36	во второй	2	9
37	если бы	7	9
38	того что	24	9
39	в его	3	9
40	с другой	2	9
41	например в	4	8
42	во всех	4	8
43	все же	2	8
44	это не	5	8
45	из них	2	8
46	с точки	10	8
47	и его	3	8
48	не может	19	8
49	я не	4	7
50	что они	2	7
51	в самом	8	7
52	таким образом	18	7
53	другой стороны	2	7
54	для нас	2	7
55	этом отношении	3	7
56	до сих	3	7
57	прежде всего	2	7
58	сих пор	3	7
59	сказать что	13	7
60	на самом	1	6
61	из этих	3	6
62	в своей	2	6
63	потому что	22	6
64	данном случае	1	6
65	что и	4	6
66	так что	6	6
67	для него	6	6
68	именно в	4	6
69	дело в	1	6
70	в той	4	6
71	что же	1	6
72	но это	2	6
73	и то	4	5
74	то же	7	5
75	той же	4	5
76	в целом	3	5
77	все эти	2	5
78	в нем	7	5
79	и по	3	5
80	в котором	2	5
81	в которых	2	5
82	этой области	2	5
83	не менее	2	5
84	никогда не	8	5
85	могут быть	5	5
86	так как	10	5
87	тем что	8	5
88	и даже	1	5
89	там где	7	5
90	что мы	11	5
91	все это	2	5
92	была бы	2	5
93	совершенно не	1	5
94	того времени	1	5
95	так же	15	5
96	как это	3	4
97	это и	3	4
98	в которой	7	4
99	вопрос о	5	4
100	в новом	2	4
101	что это	1	4
102	на то	4	4
103	что она	1	4
104	является не	2	4
105	но все	1	4
106	но если	4	4
107	том как	2	4
108	случае в	1	4
109	представление о	1	4
110	и очень	1	4
111	дело не	1	4
112	не имеет	6	4
113	в ее	1	4
114	языка и	5	4
115	что у	2	4
116	на вопрос	2	4
117	и что	6	4
118	заключается в	7	4
119	во втором	3	4
120	этот вопрос	3	4
121	в качестве	4	4
122	как раз	6	4
123	к которому	2	4
124	в частности	4	4
125	как бы	11	4
126	тем более	1	4
