N	2gram	Vygotskiy__6	UchenyiS
1	и в	28	14
2	а не	3	10
3	не только	16	10
4	прежде всего	2	8
5	и не	11	8
6	не может	19	7
7	вот почему	2	7
8	в этом	27	7
9	то что	28	7
10	может быть	13	6
11	то же	7	5
12	и только	3	5
13	все это	2	5
14	с другой	2	4
15	но и	10	4
16	что такое	3	4
17	в их	3	4
18	в этой	5	4
19	конечно не	1	4
20	и то	4	3
21	это не	5	3
22	было бы	9	3
23	как и	6	3
24	для этого	2	3
25	в частности	4	3
26	в своей	2	3
27	и т.д	3	3
28	очевидно что	3	3
29	к сожалению	1	3
30	этой области	2	3
31	в то	6	3
32	все же	2	3
33	но в	5	3
34	в области	6	3
35	только к	3	3
36	у нас	2	3
37	другой стороны	2	3
38	для него	6	3
39	не как	1	3
40	тем менее	1	2
41	что все	5	2
42	одним из	2	2
43	и с	1	2
44	и через	1	2
45	до сих	3	2
46	каждом шагу	1	2
47	это было	1	2
48	самом деле	2	2
49	мы не	6	2
50	не приходится	1	2
51	о чем	1	2
52	является в	1	2
53	если бы	7	2
54	что мы	11	2
55	не столько	1	2
56	если не	1	2
57	том что	19	2
58	на первый	1	2
59	но даже	1	2
60	мы и	4	2
61	на каждом	1	2
62	в широком	1	2
63	нас в	2	2
64	с его	3	2
65	но не	10	2
66	думается что	5	2
67	в его	3	2
68	по существу	2	2
69	что и	4	2
70	по себе	3	2
71	конце концов	1	2
72	сих пор	3	2
73	но это	2	2
74	этом смысле	2	2
75	интереса к	1	2
76	могли бы	9	2
77	в том	28	2
78	тех или	1	2
79	что он	18	2
80	в себе	4	2
81	при таком	1	2
82	в самом	8	2
83	между тем	1	2
84	и у	1	2
85	только в	18	2
86	мы получаем	1	2
87	не в	4	2
88	для всех	2	2
89	и является	2	2
90	в системе	3	2
91	этом отношении	3	2
92	или иных	1	2
93	его и	1	2
94	он выдвигает	1	2
95	всех этих	1	2
96	не могут	5	2
97	могут быть	5	2
98	в конце	2	2
99	смысле этого	1	2
100	а о	1	2
101	же самое	6	2
102	как раз	6	2
103	тем что	8	2
104	что она	1	2
105	таким образом	18	2
106	т.е в	1	2
107	и это	1	1
108	и своеобразным	1	1
109	гораздо больше	1	1
110	как таковым	1	1
111	об этом	1	1
112	же как	6	1
113	связанных с	1	1
114	в этот	1	1
115	сам по	1	1
116	значительной мере	2	1
117	входит в	1	1
118	первую очередь	3	1
119	данном случае	1	1
120	элементарным и	1	1
121	в пределах	5	1
122	это для	1	1
123	и др	2	1
124	проблем связанных	1	1
125	к которой	2	1
126	никогда не	8	1
127	так и	6	1
128	одной стороны	1	1
129	той же	4	1
130	в сфере	12	1
131	относится к	4	1
132	до конца	3	1
133	часто бывает	1	1
134	с тем	5	1
135	мы имеем	4	1
136	обращение к	1	1
137	в словесном	1	1
138	до крайности	2	1
139	смысле можно	1	1
140	как всякая	1	1
141	развитие в	1	1
142	этих функций	1	1
143	и даже	1	1
144	иначе говоря	3	1
145	и слово	1	1
146	остается в	2	1
147	можно сказать	6	1
148	восприятия и	3	1
149	вся система	2	1
150	этом плане	1	1
151	как особую	1	1
152	как на	3	1
153	представлениями и	1	1
154	приводит к	6	1
155	о том	1	1
156	относятся к	1	1
157	в котором	2	1
158	этого общего	1	1
159	и что	6	1
160	тех и	5	1
161	первый план	1	1
162	все его	1	1
163	в различных	1	1
164	быть в	1	1
165	из которых	1	1
166	в значительной	2	1
167	для первого	1	1
168	в пользу	2	1
169	вне которой	2	1
170	в той	4	1
171	он может	2	1
172	чем к	1	1
173	в данном	2	1
174	что же	1	1
175	не то	1	1
176	бы в	3	1
177	того что	24	1
178	для второго	1	1
179	что основной	1	1
180	друг другу	2	1
181	в которых	2	1
182	более высокую	1	1
183	крайним выражением	1	1
184	эта работа	1	1
185	ряда и	1	1
186	отдельности и	1	1
187	речи в	2	1
188	их в	1	1
189	друг с	5	1
190	на его	3	1
191	нет и	1	1
192	чем была	1	1
193	язык в	1	1
194	к проблеме	1	1
195	за пределы	1	1
196	на то	4	1
197	к изучению	1	1
198	мы снова	2	1
199	отнюдь не	1	1
200	она не	2	1
201	этом случае	2	1
202	независимо от	3	1
203	его на	1	1
204	тем сам	1	1
205	в своем	7	1
206	что с	3	1
207	нам думается	5	1
208	они относятся	1	1
209	имеет свою	1	1
210	в большей	1	1
211	что ему	1	1
212	и все	5	1
213	как возможно	2	1
214	того как	5	1
215	связанных и	1	1
216	тот же	1	1
217	этого материала	1	1
218	которых она	1	1
219	самими предметами	1	1
220	как таковое	2	1
221	не существует	1	1
222	которое мы	2	1
223	верно и	1	1
224	он уже	1	1
225	в которой	7	1
226	меньшей мере	2	1
227	больше чем	3	1
228	находятся в	1	1
229	он в	1	1
230	тогда когда	6	1
231	с одной	1	1
232	впрочем в	1	1
233	с которыми	1	1
234	сделать больше	2	1
235	в качестве	4	1
236	то о	1	1
237	но именно	1	1
238	тем более	1	1
239	в известном	1	1
240	объекта в	1	1
241	уже не	1	1
242	далеко не	1	1
243	ее как	1	1
244	то и	1	1
245	и всей	1	1
246	в процессе	9	1
247	в виде	1	1
248	широком смысле	1	1
249	теории и	1	1
250	в нем	7	1
251	связанные с	3	1
252	или даже	1	1
253	с другом	5	1
254	но если	4	1
255	он не	7	1
256	а для	1	1
257	сказать что	13	1
258	только как	1	1
259	будет не	1	1
260	впервые в	1	1
261	очень часто	1	1
262	в первую	3	1
263	не значит	1	1
264	но верно	1	1
265	он и	1	1
266	что еще	1	1
267	понятий с	1	1
268	содержания и	1	1
269	в отдельности	1	1
270	в понятии	4	1
271	находящихся в	2	1
272	не для	1	1
273	несомненно что	1	1
274	самое что	1	1
275	но он	2	1
276	содержание в	1	1
277	важных моментов	1	1
278	но что	4	1
279	у него	2	1
280	такое что	1	1
281	является одним	1	1
282	мы можем	9	1
283	в противоположную	1	1
284	ее в	2	1
285	это в	2	1
286	а это	3	1
287	что при	4	1
288	к этому	1	1
289	что в	17	1
290	от слова	1	1
291	все что	1	1
292	общего и	2	1
293	этот путь	2	1
