N	3gram	Vygotskiy__2	Komedia
1	до сих пор	1	9
2	в том что	21	9
3	в самом деле	4	6
4	для того чтобы	10	6
5	о том что	4	4
6	с самого начала	1	4
7	к тому же	1	4
8	если бы он	1	3
9	по отношению к	5	3
10	о том как	1	3
11	с точки зрения	18	3
12	в связи с	6	3
13	во всяком случае	6	3
14	и в самом	2	3
15	речь идет о	2	3
16	с одной стороны	7	3
17	то же самое	2	3
18	состоит в том	3	2
19	по сравнению с	5	2
20	что он не	2	2
21	наряду с этим	1	2
22	бы то ни	1	2
23	в этом отношении	3	2
24	вместе с ним	3	2
25	только для того	1	2
26	то ни было	1	2
27	с другой стороны	1	2
28	то обстоятельство что	1	2
29	в конечном счете	4	2
30	на этот раз	1	2
31	именно потому что	1	2
32	может быть с	1	1
33	потому что он	2	1
34	но едва ли	1	1
35	в силу этого	1	1
36	и к тому	1	1
37	более или менее	2	1
38	имеем в виду	1	1
39	подобно тому как	2	1
40	в том числе	3	1
41	одной стороны и	2	1
42	на первый план	1	1
43	в зависимости от	6	1
44	в отличие от	3	1
45	предположение о возможности	1	1
46	за то что	1	1
47	того чтобы показать	1	1
48	на то что	6	1
49	том что его	1	1
50	несмотря на то	1	1
51	с ней в	1	1
52	точки зрения того	1	1
53	и в частности	1	1
54	что он так	1	1
55	к себе и	1	1
56	как раз в	2	1
57	что мы не	1	1
58	было бы ожидать	1	1
59	в том чтобы	4	1
60	же самое что	2	1
61	таким образом и	1	1
62	ответа на вопрос	1	1
63	зависимости от того	1	1
64	линии в развитии	1	1
65	трудно было бы	1	1
66	первая из них	1	1
67	стремится не к	1	1
68	она стремится не	1	1
69	то что он	2	1
70	все равно что	1	1
71	но вместе с	1	1
72	здесь не только	1	1
73	этой точки зрения	1	1
74	только на то	1	1
75	можно сказать что	1	1
76	он был бы	1	1
77	ничего общего с	1	1
78	и тем более	1	1
79	вопрос о том	2	1
80	мы находим у	1	1
81	мы имеем в	1	1
82	и по существу	1	1
83	склонны видеть в	1	1
84	после того как	1	1
85	он так же	1	1
86	по этому поводу	3	1
87	друг от друга	2	1
88	на одном из	1	1
89	друг с другом	2	1
90	так как он	1	1
91	в том же	2	1
92	том числе и	3	1
93	в свое время	1	1
