N	2gram	Vygotskiy__3	Analitik
1	в этом	14	18
2	не только	6	16
3	и в	25	16
4	в частности	4	16
5	так и	5	15
6	как и	15	14
7	но и	4	12
8	и не	10	12
9	том что	20	12
10	в том	23	12
11	иначе говоря	2	11
12	в качестве	12	11
13	при этом	5	10
14	могут быть	5	10
15	а не	1	10
16	как бы	10	10
17	в этой	5	9
18	в пределах	1	9
19	и даже	1	9
20	в целом	13	8
21	представляет собой	6	8
22	состоит в	3	8
23	в данном	1	8
24	не случайно	1	8
25	отнюдь не	4	8
26	особенно в	1	7
27	к тому	4	7
28	а также	2	7
29	о том	5	7
30	в себе	2	7
31	то что	15	7
32	в самом	3	6
33	и на	6	6
34	но в	1	6
35	в мире	2	6
36	может быть	13	6
37	с другой	6	6
38	как это	7	6
39	на себя	2	5
40	и к	5	5
41	данном случае	1	5
42	с одной	5	5
43	говорит о	1	5
44	того же	6	4
45	между двумя	2	4
46	в сущности	1	4
47	совпадает с	6	4
48	столь же	7	4
49	но не	6	4
50	по отношению	3	4
51	за пределы	1	4
52	как в	9	4
53	в своем	4	4
54	хотя и	2	4
55	в себя	3	4
56	он в	1	4
57	тому же	1	4
58	внутренней речи	19	4
59	на этом	3	4
60	то же	2	4
61	и тем	1	4
62	тем самым	2	4
63	для него	5	4
64	точки зрения	6	4
65	в ходе	1	4
66	не в	6	4
67	в конце	1	4
68	только не	1	4
69	и является	1	4
70	имеет место	3	4
71	не менее	6	4
72	во всех	1	4
73	только в	10	4
74	и его	2	4
75	уже не	2	4
76	не так	1	4
77	у него	1	4
78	как раз	1	4
79	одной стороны	5	4
80	не может	6	4
81	и особенно	2	4
82	этом случае	1	4
83	все это	6	4
84	в один	2	4
85	отношению к	2	4
86	и то	2	3
87	на две	1	3
88	едва ли	2	3
89	в конечном	1	3
90	мы имеем	4	3
91	ему в	1	3
92	как уже	6	3
93	самом начале	1	3
94	на его	2	3
95	ключ к	1	3
96	и сам	3	3
97	подобно тому	1	3
98	несмотря на	1	3
99	не мог	4	3
100	в эту	2	3
101	место в	2	3
102	не столько	4	3
103	тем не	5	3
104	случае в	1	3
105	никогда не	4	3
106	имеем дело	2	3
107	сводится к	1	3
108	тем что	8	3
109	этом отношении	3	3
110	той или	2	3
111	как мы	8	3
112	приводит к	4	3
113	можно было	6	3
114	в результате	3	3
115	если бы	5	3
116	и т.д	5	3
117	одного из	2	3
118	того или	2	3
119	что и	10	3
120	и все	4	3
121	с ними	3	3
122	так что	2	3
123	есть в	1	3
124	из них	4	3
125	или иной	3	3
126	именно в	5	3
127	было бы	10	3
128	в речи	2	3
129	ясно говорит	1	3
130	из трех	1	3
131	или иного	2	3
132	тому как	2	3
133	этого слова	4	3
134	или в	2	3
135	и одновременно	2	3
136	бы в	2	3
137	прежде всего	4	3
138	а в	4	3
139	в действительности	1	3
140	по поводу	1	3
141	отношения к	1	2
142	и до	1	2
143	из его	1	2
144	той же	4	2
145	а как	2	2
146	и он	1	2
147	собой в	1	2
148	еще не	4	2
149	когда не	1	2
150	на основе	22	2
151	отличие от	6	2
152	как говорит	5	2
153	в значительной	1	2
154	придет к	1	2
155	однако как	1	2
156	с их	2	2
157	на то	4	2
158	в случае	3	2
159	вследствие этого	1	2
160	жизнью и	1	2
161	вообще не	1	2
162	он не	4	2
163	что она	5	2
164	таким образом	17	2
165	значительной степени	1	2
166	а затем	1	2
167	что все	1	2
168	же не	1	2
169	них не	1	2
170	на этой	5	2
171	окружающими его	2	2
172	этом смысле	2	2
173	по себе	7	2
174	результате чего	1	2
175	еще в	2	2
176	в этих	2	2
177	в своей	2	2
178	в котором	3	2
179	с точки	1	2
180	в отличие	6	2
181	теми же	1	2
182	речи в	4	2
183	даже в	1	2
184	что с	4	2
185	в то	4	2
186	дело не	1	2
187	не имеет	1	2
188	на котором	2	2
189	на него	1	2
190	другого но	1	2
191	роль в	1	2
192	с ее	5	2
193	того и	2	2
194	нас к	2	2
195	с ним	4	2
196	что в	17	2
197	за пределами	1	2
198	его в	3	2
199	и во	2	2
200	на всех	1	2
201	том или	1	2
202	между тем	3	2
203	в его	15	2
204	вообще и	1	2
205	того что	10	2
206	с той	2	2
207	один из	6	2
208	для всех	1	2
209	не есть	3	2
210	по выражению	1	2
211	одно из	1	2
212	и их	3	2
213	или даже	1	2
214	в одном	2	2
215	вовсе не	1	2
216	не о	1	2
217	уже и	1	2
218	или ином	1	2
219	здесь в	1	2
220	вслед за	3	2
221	превращается в	1	2
222	может ли	2	2
223	на этот	2	2
224	и слово	3	2
225	вступает в	2	2
226	вместе с	14	2
227	так же	17	2
228	этих случаях	1	2
229	такого рода	2	2
230	по существу	1	2
231	в состоянии	1	2
232	и для	2	2
233	и другими	2	2
