N	3gram	Losev_Dial_3	Myshleni
1	в том что	3	21
2	с точки зрения	14	18
3	с одной стороны	3	7
4	в зависимости от	2	6
5	в связи с	1	6
6	во всяком случае	2	6
7	не может быть	6	6
8	на то что	3	6
9	в самом деле	5	4
10	из того что	2	4
11	в последнее время	1	4
12	в учении о	1	4
13	о том что	5	4
14	в конечном счете	1	4
15	в данном случае	1	3
16	что в сущности	1	3
17	мы не можем	2	3
18	в этом отношении	1	3
19	том что в	1	2
20	более или менее	1	2
21	на самом деле	1	2
22	подобно тому как	4	2
23	одной стороны и	1	2
24	то что с	1	2
25	если бы мы	1	2
26	само по себе	5	2
27	то же самое	1	2
28	вовсе не в	1	2
29	легко заметить что	1	2
30	в ущерб другому	1	2
31	сама по себе	4	2
32	только тогда когда	3	2
33	речь идет о	1	2
34	потому что его	2	1
35	точки зрения или	1	1
36	в силу этого	2	1
37	как чистое мышление	1	1
38	этой точки зрения	2	1
39	иметь в виду	2	1
40	и что только	1	1
41	но так как	1	1
42	это было бы	2	1
43	имеем в виду	1	1
44	знание есть знание	1	1
45	и по существу	1	1
46	научной точки зрения	1	1
47	он не может	2	1
48	ничем не отличается	4	1
49	на первый план	4	1
50	с которой он	1	1
51	существует не только	1	1
52	что с точки	1	1
53	до сих пор	1	1
54	как и все	2	1
55	тот или иной	2	1
56	самом деле что	2	1
57	на точку зрения	1	1
58	сам по себе	5	1
59	друг на друга	1	1
60	бы то ни	1	1
61	не имеет никакого	1	1
62	того и другого	1	1
63	что в них	1	1
64	со своей точки	1	1
65	точно так же	2	1
66	не то же	1	1
67	если оно не	1	1
68	во всем его	1	1
69	в коем случае	3	1
70	и в частности	1	1
71	в применении к	1	1
72	что мы не	1	1
73	не в том	1	1
74	сами по себе	3	1
75	одной из них	1	1
76	привело нас к	1	1
77	в такой же	1	1
78	то ни было	1	1
79	что для нас	1	1
80	тот факт что	1	1
81	не могут быть	2	1
82	эта точка зрения	1	1
83	с другой стороны	2	1
84	сказать что она	1	1
85	так же как	2	1
86	не отличается от	4	1
87	что это есть	2	1
88	на ту же	1	1
89	ни в коем	3	1
90	только на то	2	1
91	таким образом ни	1	1
92	том смысле что	1	1
93	в сущности и	2	1
94	коем случае не	3	1
95	он был бы	1	1
96	связи с этим	1	1
97	не только не	7	1
98	своей точки зрения	1	1
99	фактический материал и	1	1
100	той или иной	2	1
101	но что же	1	1
102	мы имеем в	1	1
103	я не хочу	1	1
104	и притом чисто	2	1
105	на одной из	1	1
106	когда мы говорим	1	1
107	как одна из	1	1
108	из этих двух	1	1
109	мы говорим об	1	1
110	в том смысле	1	1
111	заметить что это	1	1
112	по которым мы	1	1
113	самом деле если	1	1
114	это не только	1	1
115	не только то	1	1
116	перед нами чисто	1	1
117	все это не	1	1
118	как и в	3	1
119	к тому же	2	1
120	не больше чем	1	1
121	которое несмотря на	1	1
122	которую можно формулировать	1	1
123	ведь это же	2	1
