N	3gram	Losev_Prob_3	Problemy
1	с точки зрения	2	13
2	в то же	4	9
3	в том что	9	6
4	и в этом	6	5
5	в конце концов	3	5
6	на самом деле	2	4
7	том что он	1	4
8	не может быть	5	4
9	как раз и	4	3
10	сами по себе	6	3
11	это не значит	1	3
12	во всяком случае	6	3
13	само по себе	3	3
14	и это не	1	3
15	с другой стороны	5	3
16	то же что	1	3
17	в самом деле	1	2
18	зрения на него	1	2
19	до сих пор	2	2
20	в той же	1	2
21	точка зрения на	1	2
22	бы то ни	4	2
23	только то что	2	2
24	но это не	1	2
25	во всей его	1	2
26	в данном случае	7	2
27	не только в	2	2
28	что он есть	2	2
29	но с другой	2	2
30	все же не	1	2
31	можно было бы	3	2
32	именно потому что	3	2
33	смысле слова это	1	1
34	потому что он	4	1
35	вполне понятно что	1	1
36	и есть то	1	1
37	хотя и не	2	1
38	же как и	2	1
39	то ни стало	1	1
40	так что оно	1	1
41	а вовсе не	2	1
42	дело в том	3	1
43	чего нет в	1	1
44	на котором мы	1	1
45	то что обычно	1	1
46	в том и	1	1
47	то же самое	7	1
48	в этом случае	5	1
49	что же касается	4	1
50	во что бы	1	1
51	ничем не отличается	1	1
52	момент художественного произведения	1	1
53	тому что в	1	1
54	и художественный образ	1	1
55	то и другое	1	1
56	они вовсе не	1	1
57	он говорит сам	1	1
58	не было бы	3	1
59	но несмотря на	1	1
60	выход за пределы	1	1
61	но он не	1	1
62	что в нем	1	1
63	несмотря на свою	1	1
64	с самим собою	1	1
65	не отличается от	1	1
66	точно так же	3	1
67	на этот вопрос	1	1
68	по крайней мере	5	1
69	всяком случае не	1	1
70	есть то что	1	1
71	что оно есть	1	1
72	так и в	1	1
73	может быть и	3	1
74	и могут быть	1	1
75	и в частности	2	1
76	что бы то	1	1
77	если же мы	1	1
78	является он сам	1	1
79	то время как	4	1
80	так же как	1	1
81	как мы сказали	1	1
82	в первом случае	1	1
83	тем что он	1	1
84	то ни было	3	1
85	таким образом и	1	1
86	на первый взгляд	2	1
87	тех или иных	4	1
88	как будто бы	3	1
89	как впрочем и	1	1
90	ни в какие	1	1
91	но только в	2	1
92	этом как раз	1	1
93	вовсе еще не	1	1
94	по себе не	1	1
95	этой точки зрения	2	1
96	что они не	1	1
97	и во всяком	1	1
98	о том что	3	1
99	того или иного	3	1
100	более или менее	1	1
101	друг к другу	1	1
102	таким образом в	1	1
103	по себе как	2	1
104	по сравнению с	2	1
105	привело бы к	1	1
106	по себе а	3	1
107	заключается в том	3	1
108	в то время	4	1
109	и нисколько не	1	1
110	это и есть	1	1
111	та или иная	3	1
112	для себя самого	1	1
113	для них не	1	1
114	и никогда не	1	1
115	не только не	1	1
116	как бы ни	1	1
117	художественного произведения и	1	1
118	может показаться что	1	1
119	в художественном произведении	1	1
120	можно сказать что	2	1
121	но что же	1	1
122	в настоящее время	2	1
123	или может быть	1	1
124	в конце своей	1	1
125	к тому что	1	1
126	дело здесь в	1	1
127	сама по себе	8	1
128	для того чтобы	1	1
129	перед нами не	1	1
130	связи с этой	2	1
131	что и в	3	1
132	он не только	1	1
133	и только в	2	1
134	и т д	13	1
135	как мы видели	2	1
136	даже если мы	1	1
