N	2gram	Ircho_Kome_3	FransuaR
1	и в	22	29
2	таким образом	12	20
3	и не	21	16
4	в эпоху	2	15
5	в этой	3	13
6	и все	2	13
7	но в	5	12
8	как и	3	12
9	и на	2	11
10	в этом	8	11
11	так и	4	11
12	то же	7	10
13	не только	5	10
14	во время	6	10
15	в то	6	10
16	как мы	2	10
17	все эти	1	9
18	и с	4	9
19	его в	8	9
20	в конце	7	9
21	вовсе не	4	9
22	но и	4	9
23	же время	5	8
24	и его	6	8
25	в его	8	8
26	прежде всего	5	8
27	как бы	3	8
28	в них	3	7
29	в том	12	7
30	так как	11	7
31	так же	4	7
32	в сущности	2	6
33	но он	1	6
34	в атмосфере	1	6
35	в большинстве	1	6
36	из них	5	6
37	и до	1	5
38	в нем	3	5
39	он и	2	5
40	в своей	5	5
41	до конца	4	5
42	и о	2	5
43	это не	2	5
44	все они	1	5
45	у него	4	5
46	далеко не	3	5
47	сказать что	1	5
48	и по	1	5
49	того же	6	5
50	в которой	3	4
51	еще не	6	4
52	с его	3	4
53	с помощью	4	4
54	в нашем	1	4
55	конце концов	2	4
56	в образе	2	4
57	которую он	2	4
58	точки зрения	4	4
59	в результате	2	4
60	жизнь и	1	4
61	что он	8	4
62	конечно не	3	4
63	руки и	1	4
64	тем что	5	4
65	с другой	4	4
66	по своему	3	4
67	только для	2	4
68	все это	5	4
69	один из	3	4
70	перед нами	1	4
71	то что	4	4
72	жизни и	1	4
73	здесь и	2	3
74	в доме	10	3
75	той же	1	3
76	и здесь	4	3
77	в ней	4	3
78	в чем	1	3
79	но как	1	3
80	как к	1	3
81	в своем	8	3
82	и как	1	3
83	более или	1	3
84	то в	1	3
85	в себе	4	3
86	при этом	7	3
87	он не	5	3
88	и сам	5	3
89	для того	6	3
90	своего времени	1	3
91	подобно тому	1	3
92	а затем	2	3
93	после обеда	1	3
94	особенно в	1	3
95	на пир	1	3
96	такой же	1	3
97	том что	13	3
98	или менее	1	3
99	образом и	1	3
100	вернемся к	1	3
101	самого начала	4	3
102	того чтобы	6	3
103	по своей	1	3
104	они были	1	3
105	здесь не	2	3
106	в ее	3	3
107	с самого	4	3
108	роль в	2	3
109	что у	1	3
110	все остальные	2	3
111	там же	1	3
112	к нему	5	3
113	все время	2	3
114	что здесь	1	3
115	в качестве	2	3
116	и других	1	3
117	и их	1	3
118	в известной	2	3
119	том числе	1	3
120	мы можем	3	3
121	не случайно	1	3
122	и даже	3	3
123	превращается в	1	3
124	этой же	1	3
125	тому как	1	3
126	все же	4	3
127	у них	1	3
128	мы видим	1	3
129	тот же	2	3
130	другой стороны	2	3
131	в частности	3	3
132	с жизнью	1	2
133	по адресу	1	2
134	не считая	1	2
135	перед лицом	2	2
136	то время	2	2
137	которое не	1	2
138	и со	2	2
139	в виду	2	2
140	в числе	1	2
141	он был	4	2
142	на них	3	2
143	с одной	3	2
144	но не	1	2
145	эпизод с	1	2
146	если в	1	2
147	что они	2	2
148	в одной	1	2
149	как в	2	2
150	это был	1	2
151	хотя и	5	2
152	и наконец	1	2
153	и к	3	2
154	и этим	3	2
155	бы не	2	2
156	раз в	2	2
157	и тот	3	2
158	как он	3	2
159	на его	2	2
160	после этого	2	2
161	на этом	1	2
162	может быть	6	2
163	и мы	3	2
164	по всему	3	2
165	ни в	10	2
166	соответствии с	1	2
167	со своими	1	2
168	не мог	2	2
169	на первый	1	2
170	в этих	1	2
171	бы на	1	2
172	в котором	2	2
173	с точки	3	2
174	в их	2	2
175	место в	1	2
176	его современников	1	2
177	не столько	1	2
178	что я	1	2
179	у лукиана	1	2
180	их в	3	2
181	том же	1	2
182	и под	1	2
183	на котором	1	2
184	принадлежат к	1	2
185	никогда не	3	2
186	в гневе	1	2
187	связи с	5	2
188	у меня	1	2
189	числе и	1	2
190	к тому	6	2
191	два момента	1	2
192	о браке	1	2
193	если же	2	2
194	о том	8	2
195	и это	2	2
196	им в	1	2
197	же не	1	2
198	вино и	1	2
199	в себя	1	2
200	или в	1	2
201	времени и	1	2
202	было в	1	2
203	сам он	2	2
204	в которые	1	2
205	с ним	5	2
206	того он	1	2
207	игр и	1	2
208	а также	2	2
209	в другой	1	2
210	в ту	1	2
211	всякого рода	1	2
212	он стал	1	2
213	одной из	3	2
214	до нас	4	2
215	это же	1	2
216	и у	1	2
217	уже в	2	2
218	на площади	1	2
219	его и	1	2
220	в новом	1	2
221	друг друга	4	2
222	как раз	6	2
223	в других	3	2
224	происходит действие	1	2
225	со стороны	11	2
226	о своей	1	2
227	нового времени	2	2
228	одной стороны	3	2
229	они не	1	2
230	не на	1	2
231	в слове	1	2
232	когда же	1	2
233	что из	1	2
234	площади и	1	2
235	о чем	7	2
236	да и	1	2
237	на свете	1	2
