N	3gram	Bakhtin_Fr_1	StatiiOP
1	в том что	6	11
2	не может быть	1	5
3	с точки зрения	3	4
4	в этом отношении	3	4
5	во всяком случае	1	4
6	с другой стороны	1	4
7	в мировой литературе	1	3
8	в связи с	1	3
9	то же время	1	3
10	не только в	1	3
11	в то же	1	3
12	но это не	1	3
13	потому что он	1	2
14	в эту эпоху	1	2
15	но и в	2	2
16	до сих пор	4	2
17	с одной стороны	2	2
18	такие выражения как	1	2
19	все более и	1	2
20	во всех этих	2	2
21	и пр в	1	2
22	более и более	1	2
23	но все же	2	2
24	мы имеем в	1	2
25	и др но	2	2
26	можно сказать что	1	1
27	и может быть	1	1
28	несколько слов о	1	1
29	и пр но	1	1
30	во всей мировой	1	1
31	там где они	1	1
32	на самом деле	2	1
33	всегда в той	2	1
34	и так сказать	1	1
35	в самом деле	1	1
36	и в некоторых	1	1
37	без всякого отношения	1	1
38	них как бы	1	1
39	том что он	1	1
40	и в других	2	1
41	же объясняется и	1	1
42	смотреть на него	1	1
43	в собственном смысле	1	1
44	не укладывается в	1	1
45	в значительной мере	2	1
46	и в частности	2	1
47	как раз в	1	1
48	их связь с	1	1
49	а как бы	1	1
50	в применении к	3	1
51	в самом начале	1	1
52	можно сопоставить с	1	1
53	не потому что	1	1
54	в них как	1	1
55	о которых можно	1	1
56	в чем же	1	1
57	вместе со своим	1	1
58	в известном смысле	1	1
59	прежде всего необходимо	1	1
60	несколько приближается к	1	1
61	в той или	5	1
62	ни на что	1	1
63	именно в этих	1	1
64	в свое время	2	1
65	до наших дней	1	1
66	всей мировой литературе	1	1
67	но одновременно и	1	1
68	одной стороны он	1	1
69	находилась в состоянии	1	1
70	ни для кого	1	1
71	свое отражение в	1	1
72	на протяжении всего	2	1
73	в одном из	1	1
74	в новую фазу	1	1
75	место в жизни	1	1
76	и не является	1	1
77	той или иной	5	1
78	вовсе не является	2	1
79	для того чтобы	1	1
80	в виду его	1	1
81	новую фазу своего	1	1
82	и на этой	1	1
83	то есть с	1	1
