N	2gram	Vygotskiy__5	Tvorches
1	и в	30	21
2	как бы	19	17
3	романах достоевского	1	15
4	в то	2	15
5	то же	7	13
6	в его	4	13
7	в романах	1	13
8	то есть	13	12
9	как и	6	12
10	что в	24	12
11	с его	2	11
12	том что	21	11
13	все это	2	10
14	в романе	2	10
15	как в	3	8
16	он не	3	8
17	то что	37	8
18	и на	3	7
19	но в	5	7
20	не только	16	7
21	при этом	8	7
22	во многом	1	7
23	у него	3	7
24	и не	6	7
25	в том	27	7
26	в свою	3	7
27	в этом	14	6
28	человека в	3	6
29	в котором	2	6
30	не менее	1	6
31	и его	6	6
32	о том	10	6
33	и все	4	6
34	что он	17	6
35	для него	3	6
36	а в	4	6
37	все же	7	5
38	в этой	5	5
39	таким образом	20	5
40	вовсе не	3	5
41	в своих	5	5
42	в русской	1	5
43	потому что	23	5
44	как будто	6	5
45	только в	5	5
46	может быть	11	5
47	а не	8	5
48	но это	1	5
49	хотя бы	3	5
50	из всех	1	4
51	конечном счете	1	4
52	в своем	6	4
53	и как	7	4
54	та же	1	4
55	в целом	5	4
56	это не	3	4
57	в своей	4	4
58	времени и	3	4
59	в конечном	1	4
60	русской литературе	1	4
61	одной из	1	4
62	прежде всего	4	4
63	не может	9	4
64	и от	1	4
65	один из	5	4
66	скверный анекдот	1	4
67	одним из	1	4
68	ту же	2	3
69	и т	7	3
70	на самом	2	3
71	это и	2	3
72	той же	3	3
73	хотя и	1	3
74	в самом	14	3
75	представляет собой	1	3
76	тут и	1	3
77	в нем	7	3
78	первой части	1	3
79	в россии	1	3
80	на его	3	3
81	на земле	1	3
82	в каждом	2	3
83	что все	6	3
84	и с	2	3
85	на протяжении	1	3
86	далеко не	1	3
87	в их	3	3
88	представление о	1	3
89	даже в	1	3
90	есть основа	4	3
91	самого начала	3	3
92	дело в	2	3
93	героев и	1	3
94	никогда не	9	3
95	он видит	2	3
96	с ее	1	3
97	и другие	3	3
98	с самого	3	3
99	там же	1	3
100	того что	8	3
101	который в	1	3
102	по мнению	6	3
103	во времени	1	3
104	времени как	1	3
105	уже не	1	3
106	уже в	6	3
107	в виде	1	3
108	говорит о	4	3
109	не так	1	3
110	так как	9	3
111	в которой	3	3
112	и даже	2	3
113	с другой	9	3
114	но и	6	3
115	в рассказе	2	3
116	ни на	1	3
117	но не	7	3
118	он говорит	3	3
119	не существует	3	3
120	своих героев	1	3
121	жизни и	6	3
122	это в	3	3
123	так же	13	3
124	в нашей	2	2
125	того же	2	2
126	проблемы в	1	2
127	самом деле	8	2
128	на деле	8	2
129	когда человек	1	2
130	по преимуществу	2	2
131	а как	2	2
132	есть не	4	2
133	но она	2	2
134	и он	2	2
135	героя и	7	2
136	в ней	4	2
137	собой в	2	2
138	в отличие	2	2
139	в чем	1	2
140	не то	1	2
141	если в	1	2
142	отличие от	2	2
143	в одной	2	2
144	как к	1	2
145	когда он	5	2
146	говорит что	6	2
147	и наконец	3	2
148	то в	1	2
149	но его	2	2
150	в себе	5	2
151	что она	6	2
152	по самому	2	2
153	так сказать	1	2
154	у пушкина	1	2
155	а затем	2	2
156	о котором	6	2
157	и тем	6	2
158	в данном	3	2
159	в один	1	2
160	и того	2	2
161	в этих	3	2
162	говорит об	1	2
163	жизни с	1	2
164	не в	8	2
165	но он	3	2
166	по крайней	1	2
167	т п	3	2
168	однако в	1	2
169	одна из	3	2
170	в основе	7	2
171	но только	3	2
172	к ней	1	2
173	которого он	1	2
174	нет ни	2	2
175	могут быть	8	2
176	к тому	8	2
177	отказаться от	1	2
178	в жизни	1	2
179	более не	1	2
180	в виду	4	2
181	данном случае	3	2
182	мысль о	4	2
183	в себя	2	2
184	приводит к	2	2
185	на том	2	2
186	и когда	9	2
187	так и	3	2
188	здесь нет	1	2
189	об этом	3	2
190	еще в	2	2
191	быть может	1	2
192	стремление к	1	2
193	можно сказать	2	2
194	и та	2	2
195	переходит в	1	2
196	что и	3	2
197	крайней мере	1	2
198	вслед за	1	2
199	в двух	5	2
200	тот же	3	2
201	больше чем	1	2
202	в качестве	2	2
203	так что	3	2
204	от выбора	1	2
205	от других	1	2
206	при помощи	1	2
207	из них	2	2
208	был бы	5	2
209	пушкинского стихотворения	1	2
210	мы находим	2	2
211	второй части	1	2
212	только на	4	2
213	этой проблемы	1	2
214	именно в	6	2
215	что не	1	2
216	от мысли	1	2
217	что для	1	2
218	в образах	2	2
219	до конца	2	2
220	с которым	3	2
221	его как	1	2
222	все более	1	2
223	в частности	4	2
224	вместе с	12	2
225	в него	4	2
226	еще более	1	2
227	в первой	1	2
228	перед нами	2	2
229	не мог	1	2
230	в одно	1	2
231	или в	6	2
232	справедливо указывает	1	2
233	который является	1	2
234	только что	4	2
235	в стихах	1	2
236	не знает	2	2
237	сказать что	9	2
238	себе не	2	2
239	к этому	3	2
240	гораздо более	2	2
241	говорили о	1	1
242	только он	1	1
243	от этой	2	1
244	в сфере	1	1
245	к их	1	1
246	же как	2	1
247	совершенно справедливо	3	1
248	трагический герой	1	1
249	связана с	1	1
250	в комнате	1	1
251	и есть	5	1
252	нам кажется	2	1
253	эта теория	5	1
254	чего не	1	1
255	этой теории	2	1
256	лежащая в	1	1
257	из самых	2	1
258	вопрос но	1	1
259	и до	2	1
260	выражается в	1	1
261	мы уже	6	1
262	мы имеем	8	1
263	как единство	1	1
264	что если	6	1
265	он как	2	1
266	для раскрытия	1	1
267	в сущности	12	1
268	время как	2	1
269	что иное	2	1
270	борется против	1	1
271	в полной	2	1
272	через которые	1	1
273	событий и	2	1
274	то это	4	1
275	разобраться в	1	1
276	частный случай	1	1
277	и реальным	1	1
278	с большим	1	1
279	проявляется в	1	1
280	большей частью	1	1
281	эта изоляция	1	1
282	еще не	5	1
283	по этому	5	1
284	он был	2	1
285	между собой	2	1
286	иное как	2	1
287	столь же	1	1
288	как один	1	1
289	во всех	2	1
290	в сюжете	1	1
291	тем как	1	1
292	это имеет	1	1
293	я был	1	1
294	роман достоевского	1	1
295	совершенно прав	7	1
296	совсем не	2	1
297	действия и	4	1
298	было прервано	1	1
299	правильное понимание	1	1
300	по отношению	2	1
301	останавливается и	1	1
302	был как	1	1
303	что так	1	1
304	эстетическое значение	1	1
305	к сожалению	1	1
306	пейзаж и	1	1
307	как говорит	4	1
308	с этим	2	1
309	в художественном	1	1
310	и где	1	1
311	и скрывает	1	1
312	целый ряд	3	1
313	что по	2	1
314	и к	4	1
315	в действительности	1	1
316	этой цели	1	1
317	нас принято	1	1
318	отнесены к	1	1
319	для ее	3	1
320	искусство и	1	1
321	в ужас	1	1
322	за собой	1	1
323	при таком	3	1
324	места где	1	1
325	он идет	1	1
326	что это	8	1
327	под ним	1	1
328	он в	2	1
329	все эти	2	1
330	его содержания	1	1
331	чуть ли	1	1
332	еще далеко	1	1
333	так в	3	1
334	учение о	1	1
335	еще один	2	1
336	в известном	1	1
337	своей теории	1	1
338	имеем в	1	1
339	тому же	1	1
340	противоположность в	1	1
341	и если	6	1
342	больше всего	1	1
343	да и	1	1
344	т д	3	1
345	шекспира и	1	1
346	чем у	3	1
347	же невозможно	1	1
348	этого вопроса	1	1
349	не к	1	1
350	и вот	2	1
351	братья карамазовы	1	1
352	сходит с	1	1
353	на этом	6	1
354	заключает в	4	1
355	в нее	2	1
356	в основу	4	1
357	подход к	1	1
358	же не	2	1
359	значение в	1	1
360	поэтому мы	1	1
361	в коротком	1	1
362	по смыслу	1	1
363	на этой	1	1
364	заключается в	8	1
365	первой главе	1	1
366	воспринимается как	1	1
367	в глазах	2	1
368	бы нам	1	1
369	было бы	5	1
370	ни в	3	1
371	к герою	1	1
372	повод для	3	1
373	принципиально отличную	1	1
374	действия а	1	1
375	но мы	2	1
376	в них	4	1
377	о которых	2	1
378	две линии	1	1
379	все равно	2	1
380	показывает что	3	1
381	с этой	2	1
382	с тем	8	1
383	и уже	3	1
384	нигде не	1	1
385	не заметить	1	1
386	жизни но	1	1
387	чем в	2	1
388	и прямо	1	1
389	элемента в	2	1
390	о которой	1	1
391	как частный	1	1
392	одного и	2	1
393	пребывает в	1	1
394	вопроса об	1	1
395	на первый	2	1
396	что такое	1	1
397	и ее	1	1
398	именно и	1	1
399	человеком и	1	1
400	вторая часть	1	1
401	чувство как	3	1
402	бы что	1	1
403	от себя	1	1
404	всякий раз	2	1
405	на первой	1	1
406	но эта	1	1
407	образом и	2	1
408	впечатления от	1	1
409	дети на	1	1
410	по себе	7	1
411	тому что	8	1
412	в отношении	2	1
413	отсюда его	1	1
414	вплоть до	1	1
415	отличную от	1	1
416	что эта	4	1
417	что с	6	1
418	и другое	2	1
419	что ему	2	1
420	же самую	2	1
421	в смысле	1	1
422	не имеет	1	1
423	что их	2	1
424	ее с	1	1
425	к этим	2	1
426	на него	1	1
427	в процессе	1	1
428	мы все	6	1
429	преобладающее значение	1	1
430	в нас	13	1
431	это еще	1	1
432	взглядом на	1	1
433	это мы	1	1
434	казалось бы	4	1
435	вот это	1	1
436	преимущественно в	2	1
437	действительности но	1	1
438	трагедии в	3	1
439	учения о	3	1
440	всего на	1	1
441	и приводит	1	1
442	трагедии закон	1	1
443	стало ясно	1	1
444	в русском	1	1
445	как она	4	1
446	показал что	1	1
447	он хочет	1	1
448	и чувства	2	1
449	со своим	2	1
450	психика человека	1	1
451	драма любви	1	1
452	входят в	2	1
453	только с	1	1
454	совершенно во	1	1
455	в области	1	1
456	у нас	4	1
457	в трагедии	15	1
458	один раз	1	1
459	к себе	1	1
460	не могут	3	1
461	те и	1	1
462	но все	2	1
463	в других	1	1
464	что оно	6	1
465	что на	3	1
466	указывает на	4	1
467	не есть	4	1
468	имеет место	3	1
469	если же	2	1
470	она не	1	1
471	любовь в	2	1
472	и это	8	1
473	эта мысль	1	1
474	и о	3	1
475	в конце	4	1
476	но по	1	1
477	свою очередь	1	1
478	внимание на	4	1
479	в ее	3	1
480	он просто	1	1
481	другой стороны	5	1
482	в собственном	1	1
483	как по	1	1
484	только не	5	1
485	смерти в	2	1
486	и говорит	3	1
487	только то	1	1
488	однако эта	2	1
489	если они	1	1
490	что у	3	1
491	с первым	1	1
492	самого автора	1	1
493	утверждает что	2	1
494	часто в	1	1
495	сам не	1	1
496	которая в	1	1
497	высокое и	1	1
498	когда видит	1	1
499	трактуется как	1	1
500	означает что	1	1
501	нас и	2	1
502	в таком	3	1
503	и муки	1	1
504	каждый раз	1	1
505	и здесь	6	1
506	никак не	6	1
507	и что	23	1
508	что каждый	1	1
509	или на	2	1
510	скажу что	1	1
511	потрясающей силой	1	1
512	и просто	1	1
513	но когда	1	1
514	он стремился	1	1
515	кажется что	1	1
516	нас в	1	1
517	как у	1	1
518	в эстетической	1	1
519	связь между	2	1
520	к нему	1	1
521	том или	1	1
522	и всю	1	1
523	между тем	1	1
524	была бы	3	1
525	эти два	3	1
526	нуждается в	1	1
527	человека из	1	1
528	вообще и	1	1
529	под именем	1	1
530	все время	20	1
531	самых важных	2	1
532	впечатление не	1	1
533	себя с	1	1
534	жизнь его	1	1
535	как он	2	1
536	действие в	1	1
537	с ними	1	1
538	к чисто	1	1
539	и действительно	1	1
540	должен был	4	1
541	это очень	2	1
542	всех его	1	1
543	их не	2	1
544	с одной	12	1
545	вот что	1	1
546	в эти	1	1
547	себя в	1	1
548	совершенно естественно	1	1
549	от одной	1	1
550	он считал	1	1
551	гармонии и	1	1
552	некоторых элементов	1	1
553	если мы	16	1
554	не все	1	1
555	рассказывает о	1	1
556	в душе	2	1
557	его и	1	1
558	глаза и	1	1
559	мы знаем	2	1
560	разные стороны	1	1
561	могло бы	1	1
562	в одном	2	1
563	сами по	2	1
564	у нее	1	1
565	но что	1	1
566	и силой	2	1
567	разлад между	1	1
568	заметить что	1	1
569	тем что	6	1
570	был глубоко	2	1
571	даже и	2	1
572	его концепция	1	1
573	представляют собой	2	1
574	не было	1	1
575	романе мы	1	1
576	видим что	3	1
577	до сих	5	1
578	у самых	1	1
579	мы никогда	2	1
580	к роману	1	1
581	с той	2	1
582	для этого	9	1
583	чем он	1	1
584	по выражению	1	1
585	на чем	1	1
586	а с	5	1
587	души и	1	1
588	быть человеком	1	1
589	себя и	2	1
590	исходит из	4	1
591	элементов и	1	1
592	естественно что	2	1
593	и их	1	1
594	превращается в	1	1
595	одной стороны	12	1
596	связи с	2	1
597	он только	3	1
598	на этот	3	1
599	на которых	2	1
600	и самый	2	1
601	в картине	1	1
602	есть лишь	1	1
603	о чем	4	1
604	когда она	3	1
605	этот принцип	1	1
606	его характер	1	1
607	с помощью	2	1
608	именно поэтому	2	1
609	тенденцией к	1	1
610	деле это	2	1
611	с потрясающей	1	1
612	мы перейдем	2	1
613	как это	7	1
614	возникает из	1	1
615	чтобы мы	1	1
616	смерть но	1	1
617	на втором	1	1
618	по своему	1	1
619	развитие в	1	1
620	это произведение	1	1
621	ненависть к	1	1
622	есть только	2	1
623	в сферу	2	1
624	из пьесы	1	1
625	это есть	3	1
626	во все	1	1
627	что же	1	1
628	сферы в	1	1
629	находятся в	3	1
630	и всей	1	1
631	даже с	1	1
632	событий в	2	1
633	это значит	2	1
634	это к	1	1
635	материал для	2	1
636	ли не	2	1
637	и смерти	1	1
638	человека должно	1	1
639	сейчас же	8	1
640	статические элементы	1	1
641	художественное произведение	5	1
642	что герои	1	1
