N	2gram	Vygotskiy__2	VerxiiNi
1	и в	15	26
2	таким образом	14	22
3	с тем	1	18
4	в этом	19	15
5	вместе с	6	15
6	точки зрения	26	13
7	как бы	7	12
8	в том	33	11
9	из этих	4	10
10	не только	15	10
11	и с	4	10
12	может быть	9	10
13	связи с	9	9
14	в области	1	9
15	так как	4	9
16	но и	10	9
17	что в	14	9
18	но не	3	8
19	в общем	3	8
20	с другой	6	8
21	и не	7	8
22	как на	1	8
23	но в	6	7
24	связанные с	1	7
25	но все	2	7
26	из них	3	7
27	том что	27	7
28	потому что	7	7
29	к нему	1	7
30	с одной	7	7
31	то что	20	7
32	а с	4	7
33	одной стороны	7	7
34	того же	3	6
35	представление о	5	6
36	все же	4	6
37	все эти	3	6
38	в себе	2	6
39	всяком случае	6	6
40	с точки	18	6
41	в отношении	6	6
42	к тому	7	6
43	так и	8	6
44	и т.д	12	6
45	о том	9	6
46	что и	2	6
47	несмотря на	4	6
48	и потому	1	6
49	все это	4	6
50	мы должны	6	6
51	во всяком	7	6
52	сих пор	1	5
53	и к	6	5
54	тому же	1	5
55	в силу	2	5
56	лишь в	3	5
57	или менее	2	5
58	не имеет	4	5
59	того чтобы	12	5
60	никогда не	8	5
61	с другом	2	5
62	для того	10	5
63	в его	2	5
64	до сих	1	5
65	а не	3	5
66	друг с	2	5
67	и для	2	5
68	так же	4	5
69	одной из	3	5
70	более или	2	5
71	том числе	3	5
72	в котором	2	4
73	то же	5	4
74	в течение	2	4
75	целый ряд	2	4
76	в самом	11	4
77	учение о	1	4
78	в этой	6	4
79	и по	3	4
80	что все	4	4
81	с другими	3	4
82	должен был	1	4
83	он не	7	4
84	и тогда	2	4
85	в которых	3	4
86	в нем	1	4
87	а в	4	4
88	числе и	3	4
89	что оно	4	4
90	и что	8	4
91	и только	3	4
92	только в	4	4
93	на этот	6	4
94	ничем не	3	4
95	не может	9	4
96	из которых	3	4
97	в смысле	1	4
98	и от	1	4
99	в этих	2	4
100	во время	3	4
101	что он	12	4
102	в виде	1	4
103	же как	2	3
104	из всех	2	3
105	так называемые	1	3
106	в своем	9	3
107	когда он	3	3
108	и как	2	3
109	за собой	2	3
110	в которой	4	3
111	что это	6	3
112	и если	1	3
113	при этом	3	3
114	и при	1	3
115	если бы	8	3
116	то с	1	3
117	как о	1	3
118	представляет собой	2	3
119	в других	2	3
120	и о	1	3
121	но по	1	3
122	с самого	1	3
123	можно сказать	2	3
124	того что	17	3
125	но с	2	3
126	хотя бы	4	3
127	в качестве	4	3
128	так что	1	3
129	из которого	1	3
130	что эти	1	3
131	а после	1	3
132	для него	3	3
133	в одном	2	3
134	к ним	1	3
135	случае не	2	3
136	и даже	5	3
137	с ней	2	3
138	в связи	6	3
139	каждая из	2	3
140	с этой	2	3
141	в результате	3	3
142	у них	2	3
143	отношению к	5	3
144	к этому	4	3
145	точно так	1	3
146	связана с	4	2
147	и это	3	2
148	когда человек	1	2
149	мы имеем	3	2
150	ни у	1	2
151	так чтобы	1	2
152	и на	1	2
153	бы то	1	2
154	с его	4	2
155	во всех	2	2
156	друг на	1	2
157	силы и	1	2
158	оно является	1	2
159	общего с	2	2
160	что именно	3	2
161	и наконец	1	2
162	еще на	1	2
163	ни один	1	2
164	он в	3	2
165	на то	6	2
166	не к	1	2
167	состоит в	3	2
168	то ни	1	2
169	те же	3	2
170	к другу	1	2
171	на все	2	2
172	с целью	2	2
173	с которого	1	2
174	в них	4	2
175	к которым	4	2
176	на друга	1	2
177	не всегда	1	2
178	мы видели	6	2
179	но если	2	2
180	с самых	1	2
181	признать что	4	2
182	которые в	1	2
183	не в	8	2
184	самого начала	1	2
185	тогда когда	5	2
186	не могло	2	2
187	только не	1	2
188	больше чем	2	2
189	в самой	3	2
190	и является	1	2
191	и после	1	2
192	этом отношении	3	2
193	не потому	2	2
194	и здесь	1	2
195	начиная с	1	2
196	не могут	2	2
197	в среде	1	2
198	и другой	2	2
199	отличается от	1	2
200	той или	2	2
201	этот путь	1	2
202	ничего общего	1	2
203	приводит к	5	2
204	особенно в	1	2
205	по сравнению	5	2
206	эти действия	1	2
207	не исчерпывается	1	2
208	для этого	3	2
209	в виду	6	2
210	гораздо менее	3	2
211	а также	2	2
212	в пользу	4	2
213	между тем	1	2
214	этого периода	1	2
215	вслед за	1	2
216	по своей	6	2
217	один из	1	2
218	тот же	7	2
219	положение в	1	2
220	этот факт	1	2
221	между этими	1	2
222	для всех	4	2
