N	3gram	Losev_Prob_1	FransuaR
1	в то же	4	9
2	для того чтобы	8	6
3	в том что	5	6
4	в этом отношении	1	5
5	но в то	1	5
6	в связи с	4	5
7	а также и	2	4
8	до известной степени	1	4
9	так же как	2	4
10	на самом деле	4	4
11	как мы видели	1	4
12	до сих пор	3	3
13	и во всех	1	3
14	связи с этим	1	3
15	потому что она	1	2
16	то же самое	9	2
17	в чем же	1	2
18	дело в том	3	2
19	здесь перед нами	3	2
20	напоминает нам о	1	2
21	с точки зрения	3	2
22	с представлением о	1	2
23	они вовсе не	2	2
24	мы находим в	1	2
25	можно было бы	2	2
26	в известной мере	1	2
27	о том как	2	2
28	как раз то	1	2
29	же как и	1	2
30	в данном случае	8	2
31	и с точки	1	2
32	в то время	1	2
33	так как они	2	2
34	не может быть	2	2
35	то есть в	4	2
36	можно сказать что	3	2
37	которой можно было	1	2
38	к тому же	1	2
39	также и в	1	2
40	и того же	2	1
41	что иное как	2	1
42	хотя и не	2	1
43	в самой действительности	1	1
44	многие из этих	1	1
45	и в своей	3	1
46	ровно ничего не	1	1
47	поэтому здесь в	1	1
48	в самом деле	2	1
49	в скрытой форме	1	1
50	том что это	1	1
51	как раз и	7	1
52	еще два места	1	1
53	не имеют ничего	4	1
54	и в то	1	1
55	же самую объективную	1	1
56	по своему содержанию	2	1
57	в разгаре этих	1	1
58	на самом же	1	1
59	но в сущности	1	1
60	то что в	3	1
61	о чем мы	1	1
62	но уже и	1	1
63	и от всего	1	1
64	это вовсе не	2	1
65	в основе своей	1	1
66	как в его	1	1
67	вместе с тем	1	1
68	может быть и	3	1
69	в это время	1	1
70	все это в	1	1
71	и что в	2	1
72	в самом начале	1	1
73	как мы сказали	1	1
74	но как мы	2	1
75	между собою и	1	1
76	том как он	1	1
77	в этой пьесе	1	1
78	во всех этих	2	1
79	в течение всей	1	1
80	для этой цели	1	1
81	мы здесь не	1	1
82	является одним из	1	1
83	раз то что	1	1
84	то есть чисто	1	1
85	в его целом	1	1
86	самом же деле	1	1
87	но и вообще	1	1
88	в этом образе	1	1
89	ведь все эти	1	1
90	есть не что	2	1
91	внешней и внутренней	1	1
92	не что иное	2	1
93	что в этой	1	1
94	мы уже сказали	1	1
95	так и в	1	1
96	как и в	1	1
97	и ни о	1	1
98	о том что	5	1
99	ничего общего с	7	1
100	ту же самую	1	1
101	и в самом	2	1
102	той или иной	4	1
103	одного и того	2	1
104	не менее он	1	1
105	в другом случае	1	1
106	как мы уже	1	1
107	по этому поводу	3	1
108	это не просто	1	1
109	тем не менее	18	1
110	таких форм которые	1	1
111	тот самый который	1	1
112	а именно в	1	1
113	в процессе своего	1	1
114	так как он	2	1
115	только тогда когда	1	1
116	имеют ничего общего	4	1
117	и только в	1	1
