N	3gram	Bakhtin_Pr_2	Myshleni
1	в том что	1	31
2	с точки зрения	8	11
3	с одной стороны	1	9
4	в этом смысле	2	8
5	с другой стороны	3	8
6	то же самое	1	7
7	смысле этого слова	1	7
8	в собственном смысле	1	7
9	друг с другом	4	7
10	в самом деле	4	6
11	одно и то	2	6
12	и то же	2	6
13	друг на друга	2	5
14	можно было бы	3	5
15	не только не	1	5
16	же как и	1	4
17	этой точки зрения	1	4
18	на то что	2	4
19	между тем как	1	3
20	в себе и	1	3
21	во всяком случае	1	3
22	то же слово	1	3
23	в связи с	1	3
24	о том что	1	3
25	как мы уже	1	3
26	в настоящее время	2	2
27	в том числе	1	2
28	одной стороны и	1	2
29	не может не	1	2
30	в отличие от	4	2
31	но и в	1	2
32	том числе и	1	2
33	не знает что	1	2
34	мы уже говорили	3	2
35	в следующей главе	1	2
36	между этими двумя	1	2
37	другой стороны мы	1	2
38	никогда не бывает	1	2
39	если бы он	1	1
40	можем сказать что	1	1
41	в глаза и	1	1
42	в одном слове	4	1
43	прежде всего в	1	1
44	как бы не	1	1
45	на самом деле	1	1
46	есть прежде всего	1	1
47	о том как	1	1
48	разнородные явления как	1	1
49	что с точки	1	1
50	и во всех	1	1
51	в той же	1	1
52	что он не	1	1
53	не входит в	1	1
54	таким образом как	2	1
55	бы то ни	1	1
56	и та же	2	1
57	вместо того чтобы	1	1
58	до сих пор	7	1
59	при этом не	1	1
60	как если бы	2	1
61	как установку на	1	1
62	все эти вопросы	1	1
63	то ни было	1	1
64	то время как	2	1
65	слова к тому	1	1
66	по своей структуре	1	1
67	на этот раз	1	1
68	в конце концов	2	1
69	как один из	1	1
70	это положение в	1	1
71	все больше и	1	1
72	с другом как	1	1
73	перед нами в	1	1
74	как мы это	1	1
75	к тому же	3	1
76	друг к другу	2	1
77	собственном смысле слова	1	1
78	одна и та	2	1
79	не опирается на	1	1
80	как бы в	4	1
81	не может быть	4	1
82	в то время	2	1
83	по отношению к	5	1
84	отношением его к	1	1
85	само по себе	1	1
86	мы можем сказать	1	1
87	ли они друг	1	1
88	но все же	2	1
89	больше и больше	1	1
90	можно сказать что	1	1
91	а не на	1	1
92	друг от друга	2	1
93	в этих случаях	2	1
94	и ту же	1	1
95	после того как	1	1
96	все же не	1	1
97	такие разнородные явления	1	1
98	и что он	1	1
99	тем не менее	2	1
100	одну и ту	1	1
101	той же речи	1	1
102	том что он	2	1
103	как и в	3	1
104	мы увидим что	1	1
105	относятся друг к	1	1
106	в том же	1	1
107	но по своей	1	1
108	может быть даже	1	1
