1	в том что	7	13
2	с одной стороны	2	9
3	о том что	2	5
4	к тому же	1	4
5	то же время	4	4
6	не может быть	3	3
7	не в том	1	3
8	в то же	4	3
9	той или иной	3	3
10	с другой стороны	4	3
11	и в особенности	1	2
12	одной стороны и	2	2
13	а не только	1	2
14	по себе не	5	2
15	только в том	1	2
16	сами по себе	1	2
17	в том чтобы	1	2
18	по крайней мере	4	2
19	что же касается	1	2
20	то же самое	1	2
21	нет различия между	1	2
22	более или менее	3	2
23	а в том	1	2
24	можно сказать что	3	2
25	мы имеем дело	1	2
26	но и к	1	1
27	при более глубоком	1	1
28	до сих пор	2	1
29	дело в том	1	1
30	содержит в себе	3	1
31	и даже не	2	1
32	одному и тому	1	1
33	во всех этих	1	1
34	в этом смысле	3	1
35	с той или	2	1
36	не могу не	1	1
37	далеко не всегда	1	1
38	с самого начала	1	1
39	как раз и	1	1
40	с точки зрения	12	1
41	во всяком случае	2	1
42	что он не	2	1
43	тем не менее	1	1
44	она отличается от	1	1
45	в связи с	1	1
46	ни о чем	2	1
47	и в то	2	1
48	том или ином	1	1
49	на самом деле	2	1
50	в новое время	1	1
51	и тому же	1	1
52	что не есть	2	1
53	и может быть	1	1
54	говорит не о	1	1
55	может быть названа	1	1
56	точка зрения на	1	1
57	в чистом виде	1	1
58	сам по себе	6	1
59	в этом отношении	2	1
60	но все же	1	1
61	из того что	1	1
62	мифа так и	1	1
63	к одному и	1	1
64	одно и то	4	1
65	в первую очередь	1	1
66	в полной мере	1	1
67	не заметить что	1	1
68	дело не в	1	1
69	в нем нет	3	1
70	на то что	4	1
71	то все же	1	1
72	это и есть	2	1
73	только потому что	3	1
74	тех или иных	1	1
75	перед нами два	1	1
76	только то что	3	1
77	может и не	2	1
78	и то же	4	1
79	до известной степени	1	1
