N	3gram	Vygotskiy__1	Vladivir
1	в том что	15	9
2	во всяком случае	3	6
3	в то время	5	6
4	тем не менее	1	6
5	и то что	1	5
6	по крайней мере	1	4
7	содержит в себе	1	4
8	само собой разумеется	1	3
9	дело в том	1	3
10	с точки зрения	18	3
11	в отличие от	1	3
12	в то же	2	3
13	точно так же	1	3
14	в конце концов	1	3
15	то же время	2	3
16	о том что	6	3
17	хотя и не	1	2
18	на то что	3	2
19	том что он	2	2
20	и до конца	1	2
21	в том же	1	2
22	на первый план	2	2
23	можно было бы	3	2
24	сам по себе	3	2
25	в данном случае	2	2
26	в том чтобы	3	2
27	не только в	1	2
28	или по крайней	1	2
29	и на его	1	2
30	в свою очередь	3	2
31	собой разумеется что	1	2
32	само по себе	1	2
33	заключается в том	6	2
34	мы будем говорить	1	2
35	но в своей	1	2
36	часть этой книги	1	1
37	а для того	1	1
38	в какой мере	2	1
39	потому что в	1	1
40	в том их	1	1
41	и в частности	2	1
42	в том числе	1	1
43	как раз и	1	1
44	до сих пор	4	1
45	и в то	1	1
46	наряду с этим	1	1
47	приходит к выводу	3	1
48	только то что	1	1
49	в этом отношении	4	1
50	то что в	1	1
51	то и в	1	1
52	в собственном смысле	5	1
53	кроме того что	1	1
54	и к его	1	1
55	на этот вопрос	2	1
56	по себе в	1	1
57	вместе с тем	5	1
58	раз и является	1	1
59	нечто такое что	1	1
60	о чем он	1	1
61	в высшей степени	4	1
62	все больше и	1	1
63	все же с	1	1
64	и как бы	1	1
65	то время как	4	1
66	не только как	1	1
67	но вместе с	4	1
68	собственном смысле слова	1	1
69	в первую очередь	3	1
70	не может быть	5	1
71	то что я	1	1
72	во всех своих	1	1
73	которой не было	1	1
74	как уже сказано	6	1
75	но тем не	1	1
76	что в этой	1	1
77	содержат в себе	1	1
78	прежде всего от	1	1
79	речь шла о	1	1
80	к выводу что	4	1
81	с самого начала	8	1
82	это значит что	1	1
83	в каком они	1	1
84	в самом деле	2	1
85	но все же	1	1
86	гораздо раньше чем	1	1
87	можно сказать что	4	1
88	с тем и	1	1
89	только тогда когда	2	1
90	в этом смысле	1	1
91	больше и больше	1	1
92	как мы уже	1	1
93	сказать что все	1	1
94	с которыми мы	1	1
95	сказать что это	1	1
96	для того чтобы	15	1
97	а именно в	1	1
98	того чтобы стать	1	1
99	является как бы	1	1
100	том что только	1	1
101	при этом она	1	1
102	и т д	1	1
