N	2gram	Medvedev_F_1	Myshleni
1	внутренней речи	1	67
2	в этом	15	29
3	точки зрения	16	28
4	и в	24	26
5	не только	7	24
6	то что	8	24
7	таким образом	13	23
8	с точки	13	21
9	и речи	1	19
10	того чтобы	1	19
11	в том	6	18
12	и не	20	18
13	том что	1	17
14	потому что	1	16
15	для других	2	15
16	как и	11	15
17	как мы	5	14
18	того что	5	14
19	так как	1	14
20	так же	4	14
21	с помощью	3	13
22	и его	10	12
23	вместе с	2	12
24	что в	4	12
25	в которой	4	11
26	в слове	1	11
27	только не	2	11
28	но и	7	11
29	не может	16	11
30	что они	1	10
31	по своей	1	10
32	в самом	5	9
33	в себе	3	9
34	тому что	1	9
35	мысли в	2	9
36	мышления и	1	9
37	по сравнению	1	9
38	по своему	1	9
39	же как	2	8
40	то же	10	8
41	той же	1	8
42	что он	3	8
43	только в	2	8
44	сравнению с	1	8
45	ее в	1	8
46	сказать что	1	8
47	тем самым	3	8
48	мы не	3	7
49	и к	4	7
50	с самого	1	7
51	самого начала	1	7
52	к тому	3	7
53	может быть	14	7
54	прежде всего	22	7
55	самом деле	6	6
56	вопрос о	2	6
57	во всех	5	6
58	по отношению	4	6
59	все же	3	6
60	все эти	6	6
61	было бы	6	6
62	и тем	1	6
63	в ее	8	6
64	от социальной	1	6
65	в учении	1	6
66	в сознании	1	6
67	между собой	1	6
68	и что	2	6
69	заключается в	1	6
70	связь между	1	6
71	иначе как	2	6
72	именно в	8	6
73	а не	10	6
74	как бы	6	6
75	в смысле	1	6
76	как на	4	6
77	связи между	1	5
78	в целом	6	5
79	чем это	1	5
80	в силу	1	5
81	и с	8	5
82	и значение	1	5
83	с тем	2	5
84	у нее	1	5
85	она не	6	5
86	в процессе	9	5
87	данном случае	1	5
88	во второй	1	5
89	если бы	4	5
90	можно сказать	1	5
91	как она	3	5
92	с одной	4	5
93	если мы	2	5
94	себе в	1	5
95	и их	10	5
96	слова в	1	5
97	думается нам	1	5
98	одной стороны	4	5
99	до конца	7	5
100	как это	6	5
101	в данном	1	5
102	отношению к	4	5
103	с этой	4	5
104	и для	1	5
105	бы в	3	5
106	только что	1	5
107	едва ли	1	4
108	еще не	6	4
109	с другой	5	4
110	в нашем	2	4
111	если в	1	4
112	это и	3	4
113	как в	8	4
114	стороны и	4	4
115	целый ряд	3	4
116	но в	5	4
117	не можем	2	4
118	нами в	1	4
119	на то	1	4
120	и во	1	4
121	в такой	1	4
122	в котором	1	4
123	не в	8	4
124	в той	1	4
125	не менее	11	4
126	не по	3	4
127	никогда не	4	4
128	учения о	2	4
129	своей природе	1	4
130	связи с	3	4
131	в области	3	4
132	не могут	1	4
133	что оно	1	4
134	не есть	2	4
135	перейти к	2	4
136	приводит к	2	4
137	что у	1	4
138	которые мы	1	4
139	в его	23	4
140	в свете	1	4
141	речи о	1	4
142	одной из	2	4
143	так что	1	4
144	друг друга	4	4
145	относящихся к	1	4
146	должны быть	5	4
147	и от	7	4
148	и наконец	3	4
149	о развитии	1	4
150	этой точки	1	4
151	на самом	7	3
152	как простая	1	3
153	между двумя	1	3
154	в первом	1	3
155	мы уже	1	3
156	из ее	1	3
157	в ней	10	3
158	в чем	1	3
159	но не	3	3
160	нет и	2	3
161	из важнейших	2	3
162	в этой	6	3
163	как к	3	3
164	самом начале	1	3
165	в этот	1	3
166	из этих	1	3
167	учение о	4	3
168	он не	3	3
169	в первой	1	3
170	этого направления	3	3
171	и по	1	3
172	так и	18	3
173	и заключается	2	3
174	с другими	4	3
175	делается в	1	3
176	это положение	1	3
177	мы видели	2	3
178	структурных особенностей	1	3
179	такой же	1	3
180	для него	3	3
181	в своей	11	3
182	в основном	3	3
183	друг другу	1	3
184	тем не	1	3
185	состоит в	1	3
186	том и	1	3
187	для нее	1	3
188	по себе	5	3
189	случае в	1	3
190	на котором	1	3
191	в основе	3	3
192	к изучению	1	3
193	но только	1	3
194	только и	4	3
195	в самой	2	3
196	во всем	2	3
197	каждой из	3	3
198	этом отношении	1	3
199	отличается от	3	3
200	начале развития	1	3
201	его с	2	3
202	значения и	2	3
203	последнее время	1	3
204	мог бы	1	3
205	для этого	4	3
206	с ним	2	3
207	нашей работы	3	3
208	исследования и	2	3
209	что и	2	3
210	это не	2	3
211	движения в	1	3
212	к нему	1	3
213	значений и	1	3
214	мы видим	1	3
215	и является	2	3
216	только на	5	3
217	и обратно	1	3
218	менее всего	2	3
219	представить себе	1	3
220	самого слова	1	3
221	как раз	2	3
222	до сих	6	3
223	в живом	6	3
224	эти особенности	1	3
225	исторического развития	1	3
226	и потому	9	3
227	это делается	1	3
228	смысле этого	3	3
229	мы остановимся	1	3
230	этого слова	3	3
231	ассоциативная связь	1	3
232	и о	1	3
233	сих пор	6	3
234	но это	3	3
235	все это	9	3
236	не является	1	3
237	слова но	1	3
238	совершается в	2	3
239	между ними	3	3
240	в то	9	3
241	и состоит	1	3
242	ту же	1	2
243	ко всем	2	2
244	отношения к	6	2
245	также и	1	2
246	и есть	1	2
247	то в	1	2
248	можно говорить	1	2
249	и до	5	2
250	все те	1	2
251	от всякой	2	2
252	на первом	1	2
253	что если	1	2
254	смысле можно	1	2
255	мы попытались	1	2
256	это отношение	1	2
257	мы и	1	2
258	но напротив	2	2
259	время в	3	2
260	значение и	3	2
261	можем не	1	2
262	отношение к	3	2
263	отличие от	1	2
264	друг от	2	2
265	идет о	2	2
266	эта связь	2	2
267	с этим	2	2
268	она конечно	1	2
269	остановиться на	2	2
270	перед нами	1	2
271	в действительности	2	2
272	но эта	2	2
273	в последнее	1	2
274	не могла	2	2
275	на его	2	2
276	в нем	14	2
277	понятий и	1	2
278	его от	1	2
279	возможно только	1	2
280	от нее	2	2
281	значение в	3	2
282	лишь в	8	2
283	его в	3	2
284	является общим	1	2
285	действительности в	2	2
286	ни в	2	2
287	несмотря на	1	2
288	зрения самого	1	2
289	должно быть	11	2
290	и ко	1	2
291	в этих	1	2
292	что между	1	2
293	в их	11	2
294	этому же	1	2
295	в отличие	1	2
296	поэтому мы	1	2
297	но он	1	2
298	что было	2	2
299	этой работы	2	2
300	в отношении	3	2
301	не имеет	1	2
302	в центр	1	2
303	ничего не	2	2
304	как такового	2	2
305	в структуру	2	2
306	прежде чем	2	2
307	эти три	1	2
308	у нас	5	2
309	и свой	1	2
310	исходить из	4	2
311	разрыв между	1	2
312	форм и	6	2
313	есть только	1	2
314	всего в	3	2
315	как для	1	2
316	его значение	1	2
317	что при	1	2
318	в работах	1	2
319	если же	2	2
320	с ее	7	2
321	от друга	2	2
322	это единство	1	2
323	свою очередь	6	2
324	по природе	1	2
325	специфические особенности	1	2
326	и здесь	6	2
327	одновременно и	1	2
328	одного из	1	2
329	входит в	6	2
330	ее от	2	2
331	должно было	1	2
332	мы ни	2	2
333	во всей	2	2
334	наконец в	3	2
335	к ней	2	2
336	в лучшем	3	2
337	в современной	1	2
338	один из	3	2
339	и судьбу	1	2
340	и ее	10	2
341	со всеми	3	2
342	с которыми	1	2
343	в большинстве	3	2
344	не исчерпывает	1	2
345	за счет	1	2
346	и других	3	2
347	его и	2	2
348	только одно	1	2
349	мы знаем	1	2
350	никто не	1	2
351	вовсе не	10	2
352	ее развития	1	2
353	что на	1	2
354	на ее	1	2
355	в свою	8	2
356	с ней	1	2
357	что не	1	2
358	что для	1	2
359	во внутренней	1	2
360	она является	2	2
361	большинстве случаев	2	2
362	в м	1	2
363	к его	1	2
364	из которых	1	2
365	другу и	1	2
366	приспособляться к	1	2
367	наряду с	1	2
368	могут быть	1	2
369	что же	1	2
370	даже с	1	2
371	с необходимостью	1	2
372	тенденция к	1	2
373	этого метода	1	2
374	лучшем случае	3	2
375	но для	3	2
376	раньше было	1	2
377	не мог	1	2
378	она должна	3	2
379	что делает	1	2
380	или в	1	2
381	перестать быть	1	2
382	для нас	1	2
383	процесса как	1	2
384	а в	6	2
385	на двух	1	2
386	гораздо больше	1	2
387	от ее	1	2
388	может и	2	2
389	совершенно не	1	2
390	из этого	1	2
391	к этой	4	2
392	к действительности	2	2
393	в своих	2	2
394	к этому	1	2
395	во всяком	4	2
396	формы и	5	1
397	также что	1	1
398	и т	12	1
399	например в	1	1
400	связана со	1	1
401	начинается с	1	1
402	является изучение	1	1
403	он может	1	1
404	других областей	1	1
405	у каждой	1	1
406	литературе к	1	1
407	оно было	2	1
408	высшей степени	1	1
409	действительности и	3	1
410	в зависимости	2	1
411	и этот	1	1
412	а как	2	1
413	это совершенно	1	1
414	которую мы	1	1
415	развитие в	1	1
416	нам в	1	1
417	во внутреннем	1	1
418	они были	2	1
419	ему в	1	1
420	образом оказывается	1	1
421	направление в	3	1
422	зависимости от	3	1
423	последней в	2	1
424	учение об	1	1
425	ни одно	1	1
426	не был	1	1
427	и теоретическая	1	1
428	во внешнем	2	1
429	одним словом	5	1
430	свое специфическое	1	1
431	совершенно прав	1	1
432	они у	1	1
433	вещи от	1	1
434	совсем не	1	1
435	а только	2	1
436	точка зрения	2	1
437	к которой	1	1
438	и всякий	2	1
439	быть найдены	1	1
440	эта особенность	1	1
441	таком положении	2	1
442	оно является	1	1
443	за пределы	2	1
444	сама по	2	1
445	его развития	1	1
446	отнюдь не	6	1
447	о необходимости	1	1
448	там где	1	1
449	в море	1	1
450	если она	1	1
451	что как	1	1
452	части в	1	1
453	в своем	11	1
454	ней в	1	1
455	кроме того	1	1
456	оторваться от	1	1
457	и понимания	1	1
458	и как	3	1
459	и свою	5	1
460	есть ли	1	1
461	от этого	2	1
462	основная тенденция	1	1
463	скрывается совершенно	1	1
464	та же	1	1
465	проблем в	1	1
466	и внешних	1	1
467	думать что	3	1
468	с их	1	1
469	важнейших и	1	1
470	равно нулю	1	1
471	о предмете	1	1
472	и те	2	1
473	но ведь	2	1
474	в ряду	2	1
475	этот процесс	1	1
476	идей и	1	1
477	при этом	5	1
478	о принципиальной	1	1
479	время и	1	1
480	перестает быть	3	1
481	они в	1	1
482	образом на	2	1
483	всех этих	3	1
484	вне социальной	1	1
485	нет ее	1	1
486	как одной	1	1
487	не как	4	1
488	мы полагаем	2	1
489	тесно и	1	1
490	чтобы в	1	1
491	свою силу	1	1
492	но вместе	1	1
493	какой бы	1	1
494	приходим к	1	1
495	на этом	1	1
496	так например	3	1
497	по аналогии	3	1
498	которое как	1	1
499	от других	1	1
500	но все	2	1
501	еще более	1	1
502	что является	1	1
503	может остаться	1	1
504	образующие его	2	1
505	в работе	2	1
506	для всей	1	1
507	в сторону	1	1
508	и может	4	1
509	в другом	1	1
510	вместо того	1	1
511	первый и	1	1
512	на все	3	1
513	на этой	1	1
514	что перед	1	1
515	в данной	1	1
516	не умеет	1	1
517	может стать	1	1
518	но самый	1	1
519	всю свою	2	1
520	должен был	1	1
521	для них	1	1
522	этого она	1	1
523	сторонам и	1	1
524	но вся	1	1
525	в высшей	1	1
526	социального целого	1	1
527	этого не	1	1
528	и уже	1	1
529	как целого	1	1
530	мы с	1	1
531	еще в	2	1
532	как таковой	6	1
533	их на	2	1
534	структуры и	1	1
535	в понимании	5	1
536	необходимо прежде	1	1
537	внешним и	1	1
538	таким же	2	1
539	единство именно	1	1
540	нас не	2	1
541	и без	1	1
542	предметного содержания	1	1
543	чем более	1	1
544	бы мы	1	1
545	от его	1	1
546	в одном	2	1
547	почти совершенно	2	1
548	совершенно иначе	1	1
549	этих моментов	1	1
550	его элементы	1	1
551	значения с	1	1
552	вещей и	3	1
553	и почти	1	1
554	раз и	2	1
555	деле это	1	1
556	оно так	1	1
557	конкретных проблем	2	1
558	дело если	1	1
559	так часто	1	1
560	в обоих	1	1
561	правда в	1	1
562	одна из	2	1
563	слово оно	2	1
564	и сама	1	1
565	было не	1	1
566	без остатка	1	1
567	говорить о	1	1
568	и снова	1	1
569	в структуре	1	1
570	не могло	5	1
571	для всего	1	1
572	следовательно и	2	1
573	и лишь	2	1
574	эта тенденция	1	1
575	на природу	1	1
576	другой стороны	1	1
577	убедиться в	2	1
578	намеченных нами	1	1
579	его отдельным	1	1
580	на него	2	1
581	дела они	1	1
582	почти не	2	1
583	так сказать	3	1
584	за ними	1	1
585	если только	1	1
586	не мыслится	1	1
587	представлять себе	3	1
588	заключается что	1	1
589	в недрах	1	1
590	ближайшим образом	4	1
591	три основные	2	1
592	к овладению	1	1
593	они и	1	1
594	свое значение	1	1
595	а ее	1	1
596	сами являются	1	1
597	и всяческих	1	1
598	и это	2	1
599	вещей в	2	1
600	и самое	1	1
601	основываясь на	1	1
602	и тогда	1	1
603	и сами	1	1
604	всем этим	2	1
605	здесь не	3	1
606	ведь они	1	1
607	всего этого	2	1
608	на основе	6	1
609	языка и	1	1
610	виде поэтому	1	1
611	сменяющих друг	1	1
