N	2gram	Bakhtin_Pr_5	Formalny
1	и в	35	24
2	в его	21	23
3	прежде всего	12	22
4	и не	27	20
5	так и	8	18
6	и пр	1	17
7	точки зрения	7	16
8	не может	18	16
9	в этом	14	15
10	в нем	16	14
11	может быть	14	14
12	таким образом	7	13
13	с точки	2	13
14	именно как	1	12
15	в своем	2	11
16	как и	18	11
17	в своей	4	11
18	в их	1	11
19	не менее	2	11
20	должно быть	3	11
21	в ней	2	10
22	то же	15	10
23	вовсе не	7	10
24	и ее	1	10
25	и его	14	10
26	и их	1	10
27	а не	4	10
28	в то	11	9
29	в процессе	1	9
30	и потому	1	9
31	все это	14	9
32	и на	6	8
33	как в	5	8
34	и с	12	8
35	лишь в	7	8
36	не в	10	8
37	его целом	2	8
38	же время	10	8
39	в ее	3	8
40	то что	10	8
41	в свою	1	8
42	на самом	9	7
43	с ее	3	7
44	не только	10	7
45	в содержании	1	7
46	до конца	4	7
47	и от	3	7
48	но и	14	7
49	отношения к	1	6
50	еще не	7	6
51	самом деле	10	6
52	отнюдь не	1	6
53	в целом	3	6
54	все эти	3	6
55	в этой	1	6
56	как бы	31	6
57	входит в	1	6
58	как таковой	1	6
59	в идеологическом	1	6
60	она не	1	6
61	свою очередь	1	6
62	в пределах	11	6
63	до сих	1	6
64	в том	5	6
65	было бы	3	6
66	художественное произведение	1	6
67	сих пор	1	6
68	и все	15	6
69	а в	7	6
70	бы ни	1	5
71	хотя бы	2	5
72	во всех	3	5
73	но в	19	5
74	в самом	6	5
75	при этом	2	5
76	по себе	4	5
77	и до	1	5
78	как мы	8	5
79	того что	3	5
80	только на	4	5
81	с другой	4	5
82	со всею	1	5
83	лишь как	1	5
84	с его	7	4
85	по отношению	6	4
86	является лишь	1	4
87	независимо от	1	4
88	и к	12	4
89	в которой	2	4
90	главным образом	1	4
91	не как	3	4
92	в мире	4	4
93	с другими	2	4
94	и может	1	4
95	друг друга	2	4
96	как на	1	4
97	оно не	1	4
98	никогда не	4	4
99	если бы	1	4
100	для этого	2	4
101	в формах	1	4
102	мы увидим	2	4
103	всяком случае	4	4
104	с одной	1	4
105	конечно не	2	4
106	отношению к	7	4
107	с этой	2	4
108	быть и	2	4
109	что в	6	4
110	так же	7	4
111	во всяком	4	4
112	это и	3	3
113	мы не	1	3
114	зависимости от	1	3
115	бы то	3	3
116	но не	6	3
117	со всеми	3	3
118	в общем	3	3
119	отношение к	6	3
120	как к	5	3
121	все же	8	3
122	когда он	3	3
123	и как	2	3
124	и наконец	7	3
125	и отчасти	2	3
126	в себе	5	3
127	жизнь как	1	3
128	не приводит	1	3
129	человек не	1	3
130	так сказать	2	3
131	он не	13	3
132	роли в	1	3
133	литературных произведений	1	3
134	всех этих	2	3
135	он должен	1	3
136	оно должно	2	3
137	так например	1	3
138	в каждом	6	3
139	то ни	3	3
140	значение в	1	3
141	на все	1	3
142	его в	4	3
143	в жизни	2	3
144	в них	4	3
145	нельзя понять	1	3
146	в отношении	9	3
147	но для	2	3
148	не о	4	3
149	в основе	1	3
150	связи с	1	3
151	своей статье	1	3
152	сводится к	3	3
153	материала в	1	3
154	отличается от	1	3
155	всего в	1	3
156	к тому	6	3
157	здесь не	1	3
158	особенно в	2	3
159	жизнь и	2	3
160	громадное значение	1	3
161	его художественной	1	3
162	бы в	4	3
163	говорит он	4	3
164	наконец в	4	3
165	как она	1	3
166	один из	1	3
167	в большинстве	2	3
168	и других	1	3
169	для него	14	3
170	не для	1	3
171	в особенности	1	3
172	со всем	1	3
173	и даже	5	3
174	произведение в	1	3
175	на фоне	1	3
176	ни на	2	3
177	смысле этого	2	3
178	этого слова	5	3
179	дело идет	3	3
180	в основном	1	3
181	но это	6	3
182	это последнее	1	3
183	же в	1	3
184	между ними	1	3
185	что он	24	3
186	и стилей	2	2
187	в применении	1	2
188	чтобы не	2	2
189	и это	5	2
190	ее до	1	2
191	тех же	1	2
192	входящих в	1	2
193	а как	2	2
194	вопрос о	2	2
195	всем этим	2	2
196	не найдем	1	2
197	как если	1	2
198	для других	3	2
199	менее всего	1	2
200	уже как	2	2
201	друг от	1	2
202	нет и	4	2
203	за пределы	3	2
204	чем же	1	2
205	с этим	3	2
206	более и	1	2
207	в него	3	2
208	стиля и	1	2
209	впечатление что	1	2
210	в произведении	2	2
211	он в	4	2
212	не могла	1	2
213	и если	1	2
214	на его	4	2
215	к миру	1	2
216	а вовсе	1	2
217	и вот	4	2
218	из виду	1	2
219	и более	1	2
220	ни были	1	2
221	но ведь	2	2
222	о мире	8	2
223	но все	4	2
224	европейского искусства	1	2
225	того или	1	2
226	это не	3	2
227	отражение в	1	2
228	ни в	2	2
229	с тем	3	2
230	мы видели	2	2
231	фигурирует в	1	2
232	строгом смысле	1	2
233	нисколько не	1	2
234	их на	1	2
235	в эту	4	2
236	таким же	1	2
237	почти не	1	2
238	войти в	2	2
239	на всю	2	2
240	бы быть	1	2
241	раз и	3	2
242	мысли в	2	2
243	слово оно	1	2
244	на него	5	2
245	к другим	2	2
246	только не	1	2
247	ничего не	3	2
248	одна из	1	2
249	в самой	1	2
250	к ней	2	2
251	за исключением	2	2
252	во всем	4	2
253	а лишь	1	2
254	может и	1	2
255	от их	1	2
256	и заключается	1	2
257	еще одна	1	2
258	только здесь	1	2
259	его с	5	2
260	от друга	1	2
261	всего этого	3	2
262	приводит к	2	2
263	являются лишь	1	2
264	на нее	2	2
265	еще в	4	2
266	она была	1	2
267	с ним	7	2
268	и должно	1	2
269	и что	6	2
270	или на	1	2
271	не выходит	1	2
272	все в	1	2
273	и лишь	2	2
274	между тем	4	2
275	функций в	1	2
276	что и	3	2
277	во всей	1	2
278	вполне понятно	2	2
279	в другой	1	2
280	нем и	1	2
281	нет он	1	2
282	ее к	1	2
283	только в	6	2
284	уже не	3	2
285	ни одного	9	2
286	чтобы он	1	2
287	большинстве случаев	2	2
288	в душе	2	2
289	его и	3	2
290	в одном	6	2
291	иначе как	1	2
292	и со	3	2
293	как раз	4	2
294	они становятся	1	2
295	даже и	3	2
296	здесь в	2	2
297	сама по	1	2
298	не на	1	2
299	все время	4	2
300	есть лишь	1	2
301	под влиянием	3	2
302	все более	1	2
303	вступает в	2	2
304	вместе с	2	2
305	и особенно	1	2
306	ко всем	1	2
307	в строгом	1	2
308	образом на	1	2
309	мире а	2	2
310	к которому	1	2
311	совершается в	1	2
312	в результате	1	2
313	одна очень	1	2
314	может войти	3	2
315	дана в	1	2
316	места в	2	2
317	ни было	3	2
318	в своих	1	2
319	отношении к	7	2
320	одной из	2	2
321	но эта	2	2
322	они были	1	2
323	что такое	1	2
324	а между	3	1
325	ту же	1	1
326	но кроме	1	1
327	например в	2	1
328	мы замечаем	1	1
329	начинается с	1	1
330	и через	1	1
331	себя как	3	1
332	мы здесь	1	1
333	он может	1	1
334	пробиться к	4	1
335	нам кажется	1	1
336	а непосредственно	1	1
337	между двумя	2	1
338	в первом	2	1
339	по преимуществу	1	1
340	из его	2	1
341	в нашу	1	1
342	высшей степени	3	1
343	и этот	2	1
344	мы уже	8	1
345	той же	2	1
346	со всех	1	1
347	бы уже	4	1
348	и само	1	1
349	которую мы	1	1
350	смысле можно	1	1
351	время от	1	1
352	во внутреннем	4	1
353	и идеологической	1	1
354	почти все	1	1
355	должную дистанцию	1	1
356	всех без	1	1
357	все здесь	1	1
358	ему в	1	1
359	кто же	2	1
360	в каждой	2	1
361	произведение должно	1	1
362	всех сторон	1	1
363	проявляется в	1	1
364	и определяется	2	1
365	в чем	4	1
366	глубокой и	1	1
367	но конечно	2	1
368	глаза на	1	1
369	совсем не	3	1
370	в данном	1	1
371	к которой	1	1
372	не входит	1	1
373	его сознания	1	1
374	эта особенность	2	1
375	оно является	1	1
376	к третьему	2	1
377	без другого	1	1
378	вот как	4	1
379	за этим	1	1
380	очень трудно	1	1
381	ней в	1	1
382	словом в	1	1
383	как нам	1	1
384	что касается	1	1
385	перед нами	1	1
386	отношением к	3	1
387	и точность	1	1
388	в единый	1	1
389	хотя и	2	1
390	реальной действительности	1	1
391	значительности и	1	1
392	в точке	1	1
393	увидим что	2	1
394	в этот	2	1
395	основная тенденция	1	1
396	художественный замысел	1	1
397	то в	2	1
398	та же	4	1
399	бы и	2	1
400	другого нет	1	1
401	ни один	1	1
402	эти вопросы	1	1
403	еще далеко	1	1
404	так в	2	1
405	романа но	1	1
406	нами в	1	1
407	особое место	1	1
408	как он	2	1
409	именно этим	1	1
410	не следует	1	1
411	в статье	1	1
412	тем не	1	1
413	все те	1	1
414	определяют его	1	1
415	в первой	1	1
416	пределах одного	5	1
417	к одному	3	1
418	внутренней речи	5	1
419	этот процесс	2	1
420	замыслу оно	1	1
421	вообще не	2	1
422	том и	1	1
423	чтобы в	1	1
424	наконец от	1	1
425	и по	2	1
426	на этом	2	1
427	в нее	1	1
428	конца и	1	1
429	последнее слово	4	1
430	это конечно	1	1
431	мышления с	1	1
432	один а	1	1
433	может стать	1	1
434	этом смысле	3	1
435	характерный для	1	1
436	в итоге	1	1
437	материал для	2	1
438	только одно	1	1
439	но уже	2	1
440	нет в	3	1
441	она и	1	1
442	ни одной	1	1
443	в высшей	3	1
444	далеко не	1	1
445	а прежде	1	1
446	понята и	1	1
447	этого не	3	1
448	нами особенность	1	1
449	переходим к	4	1
450	он и	5	1
451	нигде не	1	1
452	мы с	2	1
453	действительно не	1	1
454	такой же	3	1
455	элемента в	1	1
456	не мог	3	1
457	в этих	2	1
458	общем не	1	1
459	и другие	1	1
460	получается впечатление	1	1
461	определяется прежде	1	1
462	можно найти	1	1
463	в такой	4	1
464	в котором	3	1
465	переносит в	1	1
466	и свой	3	1
467	в отличие	2	1
468	нему и	4	1
469	своего рода	2	1
470	но здесь	1	1
471	даны в	1	1
472	но он	4	1
473	друг другу	4	1
474	и эти	1	1
475	есть еще	1	1
476	тому чтобы	2	1
477	партию но	1	1
478	и почти	1	1
479	для нее	1	1
480	не знает	6	1
481	тому что	2	1
482	и очень	1	1
483	соединение с	1	1
484	всех их	1	1
485	случае в	1	1
486	оно занимает	1	1
487	иной раз	1	1
488	самого начала	8	1
489	этими двумя	2	1
490	для каждого	1	1
491	на котором	1	1
492	к изучению	1	1
493	которого он	3	1
494	говорить о	3	1
495	но только	3	1
496	того чтобы	1	1
497	для всего	1	1
498	его внутренний	2	1
499	не лучше	1	1
500	правда в	1	1
501	и без	4	1
502	и существенное	1	1
503	ведь может	1	1
504	он хочет	4	1
505	по своей	2	1
506	мире и	2	1
507	потому что	8	1
508	же он	1	1
509	в роман	2	1
510	эти три	1	1
511	из истории	1	1
512	на которой	2	1
513	только с	3	1
514	уже и	2	1
515	этом отношении	1	1
516	разобранные нами	1	1
517	эту сторону	1	1
518	что на	2	1
519	и из	1	1
520	без исключения	2	1
521	свое собственное	1	1
522	которое как	1	1
523	него на	2	1
524	не стали	1	1
525	не могут	1	1
526	есть только	2	1
527	лежит в	2	1
528	поэтом и	1	1
529	как для	1	1
530	и самое	2	1
