N	2gram	Medvedev_F_3	Psycholo
1	в том	7	37
2	и в	27	32
3	и что	3	22
4	том что	4	21
5	потому что	7	21
6	таким образом	18	21
7	в искусстве	7	21
8	то что	8	21
9	что в	8	20
10	может быть	25	18
11	так же	9	18
12	точки зрения	16	17
13	что и	2	17
14	не может	24	17
15	самом деле	16	16
16	что она	2	16
17	того чтобы	5	14
18	то же	15	13
19	в этом	18	13
20	при этом	8	13
21	для того	4	13
22	что он	6	13
23	в самом	11	12
24	не только	9	12
25	по себе	4	12
26	если мы	7	12
27	так как	9	12
28	на то	1	11
29	было бы	6	11
30	с тем	7	11
31	в основе	3	11
32	и т	11	10
33	с точки	14	10
34	но и	10	10
35	как и	14	10
36	и не	30	10
37	как в	4	9
38	никогда не	5	9
39	что при	1	9
40	искусства и	1	9
41	тем что	5	9
42	в своих	6	9
43	с таким	2	8
44	той же	3	8
45	что это	3	8
46	не в	12	8
47	не менее	7	8
48	дело с	3	8
49	т п	5	8
50	того что	3	8
51	в сущности	2	7
52	в стихе	1	7
53	совершенно ясно	1	7
54	что они	5	7
55	и как	4	7
56	все эти	6	7
57	ясно что	3	7
58	такой же	2	7
59	и его	19	7
60	к тому	4	7
61	можно было	1	7
62	только в	8	7
63	мы знаем	4	7
64	что для	1	7
65	а не	17	7
66	сказать что	3	7
67	совершенно справедливо	1	6
68	в этой	2	6
69	в художественном	5	6
70	он не	1	6
71	если бы	12	6
72	формы и	3	6
73	те же	3	6
74	о том	4	6
75	все время	6	6
76	тот же	1	6
77	и из	2	6
78	как бы	8	6
79	художественное произведение	11	6
80	же самое	3	6
81	художественном произведении	3	5
82	художественного произведения	7	5
83	на самом	14	5
84	и на	3	5
85	что его	1	5
86	только на	4	5
87	к искусству	1	5
88	на все	2	5
89	искусства в	3	5
90	все это	7	5
91	в то	7	5
92	в ней	5	5
93	и даже	2	5
94	до сих	1	5
95	отнюдь не	8	5
96	он говорит	1	5
97	сих пор	1	5
98	как раз	8	5
99	этом отношении	3	5
100	ту же	2	4
101	же как	3	4
102	сам по	1	4
103	есть не	1	4
104	мы имеем	1	4
105	столь же	3	4
106	с этим	1	4
107	все же	6	4
108	в действительности	9	4
109	с той	1	4
110	в произведении	3	4
111	в целом	4	4
112	и те	4	4
113	в нем	15	4
114	к одному	1	4
115	одной и	2	4
116	и по	1	4
117	искусство как	1	4
118	и с	3	4
119	и тем	3	4
120	в жизни	11	4
121	в данном	6	4
122	знаем что	2	4
123	и той	1	4
124	и более	3	4
125	тому что	3	4
126	того как	1	4
127	но только	1	4
128	ничего не	2	4
129	как она	1	4
130	и до	1	4
131	в сознании	1	4
132	и для	6	4
133	могут быть	4	4
134	тем не	2	4
135	утверждать что	1	4
136	если же	5	4
137	и это	2	4
138	данном случае	4	4
139	никак не	3	4
140	между тем	7	4
141	в языке	2	4
142	говорит он	5	4
143	мы видим	1	4
144	из них	2	4
145	от того	2	4
146	таким путем	1	4
147	а на	2	4
148	произведения искусства	1	4
149	в творчестве	1	4
150	как это	4	4
151	указывает что	1	4
152	с этой	1	4
153	при таком	1	4
154	и все	8	4
155	а в	1	4
156	совершенно не	7	4
157	из этого	4	4
158	искусства является	1	4
159	жизни и	4	4
160	отношении к	1	3
161	и то	1	3
162	полагают что	1	3
163	мы не	4	3
164	а другой	1	3
165	то это	1	3
166	во всех	3	3
167	а только	1	3
168	в общем	2	3
169	что именно	5	3
170	но в	6	3
171	та же	1	3
172	формы в	3	3
173	творчества и	3	3
174	главным образом	2	3
175	в поэзии	3	3
176	каждая эпоха	1	3
177	не к	1	3
178	не как	2	3
179	евгения онегина	1	3
180	на этом	2	3
181	об этом	1	3
182	в своей	6	3
183	это только	2	3
184	в их	1	3
185	в которых	3	3
186	жизни с	2	3
187	поэтического произведения	1	3
188	но он	1	3
189	в отношении	2	3
190	тогда когда	4	3
191	мы можем	4	3
192	в нас	2	3
193	в каком	2	3
194	не могут	10	3
195	и другой	1	3
196	с ее	2	3
197	в виду	3	3
198	и совершенно	1	3
199	так и	21	3
200	жизнь и	3	3
201	для этого	2	3
202	и объяснить	1	3
203	с другой	6	3
204	материал не	1	3
205	бы и	3	3
206	мы должны	2	3
207	один из	1	3
208	действующих лиц	2	3
209	и так	1	3
210	и ее	6	3
211	так что	1	3
212	в нашей	1	3
213	и других	1	3
214	и их	5	3
215	сами по	2	3
216	в конце	3	3
217	тому как	5	3
218	до конца	4	3
219	в частности	1	3
220	того или	1	3
221	что же	5	3
222	по существу	1	3
223	это значит	2	3
224	в смысле	4	3
225	при всем	1	3
226	как прием	1	3
227	еще более	1	3
228	конце концов	2	3
229	хотя бы	6	3
230	эпоха имеет	1	3
231	же мы	1	3
232	того же	3	2
233	же материал	1	2
234	не имеют	1	2
235	все те	1	2
236	объясняется и	1	2
237	и этот	1	2
238	еще не	6	2
239	входящих в	1	2
240	с в	1	2
241	в первый	1	2
242	становится совершенно	1	2
243	из того	1	2
244	но даже	1	2
245	как не	2	2
246	же что	2	2
247	к своему	1	2
248	произведение и	1	2
249	художественный прием	2	2
250	бы то	4	2
251	роман и	2	2
252	с его	2	2
253	в ее	4	2
254	но не	5	2
255	явлений и	1	2
256	значение и	1	2
257	очевидно что	2	2
258	себе и	1	2
259	отличие от	2	2
260	самое понятие	3	2
261	но эта	2	2
262	увидим что	2	2
263	бы не	2	2
264	и тот	1	2
265	в себе	3	2
266	как он	2	2
267	имеем в	1	2
268	приемов с	1	2
269	и поэтическая	1	2
270	т д	6	2
271	тем и	1	2
272	подобно тому	4	2
273	форма в	2	2
274	в каждом	5	2
275	то ни	4	2
276	значение в	1	2
277	материала и	3	2
278	с другими	1	2
279	это не	3	2
280	форму и	1	2
281	должен был	1	2
282	говорит эйхенбаум	2	2
283	роль что	1	2
284	произведение как	6	2
285	в них	3	2
286	но так	2	2
287	приема и	4	2
288	что материал	3	2
289	смысл и	4	2
290	одного и	1	2
291	не значит	2	2
292	не так	1	2
293	и при	1	2
294	всяком случае	6	2
295	вывод что	1	2
296	возможны только	1	2
297	место в	10	2
298	искусства а	1	2
299	и эти	1	2
300	их в	3	2
301	том же	1	2
302	в этих	3	2
303	что этот	2	2
304	и форма	1	2
305	все более	1	2
306	произведения как	6	2
307	того если	1	2
308	принадлежат к	2	2
309	на него	1	2
310	в процессе	15	2
311	имеет свой	1	2
312	его от	2	2
313	в самой	2	2
314	же время	7	2
315	учения о	1	2
316	больше того	1	2
317	не потому	1	2
318	допустить что	1	2
319	ни в	8	2
320	отличается от	2	2
321	виде как	1	2
322	его с	1	2
323	это происходит	1	2
324	оно не	3	2
325	она не	4	2
326	из их	1	2
327	по учению	2	2
328	сводится к	5	2
329	то или	2	2
330	идет не	2	2
331	так в	2	2
332	роль в	4	2
333	который он	1	2
334	начала и	1	2
335	том как	2	2
336	даны в	1	2
337	и вообще	1	2
338	в таком	2	2
339	именно потому	2	2
340	и здесь	1	2
341	во всяком	6	2
342	к действительности	1	2
343	и содержание	2	2
344	искусства с	1	2
345	в его	7	2
346	а потому	1	2
347	и только	2	2
348	сами формалисты	1	2
349	и следовательно	3	2
350	для самого	1	2
351	в него	3	2
352	стиха и	1	2
353	в поэтическом	1	2
354	образом все	1	2
355	в какой	3	2
356	может оказаться	1	2
357	это очень	1	2
358	именно на	2	2
359	одни и	3	2
360	и у	1	2
361	говорит о	1	2
362	могло бы	1	2
363	слова в	1	2
364	содержания и	4	2
365	в одном	1	2
366	вовсе не	28	2
367	и никогда	1	2
368	в других	1	2
369	для художественного	2	2
370	к нулю	2	2
371	к которому	2	2
372	не было	1	2
373	она является	1	2
374	не на	3	2
375	зависит от	1	2
376	была бы	2	2
377	в руках	1	2
378	там где	7	2
379	на который	1	2
380	материал и	2	2
381	вместе с	6	2
382	прием а	1	2
383	эта теория	1	2
384	и лессинга	1	2
385	с каким-то	1	2
386	при построении	1	2
387	более и	1	2
388	но это	2	2
389	и часто	1	2
390	это можно	2	2
391	а к	2	2
392	для нас	3	2
393	у них	2	2
394	интерес к	1	2
395	в романе	4	2
396	другой стороны	5	2
397	состоит из	1	2
398	художественного приема	2	2
399	или иного	1	2
400	и от	11	2
401	это в	1	2
402	этой точки	1	2
403	литературы а	1	1
404	смысле слова	2	1
405	как известно	1	1
406	от этой	1	1
407	к материалу	3	1
408	убедимся в	2	1
409	они думают	1	1
410	одним из	3	1
411	для построения	1	1
412	он считает	2	1
413	таком случае	1	1
414	чтобы не	2	1
415	человека и	2	1
416	и странным	1	1
417	теория формалистов	1	1
418	поэтической речи	1	1
419	он может	2	1
420	стали бы	1	1
421	мере в	1	1
422	их высказываний	1	1
423	тем же	7	1
424	от своей	1	1
425	в первом	1	1
426	к другому	2	1
427	уже указывали	1	1
428	и самое	1	1
429	высшей степени	2	1
430	в зависимости	5	1
431	вложить в	1	1
432	отношения к	2	1
433	обойтись без	2	1
434	первой и	1	1
435	затрудненной формы	1	1
436	уже что	1	1
437	что между	1	1
438	что уже	2	1
439	на место	1	1
440	которой может	1	1
441	происходило в	1	1
442	значит ведь	1	1
443	так чтобы	2	1
444	эстетики и	1	1
445	с толстым	1	1
446	а для	1	1
447	оно есть	1	1
448	на тему	2	1
449	действительности с	1	1
450	мы и	3	1
451	и со	2	1
452	что формалисты	5	1
453	зависимости от	5	1
454	одного слова	1	1
455	в наши	1	1
456	учение об	1	1
457	литературы и	3	1
458	не найдем	1	1
459	время в	3	1
460	и формы	5	1
461	тем как	1	1
462	совершенно прав	1	1
463	с одной	1	1
464	всякого искусства	1	1
465	россии и	2	1
466	эти произведения	1	1
467	только тогда	1	1
468	должны были	1	1
469	а и	3	1
470	иногда и	1	1
471	или иное	2	1
472	материал как	2	1
473	за пределы	2	1
474	связи и	2	1
475	к сожалению	1	1
476	чем же	2	1
477	в истории	5	1
478	независимо от	5	1
