N	3gram	Vygotskiy__3	StatiiOP
1	в том что	11	11
2	и т п	5	6
3	не может быть	1	5
4	с точки зрения	9	4
5	в этом отношении	1	4
6	то время как	2	4
7	во всяком случае	2	4
8	с другой стороны	5	4
9	о том что	3	4
10	в то время	2	4
11	состоит в том	1	3
12	в мировой литературе	1	3
13	с тем что	1	3
14	не в том	2	3
15	на то что	12	3
16	потому что он	1	2
17	в русской поэзии	2	2
18	которых я говорил	1	2
19	до сих пор	5	2
20	что если бы	1	2
21	в том чтобы	1	2
22	с одной стороны	5	2
23	и в этом	3	2
24	все более и	2	2
25	о которых я	1	2
26	было бы совершенно	2	2
27	что в этой	2	2
28	заключается в том	6	2
29	с самого начала	6	2
30	более и более	2	2
31	что это есть	1	2
32	по этому поводу	1	2
33	но все же	1	2
34	к тому что	2	2
35	а с другой	1	2
36	в том смысле	2	2
37	в предисловии к	1	2
38	и т д	4	2
39	можно сказать что	1	1
40	и может быть	1	1
41	обратите внимание на	1	1
42	в прямом смысле	2	1
43	в целом вот	1	1
44	потому что в	1	1
45	и той же	1	1
46	только что в	1	1
47	в том виде	1	1
48	более или менее	1	1
49	на самом деле	2	1
50	в самом деле	18	1
51	каждой из них	1	1
52	в одной и	1	1
53	то же самое	8	1
54	он не может	1	1
55	форму которую можно	1	1
56	в его основной	1	1
57	вместе с тем	2	1
58	в наше время	2	1
59	и если бы	1	1
60	можно было бы	1	1
61	ни в какой	1	1
62	то что в	2	1
63	в лучшем случае	2	1
64	тот особый тон	1	1
65	с этой точки	1	1
66	но и это	1	1
67	как раз в	1	1
68	в применении к	1	1
69	заявлял что он	1	1
70	не потому что	1	1
71	том что такое	1	1
72	того что в	1	1
73	была бы совершенно	2	1
74	привыкли к тому	1	1
75	здесь речь идет	1	1
76	то что он	2	1
77	целым рядом других	1	1
78	он говорит что	2	1
79	в такой же	1	1
80	не только у	1	1
81	в стихах и	1	1
82	что несмотря на	1	1
83	этой точки зрения	1	1
84	ни в малой	2	1
85	может быть не	2	1
86	с о другой	1	1
87	том смысле что	1	1
88	в свою очередь	2	1
89	что в его	1	1
90	свое отражение в	1	1
91	что у него	2	1
92	и в самом	10	1
93	не только не	1	1
94	ясно одно что	1	1
95	речь идет о	3	1
96	из которых один	1	1
97	совершенно очевидно что	1	1
98	вы видите что	1	1
99	одной и той	1	1
100	что все они	1	1
101	себе дело так	1	1
102	ведет нас к	1	1
103	вовсе не является	1	1
104	для того чтобы	8	1
105	что в ней	1	1
106	дело не в	1	1
107	что именно этот	1	1
108	как мы видели	2	1
109	не заметить что	1	1
110	но этого мало	1	1
111	и в другом	2	1
