N	2gram	Bakhtin_Pr_3	Vladivir
1	и в	34	30
2	в этом	16	20
3	то что	11	20
4	у него	4	19
5	и не	29	18
6	в том	3	18
7	и с	15	14
8	что он	23	13
9	в конце	5	13
10	не только	10	12
11	том что	3	12
12	что в	7	12
13	как мы	7	11
14	в его	22	11
15	а в	5	11
16	сказать что	2	11
17	и вообще	2	10
18	не было	2	10
19	и даже	7	10
20	все же	7	9
21	было бы	2	9
22	не в	9	9
23	в то	12	9
24	не может	19	9
25	для него	13	9
26	потому что	12	9
27	в своем	2	8
28	но в	16	8
29	что же	8	8
30	не мог	5	8
31	связи с	1	8
32	в письме	1	8
33	но и	12	8
34	вместе с	4	8
35	до конца	3	7
36	то есть	1	7
37	ни в	4	7
38	которую он	1	7
39	точки зрения	8	7
40	никогда не	8	7
41	не менее	3	7
42	в эти	2	7
43	может быть	19	7
44	а не	9	7
45	и все	19	7
46	также и	1	6
47	он был	1	6
48	хотя и	3	6
49	и к	12	6
50	в себе	6	6
51	об этом	1	6
52	в москве	1	6
53	тем не	2	6
54	и его	16	6
55	только в	6	6
56	всяком случае	5	6
57	еще и	1	6
58	прежде всего	15	6
59	о чем	2	6
60	жизни и	3	6
61	во всяком	5	6
62	того же	2	5
63	и то	3	5
64	с этим	2	5
65	то в	2	5
66	все эти	4	5
67	при этом	4	5
68	же касается	1	5
69	как и	18	5
70	в своей	3	5
71	в котором	3	5
72	по себе	3	5
73	так как	4	5
74	к концу	3	5
75	для себя	6	5
76	в дальнейшем	1	5
77	это мы	1	5
78	так и	6	5
79	с ним	8	5
80	и что	5	5
81	того что	5	5
82	тот же	2	5
83	он уже	3	5
84	так что	5	5
85	но что	1	5
86	как бы	27	5
87	в основном	1	5
88	все это	16	5
89	из этого	1	5
90	то же	14	4
91	той же	2	4
92	я не	7	4
93	то это	1	4
94	и он	2	4
95	в ней	3	4
96	и на	6	4
97	что его	3	4
98	с его	6	4
99	совсем не	3	4
100	отношение к	6	4
101	в которой	2	4
102	что это	5	4
103	в целом	5	4
104	в этой	1	4
105	и если	2	4
106	на его	4	4
107	в нем	19	4
108	он не	15	4
109	его в	4	4
110	это было	3	4
111	и мы	1	4
112	несмотря на	1	4
113	мы знаем	2	4
114	в этих	1	4
115	по крайней	3	4
116	мы должны	5	4
117	и о	1	4
118	здесь не	1	4
119	эти последние	2	4
120	можно сказать	1	4
121	по разным	1	4
122	о том	2	4
123	с которыми	2	4
124	конечно не	2	4
125	вовсе не	11	4
126	для меня	1	4
127	крайней мере	3	4
128	в те	1	4
129	так же	8	4
130	с этой	2	4
131	но это	4	4
132	в начале	4	4
133	и наконец	5	4
134	на этот	1	4
135	ко всему	1	4
136	него в	1	4
137	можно говорить	1	3
138	отношения к	1	3
139	нам кажется	1	3
140	и больше	1	3
141	был и	1	3
142	и вот	5	3
143	во всех	2	3
144	но не	4	3
145	не то	2	3
146	отличие от	2	3
147	мы сейчас	1	3
148	как в	4	3
149	что касается	1	3
150	и как	3	3
151	в очень	1	3
152	им в	1	3
153	всех этих	2	3
154	таким образом	5	3
155	те же	2	3
156	только одно	1	3
157	в них	2	3
158	должно быть	3	3
159	в отношении	9	3
160	я его	1	3
161	с точки	4	3
162	не столько	1	3
163	в отличие	2	3
164	что я	15	3
165	но он	3	3
166	том же	1	3
167	к такому	1	3
168	же время	12	3
169	к ней	2	3
170	он и	5	3
171	когда мы	1	3
172	сравнительно с	1	3
173	где он	3	3
174	и это	4	3
175	никак не	1	3
176	с вами	2	3
177	что и	5	3
178	уже не	2	3
179	я в	4	3
180	уже в	3	3
181	в виде	4	3
182	сказать о	1	3
183	этот раз	1	3
184	здесь мы	1	3
185	даже и	4	3
186	наконец в	3	3
187	не говоря	1	3
188	конце концов	3	3
189	под влиянием	3	3
190	нет ничего	1	3
191	в данном	1	3
192	да и	4	3
193	под названием	1	3
194	и для	8	3
195	еще более	2	3
196	хотя бы	5	3
197	в свою	1	3
198	это в	2	3
199	я и	2	2
200	полемика с	4	2
201	не имел	1	2
202	но тем	1	2
203	и до	1	2
204	из его	4	2
205	что эти	1	2
206	приходит к	1	2
207	этот отрывок	1	2
208	мы уже	6	2
209	еще на	1	2
210	на первом	1	2
211	что если	1	2
212	есть нечто	1	2
213	время как	1	2
214	как я	3	2
215	по своему	3	2
216	в общем	4	2
217	себе и	5	2
218	как к	4	2
219	первых двух	1	2
220	из письма	2	2
221	он на	1	2
222	и хотя	1	2
223	в самом	8	2
224	бы с	2	2
225	во многих	1	2
226	как он	3	2
227	на то	1	2
228	не могла	1	2
229	человек не	1	2
230	а к	2	2
231	в статье	1	2
232	же это	1	2
233	и сам	5	2
234	и по	1	2
235	на этом	4	2
236	но все	5	2
237	и может	1	2
238	на все	1	2
239	о в	1	2
240	это не	5	2
241	он все	3	2
242	кажется что	2	2
243	и вы	4	2
244	этого не	3	2
245	с тем	5	2
246	эту тему	1	2
247	которой он	2	2
248	мы видели	3	2
249	еще в	3	2
250	нисколько не	2	2
251	и при	1	2
252	в их	1	2
253	говорил о	1	2
254	он дает	2	2
255	где на	1	2
256	к той	1	2
257	их в	3	2
258	однако в	2	2
259	даже в	5	2
260	раз и	3	2
261	она не	1	2
262	и хуже	1	2
263	меня не	4	2
264	на котором	1	2
265	тогда когда	1	2
266	правда в	1	2
267	тогда и	2	2
268	что вы	2	2
269	того чтобы	1	2
270	того и	1	2
271	на меня	4	2
272	не о	4	2
273	мыслей и	2	2
274	мне было	1	2
275	меня и	1	2
276	к вам	1	2
277	как будто	7	2
278	и часто	1	2
279	к тому	5	2
280	а что	3	2
281	будто бы	2	2
282	необходимостью и	1	2
283	вы не	2	2
284	в виду	3	2
285	свою очередь	1	2
286	меня в	2	2
287	не могу	3	2
288	без всякого	1	2
289	данном случае	1	2
290	ничего не	4	2
291	о нем	2	2
292	нам представляется	1	2
293	прямо и	2	2
294	после того	1	2
295	в чем	5	2
296	в сущности	11	2
297	и во	3	2
298	или как	2	2
299	к нему	14	2
300	он прямо	1	2
301	и она	1	2
302	в петербурге	1	2
303	от нас	1	2
304	себя в	1	2
305	он сам	5	2
306	него и	2	2
307	а то	1	2
308	его и	3	2
309	себе в	1	2
310	друг друга	2	2
311	но уже	1	2
312	ее на	1	2
313	но из	1	2
314	для того	1	2
315	у которого	1	2
316	для вас	2	2
317	тут же	1	2
318	и прежде	4	2
319	что не	7	2
320	стремится к	6	2
321	с которым	7	2
322	было для	1	2
323	если не	3	2
324	уже давно	1	2
325	здесь можно	1	2
326	к его	1	2
327	и потому	2	2
328	отрывок из	2	2
329	вот вам	1	2
330	в той	2	2
331	бы его	4	2
332	мы сказали	1	2
333	у вас	2	2
334	является как	1	2
335	можно было	1	2
336	я очень	1	2
337	и от	5	2
