N	2gram	Bakhtin_Fr_8	Istorich
1	и в	56	28
2	может быть	3	25
3	а не	2	15
4	не может	2	15
5	никогда не	5	14
6	для нас	1	13
7	то же	11	12
8	не только	8	12
9	что в	5	12
10	мы видим	6	11
11	только в	9	11
12	мы не	2	10
13	все же	2	10
14	и что	1	10
15	что он	2	10
16	но и	9	10
17	прежде всего	6	10
18	не в	3	9
19	так и	13	9
20	о том	4	9
21	то что	3	9
22	видим что	2	9
23	в том	13	9
24	и не	9	9
25	в этом	14	8
26	но в	6	8
27	что это	4	8
28	таким образом	17	8
29	не всегда	1	8
30	если бы	2	8
31	в ней	4	7
32	здесь мы	3	7
33	это не	2	7
34	исторической действительности	1	7
35	еще не	10	7
36	и здесь	3	7
37	и др	8	7
38	так же	2	7
39	том что	8	7
40	было бы	2	7
41	в этих	11	7
42	а в	2	7
43	в этой	6	6
44	это тоже	1	6
45	о смерти	1	6
46	его в	2	6
47	так например	2	6
48	к тому	1	6
49	что и	3	6
50	так как	4	6
51	с другой	2	6
52	вместе с	2	6
53	когда он	2	6
54	например в	4	5
55	вопрос о	1	5
56	что они	2	5
57	в своем	3	5
58	более или	2	5
59	что она	2	5
60	их в	4	5
61	или менее	2	5
62	не будем	1	5
63	дело не	2	5
64	можно было	1	5
65	в его	18	5
66	но не	5	5
67	в качестве	4	5
68	в одном	2	5
69	до сих	8	5
70	к которому	3	5
71	на более	1	5
72	сих пор	8	5
73	не знает	1	5
74	сказать что	3	5
75	другой стороны	2	5
76	ее в	1	5
77	и даже	8	4
78	и для	2	4
79	и на	7	4
80	между собой	1	4
81	как правило	1	4
82	одним словом	1	4
83	чем это	1	4
84	все эти	15	4
85	и с	8	4
86	с тем	2	4
87	как и	5	4
88	даже в	4	4
89	в основе	4	4
90	находится в	1	4
91	связи с	6	4
92	здесь не	1	4
93	в пределах	5	4
94	так в	1	4
95	того что	1	4
96	с одной	4	4
97	потому что	6	4
98	так что	3	4
99	в большинстве	7	4
100	большинстве случаев	6	4
101	мы знаем	1	4
102	к ним	2	4
103	а именно	1	4
104	превращается в	1	4
105	один из	5	4
106	связь с	3	4
107	одной стороны	2	4
108	могут быть	1	4
109	там где	3	4
110	друг с	1	4
111	как будто	1	4
112	все это	8	4
113	в связи	3	4
114	но это	2	4
115	обстоит дело	1	4
116	и другие	5	4
117	они не	5	4
118	также и	2	3
119	чтобы не	1	3
120	начинается с	1	3
121	время как	1	3
122	ему в	1	3
123	то это	1	3
124	и он	1	3
125	там и	1	3
126	видели что	3	3
127	по отношению	1	3
128	не просто	3	3
129	перед нами	3	3
130	ход действия	1	3
131	точку зрения	1	3
132	очень много	2	3
133	при этом	4	3
134	ключ к	1	3
135	не как	2	3
136	это конечно	1	3
137	же не	1	3
138	в другом	3	3
139	из них	2	3
140	и тогда	1	3
141	этот материал	1	3
142	во время	5	3
143	в котором	2	3
144	в их	3	3
145	тесно связаны	1	3
146	и эти	2	3
147	в то	12	3
148	на котором	2	3
149	дело в	2	3
150	того как	2	3
151	с другом	1	3
152	очень часто	1	3
153	же самое	1	3
154	как мы	7	3
155	в образе	3	3
156	для этого	1	3
157	в которую	1	3
158	в современной	1	3
159	во всем	4	3
160	должен был	1	3
161	и его	12	3
162	уже не	3	3
163	не можем	1	3
