N	3gram	Propp_Morf_1	Istorich
1	и т д	39	18
2	с другой стороны	4	8
3	в этом случае	8	7
4	с одной стороны	1	7
5	в этих случаях	11	6
6	о том что	1	4
7	в иное царство	5	4
8	в связи с	8	4
9	но все же	3	4
10	мы видим что	9	4
11	тем не менее	4	4
12	во время боя	2	3
13	как мы увидим	4	3
14	здесь мы имеем	1	3
15	не может быть	9	3
16	к заключению что	1	3
17	мы увидим ниже	5	3
18	после того как	1	3
19	для того чтобы	2	3
20	это уже не	1	2
21	имеется и в	1	2
22	по отношению к	4	2
23	в другую страну	1	2
24	о том как	1	2
25	до сих пор	1	2
26	мы не будем	2	2
27	в таких случаях	2	2
28	наряду с этим	3	2
29	можно наблюдать что	1	2
30	в другой сказке	1	2
31	мы имеем здесь	1	2
32	в данном случае	1	2
33	при помощи которой	2	2
34	но так как	1	2
35	таким образом мы	5	2
36	это значит что	1	2
37	мы легко узнаем	1	2
38	но это не	1	2
39	и таким образом	2	2
40	друг с другом	1	2
41	в том что	3	2
42	на то что	2	2
43	как и в	2	2
44	что и в	1	2
45	в тот момент	1	1
46	же может быть	2	1
47	в америке у	1	1
48	в подземное царство	1	1
49	к этому же	1	1
50	иметь в виду	1	1
51	это было бы	1	1
52	всякого ущерба для	1	1
53	но то что	1	1
54	на самом деле	4	1
55	сказка в которой	2	1
56	для наших целей	1	1
57	и вслед за	1	1
58	полет на птице	1	1
59	т е мы	1	1
60	может быть рассмотрено	1	1
61	с точки зрения	2	1
62	на курьих ножках	1	1
63	в одной сказке	1	1
64	то мы имеем	1	1
65	и тем не	1	1
66	сказке мы имеем	1	1
67	можно сделать из	2	1
68	но наряду с	1	1
69	другой сказке герой	1	1
70	здесь можно наблюдать	1	1
71	точно так же	1	1
72	мы должны будем	1	1
73	д с другой	1	1
74	не менее она	2	1
75	выдает себя за	1	1
76	в приведенных случаях	1	1
77	не может считаться	1	1
78	дело не в	2	1
79	что там где	1	1
80	чем перейти к	1	1
81	то время как	3	1
82	стоит в связи	1	1
83	и многие другие	1	1
84	в свое царство	1	1
85	же можно сказать	1	1
86	без всякого ущерба	1	1
87	состоит в том	2	1
88	выводы можно сделать	1	1
89	и др мы	1	1
90	дает себя проглотить	1	1
91	ущерба для хода	1	1
92	его и т	1	1
93	потому что в	1	1
94	в одном случае	1	1
95	прежде всего и	1	1
96	то что он	1	1
97	чаще всего это	1	1
98	она все же	1	1
99	т д все	1	1
100	садится на него	1	1
101	не представляет собой	1	1
102	во всяком случае	2	1
103	мы увидим что	1	1
104	его убивают он	1	1
105	и такой случай	1	1
106	не в количестве	2	1
107	сюда же может	1	1
108	в ходе действия	3	1
109	мы опять имеем	1	1
110	и в других	1	1
111	д все эти	1	1
112	т д с	1	1
113	в сказке о	1	1
114	он представляет собой	1	1
115	образом мы видим	3	1
116	случаях встречается и	1	1
117	в море на	1	1
118	в то время	3	1
119	между героем и	1	1
120	в тех же	4	1
121	может быть достигнуто	1	1
122	в мифах и	1	1
123	стороны их состава	1	1
124	с самого начала	1	1
125	е мы опять	1	1
126	подобно тому как	5	1
127	можно сказать что	1	1
128	сюда же относится	1	1
129	тот момент когда	1	1
130	самая постановка вопроса	1	1
131	видим что в	1	1
132	и убивает его	2	1
133	может быть названа	1	1
134	за которым он	1	1
135	пытается убить героя	1	1
136	же выводы можно	1	1
137	во многих отношениях	1	1
138	с этим и	1	1
139	требуют особого внимания	1	1
140	ясно что это	1	1
141	здесь как и	1	1
142	а затем уже	1	1
143	следует за ней	1	1
144	вне связи с	2	1
145	но для наших	1	1
146	со стороны их	2	1
147	мы имеем когда	2	1
