N	2gram	Bakhtin_Fr_6	Marksizm
1	точки зрения	2	34
2	может быть	2	26
3	и не	3	26
4	не может	4	24
5	с точки	2	20
6	и в	41	19
7	и его	13	19
8	таким образом	17	17
9	в этом	12	16
10	как бы	7	15
11	как мы	12	13
12	прежде всего	10	13
13	как и	7	12
14	если мы	2	11
15	так и	5	11
16	связи с	2	11
17	и для	3	11
18	самом деле	4	10
19	в нем	16	10
20	и т.п	19	10
21	в самом	10	10
22	лишь в	2	9
23	только в	3	9
24	для него	1	9
25	в результате	4	9
26	все же	4	8
27	не только	10	8
28	при этом	3	8
29	до сих	3	8
30	но и	13	8
31	сих пор	3	8
32	то что	10	8
33	во всех	17	7
34	в ее	5	7
35	но в	8	7
36	все эти	11	7
37	и те	2	7
38	то же	5	7
39	в каждом	1	7
40	а не	2	7
41	в связи	1	7
42	так же	5	7
43	кроме того	9	6
44	так сказать	2	6
45	мы не	2	6
46	и того	1	6
47	ничего не	1	6
48	в пределах	1	6
49	и здесь	1	6
50	настоящее время	1	6
51	в его	7	6
52	в том	2	6
53	является не	1	6
54	с помощью	6	6
55	в основном	1	6
56	в смысле	1	6
57	в настоящее	1	6
58	другой стороны	2	6
59	того же	4	6
60	гуманитарных наук	1	5
61	конечно не	3	5
62	рядом с	5	5
63	одного и	2	5
64	не в	4	5
65	того чтобы	4	5
66	те же	3	5
67	и все	9	5
68	этот вопрос	1	5
69	ясно что	1	5
70	в начале	3	5
71	в конце	2	5
72	вовсе не	7	5
73	с другой	4	5
74	за пределы	2	5
75	именно в	4	5
76	настоящего времени	1	5
77	до конца	2	5
78	и потому	2	5
79	до настоящего	1	5
80	оно может	1	4
81	и на	9	4
82	нет и	1	4
83	чем же	1	4
84	как в	4	4
85	не будем	2	4
86	и тот	2	4
87	было бы	3	4
88	не столько	1	4
89	мысли и	1	4
90	не менее	1	4
91	по себе	1	4
92	в отношении	1	4
93	не является	1	4
94	в ней	4	4
95	в языке	1	4
96	еще не	1	4
97	для того	1	4
98	далеко не	1	4
99	и между	1	4
100	с этим	3	4
101	в данном	3	4
102	что же	1	4
103	в условиях	1	4
104	тот же	4	4
105	а в	4	4
106	между ними	3	4
107	сказать что	6	4
108	что в	7	4
109	формы и	1	3
110	на самом	1	3
111	он может	1	3
112	между двумя	1	3
113	в сущности	8	3
114	в большинстве	4	3
115	оно ни	1	3
116	внутри этой	1	3
117	по отношению	1	3
118	один и	1	3
119	в истории	2	3
120	и как	4	3
121	и к	1	3
122	в первом	3	3
123	в которой	1	3
124	этот процесс	1	3
125	в корне	2	3
126	но все	1	3
127	различие между	1	3
128	его в	1	3
129	он не	2	3
130	он является	2	3
131	том что	7	3
132	в своей	2	3
133	в котором	4	3
134	более того	4	3
135	место в	1	3
136	в то	6	3
137	к этим	3	3
138	для всего	2	3
139	не имеет	1	3
140	же время	5	3
141	этом отношении	3	3
142	в области	2	3
143	не могут	2	3
144	и это	1	3
145	не существует	1	3
146	в дальнейшем	2	3
147	понятно что	2	3
148	одного из	1	3
149	можно сказать	1	3
150	с другими	3	3
151	здесь в	9	3
152	конце концов	1	3
153	того что	3	3
154	одной из	3	3
155	между тем	2	3
156	не дает	1	3
157	большинстве случаев	5	3
158	из них	5	3
159	в целях	3	3
160	момент в	1	3
161	или иной	1	3
162	не было	1	3
163	на этот	1	3
164	все это	11	3
165	xix века	1	3
166	смысле этого	1	3
167	слова и	1	3
168	и от	4	3
169	всех других	1	3
170	первом случае	3	3
171	это и	2	3
172	вполне понятно	2	3
173	говорили о	3	2
174	ту же	1	2
175	одним из	4	2
176	связана с	2	2
177	не остается	3	2
178	все остальное	1	2
179	норм и	1	2
180	мы уже	18	2
181	той же	5	2
182	со всех	1	2
183	совпадает с	1	2
184	зависимости от	1	2
185	и он	5	2
186	всех сторон	1	2
187	первый план	3	2
188	в чем	3	2
189	во внешнем	1	2
190	одним словом	1	2
191	себе и	1	2
192	не просто	1	2
193	из важнейших	1	2
194	и речи	1	2
195	в одной	3	2
196	в своем	5	2
197	в действительности	1	2
198	то в	1	2
199	к индивидуальному	1	2
200	в нашем	1	2
201	из этих	2	2
202	в себе	5	2
203	как он	2	2
204	если он	1	2
205	являются лишь	1	2
206	должна быть	2	2
207	в узком	1	2
208	не как	1	2
209	из виду	1	2
210	из него	1	2
211	можно было	1	2
212	человека в	1	2
213	в работе	1	2
214	что все	2	2
215	выражение и	1	2
216	в другом	4	2
217	конечно в	2	2
218	и с	16	2
219	момент и	1	2
220	бы в	2	2
221	глубокий и	1	2
222	ведь в	1	2
223	ни в	1	2
224	разобранные нами	1	2
225	от него	2	2
226	уже у	1	2
227	на первый	3	2
228	общества и	1	2
229	точку зрения	1	2
230	времени не	1	2
231	и относительно	1	2
232	эта мысль	1	2
233	в основе	4	2
234	одна из	1	2
235	как она	2	2
236	у нас	4	2
237	от их	1	2
238	ни о	1	2
239	могут быть	1	2
240	во все	1	2
241	является одним	1	2
242	они и	3	2
243	язык и	1	2
244	нет никакой	1	2
245	дано в	1	2
246	никогда не	8	2
247	здесь происходит	1	2
248	мог бы	1	2
249	между собой	1	2
250	и вообще	4	2
251	и даже	4	2
252	и т.д	1	2
253	о том	9	2
254	и во	2	2
255	этот момент	1	2
256	во втором	3	2
257	внешним миром	1	2
258	что и	1	2
259	говорит он	2	2
260	в знак	1	2
261	в литературе	5	2
262	там и	2	2
263	что он	6	2
264	целом ряде	1	2
265	словом и	1	2
266	между этими	1	2
267	именно на	4	2
268	где они	2	2
269	характерной для	1	2
270	и др	10	2
271	в неразрывной	1	2
272	и других	1	2
273	глаза и	1	2
274	неразрывной связи	1	2
275	менее всего	1	2
276	же они	1	2
277	и их	3	2
278	так как	10	2
279	мы можем	1	2
280	как раз	2	2
281	тем что	5	2
282	самом же	1	2
283	границу между	1	2
284	связаны с	7	2
285	и прежде	2	2
286	что не	3	2
287	нового времени	4	2
288	увидим в	1	2
289	одну из	2	2
290	там где	5	2
291	в частности	2	2
292	к своему	1	2
293	для всех	1	2
