N	2gram	Bakhtin_Pr_5	FransuaR
1	и в	35	49
2	то есть	16	32
3	прежде всего	12	19
4	в его	21	18
5	и на	6	17
6	не только	10	17
7	и его	14	17
8	в этом	14	15
9	и не	27	15
10	в них	4	13
11	только в	6	13
12	но и	14	13
13	во время	5	12
14	как и	18	11
15	и т.п	6	11
16	как бы	31	11
17	в этой	1	10
18	вовсе не	7	10
19	в нем	16	9
20	для него	14	9
21	все это	14	9
22	в романе	1	9
23	в сущности	14	8
24	отношение к	6	8
25	то же	15	7
26	все же	8	7
27	все эти	3	7
28	таким образом	7	7
29	на протяжении	5	7
30	как мы	8	7
31	один из	1	7
32	не может	18	7
33	о мире	8	7
34	мы уже	8	6
35	во всех	3	6
36	так и	8	6
37	и с	12	6
38	времени и	2	6
39	рядом с	4	6
40	точки зрения	7	6
41	но он	4	6
42	в то	11	6
43	же время	10	6
44	в себя	1	6
45	то что	10	6
46	здесь в	2	6
47	в творчестве	4	6
48	так как	4	6
49	сказать что	3	6
50	с точки	2	5
51	с его	7	5
52	но не	6	5
53	в своем	2	5
54	при этом	2	5
55	в эту	4	5
56	в своей	4	5
57	никогда не	4	5
58	уже говорили	5	5
59	роль в	1	5
60	тот же	4	5
61	уже в	3	5
62	в начале	3	5
63	может быть	14	5
64	протяжении всего	4	5
65	в особенности	1	5
66	пародии на	1	5
67	и потому	1	5
68	в основном	1	5
69	отношения к	1	4
70	и до	1	4
71	и к	12	4
72	но в	19	4
73	в себе	5	4
74	этот процесс	2	4
75	но все	4	4
76	лишь в	7	4
77	в жизни	2	4
78	в этих	2	4
79	и более	1	4
80	с ним	7	4
81	одна из	1	4
82	характер и	2	4
83	она была	1	4
84	с другой	4	4
85	и во	3	4
86	этот момент	1	4
87	а в	7	4
88	тем что	4	4
89	в форме	3	4
90	до сих	1	4
91	там где	7	4
92	благодаря этому	2	4
93	сих пор	1	4
94	том что	3	4
95	в свое	1	4
96	в своих	1	4
97	значение в	1	4
98	как на	1	4
99	перед всем	1	3
100	в самом	6	3
101	почти все	1	3
