N	2gram	Bakhtin_Pr_5	Istorich
1	и в	35	28
2	может быть	14	25
3	а не	4	15
4	не может	18	15
5	никогда не	4	14
6	мы должны	3	13
7	то же	15	12
8	не только	10	12
9	что в	6	12
10	только в	6	11
11	мы не	1	10
12	все же	8	10
13	и что	6	10
14	что он	24	10
15	мы увидим	2	10
16	но и	14	10
17	прежде всего	12	10
18	не в	10	9
19	так и	8	9
20	о том	2	9
21	то что	10	9
22	в том	5	9
23	и не	27	9
24	в этом	14	8
25	но в	19	8
26	что это	4	8
27	таким образом	7	8
28	если бы	1	8
29	в ней	2	7
30	здесь мы	1	7
31	это не	3	7
32	еще не	7	7
33	этот вопрос	1	7
34	так же	7	7
35	том что	3	7
36	было бы	3	7
37	в этих	2	7
38	а в	7	7
39	в этой	1	6
40	ни один	1	6
41	его в	4	6
42	так например	1	6
43	тем не	1	6
44	не менее	2	6
45	к тому	6	6
46	что и	3	6
47	так как	4	6
48	с другой	4	6
49	вместе с	2	6
50	когда он	3	6
51	например в	2	5
52	вопрос о	2	5
53	что они	6	5
54	в своем	2	5
55	увидим что	2	5
56	их в	2	5
57	в дальнейшем	2	5
58	можно было	2	5
59	в его	21	5
60	что здесь	1	5
61	но не	6	5
62	в качестве	1	5
63	в одном	6	5
64	до сих	1	5
65	к которому	1	5
66	на более	1	5
67	сих пор	1	5
68	или в	2	5
69	не должен	1	5
70	ты не	1	5
71	не знает	6	5
72	сказать что	3	5
73	другой стороны	3	5
74	героя в	5	5
75	и даже	5	4
76	и для	8	4
77	и на	6	4
78	не то	1	4
79	не все	1	4
80	с этим	3	4
81	все эти	3	4
82	но все	4	4
83	об этом	1	4
84	и с	12	4
85	с тем	3	4
86	как и	18	4
87	даже в	5	4
88	на него	5	4
89	в основе	1	4
90	находится в	1	4
91	связи с	1	4
92	здесь не	1	4
93	в пределах	11	4
94	так в	2	4
95	того что	3	4
96	с одной	1	4
97	потому что	8	4
98	так что	5	4
99	в большинстве	2	4
100	большинстве случаев	2	4
101	мы знаем	2	4
102	а именно	1	4
103	и пр	1	4
104	превращается в	1	4
105	один из	1	4
106	там где	7	4
107	друг с	4	4
108	как будто	4	4
109	все это	14	4
110	хотя бы	2	4
111	но это	6	4
112	но оно	1	4
113	и другие	1	4
114	чтобы не	2	3
115	начинается с	1	3
116	мы здесь	1	3
117	время как	2	3
118	я не	8	3
119	ему в	1	3
120	то это	1	3
121	не совсем	1	3
122	и он	2	3
123	видели что	1	3
124	по отношению	6	3
125	не просто	2	3
126	перед нами	1	3
127	могли бы	1	3
128	к чему	1	3
129	очень много	1	3
130	при этом	2	3
131	не как	3	3
132	и по	2	3
133	на этом	2	3
134	это конечно	1	3
135	же не	4	3
136	в другом	12	3
137	из них	3	3
138	во время	5	3
139	почти не	1	3
140	в котором	3	3
141	в их	1	3
142	и эти	1	3
143	бы быть	1	3
144	по себе	4	3
145	раз и	3	3
146	в то	11	3
147	на котором	1	3
148	дело в	1	3
149	с другом	4	3
150	у меня	6	3
151	очень часто	2	3
152	есть только	2	3
153	же самое	1	3
154	как мы	8	3
155	для этого	2	3
156	и должно	1	3
157	или на	1	3
158	связь между	1	3
159	во всем	4	3
160	в стороне	1	3
161	и его	14	3
162	уже не	3	3
163	следовало бы	1	3
164	в начале	3	3
165	или даже	1	3
166	и их	1	3
167	то время	1	3
168	тем что	4	3
169	в форме	3	3
170	мы еще	1	3
171	из которых	1	3
172	что же	7	3
173	будто бы	2	3
174	отношению к	7	3
175	отношения к	1	2
176	одним из	1	2
177	мы привели	1	2
178	и потому	1	2
179	и между	1	2
180	оно может	1	2
181	в доме	1	2
182	по его	1	2
183	настолько тесно	1	2
184	когда мы	1	2
185	зависимости от	1	2
186	к своему	5	2
187	на них	7	2
188	столь же	2	2
189	бы то	3	2
190	во всех	3	2
191	то он	1	2
192	мы нашли	1	2
193	ответ на	1	2
194	отличие от	2	2
195	мы сейчас	1	2
196	когда например	1	2
197	как в	5	2
198	без другого	1	2
199	и как	2	2
200	за собой	3	2
201	поэтому он	3	2
202	вопрос почему	1	2
203	в целом	3	2
204	он в	4	2
205	тут и	1	2
206	которые в	1	2
207	тоже не	1	2
208	в очень	1	2
209	в себе	5	2
210	во многих	1	2
211	как он	2	2
212	его но	1	2
213	вследствие этого	1	2
214	и если	1	2
215	в нем	16	2
216	он не	13	2
217	всех этих	2	2
218	он должен	1	2
219	и вот	4	2
220	то ни	3	2
221	а затем	2	2
222	и мы	1	2
223	стоит на	1	2
224	но уже	2	2
225	нет в	3	2
226	ни одной	1	2
227	мы видели	2	2
228	здесь можно	1	2
229	должно быть	3	2
230	пять лет	1	2
231	для него	14	2
232	что такое	1	2
233	в такой	4	2
234	в отличие	2	2
235	только для	1	2
236	героя из	3	2
237	есть еще	1	2
238	однако в	2	2
239	что этот	1	2
240	еще один	2	2
241	но они	1	2
242	в таких	1	2
243	самого начала	8	2
244	одна из	1	2
245	что их	1	2
246	так чтобы	4	2
247	по своей	2	2
248	только с	3	2
249	именно это	1	2
250	не могут	1	2
251	всего в	1	2
252	на вопрос	2	2
253	в ее	3	2
254	мысль о	1	2
255	с самого	8	2
256	приводит к	2	2
257	на нее	2	2
258	за то	1	2
259	еще в	4	2
260	том как	1	2
261	поэтому в	1	2
262	с ним	7	2
263	ничего не	3	2
264	в глубине	1	2
265	о нем	2	2
266	но мы	1	2
267	не выходит	1	2
268	нас в	1	2
269	отражением в	1	2
270	между тем	4	2
271	этот момент	1	2
272	во всей	1	2
273	и только	1	2
274	здесь в	2	2
275	в ту	1	2
276	и она	1	2
277	большей или	1	2
278	но так	3	2
279	тот же	4	2
280	одной из	2	2
281	отказ от	1	2
282	правда и	1	2
283	себя в	2	2
284	для всех	1	2
285	то и	1	2
286	ни было	3	2
287	оно в	1	2
288	здесь же	1	2
289	его и	3	2
290	вовсе не	7	2
291	как раз	4	2
292	в особенности	1	2
293	еще и	1	2
294	с ней	1	2
295	а с	3	2
296	в середине	1	2
297	что не	4	2
298	отчего же	2	2
299	говорит о	2	2
300	в некоторых	1	2
301	на этот	2	2
302	не на	1	2
303	вступает в	2	2
304	конечно не	2	2
305	как бы	31	2
306	некоторое время	1	2
307	ко мне	1	2
308	в основном	1	2
309	у вас	1	2
310	нисколько не	1	2
311	и часто	1	2
312	еще одна	1	2
313	и от	3	2
314	бы в	4	2
315	или меньшей	1	2
316	между ними	1	2
317	в темноте	2	2
318	из этого	2	2
319	в виде	7	2
320	это было	2	2
321	к этому	1	2
322	но вернемся	1	1
323	тон рассказа	1	1
324	и то	5	1
325	на самом	9	1
326	он может	1	1
327	тех же	1	1
328	даже из	1	1
329	никаких новых	2	1
330	же был	1	1
331	это и	3	1
332	жили и	1	1
333	но тем	1	1
334	и меня	1	1
335	он находится	1	1
336	впечатление что	1	1
337	в первом	2	1
338	ту же	1	1
339	нем но	1	1
340	из его	2	1
341	те же	2	1
342	ведь и	4	1
343	и больше	1	1
344	и этот	2	1
345	уже по	1	1
346	этом направлении	1	1
347	мы уже	8	1
348	а как	2	1
349	есть не	1	1
350	образы и	1	1
351	себе как	1	1
352	которую мы	1	1
353	та же	4	1
354	что уже	1	1
355	или с	1	1
356	приводят к	1	1
357	он как	4	1
358	есть нечто	1	1
359	говорить о	3	1
360	но даже	1	1
361	иван не	1	1
362	бы с	2	1
363	меньшей степени	1	1
364	более глубокий	1	1
365	и иначе	1	1
366	на другом	1	1
367	другом что	1	1
368	он был	1	1
369	не найдем	1	1
370	ними в	1	1
371	иной характер	2	1
372	как если	1	1
373	совсем не	3	1
374	нет к	1	1
375	но как	4	1
376	в сторону	2	1
377	чтоб не	1	1
378	а он	3	1
379	иначе что	1	1
380	герой не	2	1
381	вступают в	1	1
382	тут же	1	1
383	или нет?	1	1
384	между словом	1	1
385	отнюдь не	1	1
386	нас прежде	1	1
387	себя за	2	1
388	независимо от	1	1
389	вот как	4	1
390	из уст	1	1
391	очень трудно	1	1
392	словом в	1	1
393	как нам	1	1
394	нем он	1	1
395	по внешним	1	1
396	и к	12	1
397	в этот	2	1
398	то в	2	1
399	них как	1	1
400	оттого что	1	1
401	в которой	2	1
402	и у	4	1
403	нее он	1	1
404	мне не	2	1
405	бы не	2	1
406	он начинает	1	1
407	вообще а	1	1
408	но он	4	1
409	и кто	3	1
410	тому же	3	1
411	это потому	1	1
412	ее как	3	1
413	но ведь	2	1
414	ты им	1	1
415	а просто	2	1
416	так сказать	2	1
417	к героям	1	1
418	в реальной	1	1
419	по ним	1	1
420	что еще	1	1
421	отца а	1	1
422	гл vi	1	1
423	подобно тому	2	1
424	мы обратимся	1	1
425	мы говорили	2	1
426	с такими	1	1
427	значительной степени	1	1
428	на всю	2	1
429	здесь он	2	1
430	главным образом	1	1
431	же касается	1	1
432	несколько иной	1	1
433	них не	1	1
434	времени и	2	1
435	еще хуже	1	1
436	с целью	1	1
437	того или	1	1
438	известно что	1	1
439	этом смысле	3	1
440	в жизни	2	1
441	кажется что	2	1
442	по всему	1	1
443	в них	4	1
444	дело идет	3	1
445	этого не	3	1
446	его отношения	1	1
447	которой он	3	1
448	для чего	1	1
449	и некоторые	1	1
450	его строем	1	1
451	не мог	3	1
452	перед собой	1	1
453	все или	1	1
454	в эту	4	1
455	в своей	4	1
456	к ивану	1	1
457	а наоборот	1	1
458	за этими	1	1
459	она в	2	1
460	его мнению	1	1
461	они уже	1	1
462	в которых	2	1
463	от себя	5	1
464	с уверенностью	1	1
465	никого и	1	1
466	им под	1	1
467	из области	1	1
468	в чужие	1	1
469	бы так	2	1
470	друг другу	4	1
471	иным как	1	1
472	героя но	2	1
473	говорит как	1	1
474	злой человек	2	1
475	войти в	2	1
476	тому чтобы	2	1
477	нас к	1	1
478	тому что	2	1
479	каждое движение	1	1
480	в отношении	9	1
481	без его	1	1
482	как можно	2	1
483	она не	1	1
484	с теми	1	1
485	материала в	1	1
486	о них	2	1
487	к другим	2	1
488	того чтобы	1	1
489	это еще	1	1
490	он с	6	1
491	сейчас увидим	1	1
492	не лучше	1	1
493	именно с	1	1
494	сам герой	1	1
495	при всем	1	1
496	другого также	1	1
497	это сделать	1	1
498	к концу	3	1
499	к ней	2	1
500	он хочет	4	1
501	я буду	1	1
502	на себе	1	1
503	же слова	2	1
504	всегда сразу	1	1
505	замечательно что	1	1
506	кроме того	1	1
507	входят в	1	1
508	от их	1	1
509	материала но	1	1
510	вот не	1	1
511	а во-вторых	1	1
512	и голос	5	1
513	тогда и	2	1
514	одно только	1	1
515	обусловливает и	1	1
516	этому мы	1	1
517	а что	2	1
518	что оно	2	1
519	бы он	2	1
520	по сравнению	1	1
521	оно не	1	1
522	которой она	1	1
523	приведем еще	1	1
524	здесь еще	2	1
525	и это	5	1
526	приходит к	1	1
527	но по	1	1
528	каждому из	1	1
529	в виду	3	1
530	меня в	2	1
531	сравнению со	1	1
532	так это	1	1
533	реальной действительности	1	1
534	в себя	1	1
