N	2gram	Voloshinov_1	FransuaR
1	и в	12	41
2	то есть	1	20
3	таким образом	12	19
4	в этом	4	15
5	как и	5	14
6	и все	2	14
7	то же	5	13
8	все эти	3	13
9	мы уже	1	12
10	в его	2	12
11	в себе	3	11
12	как мы	1	11
13	в том	6	11
14	прежде всего	8	11
15	так и	4	10
16	в то	2	10
17	все это	3	10
18	в своем	2	9
19	не в	4	9
20	же время	1	9
21	и его	13	9
22	в качестве	1	9
23	и т.п	1	9
24	но и	3	9
25	что в	2	9
26	но в	5	8
27	то что	5	8
28	в нем	6	7
29	человеческого тела	1	7
30	в новой	1	7
31	вовсе не	1	7
32	в них	3	7
33	как бы	13	7
34	и не	10	7
35	ни в	3	6
36	о том	3	6
37	только в	6	6
38	это не	2	6
39	есть в	1	6
40	для него	3	6
41	у него	1	6
42	с помощью	6	6
43	все они	2	6
44	как в	5	5
45	и к	4	5
46	не только	4	5
47	на этом	1	5
48	мы видели	1	5
49	точки зрения	14	5
50	и это	1	5
51	в ней	6	5
52	к нему	4	5
53	уже в	2	5
54	что и	2	5
55	вместе с	2	5
56	так же	3	5
57	и для	3	5
58	к этому	2	5
59	место в	2	4
60	момент в	1	4
61	и на	4	4
62	хотя и	1	4
63	и наконец	3	4
64	та же	1	4
65	что это	1	4
66	он не	2	4
67	но все	2	4
68	и с	3	4
69	должно быть	1	4
70	том что	5	4
71	ничего не	2	4
72	рядом с	1	4
73	в виду	5	4
74	из одного	1	4
75	и здесь	2	4
76	влияние на	2	4
77	слов и	1	4
78	может быть	14	4
79	длинный ряд	1	4
80	было бы	1	4
81	например в	1	3
82	с точки	2	3
83	проникает в	1	3
84	с ее	1	3
85	на них	1	3
86	во всех	1	3
87	кроме того	2	3
88	его к	2	3
89	выражение в	2	3
90	и те	2	3
91	при этом	6	3
92	и по	3	3
93	его в	4	3
94	несмотря на	1	3
95	в своей	3	3
96	не должно	1	3
97	в отношении	2	3
98	как о	1	3
99	все то	1	3
100	свою очередь	1	3
101	можно было	1	3
102	связанных с	1	3
103	и вся	1	3
104	в форме	2	3
105	в формах	2	3
106	и их	1	3
107	в одном	1	3
108	так как	9	3
109	не на	1	3
110	не было	1	3
111	но есть	1	3
112	для этой	1	3
113	в руках	1	3
114	не может	16	3
115	видели в	1	3
116	и потому	2	3
117	но этот	2	3
118	такой же	2	3
119	но это	2	3
120	в свою	1	3
