N	2gram	Vygotskiy__4	Dialekti
1	не есть	2	54
2	и не	8	27
3	а не	7	26
4	точки зрения	24	25
5	и в	20	24
6	значит что	2	24
7	это значит	2	24
8	не только	15	23
9	что такое	5	21
10	по себе	1	20
11	не может	6	19
12	не просто	2	18
13	ничего не	1	17
14	и есть	1	16
15	и что	8	15
16	что все	3	14
17	с точки	11	14
18	то что	15	14
19	в таком	2	14
20	таким образом	25	13
21	что он	6	13
22	может быть	12	13
23	и даже	1	13
24	что это	2	12
25	того что	10	12
26	не менее	3	11
27	не имеет	2	11
28	в сущности	4	10
29	отнюдь не	3	10
30	тем не	1	10
31	только не	5	10
32	не существует	1	10
33	что она	1	9
34	ни в	3	9
35	но и	9	9
36	абстрактное понятие	2	9
37	нет ничего	1	9
38	в этом	24	8
39	и как	9	8
40	это есть	1	8
41	отличается от	2	8
42	так что	3	8
43	в виде	3	8
44	прежде всего	2	8
45	что мы	7	8
46	том что	35	8
47	в самом	6	7
48	как и	9	7
49	никогда не	5	7
50	как раз	1	7
51	потому что	12	7
52	что оно	4	7
53	ясно что	2	7
54	в виду	3	7
55	другими словами	2	7
56	только на	2	7
57	но что	3	7
58	даже и	1	7
59	что в	19	7
60	самом деле	7	6
61	должна быть	2	6
62	что иное	1	6
63	я не	1	6
64	иное как	1	6
65	то же	16	6
66	и с	4	6
67	утверждать что	1	6
68	если бы	5	6
69	что и	9	6
70	и только	4	6
71	о том	5	6
72	история и	1	6
73	так как	10	6
74	даже не	1	6
75	не на	1	6
76	все это	1	6
77	но если	1	6
78	не что	1	6
79	вопрос о	1	5
80	точка зрения	1	5
81	хотя и	1	5
82	и к	5	5
83	само по	1	5
84	он не	1	5
85	одно и	6	5
86	так и	5	5
87	было бы	8	5
88	мы не	1	5
89	и тогда	2	5
90	в том	42	5
91	в то	1	5
92	тогда когда	8	5
93	и притом	1	5
94	и его	5	5
95	только в	10	5
96	уже не	1	5
97	одно из	1	5
98	что не	1	5
99	как это	9	5
100	с этой	4	5
101	но это	1	5
102	не отличается	1	5
103	личности и	1	5
104	и то	10	4
105	явления и	1	4
106	и больше	1	4
107	в возможности	1	4
108	время как	1	4
109	говорить о	1	4
110	мы и	2	4
111	первый план	4	4
112	в чем	3	4
113	в истории	10	4
114	конечно не	1	4
115	подобно тому	2	4
116	это не	5	4
117	на первый	4	4
118	тому что	4	4
119	что есть	1	4
120	как о	1	4
121	если только	1	4
122	от того	3	4
123	не могут	3	4
124	и это	2	4
125	то время	1	4
126	о нем	1	4
127	к тому	6	4
128	с другой	12	4
129	для него	2	4
130	если оно	1	4
131	у нас	1	4
132	так же	11	4
133	тому как	2	4
134	при всем	1	4
135	сознания и	1	4
136	только что	4	4
137	сказать что	6	4
138	мы уже	5	3
139	той же	6	3
140	но даже	1	3
141	зависимости от	2	3
142	и на	6	3
143	и я	1	3
144	что именно	1	3
145	с этим	5	3
146	в своем	4	3
147	только тогда	1	3
148	все же	5	3
149	перед нами	5	3
150	все эти	5	3
151	тем более	1	3
152	на то	5	3
153	что знание	1	3
154	в нем	2	3
155	он должен	1	3
156	в силу	6	3
157	на свои	1	3
158	должно быть	3	3
159	не больше	1	3
160	не в	4	3
161	есть еще	1	3
162	раз и	1	3
163	из которых	1	3
164	тем самым	7	3
165	в основе	17	3
166	во всем	3	3
167	уже и	2	3
168	его движение	1	3
169	из двух	1	3
170	к нему	2	3
171	все время	4	3
172	и ее	1	3
173	вопрос об	1	3
174	с одной	9	3
175	то и	1	3
176	из них	4	3
177	мы знаем	1	3
178	друг друга	4	3
179	случае не	2	3
180	тем что	7	3
181	для того	5	3
182	и сознание	1	3
183	в каком	2	3
184	то значит	1	3
185	одинаковой мере	2	3
186	его как	1	3
187	ни на	1	3
188	одной стороны	9	3
189	а если	1	3
190	как бы	7	3
191	если не	2	3
192	и от	3	3
193	не знает	2	3
194	в слове	2	3
195	также и	2	2
196	например в	1	2
197	же как	6	2
198	в частности	5	2
199	не имеют	3	2
200	в зависимости	1	2
201	уже по	1	2
202	его не	1	2
203	что если	2	2
204	абстрактных понятий	1	2
205	так чтобы	1	2
206	оно вообще	1	2
207	оно есть	1	2
208	что можно	1	2
209	и он	2	2
210	в ней	2	2
211	еще не	2	2
212	бы то	1	2
213	но не	3	2
214	в мысли	2	2
215	целый ряд	5	2
216	но в	3	2
217	то в	1	2
218	в условиях	3	2
219	из этих	2	2
220	на стадии	1	2
221	и они	1	2
222	в себе	10	2
223	тому же	6	2
224	но на	1	2
225	вообще не	2	2
226	при этом	12	2
227	раз навсегда	1	2
228	в понятии	1	2
229	и по	1	2
230	на этом	3	2
231	все равно	1	2
232	показывает что	2	2
233	одному тому	1	2
234	во внимание	1	2
235	как таковой	1	2
236	понятия и	9	2
237	мы как	1	2
238	к истории	3	2
239	всяком случае	3	2
240	в их	12	2
241	он дает	1	2
242	от его	1	2
243	их в	2	2
244	что этот	2	2
245	с которой	1	2
246	но они	2	2
247	явления как	1	2
248	на котором	2	2
249	что их	1	2
250	говорят что	1	2
251	и является	3	2
252	ничто не	1	2
253	исторического процесса	1	2
254	уже о	1	2
255	когда мы	2	2
256	могут быть	7	2
257	для себя	1	2
258	как мы	13	2
259	и сами	2	2
260	говоря уже	1	2
261	так в	1	2
262	и когда	3	2
263	то как	2	2
264	на что	1	2
265	для этого	1	2
266	нас к	3	2
267	и здесь	2	2
268	никак не	2	2
269	не содержит	1	2
270	нас в	3	2
271	и во	3	2
272	ее от	1	2
273	в его	11	2
274	получается что	1	2
275	на словах	1	2
276	и следовательно	1	2
277	повествование о	1	2
278	содержится в	1	2
279	в вопросе	2	2
280	не мешает	1	2
281	и тем	8	2
282	со всеми	3	2
283	себя в	3	2
284	же и	1	2
285	и у	2	2
286	же в	1	2
287	чтобы она	1	2
288	у него	2	2
289	со стороны	3	2
290	именно в	3	2
291	еще и	1	2
292	только к	3	2
293	вопросе о	2	2
294	однако не	1	2
295	но как	2	2
296	нет никаких	1	2
297	необходимость и	1	2
298	и потому	1	2
299	мы говорим	1	2
300	в данном	2	2
301	этом вопросе	2	2
302	по которому	2	2
303	по существу	3	2
304	быть не	1	2
305	и формы	1	2
306	но для	2	2
307	в смысле	4	2
308	тех или	1	2
309	и для	4	2
310	или в	1	2
311	для нас	4	2
312	из себя	1	2
313	бы в	3	2
314	в одинаковой	2	2
315	зрения в	1	2
316	я думаю	1	2
317	без слова	1	2
318	а в	2	2
319	ибо они	1	2
320	требует чтобы	1	2
321	слово в	6	2
322	не говоря	1	2
323	другой стороны	9	2
324	обычно не	1	2
325	совершенно не	3	2
326	по одному	3	2
327	из этого	1	2
328	точно так	3	2
329	ее в	1	2
330	в своих	1	2
331	они не	2	2
332	который не	2	2
333	во всяком	4	2
334	этой точки	4	2
335	ту же	2	1
336	речь идет	5	1
337	говоря о	2	1
338	в сфере	1	1
339	этом отношении	7	1
340	на самом	1	1
341	он может	1	1
342	идет о	3	1
343	в приведенном	1	1
344	понятие в	8	1
345	и так	1	1
346	по которым	1	1
347	что эти	2	1
348	высшей степени	2	1
349	едва ли	2	1
350	чем именно	1	1
351	и должен	1	1
352	самых существенных	1	1
353	и которая	2	1
354	а как	1	1
355	предмета в	1	1
356	что уже	2	1
357	на место	3	1
358	этот предмет	4	1
359	в одинаковых	1	1
360	его только	1	1
361	существует ни	1	1
362	же что	1	1
363	те признаки	2	1
364	думаю что	1	1
365	понятия в	8	1
366	столько же	1	1
367	которую можно	2	1
368	и этого	1	1
369	проявляет себя	1	1
370	же мере	1	1
371	во всех	1	1
372	то мы	1	1
373	а только	3	1
374	не то	1	1
375	друг на	5	1
376	одном и	1	1
377	другие предметы	2	1
378	тогда как	2	1
379	себе и	3	1
380	быть так	1	1
381	если действительно	1	1
382	предполагают друг	1	1
383	при их	1	1
384	чтобы потом	1	1
385	собственным внутренним	1	1
386	заложен в	1	1
387	отличаются от	1	1
388	где на	1	1
389	его развития	1	1
390	от одной	2	1
391	исходным пунктом	1	1
392	если она	1	1
393	независимо от	1	1
394	опирается на	2	1
395	стороны и	2	1
396	кто не	1	1
397	и слова	1	1
398	с понятием	1	1
399	себе не	1	1
400	силе и	1	1
401	оно нуждается	1	1
402	в этот	1	1
403	животных и	2	1
404	та же	1	1
405	в которой	3	1
406	же невозможно	1	1
407	его содержания	1	1
408	во многих	2	1
409	если мы	10	1
410	что к	1	1
411	только один	1	1
412	этого опыта	1	1
413	корнями в	1	1
414	дальше и	2	1
415	как знание	1	1
416	а просто	1	1
417	явление оно	1	1
418	мы можем	5	1
419	при виде	1	1
420	что должно	1	1
421	именно то	2	1
422	никакому сомнению	2	1
423	наших глазах	1	1
424	из него	2	1
425	приходим к	1	1
426	его можно	1	1
427	или иных	1	1
428	спрашивается что	1	1
429	то ни	1	1
430	факт что	2	1
431	другой раз	1	1
432	и может	1	1
433	они должны	1	1
434	в совершенно	3	1
435	им как	2	1
436	каждой отдельной	1	1
437	его в	6	1
438	знает что	3	1
439	в него	2	1
440	известно что	1	1
441	виде что	1	1
442	и определение	1	1
443	за другой	1	1
444	всю свою	1	1
445	вещь может	1	1
446	в ином	2	1
447	не чем	1	1
448	очевидно это	1	1
449	заключается только	1	1
450	далеко не	2	1
451	понятий вообще	1	1
452	мы имеем	2	1
453	на друга	5	1
454	не всегда	1	1
455	которой он	1	1
456	о чем	1	1
457	такой же	2	1
458	что знания	1	1
459	это очевидно	1	1
460	нисколько не	2	1
461	и становится	1	1
462	с нашим	1	1
463	из сферы	1	1
464	нас не	1	1
465	в отношении	10	1
466	взгляд на	1	1
467	целом и	2	1
468	в такой	1	1
469	почти не	1	1
470	бы к	1	1
471	это наше	1	1
472	то для	1	1
473	что вся	1	1
474	место в	2	1
475	представление о	1	1
476	и понятия	1	1
477	не как	1	1
478	бы мы	1	1
479	по своей	6	1
480	признать что	1	1
481	и той	4	1
482	дает в	2	1
483	выше мы	1	1
484	точку зрения	1	1
485	картина которая	1	1
486	но он	1	1
487	иным как	1	1
488	и более	7	1
489	какое бы	1	1
490	есть некий	1	1
