N	2gram	Bakhtin_Fr_4	Myshleni
1	с помощью	4	42
2	и в	29	25
3	в том	7	23
4	том что	3	20
5	таким образом	20	17
6	так же	7	17
7	мышления в	1	17
8	что в	1	17
9	в основе	2	16
10	как и	12	15
11	в его	8	15
12	то что	4	15
13	в этом	11	14
14	может быть	2	13
15	в целом	1	13
16	так как	7	12
17	в качестве	3	12
18	по своему	4	11
19	что они	2	10
20	перед нами	4	10
21	и что	1	10
22	что и	1	10
23	того что	3	10
24	только в	2	10
25	как бы	8	10
26	и не	16	10
27	мы не	1	9
28	связи с	2	9
29	этого процесса	1	9
30	ни в	2	9
31	как в	2	9
32	как мы	10	8
33	того чтобы	3	8
34	тем что	4	8
35	речи и	1	8
36	по своей	3	7
37	все эти	9	7
38	уже в	2	7
39	мы можем	3	7
40	для того	3	7
41	что мы	1	7
42	же как	1	6
43	того же	5	6
44	и на	11	6
45	но не	2	6
46	потому что	1	6
47	не только	10	6
48	в силу	1	6
49	не может	2	6
50	мы видели	7	6
51	точки зрения	4	6
52	в отличие	1	6
53	в отношении	1	6
54	самого начала	3	6
55	с самого	3	6
56	можно было	1	6
57	один из	4	6
58	что он	4	6
59	отличие от	1	6
60	со всеми	1	6
61	и у	2	6
62	с другой	4	6
63	в связи	1	6
64	слова и	1	6
65	благодаря этому	1	6
66	все это	4	6
67	все же	3	6
68	человека и	1	5
69	мы уже	10	5
70	с ее	3	5
71	и как	3	5
72	и к	2	5
73	что это	5	5
74	что она	1	5
75	при этом	3	5
76	к одному	1	5
77	и по	5	5
78	на этой	2	5
79	между отдельными	1	5
80	уже говорили	5	5
81	но это	4	5
82	о том	2	5
83	значения и	1	5
84	так и	11	5
85	если бы	1	5
86	в этой	13	5
87	слов и	3	5
88	входит в	1	5
89	с одной	2	5
90	для него	1	5
91	именно в	2	5
92	одной стороны	2	5
93	время как	1	4
94	еще не	4	4
95	в своем	3	4
96	что слово	1	4
97	на то	1	4
98	он не	3	4
99	в основу	2	4
100	той же	3	4
101	и того	1	4
102	не мог	2	4
103	одного и	1	4
104	не столько	2	4
105	в то	10	4
106	этого слова	1	4
107	и внутренней	1	4
108	никогда не	2	4
109	к тому	2	4
110	и это	2	4
111	то время	2	4
112	с ним	2	4
113	из них	6	4
114	мы знаем	1	4
115	друг друга	2	4
116	от того	1	4
117	но и	9	4
118	в ряде	2	4
119	прежде всего	8	4
120	там где	3	4
121	независимо от	1	4
122	с этим	1	4
123	смысле этого	1	4
124	и все	13	4
125	сказать что	5	4
126	мы увидим	2	4
127	в частности	3	4
128	как известно	2	3
129	то в	3	3
130	в котором	2	3
131	видели что	1	3
132	но как	3	3
133	если в	2	3
134	его к	2	3
135	в самом	1	3
136	им в	2	3
137	что эти	1	3
138	этот процесс	6	3
139	как он	2	3
140	не как	1	3
141	и сам	3	3
142	на этом	2	3
143	из основных	1	3
144	значение в	1	3
145	его в	9	3
146	в жизни	2	3
147	значение как	1	3
148	или менее	3	3
149	которые в	1	3
150	их в	2	3
151	но только	2	3
152	во всем	1	3
153	своего развития	1	3
154	в себя	2	3
155	на том	1	3
156	связаны с	2	3
157	как она	1	3
158	в него	1	3
159	мы видим	3	3
160	с ними	3	3
161	дело с	1	3
162	по этому	1	3
163	в виде	1	3
164	и их	3	3
165	этом отношении	1	3
166	к которому	2	3
167	связи и	2	3
168	а с	1	3
169	в живом	1	3
170	и слово	1	3
171	с этой	1	3
172	в результате	4	3
173	между ними	2	3
174	другой стороны	3	3
175	их с	2	3
176	в свою	1	3
177	к этому	2	3
178	смысле слова	1	2
179	и то	2	2
180	в чисто	1	2
181	то же	10	2
182	а как	2	2
183	основе этого	1	2
184	первый план	1	2
185	в чем	3	2
186	с его	4	2
187	только после	1	2
188	при решении	1	2
189	понимания как	1	2
190	все остальные	3	2
191	хотя и	2	2
192	что по	1	2
193	животных и	3	2
194	но все	1	2
195	с их	1	2
196	нами в	1	2
197	в себе	3	2
198	на его	2	2
199	связанные с	4	2
200	момента в	1	2
201	чтобы их	1	2
202	все виды	1	2
203	здесь мы	1	2
204	в нем	5	2
205	главным образом	1	2
206	в мире	1	2
207	конечно в	1	2
208	об этом	1	2
209	всех форм	1	2
210	зрения на	1	2
211	в них	7	2
212	в один	2	2
213	со всей	1	2
214	на первый	2	2
215	в эту	3	2
216	в этих	2	2
217	в своей	5	2
218	место в	2	2
219	всякий раз	1	2
220	новых и	1	2
221	можно ли	1	2
222	но они	4	2
223	на котором	2	2
224	в плане	4	2
225	и его	8	2
226	и другими	1	2
227	образом что	1	2
228	как они	1	2
229	не будет	1	2
230	свою очередь	1	2
231	своей речи	1	2
232	еще в	1	2
233	поэтому в	2	2
234	находится в	1	2
235	связанное с	1	2
236	дальнейшего развития	1	2
237	и здесь	3	2
238	что каждый	1	2
239	а также	2	2
240	их уже	1	2
241	и во	1	2
242	исторического развития	1	2
243	в свете	1	2
244	все время	3	2
245	эти последние	1	2
246	всех этих	3	2
247	же типа	1	2
248	где они	2	2
249	уже не	2	2
250	и других	3	2
251	как их	1	2
252	в одном	1	2
253	противоречии с	1	2
254	каждый из	1	2
255	связан с	4	2
256	процесса как	1	2
257	каждое звено	1	2
258	на этот	1	2
259	на которых	1	2
260	и эта	2	2
261	мы остановимся	1	2
262	от всех	2	2
263	и потому	1	2
264	так мы	1	2
265	тому как	3	2
266	и основной	1	2
267	в тех	1	2
268	понятий на	1	2
269	этом и	1	2
270	и для	2	2
271	которых он	2	2
272	и от	1	2
273	включает в	1	2
274	или в	2	2
275	о котором	1	2
276	и одновременно	4	2
277	для нас	1	2
278	только что	1	2
279	все они	5	2
280	тот же	3	2
281	есть и	4	2
282	в своих	2	2
283	как на	2	2
284	в таком	1	2
285	все что	1	2
286	представляют себе	1	1
287	ту же	1	1
288	отношения к	1	1
289	также и	4	1
290	не знаем	1	1
291	же по	1	1
292	и до	5	1
293	из его	1	1
294	видеть в	1	1
295	рядом авторов	1	1
296	с таким	2	1
297	и этот	1	1
298	сам начинает	1	1
299	здесь нам	1	1
300	это делают	1	1
301	при анализе	1	1
302	на место	1	1
303	что многие	1	1
304	они были	3	1
305	ему в	1	1
306	речь это	1	1
307	и он	1	1
308	представлений по	1	1
309	собой в	1	1
310	высшую ступень	1	1
311	а следовательно	1	1
312	эта особенность	1	1
313	отношение к	1	1
314	в наиболее	1	1
315	значение для	1	1
316	относится к	1	1
317	чем мы	1	1
318	и ребенок	1	1
319	кроме того	2	1
320	процессе развития	1	1
321	этом же	1	1
322	в единый	1	1
323	в очень	1	1
324	целый ряд	1	1
325	связанный с	1	1
326	более или	3	1
327	в действительности	1	1
328	в этот	1	1
329	роль играет	1	1
330	за собой	1	1
331	только один	1	1
332	сливается с	1	1
333	не приходится	1	1
334	в которой	4	1
335	бы и	1	1
336	время это	2	1
337	он в	1	1
338	она связывает	1	1
339	бы не	2	1
340	что так	1	1
341	думать что	1	1
342	тому же	1	1
343	после чего	1	1
344	жизнью и	1	1
345	чтобы перед	1	1
346	развивается дальше	1	1
347	его естественной	1	1
348	однако он	1	1
349	отличие этой	1	1
350	до конца	5	1
351	что одно	1	1
352	что каждая	2	1
353	он так	1	1
354	подобно тому	3	1
355	далее все	1	1
356	а затем	3	1
357	что все	1	1
358	вместе взятые	1	1
359	и с	9	1
360	была в	1	1
361	его затем	2	1
362	них не	1	1
363	первый и	1	1
364	в единую	1	1
365	нами образ	1	1
366	сейчас в	1	1
367	связываются с	1	1
368	основу этого	1	1
369	видеть и	2	1
370	с последующим	1	1
371	же образом	1	1
372	и вы	1	1
373	что подтверждает	1	1
374	всеми другими	1	1
375	в слове	2	1
376	поводом для	1	1
377	такой же	3	1
378	представлением об	1	1
379	подойти к	1	1
380	на новые	1	1
381	и становится	1	1
382	исследователи в	1	1
383	которую он	4	1
384	и при	2	1
385	нас не	1	1
386	им за	1	1
387	между людьми	1	1
388	как прямое	1	1
389	бы мы	1	1
390	сих пор	1	1
391	как другие	1	1
392	что было	1	1
393	том же	2	1
394	и почти	1	1
395	и вообще	1	1
396	даже в	1	1
397	и очень	1	1
398	раз и	1	1
399	с точки	2	1
400	в атмосфере	6	1
401	случае в	1	1
402	те формы	1	1
403	на три	1	1
404	дело не	1	1
405	дальше что	1	1
406	в сущности	6	1
407	на него	1	1
408	не по	1	1
409	которого он	1	1
410	в самых	1	1
411	о природе	2	1
412	чем он	1	1
413	только и	1	1
414	именно с	1	1
415	принято называть	1	1
416	нам важно	1	1
417	уже и	2	1
418	и развиваются	1	1
419	тела и	4	1
420	у нас	1	1
421	и оно	1	1
422	в общую	1	1
423	же самое	1	1
424	числе и	2	1
425	в высокой	1	1
426	с полной	2	1
427	т.е в	1	1
428	значение это	2	1
429	это вполне	1	1
430	в виду	2	1
431	в ней	3	1
432	всего этого	1	1
433	же не	2	1
434	в ее	3	1
435	данном случае	1	1
436	другими словами	2	1
437	уже с	1	1
438	идет не	1	1
439	в дальнейшем	3	1
440	роль в	3	1
441	своеобразным способом	1	1
442	смысле но	1	1
443	что у	3	1
444	переход к	1	1
445	за то	1	1
446	особенно в	3	1
447	до сих	1	1
448	она была	1	1
449	что дело	1	1
450	быть может	2	1
451	с этого	1	1
452	в эпоху	15	1
453	собой и	1	1
454	по мере	1	1
455	все те	2	1
456	создается впечатление	1	1
457	и исторического	1	1
458	но мы	2	1
459	все его	1	1
460	как наиболее	1	1
461	в конечном	1	1
462	что эта	1	1
463	от него	1	1
464	он берет	1	1
465	на отдельные	1	1
466	которой мы	1	1
467	которые мы	1	1
468	переходит в	1	1
469	и всякая	1	1
470	отметить что	3	1
471	существенную роль	2	1
472	в форме	1	1
473	в другой	2	1
474	средств и	1	1
475	совершается это	1	1
476	в это	1	1
477	происходит в	1	1
478	проявляется здесь	1	1
479	функций которые	1	1
480	образов и	2	1
481	незаметно переходят	1	1
482	между этими	1	1
483	к высшим	1	1
484	несколько подробнее	1	1
485	для всех	1	1
486	есть в	2	1
487	отчетливостью в	1	1
488	и детей	2	1
489	затем следует	1	1
490	каким образом	1	1
491	или даже	1	1
492	при помощи	1	1
493	речи только	1	1
494	был бы	1	1
495	и навсегда	1	1
496	в известной	3	1
497	мы находим	1	1
498	в конце	9	1
499	вовсе не	9	1
500	с этими	1	1
501	о которой	1	1
502	как его	1	1
503	у него	5	1
504	не случайно	3	1
505	различные формы	1	1
506	и делает	1	1
507	в основной	1	1
508	без того	1	1
509	на голову	1	1
510	и даже	3	1
511	он связан	1	1
512	признаками и	1	1
513	за пределы	1	1
514	здесь в	6	1
515	значений и	1	1
516	в большинстве	6	1
517	говорит о	1	1
518	превращается в	3	1
519	и своего	1	1
520	он только	1	1
521	выступают с	1	1
522	и самый	1	1
523	не на	2	1
524	с которым	1	1
525	подобного рода	2	1
526	он становится	2	1
527	на эту	3	1
528	или с	1	1
529	уже давно	2	1
530	для самого	1	1
531	что вся	1	1
532	имеет конечно	1	1
533	в данном	1	1
534	отражены в	1	1
535	в той	2	1
536	и там	1	1
537	со всею	1	1
538	да и	2	1
539	лежащего в	1	1
540	он начинает	1	1
541	мы сказали	2	1
542	здесь также	1	1
543	нечто совершенно	1	1
544	в условиях	1	1
545	как раз	2	1
546	всей этой	1	1
547	остается в	1	1
548	часть и	1	1
549	этот образ	4	1
550	известной степени	1	1
551	развивает и	1	1
552	же смысле	1	1
553	к данной	1	1
554	это как	1	1
555	чтобы понять	1	1
556	в другое	1	1
557	с двух	1	1
558	увидим дальше	1	1
559	черт в	1	1
560	вообще в	1	1
561	конце концов	4	1
562	этот раз	1	1
563	вообще и	1	1
564	развития этого	1	1
565	все элементы	2	1
566	высшей ступени	1	1
567	развиваются в	1	1
568	но этот	2	1
569	самом начале	1	1
570	но в	12	1
571	том числе	3	1
