N	2gram	Vygotskiy__3	Problemy
1	и в	25	43
2	и не	10	29
3	может быть	13	23
4	как бы	10	22
5	не может	6	18
6	в пределах	1	16
7	как и	15	14
8	но и	4	14
9	в этом	14	13
10	точки зрения	6	13
11	что он	6	13
12	в нем	2	12
13	в одном	2	12
14	слова в	2	12
15	слова и	6	12
16	не только	6	11
17	не в	6	11
18	по себе	7	11
19	и на	6	10
20	но в	1	10
21	как мы	8	10
22	в его	15	10
23	прежде всего	4	10
24	в сущности	1	9
25	еще не	4	9
26	он не	4	9
27	слово и	1	9
28	никогда не	4	9
29	в большинстве	1	9
30	то же	2	8
31	слово не	1	8
32	для него	5	8
33	с точки	1	8
34	и его	2	8
35	или в	2	8
36	перед нами	10	7
37	в самом	3	7
38	в то	4	7
39	и сам	3	7
40	в другом	1	7
41	в него	3	7
42	до сих	1	7
43	а не	1	7
44	что же	1	7
45	сих пор	1	7
46	то что	15	7
47	при этом	5	6
48	к одному	5	6
49	не как	3	6
50	в этих	2	6
51	приводит к	4	6
52	о нем	1	6
53	в том	23	6
54	в котором	3	6
55	у него	1	6
56	и все	4	6
57	сам по	1	5
58	к другому	2	5
59	и он	1	5
60	но не	6	5
61	по отношению	3	5
62	слова на	1	5
63	хотя и	2	5
64	в себе	2	5
65	все эти	7	5
66	но ведь	1	5
67	на то	4	5
68	да и	1	5
69	таким образом	17	5
70	и с	1	5
71	было бы	10	5
72	в слове	1	5
73	в речи	2	5
74	о том	5	5
75	и что	10	5
76	слов и	5	5
77	слово с	2	5
78	мы увидим	4	5
79	так что	2	5
80	вовсе не	1	5
81	в той	1	5
82	все это	6	5
83	бы в	2	5
84	а в	4	5
85	отношению к	2	5
86	и до	1	4
87	а как	2	4
88	мы не	9	4
89	так чтобы	1	4
90	с его	2	4
91	во всех	1	4
92	отличие от	6	4
93	сама по	1	4
94	там где	4	4
95	в своем	4	4
96	же не	1	4
97	может стать	1	4
98	видеть и	1	4
99	в них	2	4
100	должно быть	2	4
101	в своей	2	4
102	в отличие	6	4
103	их в	3	4
104	том же	1	4
105	слово как	1	4
106	как его	1	4
107	или как	1	4
108	с другом	5	4
109	к тому	4	4
110	на предмет	1	4
111	и это	4	4
112	по мере	1	4
113	этот вопрос	3	4
114	только в	10	4
115	так как	12	4
116	как раз	1	4
117	точек зрения	1	4
118	с другой	6	4
119	на этот	2	4
120	до конца	1	4
121	не на	1	4
122	не могут	4	4
123	друг с	5	4
124	но это	5	4
125	в результате	3	4
126	между ними	3	4
127	речи и	8	4
128	что в	17	4
129	также и	1	3
130	связи между	5	3
131	в конкретном	1	3
132	мы уже	5	3
133	той же	4	3
134	в виду	1	3
135	здесь нет	1	3
136	мы будем	2	3
137	что так	1	3
138	за пределы	1	3
139	кроме того	1	3
140	когда он	3	3
141	и к	5	3
142	более или	1	3
143	тому же	1	3
144	чем у	1	3
145	в жизни	3	3
146	такой же	1	3
147	или менее	3	3
148	и их	3	3
149	даже в	1	3
150	в отношении	6	3
151	на него	1	3
152	того и	2	3
153	слова как	1	3
154	во всем	3	3
155	уже говорили	5	3
156	могут быть	5	3
157	той или	2	3
158	не менее	6	3
159	но при	1	3
160	в себя	3	3
161	чужой речи	1	3
162	можно было	6	3
163	так и	5	3
164	со всею	1	3
165	даны в	1	3
166	если бы	5	3
167	и даже	1	3
168	с ним	4	3
169	и здесь	2	3
170	между тем	3	3
171	что и	10	3
172	и только	2	3
173	другого в	2	3
174	здесь в	1	3
175	его в	3	3
176	тот же	2	3
177	том или	1	3
178	со всеми	6	3
179	есть в	1	3
180	уже не	2	3
181	в виде	3	3
182	тем что	8	3
183	или иной	3	3
184	между словами	1	3
185	него в	1	3
186	ни на	2	3
187	по существу	1	3
188	но для	1	3
189	все же	6	3
190	и для	2	3
191	слов с	1	3
192	в эту	2	3
193	другой стороны	3	3
194	того же	6	3
195	в последнем	1	3
196	есть и	2	3
197	ту же	1	2
198	отношения к	1	2
199	для построения	1	2
200	человека и	5	2
201	словом как	2	2
202	тем же	4	2
203	из его	1	2
204	себе как	1	2
205	вопрос о	1	2
206	время как	4	2
207	на себя	2	2
208	от друга	1	2
209	мы и	2	2
210	этих случаях	1	2
211	как если	1	2
212	друг к	1	2
213	то такой	1	2
214	отношение к	1	2
215	друг от	1	2
216	опирается на	1	2
217	как в	9	2
218	с этим	4	2
219	и слова	1	2
220	целый ряд	1	2
221	и как	5	2
222	его к	3	2
223	сливается с	1	2
224	та же	1	2
225	бы и	1	2
226	что это	5	2
227	в целом	13	2
228	бы не	1	2
229	из этих	4	2
230	с их	2	2
231	им в	3	2
232	нами в	2	2
233	как он	3	2
234	но на	3	2
235	на том	3	2
236	к внутренней	2	2
237	внутренней речи	19	2
238	данное слово	1	2
239	но все	2	2
240	а затем	1	2
241	конечно в	2	2
242	об этом	2	2
243	из них	4	2
244	к другу	1	2
245	входит в	5	2
246	которая как	1	2
247	он есть	1	2
248	известно что	1	2
249	лишь на	2	2
250	него как	1	2
251	ни в	9	2
252	и вы	1	2
253	мы с	1	2
254	том что	20	2
255	которую он	1	2
256	и при	1	2
257	в такой	1	2
258	почти не	1	2
259	себе а	1	2
260	что говорит	2	2
261	в которых	3	2
262	его лежит	1	2
263	мы сказали	1	2
264	значение для	1	2
265	и другого	2	2
266	что было	1	2
267	и то	2	2
268	и очень	1	2
269	раз и	1	2
270	слова мы	2	2
271	речь и	4	2
272	того как	3	2
273	одна из	2	2
274	в процессе	27	2
275	тем не	5	2
276	и является	1	2
277	а лишь	1	2
278	и эта	2	2
279	до своих	1	2
280	перед ним	3	2
281	у нас	1	2
282	отличается от	3	2
283	указывает на	2	2
284	здесь мы	2	2
285	для себя	1	2
286	в конце	1	2
287	нашей работы	1	2
288	всего этого	1	2
289	без всякого	1	2
290	особенно в	1	2
291	говорили что	2	2
292	то время	4	2
293	мы наблюдаем	1	2
294	что у	1	2
295	он так	1	2
296	для этого	2	2
297	форме в	1	2
298	в глаза	1	2
299	все его	1	2
300	которого оно	2	2
301	переходит в	1	2
302	точке пересечения	1	2
303	от одного	2	2
304	в форме	1	2
305	того что	10	2
306	этом смысле	2	2
307	словом и	1	2
308	двух точек	1	2
309	уже в	7	2
310	если мы	3	2
311	то и	4	2
312	речь в	2	2
313	мы можем	7	2
314	дело и	1	2
315	каждый из	2	2
316	уже и	1	2
317	и речь	4	2
318	оно является	3	2
319	а с	3	2
320	что не	1	2
321	превращается в	1	2
322	он только	1	2
323	они могут	1	2
324	так же	17	2
325	и особенно	2	2
326	по своему	11	2
327	например в	1	2
328	этого слова	4	2
329	между собой	13	2
330	например у	1	2
331	для нас	2	2
332	лишь как	1	2
333	конце концов	1	2
334	хотя бы	1	2
335	ни было	2	2
336	не есть	3	2
337	с теми	2	2
338	с ними	3	2
339	сказать что	4	2
340	их с	3	2
341	но этот	1	2
342	речи как	4	2
343	в своих	2	2
344	уже после	1	2
345	каждое слово	1	2
346	который не	1	2
347	значение в	3	2
348	в таком	2	2
349	во всяком	4	2
350	смысле слова	2	1
351	этот другой	1	1
352	предполагает что	1	1
353	лишь после	1	1
354	функции в	2	1
