N	2gram	Trubetskoy_1	Myshleni
1	с помощью	1	42
2	в процессе	2	27
3	и в	26	25
4	в том	11	23
5	том что	7	20
6	таким образом	22	17
7	так же	5	17
8	что в	9	17
9	с тем	18	16
10	как и	1	15
11	в его	5	15
12	то что	7	15
13	в этом	15	14
14	вместе с	15	14
15	между собой	1	13
16	может быть	10	13
17	так как	9	12
18	в качестве	3	12
19	могли бы	1	11
20	по своему	2	11
21	что они	1	10
22	и что	4	10
23	что и	6	10
24	было бы	1	10
25	того что	3	10
26	только в	4	10
27	как бы	12	10
28	и не	8	10
29	мы не	1	9
30	связи с	9	9
31	заключается в	1	9
32	ни в	1	9
33	как в	1	9
34	того чтобы	5	8
35	тем что	1	8
36	не является	1	8
37	по своей	2	7
38	все эти	6	7
39	по себе	1	7
40	в области	9	7
41	уже в	2	7
42	мы можем	2	7
43	для того	5	7
44	что мы	2	7
45	же как	3	6
46	того же	6	6
47	совпадает с	1	6
48	и на	2	6
49	но не	8	6
50	потому что	7	6
51	от этого	1	6
52	представляет собой	3	6
53	не только	10	6
54	в силу	5	6
55	не может	4	6
56	мы видели	2	6
57	точки зрения	13	6
58	в отличие	1	6
59	не в	2	6
60	в отношении	6	6
61	не менее	3	6
62	самого начала	2	6
63	с самого	3	6
64	один из	2	6
65	что он	4	6
66	отличие от	1	6
67	со всеми	2	6
68	и у	8	6
69	с другой	8	6
70	в связи	3	6
71	благодаря этому	2	6
72	все это	6	6
73	все же	6	6
74	мы должны	6	6
75	одним из	2	5
76	человека и	1	5
77	мы уже	1	5
78	с ее	1	5
79	отличаются от	2	5
80	и как	3	5
81	и к	5	5
82	что это	3	5
83	что она	1	5
84	при этом	3	5
85	к одному	1	5
86	и по	4	5
87	факт что	1	5
88	на этой	1	5
89	между отдельными	1	5
90	тем не	3	5
91	уже говорили	1	5
92	но это	1	5
93	с другом	5	5
94	могут быть	1	5
95	и т.д	6	5
96	о том	6	5
97	значения и	1	5
98	так и	6	5
99	если бы	3	5
100	в этой	4	5
101	в пользу	2	5
102	входит в	1	5
103	с одной	7	5
104	для него	3	5
105	именно в	2	5
106	тот факт	1	5
107	из которых	4	5
108	одной стороны	7	5
109	друг с	5	5
110	тем же	1	4
111	мы имеем	2	4
112	время как	1	4
113	еще не	2	4
114	так называемая	1	4
115	в своем	3	4
116	ни один	2	4
117	из этих	10	4
118	не обнаруживает	1	4
119	на то	2	4
120	он не	4	4
121	как с	1	4
122	от нее	1	4
123	той же	1	4
124	к которым	2	4
125	и того	1	4
126	одного и	1	4
127	что с	1	4
128	в то	4	4
129	стадии развития	2	4
130	тогда когда	2	4
131	этого слова	1	4
132	никогда не	5	4
133	не могут	2	4
134	к тому	6	4
135	что оно	4	4
136	и это	2	4
137	то время	1	4
138	приводит к	2	4
139	по сравнению	2	4
140	с ним	1	4
141	связь между	1	4
142	всяком случае	6	4
143	рассматриваться как	1	4
144	из них	7	4
145	мы знаем	1	4
146	взаимное понимание	1	4
147	могло бы	1	4
148	друг друга	1	4
149	но и	9	4
150	прежде всего	2	4
151	там где	1	4
152	что перед	1	4
153	нет никаких	1	4
154	с этим	1	4
155	смысле этого	1	4
156	в смысле	4	4
157	тем и	2	4
158	и все	2	4
159	а в	4	4
160	сказать что	2	4
161	во всяком	6	4
162	как известно	1	3
163	мы получили	1	3
164	то в	1	3
165	в котором	4	3
166	не иметь	1	3
167	видели что	1	3
168	если в	3	3
