N	2gram	Bakhtin_Pr_5	Problemy
1	чужое слово	6	45
2	и в	35	43
3	и не	27	29
4	чужого слова	6	24
5	может быть	14	23
6	как бы	31	22
7	не может	18	18
8	в пределах	11	16
9	на чужое	2	14
10	как и	18	14
11	у достоевского	12	14
12	но и	14	14
13	в этом	14	13
14	точки зрения	7	13
15	что он	24	13
16	чужим словом	1	13
17	в нем	16	12
18	в одном	6	12
19	слова в	6	12
20	слова и	11	12
21	не только	10	11
22	в каждом	6	11
23	не в	10	11
24	второй голос	9	11
25	по себе	4	11
26	чужому слову	1	11
27	и на	6	10
28	но в	19	10
29	как мы	8	10
30	в его	21	10
31	прежде всего	12	10
32	в сущности	14	9
33	авторское слово	2	9
34	еще не	7	9
35	он не	13	9
36	пределах одного	5	9
37	голосов в	5	9
38	слово и	2	9
39	никогда не	4	9
40	в большинстве	2	9
41	то же	15	8
42	слово не	2	8
43	макара девушкина	1	8
44	лишь в	7	8
45	для него	14	8
46	с точки	2	8
47	яков петрович	6	8
48	и его	14	8
49	с самим	15	8
50	большинстве случаев	2	8
51	с чужим	2	8
52	или в	2	8
53	слово в	2	8
54	ведь и	4	7
55	свой предмет	2	7
56	перед нами	1	7
57	в самом	6	7
58	к себе	18	7
59	он господа	7	7
60	второго голоса	8	7
61	в то	11	7
62	голос голядкина	7	7
63	слова с	2	7
64	и сам	7	7
65	в другом	12	7
66	в него	3	7
67	до сих	1	7
68	а не	4	7
69	о себе	17	7
70	что же	7	7
71	сих пор	1	7
72	к чужому	4	7
73	то что	10	7
74	голядкина с	6	6
75	и наконец	7	6
76	так сказать	2	6
77	при этом	2	6
78	к одному	3	6
79	не как	3	6
80	в этих	2	6
81	что я	13	6
82	здесь не	1	6
83	приводит к	2	6
84	на свой	1	6
85	о нем	2	6
86	в том	5	6
87	что ж	1	6
88	в котором	3	6
89	у него	4	6
90	в речь	3	6
91	и все	15	6
92	ну что	1	5
93	сам по	2	5
94	самом деле	10	5
95	нам кажется	1	5
96	к другому	16	5
97	и он	2	5
98	чужих слов	1	5
99	но не	6	5
100	по отношению	6	5
101	хотя и	2	5
102	в себе	5	5
103	тон и	4	5
104	все эти	3	5
105	но ведь	2	5
106	да и	5	5
107	таким образом	7	5
108	и с	12	5
109	было бы	3	5
110	рядом с	4	5
111	в слове	6	5
112	двух голосов	4	5
113	ну да	2	5
114	это слово	4	5
115	у меня	6	5
116	самим собою	9	5
117	но здесь	1	5
118	в речи	2	5
119	о том	2	5
120	никак не	1	5
121	и что	6	5
122	же время	10	5
123	к нему	13	5
124	слов и	3	5
125	слово с	6	5
126	мы увидим	2	5
127	так что	5	5
128	вовсе не	7	5
129	внутреннего диалога	13	5
130	самого голядкина	6	5
131	в той	4	5
132	чужой голос	6	5
133	все это	14	5
