N	2gram	Bakhtin_Fr_6	formyVre
1	и в	41	50
2	то есть	24	33
3	в романе	2	32
4	в этом	12	25
5	в нем	16	24
6	человека в	1	17
7	и его	13	16
8	в литературе	5	16
9	прежде всего	10	15
10	как мы	12	14
11	и не	3	14
12	в его	7	13
13	вовсе не	7	13
14	как раз	2	13
15	по существу	1	12
16	так и	5	12
17	человека и	2	11
18	то же	5	11
19	мы уже	18	11
20	таким образом	17	11
21	может быть	2	11
22	и как	4	10
23	но в	8	10
24	времени и	2	10
25	с его	5	9
26	все эти	11	9
27	роль в	4	9
28	не только	10	9
29	в то	6	9
30	ничего не	1	9
31	же время	5	9
32	в том	2	9
33	в конце	2	9
34	в других	1	9
35	в особенности	7	9
36	и др	10	9
37	того же	4	8
38	и на	9	8
39	в самом	10	8
40	ни в	1	8
41	но и	13	8
42	и их	3	8
43	как и	7	8
44	жизни и	3	8
45	так сказать	2	7
46	характер и	2	7
47	времени в	1	7
48	и во	2	7
49	не было	1	7
50	в условиях	1	7
51	например в	6	6
52	между двумя	1	6
53	время в	1	6
54	во всех	17	6
55	как в	4	6
56	с этим	3	6
57	все же	4	6
58	лишь в	2	6
59	это не	1	6
60	и того	1	6
61	в их	1	6
62	так как	10	6
63	в ее	5	6
64	в дальнейшем	2	6
65	связи с	2	6
66	в жизни	1	6
67	у него	7	6
68	то что	10	6
69	в частности	2	6
70	не может	4	6
71	так же	5	6
72	в результате	4	6
73	и все	9	6
74	отношению к	1	5
75	и до	7	5
76	еще не	1	5
77	но не	2	5
78	и речи	1	5
79	и у	2	5
80	не в	4	5
81	этот процесс	1	5
82	он не	2	5
83	всех этих	2	5
84	значение в	2	5
85	с самим	1	5
86	одного и	2	5
87	в основе	4	5
88	того чтобы	4	5
89	точки зрения	2	5
90	могут быть	1	5
91	но все	1	5
92	в пределах	1	5
93	в образе	6	5
94	романа в	3	5
95	до нас	5	5
96	в пространстве	1	5
97	для того	1	5
98	в связи	1	5
99	наряду с	1	5
100	в основном	1	5
101	что в	7	5
102	и другие	2	5
103	и то	2	4
104	и это	1	4
105	уже указывали	1	4
106	роман в	1	4
107	конечно и	4	4
108	в ней	4	4
109	в своем	5	4
110	конечно не	3	4
111	то время	1	4
112	раз в	2	4
113	романа но	1	4
114	и с	16	4
115	в них	7	4
116	том что	7	4
117	в котором	4	4
118	не имеет	1	4
119	потому что	3	4
