N	2gram	Losev_Prob_4	Psycholo
1	и в	20	38
2	в басне	1	37
3	то что	15	35
4	все время	2	30
5	в том	20	25
6	в самом	2	25
7	самом деле	3	21
8	что в	3	20
9	может быть	9	19
10	и что	2	18
11	на то	1	16
12	что она	4	16
13	точки зрения	14	16
14	в ней	7	15
15	то есть	27	15
16	и т	4	14
17	том что	12	14
18	если бы	8	14
19	как бы	4	14
20	потому что	15	14
21	в этом	9	13
22	в этой	4	13
23	совершенно ясно	2	13
24	не только	24	12
25	таким образом	8	12
26	было бы	14	12
27	не в	13	12
28	мы видим	1	12
29	что он	8	11
30	то же	7	10
31	что это	2	10
32	и не	28	10
33	же самое	6	10
34	и все	8	10
35	о которых	2	9
36	с точки	11	9
37	того чтобы	2	9
38	и то	2	8
39	с этим	4	8
40	все же	2	8
41	и как	3	8
42	говорит что	2	8
43	с тем	4	8
44	как и	6	8
45	в одном	4	8
46	и это	2	8
47	но только	2	8
48	так что	6	8
49	вовсе не	21	8
50	как раз	4	8
51	для того	3	8
52	перед нами	13	8
53	для нас	6	8
54	из этого	3	8
55	с другой	7	7
56	заключается в	2	7
57	мы можем	3	7
58	не может	5	7
59	как мы	3	7
60	в ее	5	7
61	никак не	4	7
62	а не	7	7
63	а в	4	7
64	и на	3	6
65	как это	3	6
66	и если	5	6
67	он не	2	6
68	в котором	2	6
69	тому что	1	6
70	не имеет	4	6
71	самого начала	1	6
72	и его	10	6
73	к тому	3	6
74	указывает на	4	6
75	с самого	1	6
76	ясно что	7	6
77	и здесь	1	6
78	о том	5	6
79	с одной	1	6
80	если мы	5	6
81	из них	3	6
82	так как	5	6
83	до сих	1	6
84	мы не	7	5
85	время в	1	5
86	в своем	3	5
87	могли бы	1	5
88	в которой	2	5
89	в другом	3	5
90	к которым	1	5
91	несмотря на	4	5
92	в своей	4	5
93	т п	1	5
94	казалось бы	3	5
95	и когда	2	5
96	в его	3	5
97	в какой	4	5
98	но и	14	5
99	одной стороны	1	5
100	вместе с	5	5
101	в той	8	5
102	сих пор	1	5
103	или в	5	5
104	о котором	1	5
105	другой стороны	6	5
106	совершенно не	3	5
107	что эти	1	4
108	что если	1	4
109	время как	2	4
110	во всех	4	4
111	не то	2	4
112	что они	2	4
113	как в	5	4
114	когда он	1	4
115	в целом	1	4
116	все эти	16	4
117	в себе	12	4
118	если он	2	4
119	в нем	5	4
120	при этом	6	4
121	т д	3	4
122	здесь мы	3	4
123	и драмы	1	4
124	смысл и	1	4
125	но если	6	4
126	не могли	2	4
127	что этот	1	4
128	что эта	1	4
129	и другое	3	4
130	никогда не	1	4
131	в самой	4	4
132	как будто	11	4
133	здесь совершенно	1	4
134	мы все	3	4
135	и совершенно	2	4
136	когда в	1	4
137	в виду	6	4
138	что и	3	4
139	с той	1	4
140	только в	23	4
141	конечно не	3	4
142	при помощи	10	4
143	у него	1	4
144	и даже	9	4
145	и между	1	4
146	из которых	3	4
147	по своему	6	4
148	того что	1	4
149	и для	4	4
150	в свою	1	4
151	сказать что	7	4
152	в своих	1	4
153	того же	2	3
154	смысл этого	1	3
155	едва ли	10	3
156	и этот	3	3
157	стихах и	1	3
158	и муравей	1	3
159	совсем не	1	3
160	и к	3	3
161	но в	8	3
162	из этих	1	3
163	не к	2	3
164	одно и	1	3
165	что все	1	3
166	бы в	1	3
167	его в	2	3
168	и тем	7	3
169	ни в	17	3
170	в них	5	3
171	далеко не	2	3
172	в такой	1	3
173	она в	2	3
174	мы говорили	1	3
175	в поэме	1	3
176	бы не	1	3
177	с теми	1	3
178	в то	4	3
179	весь этот	2	3
180	в основе	1	3
181	и о	5	3
182	из двух	1	3
183	он был	3	3
184	действительность и	1	3
185	были бы	3	3
186	эти два	1	3
187	и только	4	3
188	здесь не	7	3
189	тот же	2	3
190	не так	3	3
191	тем что	3	3
192	такое же	1	3
193	что не	4	3
194	то и	5	3
195	это только	1	3
196	который мы	1	3
197	только для	3	3
198	но это	6	3
199	все это	9	3
200	басни но	1	3
201	что под	1	3
202	однако мы	2	3
203	как на	1	3
204	в таком	6	3
205	с с	1	2
206	на самом	5	2
207	бы для	2	2
208	по преимуществу	2	2
209	и больше	2	2
210	нам в	1	2
211	здесь с	1	2
212	между собой	2	2
213	мы читаем	2	2
214	столь же	2	2
215	всего этого	1	2
216	что его	4	2
217	заключается не	2	2
218	но как	3	2
219	с самой	1	2
220	не просто	16	2
221	тенденцию к	1	2
222	отнюдь не	10	2
223	в истории	3	2
224	тем больше	3	2
225	что именно	2	2
226	как к	1	2
227	это был	1	2
228	и наконец	4	2
229	ясно и	2	2
230	со своей	2	2
231	и формулировать	1	2
232	он в	1	2
233	думать что	1	2
234	остановиться на	1	2
235	своим собственным	2	2
236	в прямом	1	2
237	все другие	1	2
238	всех этих	6	2
239	в силу	1	2
240	и вот	1	2
241	в отвлеченном	4	2
242	и по	2	2
243	тем в	1	2
244	на всю	1	2
245	и может	2	2
246	в совершенно	2	2
247	из нее	1	2
248	и уже	1	2
249	что чем	2	2
250	и ее	4	2
251	как все	1	2
252	или вернее	2	2
253	признать что	1	2
254	должны были	1	2
255	но они	2	2
256	есть именно	2	2
257	и более	3	2
258	в этих	5	2
259	и очень	5	2
260	нет никакого	3	2
261	дело не	3	2
262	ничего не	1	2
263	под этим	1	2
264	находятся в	2	2
265	либо в	2	2
266	к ней	2	2
267	то это	3	2
268	всех прочих	1	2
269	у нас	14	2
270	не могут	1	2
271	когда мы	5	2
272	что оно	1	2
273	утверждать что	1	2
274	с ее	2	2
275	свою очередь	1	2
276	данном случае	5	2
277	только то	1	2
278	действия и	2	2
279	то время	2	2
280	то как	1	2
281	в глаза	1	2
282	одного из	1	2
283	том как	2	2
284	мы в	1	2
285	для этого	2	2
286	с ним	4	2
287	поэмы и	2	2
288	внимание на	1	2
289	и во	4	2
290	в которую	1	2
291	все прочие	1	2
292	что здесь	6	2
293	что даже	1	2
294	и часто	1	2
295	по мнению	1	2
296	все они	3	2
297	со всеми	2	2
298	в качестве	10	2
299	для всех	3	2
300	есть в	7	2
301	уже не	5	2
302	в виде	22	2
303	для него	3	2
304	всяком случае	4	2
305	в конце	2	2
306	но что	1	2
307	заметить что	1	2
308	и вместе	1	2
309	к самому	1	2
310	это будет	2	2
311	таком виде	1	2
312	к совершенно	1	2
313	без всякой	2	2
314	здесь в	5	2
315	как же	2	2
316	еще и	3	2
317	говорит о	2	2
318	до конца	1	2
319	однако и	1	2
320	уже давно	4	2
321	к его	3	2
322	хотя бы	7	2
323	к своему	2	2
324	в данном	6	2
