N	3gram	Voloshinov_1	FransuaR
1	в том числе	2	10
2	том числе и	2	7
3	в том что	3	6
4	как мы уже	1	5
5	той или иной	1	5
6	большей или меньшей	1	4
7	до сих пор	8	4
8	в отличие от	5	4
9	в большей или	1	4
10	с точки зрения	20	3
11	на самом же	2	3
12	в этом отношении	3	3
13	в применении к	1	3
14	в новое время	1	3
15	самом же деле	2	3
16	выходит за пределы	1	3
17	и прежде всего	2	3
18	на самом деле	1	2
19	пределы нашей работы	1	2
20	за пределы нашей	1	2
21	но и в	1	2
22	на этот вопрос	3	2
23	в основе своей	1	2
24	и вовсе не	1	2
25	в узком смысле	2	2
26	с одной стороны	1	2
27	этот вопрос мы	3	2
28	xvii и xviii	1	2
29	в его концепции	1	2
30	очень далек от	1	2
31	вовсе не в	1	2
32	в значительной степени	1	2
33	при таком подходе	1	2
34	так и в	1	2
35	второй половины xix	1	2
36	как бы ни	1	2
37	но все же	3	2
38	и т.п все	1	2
39	в большинстве случаев	3	2
40	вполне понятно что	3	2
41	и т.п в	3	2
42	можно сказать что	3	1
43	а между тем	1	1
44	нет и не	2	1
45	или хотя бы	2	1
46	все формы и	2	1
47	сводится к тому	2	1
48	еще только в	1	1
49	в чем же	2	1
50	и пр но	1	1
51	чуть ли не	1	1
52	по отношению к	2	1
53	вне всякой связи	1	1
54	прав отказываясь выводить	1	1
55	там где они	1	1
56	в самом деле	9	1
57	и все остальные	1	1
58	в настоящее время	6	1
59	она нашла свое	1	1
60	одна из основных	1	1
61	том что он	1	1
62	на французской почве	1	1
63	всякой связи с	2	1
64	на первый план	2	1
65	нашла свое наиболее	1	1
66	и не может	9	1
67	жизни в ее	1	1
68	сами по себе	1	1
69	все разобранные нами	1	1
70	и не касается	1	1
71	и до настоящего	1	1
72	почти ничего не	1	1
73	сказать что и	1	1
74	это вовсе не	1	1
75	языка но и	1	1
76	и здесь мы	3	1
77	следовательно и к	1	1
78	и т.п но	1	1
79	т.п все эти	1	1
80	может быть только	1	1
81	так сказать в	1	1
82	во всех областях	2	1
83	нет места для	1	1
84	до известной степени	1	1
85	не чем иным	1	1
86	дополняют друг друга	2	1
87	но в то	2	1
88	лежит в основе	1	1
89	и в большинстве	1	1
90	его формы и	1	1
91	в ней в	1	1
92	но при этом	2	1
93	этих форм с	1	1
94	пр и пр	2	1
95	не могут быть	2	1
96	прежде всего необходимо	1	1
97	так и с	1	1
98	половины xix века	1	1
99	в последнее время	1	1
100	связанных как с	1	1
101	в связи с	7	1
102	на этой же	1	1
103	все более и	1	1
104	был связан с	1	1
105	во всяком случае	2	1
106	он не знает	1	1
107	до настоящего времени	5	1
108	нам придется неоднократно	1	1
109	взаимно дополняют друг	1	1
110	в целом ряде	1	1
111	с другой стороны	5	1
112	все эти формы	1	1
113	в его целом	1	1
114	не может быть	13	1
115	до наших дней	1	1
116	по ту сторону	1	1
117	нем нет ничего	1	1
118	то же время	3	1
119	в нем нет	2	1
120	чем иным как	1	1
121	и пр в	3	1
122	к частному и	1	1
123	всей нашей работы	1	1
124	и пр и	2	1
125	нашей работы мы	1	1
126	точки зрения тех	2	1
127	и полнее всего	1	1
128	жизни в этом	2	1
129	и так сказать	1	1
130	более и более	1	1
131	xix века и	1	1
132	для того чтобы	3	1
133	друг от друга	1	1
134	в то же	3	1
135	первый план выдвигается	1	1
136	в отношении к	4	1
137	друг с другом	1	1
138	и в нем	1	1
139	не только в	1	1
140	во многих отношениях	1	1
141	и его формы	1	1
142	как мы говорили	1	1
143	не может стать	1	1
144	большое место в	1	1
