N	2gram	Bakhtin_Pr_3	Komedia
1	и в	34	22
2	т е	12	13
3	том что	3	12
4	в г	1	11
5	но и	12	11
6	в том	3	11
7	не только	10	10
8	в то	12	10
9	из них	5	10
10	и т	8	9
11	как и	18	9
12	может быть	19	9
13	таким образом	5	8
14	должны были	1	8
15	о том	2	8
16	и его	16	8
17	в одном	5	8
18	и не	29	8
19	в этой	1	7
20	и других	1	7
21	то же	14	6
22	тому же	2	6
23	и по	1	6
24	не в	9	6
25	в отношении	9	6
26	ни в	4	6
27	в конце	5	6
28	что он	23	6
29	к тому	5	6
30	а в	5	6
31	в которой	2	6
32	что в	7	6
33	как в	4	5
34	на его	4	5
35	при этом	4	5
36	во время	2	5
37	потому что	12	5
38	со своим	1	5
39	так и	6	5
40	еще в	3	5
41	и даже	7	5
42	между тем	3	5
43	один из	2	5
44	уже в	3	5
45	в его	22	5
46	прежде всего	15	5
47	т п	6	5
48	с другой	4	5
49	все это	16	5
50	другой стороны	3	5
51	из его	4	4
52	время от	2	4
53	время как	1	4
54	что они	6	4
55	но в	16	4
56	в нем	19	4
57	т д	2	4
58	и вот	5	4
59	в другом	8	4
60	на протяжении	5	4
61	участие в	1	4
62	несмотря на	1	4
63	точки зрения	8	4
64	в котором	3	4
65	в их	1	4
66	так как	4	4
67	как мы	7	4
68	на него	7	4
69	же время	12	4
70	так в	2	4
71	ясно что	1	4
72	что и	5	4
73	действующих лиц	1	4
74	мы можем	1	4
75	тем что	4	4
76	конце концов	3	4
77	идет о	1	3
78	и о	1	3
79	и на	6	3
80	в чем	5	3
81	с одной	1	3
82	в этом	16	3
83	все же	7	3
84	хотя и	3	3
85	и как	3	3
86	в целом	5	3
87	на то	1	3
88	главным образом	1	3
89	да и	4	3
90	он не	15	3
91	здесь мы	1	3
92	и с	15	3
93	его в	4	3
94	в них	2	3
95	и ее	2	3
96	вопрос о	2	3
97	не менее	3	3
98	однако в	2	3
99	на всю	2	3
100	даже в	5	3
101	по отношению	5	3
102	ничего не	4	3
103	за исключением	1	3
104	этом отношении	1	3
105	остаться в	1	3
106	и сам	5	3
107	после того	1	3
108	тот же	2	3
109	одной из	1	3
110	только в	6	3
111	и у	5	3
112	в виде	4	3
113	в начале	4	3
114	отношение к	6	3
115	у него	4	3
116	каждый из	2	3
117	как раз	4	3
118	к которому	2	3
119	все более	1	3
120	так же	8	3
121	по своему	3	3
122	не удалось	2	3
123	не мог	5	3
124	всего в	1	3
125	его творчества	1	3
126	и все	19	3
127	отношению к	6	3
128	того же	2	2
129	тех же	1	2
130	здесь и	2	2
131	ту же	1	2
132	в доме	1	2
133	из всех	1	2
134	в сущности	11	2
135	на себя	1	2
136	слова о	4	2
137	он был	1	2
138	столь же	2	2
139	бы то	4	2
140	тем как	1	2
141	совсем не	3	2
142	отличие от	2	2
143	за пределы	2	2
144	чем же	1	2
145	несколько раз	2	2
146	независимо от	1	2
147	что касается	1	2
148	что по	1	2
149	что всего	1	2
150	и хотя	1	2
151	в самом	8	2
152	раз в	2	2
153	в себе	6	2
154	на этом	4	2
155	то ни	4	2
156	на все	1	2
157	было бы	2	2
158	ни одной	1	2
159	этим и	1	2
160	мы видели	3	2
161	такой же	3	2
162	которую он	1	2
163	и без	2	2
164	всяком случае	5	2
165	и самого	1	2
166	но он	3	2
167	тем не	2	2
168	правда в	1	2
169	одна из	1	2
170	в форму	1	2
171	к ней	2	2
172	по своей	1	2
173	ему и	1	2
174	и теперь	1	2
175	как будто	7	2
176	ли это	2	2
177	одному из	1	2
178	протяжении всего	4	2
179	для себя	6	2
180	с ее	3	2
181	на нем	1	2
182	всего этого	2	2
183	в себя	1	2
184	что у	6	2
185	времени и	1	2
186	мог бы	2	2
187	для этого	3	2
188	собой и	2	2
189	образом в	1	2
190	находится в	2	2
191	именно потому	2	2
192	и во	3	2
193	путь к	1	2
194	в форме	2	2
195	быть даже	3	2
196	и мир	2	2
197	еще не	4	2
198	см например	1	2
199	в эти	2	2
200	для всех	1	2
201	из которых	1	2
202	а то	1	2
203	мы знаем	2	2
204	вовсе не	11	2
205	в других	1	2
206	точек зрения	2	2
207	до сих	1	2
208	еще и	1	2
209	а сам	1	2
210	которых мы	2	2
211	до конца	3	2
212	у других	1	2
213	одну из	1	2
214	должна была	2	2
215	не может	19	2
216	вместе с	4	2
217	но не	4	2
218	к нему	14	2
219	сих пор	1	2
220	но это	4	2
221	или в	1	2
222	а к	2	2
223	будто бы	2	2
224	только что	3	2
225	ни было	4	2
226	то что	11	2
227	не говоря	1	2
228	в свою	1	2
229	где он	3	2
230	в своих	1	2
231	во всяком	5	2
232	а между	3	1
233	них он	2	1
234	женщины и	1	1
235	можно говорить	1	1
236	в применении	1	1
237	также и	1	1
238	зависимость от	2	1
239	чтобы не	1	1
240	в этот	2	1
241	на самом	11	1
242	принципы построения	1	1
243	такое же	1	1
244	между двумя	2	1
245	его же	1	1
246	поэтому он	3	1
247	в нашу	1	1
248	и больше	1	1
249	высшей степени	3	1
250	по его	1	1
251	одним из	1	1
252	мы уже	6	1
253	той же	2	1
254	со всех	1	1
255	которым он	6	1
256	по мнению	1	1
257	а уж	1	1
258	же ты	2	1
259	совпадает с	2	1
260	то это	1	1
261	по замыслу	12	1
262	похожи на	1	1
263	и заставляет	1	1
264	как впрочем	1	1
265	зависимости от	1	1
266	мы здесь	1	1
267	в мире	4	1
268	и он	2	1
269	всех сторон	1	1
270	в ней	3	1
271	проявляется в	1	1
272	в маске	1	1
273	собой в	1	1
274	вкратце остановиться	1	1
275	создает в	1	1
276	служит для	1	1
277	во всех	2	1
278	себе к	1	1
279	сказать и	1	1
280	он может	2	1
281	отказ от	1	1
282	к которой	1	1
283	друг на	2	1
284	не входит	2	1
285	он но	1	1
286	не все	1	1
287	ответ на	1	1
288	а и	1	1
289	вмешивается в	1	1
290	отнюдь не	2	1
291	вопросов которые	1	1
292	с этим	2	1
293	с собой	1	1
294	из уст	1	1
295	в своем	2	1
296	всей этой	1	1
297	в полном	1	1
298	смысле этого	2	1
299	когда он	2	1
300	говорит что	1	1
301	ему что	1	1
302	не являются	1	1
303	его к	3	1
304	и к	12	1
305	над собой	4	1
306	месте где	1	1
307	внешних признаков	1	1
308	то в	2	1
309	за собой	3	1
310	нему с	1	1
311	что это	5	1
312	тон в	1	1
313	сказать о	1	1
314	он в	4	1
315	что же	8	1
316	бы не	2	1
317	близости к	1	1
318	вы думаете	5	1
319	приводит к	1	1
320	только на	4	1
321	и тот	1	1
322	бы только	1	1
323	роль в	1	1
324	чем его	1	1
325	ее как	3	1
326	как он	3	1
327	в братьях	3	1
328	перемены в	1	1
329	не могла	1	1
330	что эти	1	1
331	бы от	1	1
332	к миру	1	1
333	что же?	1	1
334	оно в	1	1
335	к одному	3	1
336	к хору	2	1
337	быть с	1	1
338	чтобы в	1	1
339	из него	1	1
340	подобно тому	2	1
341	последнее слово	4	1
342	но все	5	1
343	такого же	2	1
344	человека в	1	1
345	значительной степени	1	1
346	всех отношениях	1	1
347	тем с	1	1
348	что все	4	1
349	же не	2	1
350	же касается	1	1
351	конечно в	2	1
352	об этом	1	1
353	выражение и	1	1
354	а его	1	1
355	то есть	1	1
356	зрения на	1	1
357	это было	3	1
358	еще две	1	1
359	перед нами	1	1
360	любовь к	1	1
361	после этого	1	1
362	в жизни	2	1
363	в открытую	1	1
364	нет в	2	1
365	а с	3	1
366	все равно	4	1
367	с тем	5	1
368	всю жизнь	2	1
369	которой он	2	1
370	далеком от	1	1
371	в передаче	1	1
372	слова и	10	1
373	себе все	1	1
374	в эту	1	1
375	в этих	1	1
376	в еще	1	1
377	не так	1	1
378	почти нет	1	1
379	можно найти	1	1
380	а как	2	1
381	никто не	1	1
382	и сознательной	1	1
383	те явления	1	1
384	народ и	1	1
385	эпизоде с	1	1
386	от времени	2	1
387	он дает	2	1
388	в отличие	2	1
389	в которых	2	1
390	что уже	1	1
391	стало быть	1	1
392	из области	1	1
393	особое место	1	1
394	которые в	2	1
395	друг другу	4	1
396	теми же	1	1
397	отчетливостью это	1	1
398	и эти	1	1
