N	3gram	Bakhtin_Fr_5	Myshleni
1	в том что	6	31
2	с точки зрения	2	11
3	то же самое	2	7
4	в этом отношении	5	7
5	друг с другом	2	7
6	в самом деле	1	6
7	что в основе	1	6
8	и того же	1	5
9	если мы обратимся	1	5
10	можно было бы	2	5
11	так же как	4	5
12	одного и того	1	5
13	для того чтобы	6	5
14	мы видим таким	1	4
15	и той же	1	4
16	мы обратимся к	1	4
17	же как и	2	4
18	одной и той	1	4
19	видим таким образом	1	4
20	вместе с тем	1	3
21	в основе их	1	3
22	между тем как	1	3
23	в связи с	5	3
24	о том что	1	3
25	как мы уже	1	3
26	и что в	1	2
27	к одной и	1	2
28	в том числе	4	2
29	и для других	1	2
30	в отличие от	2	2
31	том числе и	2	2
32	основе их лежит	1	2
33	данном случае не	1	2
34	в данном случае	2	2
35	мы видим что	2	2
36	но вместе с	1	2
37	мы уже говорили	2	2
38	в следующей главе	1	2
39	в свою очередь	1	2
40	мы видели что	1	2
41	между словом и	2	2
42	нас в том	1	2
43	как мы видели	4	2
44	и только в	1	2
45	том что в	1	1
46	что иное как	1	1
47	образом в основе	1	1
48	но как мы	1	1
49	образами в том	1	1
50	потому что в	1	1
51	далеко не все	1	1
52	на самом деле	4	1
53	как и во	2	1
54	о том как	2	1
55	так как оно	1	1
56	том что это	1	1
57	и во всех	3	1
58	не имеют ничего	1	1
59	чрезвычайно характерная для	1	1
60	что он не	1	1
61	таким образом как	1	1
62	как это ни	1	1
63	со всеми другими	1	1
64	по тому же	2	1
65	и та же	1	1
66	до сих пор	3	1
67	в настоящей главе	1	1
68	свидетельствуют о том	1	1
69	одном и том	1	1
70	не подлежит сомнению	1	1
71	так как он	1	1
72	в процессе своего	1	1
73	и в частности	1	1
74	все это в	1	1
75	о том насколько	1	1
76	что в качестве	1	1
77	возвращает нас к	1	1
78	и том же	1	1
79	его не только	1	1
80	а также и	4	1
81	так как они	2	1
82	в течение нескольких	1	1
83	и в основе	1	1
84	со словом и	1	1
85	к тому же	2	1
86	одна и та	1	1
87	сказать что и	2	1
88	как бы в	2	1
89	не может быть	2	1
90	не могли не	1	1
91	не имеет никакого	1	1
92	и таким образом	1	1
93	в то время	2	1
94	есть еще одна	1	1
95	по отношению к	1	1
96	с помощью которой	1	1
97	то что в	1	1
98	так например в	1	1
99	ничего общего с	1	1
100	ту же самую	1	1
101	можно сказать что	2	1
102	друг от друга	1	1
103	после того как	1	1
104	но на самом	1	1
105	не что иное	1	1
106	тем не менее	1	1
107	форм мышления и	1	1
108	как и в	1	1
109	что и в	1	1
110	имеют ничего общего	1	1
111	но и с	1	1
112	только тогда когда	1	1
