N	3gram	Vygotskiy__5	FransuaR
1	до сих пор	5	8
2	в том что	14	6
3	в другом месте	1	3
4	мы видели что	1	3
5	более или менее	1	2
6	с точки зрения	2	2
7	и др в	1	2
8	в данном случае	2	2
9	с одной стороны	12	2
10	дело в том	1	2
11	и в романе	1	2
12	в то время	1	2
13	о том что	6	2
14	не только не	4	2
15	можно сказать что	2	2
16	с другой стороны	5	2
17	мы видим что	3	2
18	для того чтобы	19	2
19	не может быть	2	2
20	при взгляде на	1	2
21	том что она	1	1
22	таким образом что	3	1
23	что это не	1	1
24	что и здесь	1	1
25	мы видим в	2	1
26	еще далеко не	1	1
27	мы видим таким	1	1
28	прямо сказать что	1	1
29	о том насколько	1	1
30	о котором говорит	2	1
31	потому что в	2	1
32	по отношению к	1	1
33	того чтобы показать	1	1
34	как один из	1	1
35	лиц и все	1	1
36	на самом деле	2	1
37	еще не было	1	1
38	в самом деле	5	1
39	том что оно	1	1
40	одной стороны и	1	1
41	между собой в	1	1
42	те и другие	1	1
43	до известной степени	1	1
44	вместе с тем	3	1
45	в отличие от	2	1
46	жизни и смерти	1	1
47	в этом отношении	3	1
48	или наоборот как	1	1
49	но он не	1	1
50	как раз те	1	1
51	том или ином	1	1
52	в приложении к	1	1
53	потому что на	1	1
54	может быть и	2	1
55	в значительной мере	1	1
56	и то что	3	1
57	и в частности	1	1
58	что между этими	1	1
59	если же мы	1	1
60	и в эти	1	1
61	если бы мы	2	1
62	если бы в	1	1
63	состоит в том	2	1
64	в самом центре	1	1
65	как например при	1	1
66	и в этом	1	1
67	по сравнению с	4	1
68	и при этом	1	1
69	что на протяжении	1	1
70	а с другой	4	1
71	или ином виде	1	1
72	в том или	1	1
73	все же не	1	1
74	друг к другу	4	1
75	как бы в	2	1
76	вместо того чтобы	1	1
77	потому что они	1	1
78	не могут иметь	1	1
79	только то что	1	1
80	в частности в	1	1
81	мы не можем	1	1
82	и как бы	4	1
83	глазах и в	1	1
84	казалось бы что	1	1
85	он был бы	1	1
86	и ни о	1	1
87	с самого начала	3	1
88	и в самом	2	1
89	вопрос о том	2	1
90	никогда еще не	1	1
91	заключается в том	6	1
92	речь идет о	1	1
93	видим таким образом	1	1
94	один из самых	1	1
95	в этом смысле	1	1
96	после того как	1	1
97	можно было бы	3	1
98	друг с другом	3	1
99	мы встречаем и	1	1
100	то же самое	3	1
101	той или иной	2	1
102	и только в	1	1
