N	2gram	Propp_Isto_7	Stilisti
1	и в	24	42
2	не только	21	27
3	как бы	4	27
4	прежде всего	2	22
5	хотя бы	1	17
6	то же	8	15
7	но и	11	15
8	и не	4	14
9	не может	14	12
10	может быть	14	12
11	мы уже	4	11
12	как и	6	11
13	точки зрения	4	11
14	в этом	12	10
15	и как	1	10
16	как мы	3	10
17	мы должны	4	10
18	что мы	3	10
19	мы не	4	9
20	при этом	4	9
21	в то	2	9
22	для того	1	9
23	то что	7	9
24	в ней	1	8
25	все же	9	8
26	таким образом	7	8
27	тем самым	1	8
28	и это	2	8
29	с тем	1	8
30	эти слова	1	8
31	что же	1	8
32	в зависимости	1	7
33	зависимости от	1	7
34	и на	2	7
35	в которой	2	7
36	было бы	2	7
37	и тем	2	7
38	так как	8	7
39	никогда не	4	7
40	потому что	9	7
41	ничего не	5	7
42	с его	3	7
43	только в	6	7
44	и его	3	7
45	мы можем	4	7
46	а не	8	7
47	и от	2	7
48	во всех	7	6
49	в этой	1	6
50	на его	2	6
51	в нем	6	6
52	не в	9	6
53	так и	5	6
54	другими словами	2	6
55	в форме	2	6
56	и так	2	6
57	в конце	3	6
58	уже в	3	5
59	независимо от	1	5
60	и наконец	3	5
61	и с	1	5
62	же мы	1	5
63	мы видели	7	5
64	с точки	1	5
65	и той	1	5
66	тому что	2	5
67	в сознании	1	5
68	а в	10	5
69	же самое	1	5
70	те же	1	5
71	в его	1	5
72	и их	1	5
73	вместе с	7	5
74	как это	2	5
75	и то	1	4
76	самом деле	1	4
77	или иную	1	4
78	что именно	1	4
79	и к	1	4
80	но в	5	4
81	в самом	2	4
82	что это	6	4
83	уже не	2	4
84	всех своих	1	4
85	можно было	1	4
86	в каждом	1	4
87	его в	3	4
88	ту или	1	4
89	и без	1	4
90	на него	2	4
91	но все	4	4
92	всего в	1	4
93	к тому	1	4
94	если бы	1	4
95	о том	9	4
96	можно сказать	1	4
97	того что	6	4
98	один из	7	4
99	мы видим	10	4
100	с появлением	1	4
101	мы увидим	6	4
102	в качестве	3	4
103	связаны с	2	4
104	не просто	2	4
105	а с	1	4
106	и пр	1	4
107	к своему	1	4
108	все это	8	4
109	так же	6	4
110	отношения к	1	3
111	еще не	8	3
112	видели что	1	3
113	то он	1	3
114	ответ на	6	3
115	перед нами	2	3
116	хотя и	3	3
117	та же	2	3
118	какую роль	1	3
119	если он	3	3
120	и вот	1	3
121	здесь мы	5	3
122	не будет	2	3
123	об этом	6	3
124	это не	10	3
125	чаще всего	3	3
126	этом мы	2	3
127	не мог	1	3
128	том что	10	3
129	что такое	2	3
130	в разных	1	3
131	связь и	1	3
132	связи с	3	3
133	до того	1	3
134	но при	2	3
135	в ее	2	3
136	что у	4	3
137	во второй	1	3
138	и здесь	12	3
139	и поэтому	1	3
140	должно было	2	3
141	связь между	1	3
142	жизни и	1	3
143	конечно не	2	3
144	только на	2	3
145	из них	2	3
146	не так	2	3
147	в котором	2	3
148	но что	1	3
149	от того	1	3
150	что и	8	3
151	и даже	3	3
152	и эта	2	3
153	мы легко	1	3
154	и уже	1	3
155	если не	4	3
156	в тех	5	3
157	как только	2	3
158	этом случае	1	3
159	в целом	1	3
160	в начале	1	3
161	но для	2	3
162	для нас	6	3
163	и все	6	3
164	но вот	2	3
165	не знает	1	3
166	сказать что	2	3
167	нас не	2	2
168	что эти	2	2
169	и больше	1	2
170	его не	2	2
171	мы имеем	12	2
172	вопрос о	3	2
173	ответить на	1	2
174	для наших	1	2
175	как не	1	2
176	и он	3	2
177	между собой	1	2
178	но не	6	2
179	только потому	1	2
180	только тогда	1	2
181	должны были	3	2
182	очевидно что	1	2
183	отношение к	5	2
184	себе и	3	2
185	первый взгляд	4	2
186	как в	12	2
187	и нет	2	2
188	тех случаях	4	2
189	которая и	1	2
190	может получить	1	2
191	между двумя	1	2
192	роль играет	1	2
193	ни один	1	2
194	представляет собой	4	2
195	все эти	2	2
196	друг другу	1	2
197	и сам	1	2
198	по своему	1	2
199	связанные с	2	2
200	ясно что	1	2
201	есть не	1	2
202	с этим	2	2
203	в жизни	1	2
204	но мы	1	2
205	мы обычно	1	2
206	не всегда	4	2
207	при которых	2	2
208	в этих	13	2
209	и при	1	2
210	в своей	1	2
211	ли он	4	2
212	в которых	1	2
213	но эта	2	2
214	которые в	1	2
215	не должно	1	2
216	ее с	1	2
217	в основе	2	2
218	что иное	1	2
219	смысл его	1	2
220	перед ним	1	2
221	из всего	2	2
222	здесь не	2	2
223	в дальнейшем	3	2
224	и когда	2	2
225	здесь происходит	1	2
226	с собой	7	2
227	из двух	1	2
228	не с	1	2
229	а этот	1	2
230	действительности он	1	2
231	подойти к	1	2
232	с ним	5	2
233	в приведенных	2	2
234	к нему	7	2
235	в середине	1	2
236	в него	1	2
237	видим что	3	2
238	как например	1	2
239	в том	7	2
240	тот же	2	2
241	одной из	4	2
242	что он	21	2
243	в какой	1	2
244	или даже	2	2
245	первобытного человека	1	2
246	себе в	1	2
247	тем что	6	2
248	даже и	1	2
249	а на	1	2
250	бытия в	1	2
251	связано с	3	2
252	в связи	2	2
253	связь с	2	2
254	и потому	1	2
255	из трех	1	2
256	теперь к	1	2
257	в предыдущей	1	2
258	из которых	1	2
259	должно быть	1	2
260	останавливаться на	1	2
261	сих пор	3	2
262	но это	3	2
263	при всем	1	2
264	только одна	1	2
265	случаях когда	4	2
266	тем и	1	2
267	или в	8	2
268	на первый	4	2
269	мы как	1	2
270	этот вопрос	2	2
271	с ней	3	2
272	в частности	1	2
273	к этому	2	2
274	что то	1	2
275	ту же	1	1
276	одним из	1	1
277	же как	4	1
278	при разных	1	1
279	увидим ниже	1	1
280	не остается	1	1
281	народов у	1	1
282	и должны	1	1
283	может сделаться	1	1
284	чего не	1	1
285	которую они	1	1
286	объединения в	1	1
287	рассмотрены нами	1	1
288	не имеют	2	1
289	в их	4	1
290	хлеб и	1	1
291	например в	3	1
292	если я	1	1
293	характер его	1	1
294	для своего	1	1
295	которую мы	1	1
296	теперь мы	1	1
297	превратилась в	3	1
298	бы что	1	1
299	еще до	1	1
300	достаточно чтобы	1	1
301	я не	1	1
302	ему в	1	1
303	и приведенное	1	1
304	пребывание в	2	1
305	того же	2	1
306	той роли	1	1
307	руки или	1	1
308	качестве примера	1	1
309	в чем	5	1
310	мира социальной	1	1
311	сделать ее	1	1
312	и другие	9	1
313	к которой	2	1
314	и всякий	1	1
315	если в	2	1
316	иногда и	1	1
317	значение имеет	1	1
318	положение и	1	1
319	из комнаты	1	1
320	там где	5	1
321	в одной	2	1
322	дает нам	1	1
323	в своем	1	1
324	также при	1	1
325	кроме того	3	1
326	и есть	1	1
327	когда он	3	1
328	из сознания	1	1
329	более или	1	1
330	увидим что	2	1
331	от этого	1	1
332	за собой	1	1
333	где все	1	1
334	со своей	2	1
335	возможно что	3	1
336	он в	2	1
337	из этих	3	1
338	думать что	2	1
339	еще один	2	1
340	для возникновения	1	1
341	имеем в	5	1
342	в наших	1	1
343	не могла	1	1
344	его но	1	1
345	все они	1	1
346	с громадным	1	1
347	и если	3	1
348	вообще не	2	1
349	тем не	4	1
350	он не	6	1
351	у древних	1	1
352	всего предыдущего	1	1
353	эту задачу	3	1
354	на новые	3	1
355	всех этих	6	1
356	этого вопроса	1	1
357	в силу	2	1
358	довольно часто	1	1
359	так например	2	1
360	на то	3	1
361	однако все	1	1
362	этим самым	1	1
363	могла бы	1	1
364	зависимости между	1	1
365	в другом	1	1
366	характер в	1	1
367	на все	1	1
368	дает ответ	1	1
369	на протяжении	1	1
370	при которой	1	1
371	разных условиях	1	1
372	ситуации при	1	1
373	уже знаем	3	1
374	превратилось в	1	1
375	одна и	1	1
376	должен был	2	1
377	солнце и	1	1
378	за ним	1	1
379	но уже	1	1
380	он является	1	1
381	с некоторым	1	1
382	свое начало	2	1
383	с этой	6	1
384	о связи	1	1
385	как видно	1	1
386	и вне	1	1
387	уже у	1	1
388	всегда один	1	1
389	в тридесятом	3	1
390	должен стать	1	1
391	этого может	1	1
392	вступаем в	1	1
393	или менее	1	1
394	сама в	1	1
395	бы на	1	1
396	мужчины и	1	1
397	связь со	1	1
398	взгляд на	1	1
399	наших дней	1	1
400	одна сторона	1	1
401	оказывается что	2	1
402	нас важнее	1	1
403	не путем	1	1
404	свое существование	1	1
405	природы но	1	1
406	нельзя было	1	1
407	отразиться в	1	1
408	собой и	1	1
409	что этот	2	1
410	из одного	3	1
411	вместе со	2	1
412	по себе	1	1
413	это значит?	1	1
414	без него	1	1
415	не менее	5	1
416	вложена в	1	1
417	но они	3	1
418	в таких	2	1
419	как можно	1	1
420	что эта	1	1
421	она не	2	1
422	в русской	5	1
423	это дает	1	1
424	эта форма	3	1
425	тогда когда	3	1
426	того как	3	1
427	одна из	7	1
428	мы все	1	1
429	и станет	2	1
430	о той	1	1
431	в самой	1	1
432	находятся в	1	1
433	и весь	1	1
434	людей так	1	1
435	они являются	1	1
436	того в	1	1
437	такой случай	3	1
438	доказать что	1	1
439	и делает	1	1
440	особое внимание	1	1
441	и оно	2	1
442	не могут	2	1
443	задачу выполняет	1	1
444	существует между	1	1
445	и такие	2	1
446	это конечно	2	1
447	должны быть	3	1
448	для его	1	1
449	в наши	1	1
450	связь не	1	1
451	все еще	1	1
452	долго не	1	1
453	что при	2	1
454	утверждать что	1	1
455	если же	1	1
456	должен быть	1	1
457	оно может	1	1
458	приходит к	3	1
459	не совсем	2	1
460	и о	2	1
461	вне этого	1	1
462	без всякого	2	1
463	это позволяет	1	1
464	мысль о	1	1
465	можно сделать	1	1
466	и исторически	2	1
467	его самого	1	1
468	но зато	1	1
469	мы увидели	1	1
470	одно явление	1	1
471	явление а	1	1
472	здесь нет	3	1
473	когда в	1	1
474	для этого	1	1
475	по мере	1	1
476	сказать ни	1	1
477	наконец он	1	1
478	другом месте	1	1
479	это происходит	3	1
480	на вопрос	4	1
481	и та	1	1
482	это история	1	1
483	никак не	1	1
484	и что	10	1
485	как ее	1	1
486	ясным что	1	1
487	или их	1	1
488	мог бы	1	1
489	что его	2	1
490	все его	2	1
491	знает что	1	1
492	и во	1	1
493	образом мы	2	1
494	и стала	1	1
495	вслед за	1	1
496	нем и	1	1
497	представления о	4	1
498	в каких	2	1
499	в литературе	2	1
500	с ними	1	1
501	дело с	1	1
502	в угоду	1	1
503	и действительно	1	1
504	к нашему	1	1
505	ему и	1	1
506	и после	2	1
507	он уже	1	1
508	эту связь	1	1
509	же он	1	1
510	до наших	1	1
511	наших целей	1	1
512	так что	3	1
513	не можем	2	1
514	в большинстве	1	1
515	в виде	1	1
516	его с	1	1
517	большинстве случаев	1	1
518	при помощи	3	1
519	по отношению	1	1
520	что самые	1	1
521	ни в	2	1
522	так возникает	1	1
523	вовсе не	4	1
524	остановимся только	1	1
525	носит характер	1	1
526	не о	1	1
527	ту сторону	1	1
528	друг друга	2	1
529	у него	10	1
530	играет в	1	1
531	к той	1	1
532	мало для	1	1
533	превращается в	3	1
534	мы возьмем	1	1
535	это будет	1	1
536	в особенности	2	1
537	герой получает	3	1
538	в другой	3	1
539	связан с	1	1
540	всегда уже	1	1
541	в исторической	1	1
542	со стороны	2	1
543	пришли к	3	1
544	до сих	2	1
545	с другой	9	1
546	в знак	1	1
547	здесь в	1	1
548	эти две	1	1
549	являются и	1	1
550	такое же	2	1
551	последний случай	1	1
552	по всей	1	1
553	ничем не	2	1
554	как часть	1	1
555	на этот	2	1
556	именно так	1	1
557	его как	1	1
558	долго и	2	1
559	он почти	1	1
560	из героев	1	1
561	этот мотив	3	1
562	о чем	1	1
563	совершенно одинаково	1	1
564	всего мы	1	1
565	из многочисленных	1	1
566	со своими	1	1
567	которое существует	1	1
568	здесь только	1	1
569	есть явление	1	1
570	и отношение	1	1
571	позволяет нам	2	1
572	но оно	2	1
573	в самый	1	1
574	поэтому если	1	1
575	роли которую	2	1
576	стоящий на	1	1
577	предположить что	3	1
578	он говорит	2	1
579	он будет	1	1
580	и соответствующие	1	1
581	мы условно	1	1
582	многих других	1	1
583	для тех	1	1
584	в основном	2	1
585	именно в	1	1
586	игры на	1	1
587	другой и	1	1
588	сознании и	1	1
589	ему теперь	1	1
590	она должна	1	1
591	и часто	1	1
592	что собственно	2	1
593	для выражения	1	1
594	к пониманию	1	1
595	получают некоторое	1	1
596	что я	1	1
597	мира и	1	1
598	это как	2	1
599	что в	13	1
600	увидим дальше	1	1
601	всякого рода	1	1
602	еще более	1	1
603	тем более	2	1
604	и смысл	1	1
605	от всего	1	1
606	ее в	3	1
607	или не	1	1
608	здесь даже	1	1
609	нам не	1	1
610	может и	1	1
611	а о	1	1
612	но если	1	1
613	только как	1	1
614	другой стороны	8	1
615	от всех	2	1
616	совсем так	1	1
617	в иной	2	1
618	видели не	1	1
619	отношению к	1	1
620	только о	2	1
621	самое и	1	1
622	в действительности	2	1
623	не нуждается	1	1
624	на ту	2	1
625	те которые	1	1
626	в таком	1	1
627	все что	1	1
628	и вновь	1	1
