N	3gram	Losev_Dial_4	Problemy
1	с точки зрения	9	8
2	сам по себе	2	5
3	то же время	6	5
4	в то же	6	5
5	и не может	1	4
6	как и все	2	4
7	в отличие от	1	4
8	сама по себе	5	4
9	не может быть	6	4
10	как бы в	1	4
11	и т д	15	4
12	с другой стороны	1	3
13	но в то	2	3
14	той или иной	1	3
15	из этих трех	1	2
16	в этом смысле	4	2
17	мы переходим к	1	2
18	и та же	1	2
19	того и другого	1	2
20	в конце концов	1	2
21	в отношении к	1	2
22	одна и та	1	2
23	я не могу	1	2
24	тем не менее	2	2
25	но ведь и	1	2
26	но все же	1	2
27	на то что	3	2
28	друг от друга	1	2
29	о том как	2	1
30	но прежде всего	1	1
31	не знаете что	1	1
32	когда он является	1	1
33	вполне понятно что	1	1
34	представим себе что	2	1
35	иметь в виду	2	1
36	уже не может	1	1
37	в виду что	1	1
38	прежде всего в	1	1
39	дело в том	1	1
40	на том же	1	1
41	есть прежде всего	3	1
42	может не признать	1	1
43	же как и	1	1
44	по крайней мере	7	1
45	тот же самый	1	1
46	что с точки	1	1
47	т е что	2	1
48	а не как	1	1
49	в сущности в	1	1
50	хотя бы и	2	1
51	и что с	1	1
52	не есть и	1	1
53	т д но	1	1
54	же человек не	1	1
55	в себе и	1	1
56	в собственном смысле	2	1
57	рано или поздно	1	1
58	вы говорите что	1	1
59	а что если	1	1
60	знаете что такое	3	1
61	и не в	1	1
62	возникает вопрос о	1	1
63	то что было	1	1
64	т е в	2	1
65	не говорит о	3	1
66	не может уже	1	1
67	мы не знаем	1	1
68	ничего общего не	2	1
69	в связи с	1	1
70	в той же	1	1
71	в романе достоевского	1	1
72	если мы не	1	1
73	не входит в	1	1
74	между собою и	1	1
75	до некоторой степени	1	1
76	так или иначе	1	1
77	вот как он	1	1
78	в нем не	1	1
79	ни на что	2	1
80	т д как	1	1
81	своими корнями в	1	1
82	т е как	1	1
83	бы в некотором	1	1
84	о том что	1	1
85	гораздо сложнее и	1	1
86	но тем не	1	1
87	его жизни и	1	1
88	не может не	1	1
89	само по себе	4	1
90	другой стороны мы	1	1
91	мы можем сказать	1	1
92	не имеет с	1	1
93	этой точки зрения	2	1
94	не только не	1	1
95	в пределах одной	1	1
96	мы будем говорить	1	1
97	можно сказать что	1	1
98	не есть конечно	1	1
99	после того как	1	1
100	на что другое	1	1
101	ну а что	1	1
102	в том что	9	1
103	общего не имеет	1	1
104	все это не	1	1
105	можем сказать что	1	1
