N	2gram	Losev_Dial_2	Problema
1	то что	14	42
2	вовсе не	13	35
3	и в	19	32
4	и не	30	31
5	вещи есть	1	31
6	не есть	47	29
7	не просто	12	23
8	в этом	8	19
9	не менее	3	19
10	тем не	2	18
11	не только	19	17
12	потому что	14	16
13	в себе	15	15
14	по себе	18	15
15	в виде	2	15
16	а не	16	15
17	о символе	1	14
18	но в	2	14
19	может быть	20	14
20	как бы	14	14
21	что мы	2	13
22	в нем	10	13
23	и тем	1	13
24	при помощи	1	13
25	как раз	5	13
26	сказать что	10	13
27	вещи и	3	12
28	том что	10	12
29	что в	7	12
30	так и	10	12
31	а именно	5	12
32	и т	17	11
33	также и	2	11
34	есть нечто	8	11
35	так как	14	11
36	о том	5	11
37	и даже	14	11
38	если мы	2	11
39	то же	12	10
40	отнюдь не	6	10
41	в этой	3	10
42	т д	15	10
43	об этом	3	10
44	ничего не	3	10
45	прежде всего	8	10
46	нет ничего	1	10
47	еще не	4	9
48	но не	6	9
49	же самое	2	9
50	и это	5	9
51	и что	5	9
52	но и	12	9
53	по своему	5	9
54	в данном	3	9
55	это есть	8	9
56	что же	2	9
57	в том	14	9
58	так же	2	9
59	в таком	4	9
60	и о	1	8
61	и ее	1	8
62	и на	1	8
63	общего с	1	8
64	все эти	2	8
65	на то	1	8
66	было бы	3	8
67	в своей	8	8
68	когда мы	3	8
69	есть только	4	8
70	данном случае	2	8
71	как нечто	4	8
72	даже и	1	8
73	не может	9	8
74	символ и	3	8
75	но это	7	8
76	смысле слова	1	7
77	сам по	3	7
78	во всех	2	7
79	всех этих	3	7
80	содержит в	4	7
81	ни в	10	7
82	в них	1	7
83	между собою	3	7
84	как мы	3	7
85	здесь не	1	7
86	никогда не	9	7
87	того что	6	7
88	что он	6	7
89	только в	5	7
90	тем что	2	7
91	все это	4	7
92	и все	12	7
93	во всяком	2	7
94	таком случае	3	6
95	есть обязательно	1	6
96	и то	7	6
97	самом деле	4	6
98	на самом	2	6
99	и есть	4	6
100	есть не	7	6
101	говорить о	5	6
102	но как	5	6
103	за пределы	4	6
104	и как	10	6
105	в самом	5	6
106	и если	4	6
107	при этом	4	6
108	его в	3	6
109	это не	10	6
110	что такое	3	6
111	в то	6	6
112	таким образом	4	6
113	в виду	5	6
114	и здесь	1	6
115	в его	1	6
116	этом смысле	1	6
117	так что	7	6
118	то и	1	6
119	в конце	2	6
120	о чем	3	6
121	как это	7	6
122	не существует	1	6
123	всегда есть	2	6
124	совершенно не	7	6
125	действительности и	1	5
126	мы уже	8	5
127	а только	3	5
128	она есть	9	5
129	в своем	4	5
130	перед нами	2	5
131	то в	1	5
132	что она	14	5
133	но уже	1	5
134	все равно	5	5
135	далеко не	1	5
136	с тем	2	5
137	в котором	1	5
138	вещи не	1	5
139	есть ни	6	5
140	можно ли	3	5
141	связи с	4	5
142	ни о	2	5
143	той или	4	5
144	и которые	1	5
145	можно сказать	5	5
146	есть в	2	5
147	в других	1	5
148	или иной	1	5
149	еще и	1	5
150	символ но	1	5
151	не знал	1	5
152	тем более	1	5
153	мы должны	2	5
154	в их	2	4
155	мы и	1	4
156	этого термина	1	4
157	литературы и	1	4
158	совсем не	1	4
159	есть по	1	4
160	сама по	7	4
161	в истории	2	4
162	как в	2	4
163	чем больше	1	4
164	как он	4	4
165	после этого	3	4
166	их в	2	4
167	что тут	4	4
168	ее изображение	1	4
169	он есть	3	4
170	вещи в	4	4
171	что всякий	1	4
172	в отдельности	1	4
173	а есть	1	4
174	не в	8	4
175	тому что	2	4
176	и притом	7	4
177	иметь в	2	4
178	а в	4	4
179	и искусства	1	4
180	точно так	1	4
181	только то	4	4
182	в дальнейшем	1	4
183	не говоря	2	4
184	не всякий	2	4
185	с целью	2	4
186	и только	4	4
187	в литературе	1	4
188	д и	2	4
189	даже если	1	4
190	только на	1	4
191	мы можем	1	4
192	именно в	2	4
193	и пр	5	4
194	не было	3	4
195	в одно	5	4
196	и вообще	6	4
197	ни на	2	4
198	в связи	4	4
199	или в	2	4
200	и ни	1	4
201	конце концов	1	4
202	же в	2	4
203	не должны	1	3
204	только потому	2	3
205	он всегда	2	3
206	каком случае	2	3
207	но она	1	3
208	того же	1	3
209	в чем	3	3
210	сказать и	1	3
211	в ее	4	3
212	а уже	1	3
213	что они	6	3
214	которые не	2	3
215	с этим	3	3
216	однако не	1	3
217	более или	2	3
218	но ее	1	3
219	что это	10	3
220	мы получаем	2	3
221	но он	4	3
222	сливаются в	2	3
223	но ведь	2	3
224	как оно	1	3
225	да и	6	3
226	он не	4	3
227	и еще	1	3
228	но все	2	3
229	что все	1	3
230	или на	2	3
231	действительности в	1	3
232	в жизни	2	3
233	как и	10	3
234	и уже	3	3
235	несмотря на	2	3
236	нисколько не	4	3
237	смысл и	2	3
238	или менее	2	3
239	в этих	3	3
240	точки зрения	12	3
241	с точки	8	3
242	или вернее	1	3
243	и искусстве	1	3
244	бы мы	1	3
245	того как	2	3
246	только не	2	3
247	и символ	1	3
248	или как	3	3
249	тех или	2	3
250	и его	5	3
251	как будто	7	3
252	и делает	2	3
253	в каком	4	3
254	однако это	2	3
255	к тому	2	3
256	что оно	4	3
257	ясно что	4	3
258	вещей или	1	3
259	мы в	2	3
260	не на	2	3
261	только и	2	3
262	искусства и	1	3
263	то уже	2	3
264	различие в	1	3
265	к нему	4	3
266	тем или	2	3
267	и во	1	3
268	во всей	1	3
269	и следовательно	5	3
270	вещи как	1	3
271	значит что	12	3
272	что здесь	2	3
273	оно и	1	3
274	очень много	1	3
275	или другим	2	3
276	именно на	1	3
277	же и	9	3
278	уже не	3	3
279	уже в	4	3
280	из них	3	3
281	говорит о	1	3
282	всяком случае	2	3
283	сами по	3	3
284	случае не	1	3
285	уже и	2	3
286	до сих	2	3
287	с другой	5	3
288	не обязательно	5	3
289	здесь в	1	3
290	мы никогда	1	3
291	как же	3	3
292	оно не	1	3
293	что не	6	3
294	бы оно	1	3
295	сколько угодно	1	3
296	и менее	1	3
297	сейчас же	3	3
298	быть и	4	3
299	сих пор	2	3
300	только для	1	3
301	но символ	1	3
302	но для	1	3
303	не больше	4	3
304	необходимо чтобы	2	3
305	говорим что	1	3
306	поэтический образ	7	3
307	смысл вещи	1	3
308	от всего	2	3
309	хотя бы	4	3
310	с ним	4	3
311	или не	2	3
312	хотя в	2	3
313	мы говорим	3	3
314	может и	2	3
315	другой стороны	4	3
316	есть и	6	3
317	себе не	3	3
318	в искусстве	2	3
319	я и	2	2
320	ли вы	1	2
321	например в	2	2
322	же как	3	2
323	и потому	5	2
324	следовательно если	1	2
325	вещей но	1	2
326	по преимуществу	1	2
327	и до	1	2
328	по его	1	2
329	ее смысл	1	2
330	для своего	1	2
331	мы имеем	3	2
332	мы не	1	2
333	определенного рода	2	2
334	не важно	2	2
335	что если	3	2
336	мы называем	1	2
337	в сущности	2	2
338	что иное	3	2
339	сказать о	1	2
340	следовательно в	2	2
341	и этого	1	2
342	он сам	1	2
343	иное как	3	2
344	говоря уже	2	2
345	мы будем	1	2
346	не то	5	2
347	нет и	1	2
348	меньше всего	1	2
349	то или	4	2
350	кроме того	3	2
351	не делать	1	2
352	не очень	2	2
353	есть его	1	2
354	идея и	2	2
355	в которой	2	2
356	перестанет быть	1	2
357	так или	2	2
358	он в	1	2
359	из этих	1	2
360	во многих	1	2
361	вообще не	1	2
362	на его	2	2
363	не значит	3	2
364	пор мы	1	2
365	например о	1	2
366	выражение но	1	2
367	а это	1	2
368	как они	3	2
369	не будет	2	2
370	и может	6	2
371	и с	5	2
372	разница между	2	2
373	это было	3	2
374	делает его	1	2
375	вещи а	1	2
376	ведь если	1	2
377	во внимание	3	2
378	сейчас мы	1	2
379	должно быть	7	2
380	понятия и	1	2
381	одного и	1	2
382	на первый	1	2
383	в эту	1	2
384	но если	1	2
385	и при	2	2
386	просто в	1	2
387	не как	2	2
388	знаем что	1	2
389	у пушкина	2	2
390	образом и	1	2
391	друг другу	1	2
392	по крайней	9	2
393	действительно есть	2	2
394	без всяких	1	2
395	что этот	3	2
396	образ не	1	2
397	же мы	3	2
398	и очень	1	2
399	она не	8	2
400	и другое	1	2
401	не имеет	1	2
402	в науке	2	2
403	мы находим	3	2
404	в нас	1	2
405	во всякой	1	2
406	но только	3	2
407	это мы	2	2
408	больше чем	1	2
409	не о	1	2
410	или когда	1	2
411	представление об	1	2
412	и сама	1	2
413	не ее	1	2
414	будет после	1	2
415	в области	2	2
416	не потому	6	2
417	что будет	1	2
418	не могут	4	2
419	могут быть	4	2
420	и надо	2	2
421	и другим	1	2
422	они вовсе	1	2
423	без всякого	4	2
424	подобно тому	1	2
425	важно только	1	2
426	нет никакой	4	2
427	уже с	1	2
428	нечто другое	1	2
429	мы наблюдаем	1	2
430	не содержит	1	2
431	это вовсе	2	2
432	здесь нет	1	2
433	и всегда	1	2
434	не стоит	1	2
435	это только	3	2
436	на что	1	2
437	смысле и	1	2
438	арена встречи	1	2
439	и должно	2	2
440	все прочие	1	2
441	ясным что	1	2
442	нас в	1	2
443	того или	2	2
444	между тем	2	2
445	нечто иное	1	2
446	на одном	1	2
447	крайней мере	9	2
448	быть даже	1	2
449	нельзя сказать	4	2
450	все время	3	2
451	может иметь	3	2
452	эти последние	1	2
453	понимать не	1	2
454	сознание которое	1	2
455	сразу же	3	2
456	том как	2	2
457	мы видим	2	2
458	вещь или	2	2
459	а потому	2	2
460	поэтому и	1	2
461	не мешает	5	2
462	со всеми	1	2
463	совершенно неверно	1	2
464	является не	1	2
465	одно из	4	2
466	есть та	3	2
467	ведь это	3	2
468	откуда и	1	2
469	как его	1	2
470	но что	7	2
471	должны сказать	1	2
472	есть выражение	3	2
473	в целях	3	2
474	его существу	1	2
