N	3gram	Bakhtin_Fr_8	StatiiOP
1	в том что	6	17
2	о том что	2	11
3	для того чтобы	2	10
4	с точки зрения	2	8
5	можно было бы	1	8
6	до сих пор	8	7
7	в этом отношении	1	7
8	на самом деле	1	6
9	в данном случае	2	6
10	с другой стороны	2	6
11	в самом деле	1	5
12	не может быть	2	5
13	дело в том	2	4
14	то же время	10	4
15	на эту тему	1	4
16	так и в	1	4
17	в то же	10	4
18	сказать что в	1	3
19	по отношению к	1	3
20	и в этом	1	3
21	тем или иным	1	3
22	заключается в том	1	3
23	и в самом	1	3
24	и только в	1	3
25	в свое время	1	2
26	в первой строфе	1	2
27	в том числе	3	2
28	и в данном	1	2
29	в той же	3	2
30	но и в	1	2
31	и то что	1	2
32	том числе и	2	2
33	может быть и	1	2
34	говорит о том	1	2
35	если бы мы	1	2
36	но в то	2	2
37	с одной стороны	2	2
38	в то время	2	2
39	не в том	1	2
40	на вопрос о	1	2
41	а также и	1	2
42	вопрос о том	1	2
43	речь идет о	1	2
44	что это не	1	2
45	как и в	4	2
46	в другом месте	3	1
47	в той или	1	1
48	на другую не	1	1
49	той или иной	1	1
50	в которой он	1	1
51	о котором говорит	1	1
52	и в первой	1	1
53	в настоящее время	3	1
54	в этом смысле	1	1
55	во время своего	1	1
56	нет ни одного	1	1
57	сих пор еще	4	1
58	в таких случаях	1	1
59	бы то ни	2	1
60	же время не	1	1
61	только то что	1	1
62	то есть тех	1	1
63	вдоль и поперек	1	1
64	том что эти	1	1
65	языка и стиля	1	1
66	так чтобы читатель	1	1
67	в ней много	1	1
68	и в других	1	1
69	все в этой	1	1
70	и в наши	1	1
71	о том как	1	1
72	для всей эпохи	1	1
73	и в своих	1	1
74	в его время	1	1
75	и в то	5	1
76	с величайшим трудом	1	1
77	и в отношении	1	1
78	в очень значительной	1	1
79	быть и речи	1	1
80	во всех этих	1	1
81	жизни и смерти	1	1
82	а с другой	1	1
83	подход автора к	1	1
84	такое же значение	1	1
85	вовсе еще не	2	1
86	на той же	1	1
87	таким образом в	1	1
88	и не имеет	1	1
89	и некоторые другие	1	1
90	вещей в этом	1	1
91	и притом в	1	1
92	как бы ни	1	1
93	ни о каком	1	1
94	эпохи и в	2	1
95	занимает в его	1	1
96	в этой системе	1	1
97	но ведь в	1	1
98	после того как	1	1
99	в узком смысле	2	1
100	в результате этого	1	1
101	и его современников	1	1
102	и могут быть	1	1
103	он не только	1	1
