N	2gram	Vygotskiy__3	Komedia
1	и в	25	22
2	том что	20	12
3	но и	4	11
4	в том	23	11
5	не только	6	10
6	в то	4	10
7	из них	4	10
8	как и	15	9
9	может быть	13	9
10	таким образом	17	8
11	о том	5	8
12	и его	2	8
13	в одном	2	8
14	и не	10	8
15	едва ли	2	7
16	в этой	5	7
17	и других	2	7
18	то же	2	6
19	тому же	1	6
20	и по	5	6
21	не в	6	6
22	в отношении	6	6
23	ни в	9	6
24	в конце	1	6
25	одного из	2	6
26	что он	6	6
27	такого рода	2	6
28	к тому	4	6
29	а в	4	6
30	в которой	1	6
31	что в	17	6
32	как в	9	5
33	то время	4	5
34	на его	2	5
35	при этом	5	5
36	потому что	6	5
37	так и	5	5
38	еще в	2	5
39	и даже	1	5
40	между тем	3	5
41	один из	6	5
42	уже в	7	5
43	в его	15	5
44	прежде всего	4	5
45	о которых	1	5
46	с другой	6	5
47	все это	6	5
48	другой стороны	3	5
49	по которым	1	4
50	из его	1	4
51	время как	4	4
52	что они	10	4
53	но в	1	4
54	в нем	2	4
55	в другом	1	4
56	известно что	1	4
57	несмотря на	1	4
58	точки зрения	6	4
59	в котором	3	4
60	так как	12	4
61	как мы	8	4
62	на него	1	4
63	ясно что	2	4
64	а также	2	4
65	что и	10	4
66	в качестве	12	4
67	мы можем	7	4
68	тем что	8	4
69	именно в	5	4
70	и особенно	2	4
71	в результате	3	4
72	конце концов	1	4
73	же в	2	4
74	по поводу	1	4
75	к этому	3	4
76	же как	6	3
77	в тех	2	3
78	мы не	9	3
79	и на	6	3
80	в чем	2	3
81	с одной	5	3
82	в этом	14	3
83	все же	6	3
84	хотя и	2	3
85	и как	5	3
86	в целом	13	3
87	на то	4	3
88	главным образом	2	3
89	да и	1	3
90	он не	4	3
91	здесь мы	2	3
92	и с	1	3
93	его в	3	3
94	в них	2	3
95	на основании	11	3
96	место в	2	3
97	вопрос о	1	3
98	не менее	6	3
99	однако в	2	3
100	даже в	1	3
101	по отношению	3	3
102	того как	3	3
103	к этим	1	3
104	этом отношении	3	3
105	у нас	1	3
106	могут быть	5	3
107	и сам	3	3
108	судить по	1	3
109	в частности	4	3
110	и одновременно	2	3
111	тот же	2	3
112	только в	10	3
113	и у	6	3
114	в виде	3	3
115	в начале	2	3
116	отношение к	1	3
117	у него	1	3
118	каждый из	2	3
119	как раз	1	3
120	к которому	3	3
121	все более	2	3
122	так же	17	3
123	как это	7	3
124	по своему	11	3
125	одной стороны	5	3
126	в течение	2	3
127	в любом	1	3
128	не мог	4	3
129	здесь в	1	3
130	и все	4	3
131	все остальные	2	3
132	отношению к	2	3
133	как известно	3	2
134	того же	6	2
135	тех же	1	2
136	ту же	1	2
137	на две	1	2
138	видеть в	1	2
139	в сущности	1	2
140	на себя	2	2
141	которую можно	1	2
142	столь же	7	2
143	бы то	1	2
144	тем как	1	2
145	совсем не	1	2
146	отличие от	6	2
147	за пределы	1	2
148	относится к	1	2
149	наряду с	3	2
150	независимо от	4	2
151	что к	1	2
152	что по	2	2
153	этой цели	1	2
154	и хотя	1	2
155	в самом	3	2
156	в известном	4	2
157	в себе	2	2
158	только один	1	2
159	в силу	6	2
160	на этом	3	2
161	то ни	1	2
162	связанные с	2	2
163	было бы	10	2
164	и тем	1	2
165	в новое	2	2
166	для них	1	2
167	мы видели	6	2
168	такой же	1	2
169	или менее	3	2
170	которую он	1	2
171	в следующем	2	2
172	всяком случае	4	2
173	почти не	1	2
174	тем не	5	2
175	одна из	2	2
176	и внутренней	4	2
177	это еще	1	2
178	нельзя не	1	2
179	к ней	1	2
180	по своей	7	2
181	с достаточной	1	2
182	внешней и	3	2
183	в области	7	2
184	же самое	1	2
185	указывает на	2	2
186	для себя	1	2
187	с ее	5	2
188	всего этого	1	2
189	только при	2	2
190	стр и	1	2
191	в себя	3	2
192	до самого	1	2
193	что у	1	2
194	поэтому мы	1	2
195	мог бы	4	2
196	для этого	2	2
197	собой и	1	2
198	находится в	2	2
199	и здесь	2	2
200	аналогии с	1	2
201	и во	2	2
202	путь к	3	2
203	в форме	1	2
204	указывает что	1	2
205	еще не	4	2
206	даже если	1	2
207	который в	3	2
208	для всех	1	2
209	из которых	5	2
210	мы знаем	4	2
211	вовсе не	1	2
212	точек зрения	1	2
213	до сих	1	2
214	вслед за	3	2
215	на которые	2	2
216	то и	4	2
217	которых мы	2	2
218	до конца	1	2
219	в действии	3	2
220	не может	6	2
221	вместе с	14	2
222	или по	1	2
223	но не	6	2
224	в состоянии	1	2
225	и формы	1	2
226	сих пор	1	2
227	но это	5	2
228	об отношении	2	2
229	или в	2	2
230	только что	2	2
231	ни было	2	2
232	то что	15	2
233	для исследования	1	2
234	в свою	3	2
235	по одному	1	2
236	в действительности	1	2
