N	3gram	Bakhtin_Pr_3	Problemy
1	к себе самому	14	6
2	до сих пор	1	5
3	в творчестве достоевского	3	5
4	то же время	12	5
5	и прежде всего	4	5
6	в то же	12	5
7	с самим собою	7	4
8	можно сказать что	1	4
9	в большинстве случаев	2	4
10	отношение к себе	3	3
11	большей или меньшей	1	3
12	и если б	1	3
13	как мы уже	1	3
14	в том что	1	3
15	в нем нет	1	3
16	с самого начала	8	3
17	как и в	1	3
18	и наконец в	2	2
19	если б я	1	2
20	записки из подполья	1	2
21	а между тем	3	2
22	сих пор еще	1	2
23	с точки зрения	4	2
24	и в то	5	2
25	в этом произведении	1	2
26	даже и не	1	2
27	или меньшей степени	1	2
28	последующего творчества достоевского	1	2
29	может быть и	1	2
30	мне все равно	2	2
31	в большей или	1	2
32	мы уже говорили	3	2
33	для правильного понимания	1	2
34	нас прежде всего	1	2
35	так и в	2	2
36	о том что	2	2
37	в братьях карамазовых	3	2
38	тем не менее	2	2
39	мы видели что	1	2
40	все более и	1	1
41	мы остановимся только	1	1
42	хотя и не	1	1
43	этом отношении очень	1	1
44	в той или	2	1
45	произведений записки из	1	1
46	вдруг почувствовал что	1	1
47	к братьям карамазовым	1	1
48	записок из подполья	3	1
49	прежде всего в	1	1
50	и отчасти к	1	1
51	а не в	2	1
52	и в целом	1	1
53	легенда о великом	1	1
54	по отношению к	5	1
55	как и во	1	1
56	в котором он	1	1
57	при этом каждое	1	1
58	в записках из	2	1
59	в этом смысле	4	1
60	ли бы я	1	1
61	потому что я	1	1
62	в произведениях достоевского	2	1
63	самим собою и	3	1
64	знает что он	2	1
65	он в сущности	3	1
66	я хочу чтоб	1	1
67	лучше всех знает	1	1
68	всех героев достоевского	1	1
69	и не может	2	1
70	как и все	2	1
71	во всей своей	1	1
72	как мы сказали	1	1
73	всех знает что	1	1
74	в отличие от	2	1
75	ну и пусть	1	1
76	что все позволено	2	1
77	а может быть	2	1
78	на самом же	1	1
79	в этом отношении	1	1
80	свое последнее слово	1	1
81	мое необходимое объяснение	1	1
82	для всех героев	1	1
83	говорит о себе	1	1
84	ставрогина с тихоном	1	1
85	по мнению его	1	1
86	характерна для достоевского	1	1
87	то что я	2	1
88	достоевского особенно в	1	1
89	или хотя бы	1	1
90	может быть даже	3	1
91	себя самого в	1	1
92	с самим собой	6	1
93	человека с человеком	2	1
94	на первом плане	1	1
95	он ни был	3	1
96	что дело идет	1	1
97	глубины души человеческой	1	1
98	по крайней мере	3	1
99	я все еще	1	1
100	и то что	1	1
101	как и его	1	1
102	не может быть	6	1
103	от него он	1	1
104	жизни и к	2	1
105	этом смысле можно	1	1
106	не чем иным	1	1
107	в исповеди ставрогина	1	1
108	как бы уже	2	1
109	стиль и тон	3	1
110	но в то	3	1
111	себе самому к	1	1
112	остановимся только на	2	1
113	человека из подполья	13	1
114	тут я вдруг	1	1
115	в конце концов	3	1
116	все это и	1	1
117	со всею отчетливостью	1	1
118	записках из подполья	2	1
119	отношение к другим	1	1
120	петра верховенского с	1	1
121	особенно в его	1	1
122	ипполита мое необходимое	1	1
123	или иной форме	1	1
124	так и для	1	1
125	это конечно не	1	1
126	и все его	1	1
127	друг к другу	1	1
128	во всяком случае	5	1
129	именно тем что	2	1
130	для достоевского и	1	1
131	в его целом	2	1
132	самом же деле	1	1
133	потому что они	1	1
134	сам с собою	1	1
135	один и тот	1	1
136	о великом инквизиторе	1	1
137	каждого из них	1	1
138	всей своей полноте	1	1
139	сохраняется и на	1	1
140	а вместе с	1	1
141	прежде всего поражает	1	1
142	чем иным как	1	1
143	но тем не	1	1
144	быть даже и	1	1
145	обращены к себе	1	1
146	исповедь ипполита мое	1	1
147	но только в	1	1
148	себе самому и	5	1
149	все эти явления	1	1
150	на протяжении всего	4	1
151	же время как	1	1
152	мы можем сказать	1	1
153	на один миг	1	1
154	на этом мы	1	1
155	мы должны коснуться	1	1
156	более и более	1	1
157	смысле можно сказать	1	1
158	именно потому что	2	1
159	той или иной	2	1
160	особое место занимает	1	1
161	самим собою в	1	1
162	или во всяком	1	1
163	с другой стороны	3	1
164	я не хочу	2	1
165	том что все	1	1
166	смысле этого слова	2	1
167	бы он ни	3	1
168	с собой он	1	1
169	создает особый тип	1	1
170	и в последующем	1	1
171	и на протяжении	1	1
172	в нем есть	1	1
173	и в нем	3	1
174	но при этом	1	1
175	но не может	1	1
176	человека к человеку	1	1
177	можем сказать что	1	1
178	в нем и	1	1
179	слова и интонации	1	1
180	и тот же	1	1
