N	3gram	Vygotskiy__2	FransuaR
1	то же время	2	9
2	в то же	2	9
3	после того как	1	4
4	в конце концов	3	4
5	в свою очередь	2	3
6	с точки зрения	10	3
7	за то что	1	3
8	в том что	17	3
9	более или менее	1	2
10	имеем в виду	1	2
11	новые и новые	1	2
12	о том как	1	2
13	жизнь и судьба	1	2
14	в этом отношении	5	2
15	можно было бы	4	2
16	же что и	1	2
17	как и в	2	2
18	таким образом и	3	2
19	начала и до	2	2
20	мы имеем в	1	2
21	в свое время	1	2
22	и может быть	1	1
23	не в состоянии	1	1
24	то что было	1	1
25	что иное как	1	1
26	потому что он	1	1
27	до наших дней	1	1
28	имеет дело с	2	1
29	какие из них	1	1
30	все дело в	1	1
31	в чем же	1	1
32	как и всегда	1	1
33	было написано и	1	1
34	на самом деле	5	1
35	в том и	2	1
36	материала и формы	1	1
37	то же самое	6	1
38	и целый ряд	1	1
39	мы находим в	1	1
40	имеет в виду	1	1
41	сам по себе	4	1
42	по себе и	1	1
43	но и в	1	1
44	таким образом все	2	1
45	по аналогии с	1	1
46	но он не	1	1
47	с тем что	3	1
48	на этот вопрос	2	1
49	что все это	2	1
50	всю человеческую жизнь	1	1
51	точки зрения их	1	1
52	все эти вещи	1	1
53	то обстоятельство что	1	1
54	не что иное	1	1
55	в данном случае	4	1
56	дело не с	1	1
57	и все его	1	1
58	о том что	4	1
59	то же что	2	1
60	он говорит что	1	1
61	и в историческом	1	1
62	в связи с	1	1
63	уже и в	1	1
64	и ничем не	1	1
65	целый ряд других	1	1
66	и до наших	1	1
67	в достаточной степени	1	1
68	есть не что	1	1
69	таким образом в	2	1
70	во всяком случае	2	1
71	в первом случае	1	1
72	ничего общего с	1	1
73	к нему и	1	1
74	и тем самым	1	1
75	с самого начала	1	1
76	и в самом	4	1
77	нужно сказать что	1	1
78	выходит за пределы	1	1
79	именно потому что	1	1
80	с собой когда	1	1
81	друг от друга	1	1
82	в этом смысле	1	1
83	в другом случае	1	1
84	по этому поводу	1	1
85	мы видим что	2	1
86	узнал об этом	1	1
87	и в чем	1	1
88	и в том	2	1
89	тем что в	1	1
90	свидетельствует о том	1	1
91	один из самых	1	1
92	мы увидим что	1	1
93	не имеет ничего	1	1
94	других авторов в	1	1
