N	2gram	Bakhtin_fo_2	Myshleni
1	с помощью	3	42
2	и в	46	25
3	в том	10	23
4	на основе	3	22
5	и речи	1	20
6	том что	4	20
7	таким образом	3	17
8	ребенка и	1	17
9	так же	2	17
10	что в	5	17
11	с тем	2	16
12	в основе	6	16
13	как и	8	15
14	в его	8	15
15	то что	7	15
16	в этом	22	14
17	вместе с	9	14
18	между собой	1	13
19	может быть	7	13
20	так как	6	12
21	в качестве	3	12
22	по своему	2	11
23	что они	4	10
24	и что	1	10
25	что и	3	10
26	было бы	2	10
27	того что	3	10
28	только в	11	10
29	как бы	10	10
30	и не	9	10
31	мы не	1	9
32	связи с	8	9
33	ни в	1	9
34	как в	4	9
35	как мы	6	8
36	того чтобы	8	8
37	тем что	3	8
38	не является	3	8
39	по своей	1	7
40	все эти	5	7
41	понятий и	1	7
42	по себе	2	7
43	уже в	4	7
44	мы можем	1	7
45	для того	8	7
46	как это	2	7
47	того же	3	6
48	и на	7	6
49	но не	5	6
50	потому что	8	6
51	как уже	3	6
52	от этого	2	6
53	не только	11	6
54	не может	2	6
55	мы видели	2	6
56	точки зрения	10	6
57	в отличие	1	6
58	не в	9	6
59	в отношении	2	6
60	самого начала	1	6
61	приходит к	1	6
62	с самого	1	6
63	один из	2	6
64	что он	3	6
65	отличие от	1	6
66	со всеми	2	6
67	и у	5	6
68	с другой	2	6
69	в связи	8	6
70	слова и	3	6
71	благодаря этому	1	6
72	в основном	8	6
73	все это	6	6
74	все же	6	6
75	человека и	4	5
76	связи между	2	5
77	мы уже	9	5
78	которую мы	1	5
79	ступени развития	1	5
80	с ее	1	5
81	как говорит	1	5
82	и как	3	5
83	и к	2	5
84	при этом	6	5
85	и по	3	5
86	на этой	1	5
87	уже говорили	4	5
88	но это	2	5
89	с другом	4	5
90	могут быть	2	5
91	и т.д	1	5
92	о том	4	5
93	так и	7	5
94	если бы	1	5
95	в этой	2	5
96	по типу	1	5
97	с одной	2	5
98	для него	3	5
99	именно в	2	5
100	одной стороны	1	5
101	друг с	4	5
102	тем же	2	4
103	мы имеем	2	4
104	время как	1	4
105	еще не	6	4
106	отнюдь не	4	4
107	в своем	5	4
108	ни один	1	4
109	из этих	4	4
110	он не	5	4
111	в основу	1	4
112	от нее	1	4
113	и того	1	4
114	не мог	2	4
115	одного и	1	4
116	не столько	1	4
117	в то	5	4
118	этого слова	1	4
119	и снова	1	4
120	никогда не	6	4
121	то и	1	4
122	не могут	1	4
123	к тому	3	4
124	и это	2	4
125	то время	1	4
126	по сравнению	1	4
127	с ним	4	4
128	значит что	2	4
129	из них	8	4
130	основе их	1	4
131	говорит он	1	4
132	но и	9	4
133	прежде всего	14	4
134	там где	2	4
135	с этим	5	4
136	это значит	3	4
137	в смысле	5	4
138	слова у	1	4
139	и все	6	4
140	а в	3	4
141	сказать что	1	4
142	мы увидим	1	4
143	в частности	5	4
144	во всяком	2	4
145	то в	2	3
146	в котором	4	3
147	но как	1	3
148	если в	2	3
149	когда он	1	3
150	его к	1	3
151	в самом	1	3
152	формы в	1	3
153	остановиться на	1	3
154	им в	1	3
155	в случае	1	3
156	как он	2	3
157	не как	1	3
158	и сам	1	3
159	на этом	2	3
160	его в	6	3
161	в действии	1	3
162	понятия и	1	3
163	в которых	3	3
164	которые в	1	3
165	их в	4	3
166	не могли	3	3
167	но только	1	3
168	во всем	1	3
169	для развития	1	3
170	в себя	2	3
171	и которые	1	3
172	на ряд	1	3
173	как она	1	3
174	в него	1	3
175	мы видим	2	3
176	дело с	1	3
177	между тем	1	3
178	по этому	1	3
179	не можем	1	3
180	в виде	1	3
181	и их	4	3
182	сами по	2	3
183	этом отношении	2	3
184	или иной	2	3
185	связи и	1	3
186	и слово	1	3
187	сравнению с	1	3
188	наряду с	2	3
189	распадается на	1	3
190	с этой	4	3
191	этого метода	1	3
192	в результате	1	3
193	между ними	2	3
194	другой стороны	1	3
195	в свою	1	3
196	имеет место	3	3
197	к этому	3	3
198	смысле слова	2	2
199	и то	1	2
200	то же	8	2
201	а как	1	2
202	основе этого	1	2
203	первый план	2	2
204	в чем	1	2
205	с его	1	2
206	бы в	1	2
207	вступают в	2	2
208	что как	1	2
209	все остальные	1	2
210	хотя и	3	2
211	что по	1	2
212	с нею	1	2
213	животных и	1	2
214	говорили что	1	2
215	но все	1	2
216	в себе	4	2
217	на его	1	2
218	связанные с	5	2
219	все виды	1	2
220	здесь мы	3	2
221	в нем	5	2
222	и характер	1	2
223	в совершенно	3	2
224	в мире	4	2
225	об этом	1	2
226	лишь на	1	2
227	в новое	1	2
228	в них	7	2
229	в один	1	2
230	на первый	3	2
231	в этих	3	2
232	в своей	1	2
233	место в	4	2
234	с данным	1	2
235	в корне	2	2
236	и эти	1	2
237	однако в	1	2
238	тому что	1	2
239	эти формы	2	2
240	на котором	2	2
241	одна из	1	2
242	в другую	1	2
243	и его	12	2
244	из того	1	2
245	очень часто	2	2
246	той или	1	2
247	оно не	1	2
248	они стали	1	2
249	свою очередь	1	2
250	это мы	1	2
251	того и	1	2
252	еще в	1	2
253	мы в	1	2
254	связи со	1	2
255	находится в	2	2
256	и здесь	1	2
257	внимание на	1	2
258	а также	3	2
259	и во	6	2
260	и только	2	2
261	другого в	1	2
262	исторического развития	1	2
263	представления о	1	2
264	этой точки	1	2
265	всех этих	7	2
266	мы будем	3	2
267	вопрос об	1	2
268	где они	1	2
269	так что	4	2
270	уже не	3	2
271	является не	1	2
272	и других	2	2
273	как их	1	2
274	в одном	7	2
275	каждый из	2	2
276	и вместе	1	2
277	связан с	1	2
278	этой проблемы	1	2
279	на которые	1	2
280	на этот	1	2
281	которых мы	1	2
282	этого нового	2	2
283	и том	1	2
284	от всех	1	2
285	вперед по	1	2
286	в речи	1	2
287	все более	1	2
288	и потому	2	2
289	которые являются	1	2
290	в тех	1	2
291	должно быть	5	2
292	в реальном	3	2
293	и для	9	2
294	и от	2	2
295	и одновременно	1	2
296	все они	3	2
297	же в	4	2
298	тот же	3	2
299	этот момент	1	2
300	есть и	4	2
301	как на	2	2
302	в таком	1	2
303	все что	2	2
304	ту же	2	1
305	говоря о	1	1
306	отношения к	4	1
307	лежат в	1	1
308	также и	4	1
309	должен быть	1	1
310	вне связи	1	1
311	словами и	1	1
312	такую же	1	1
313	и до	2	1
314	место уже	1	1
