N	2gram	Losev_Prob_3	Istorich
1	и в	44	22
2	мы имеем	2	19
3	в этом	17	17
4	и т	13	16
5	т д	13	15
6	что в	8	15
7	не только	14	14
8	в брак	1	14
9	мы видели	2	13
10	но и	10	12
11	и не	35	12
12	в этих	2	11
13	может быть	28	11
14	или в	4	11
15	но в	12	10
16	таким образом	9	10
17	еще не	5	10
18	в нем	9	9
19	что и	9	9
20	в том	21	9
21	что он	9	9
22	вместе с	2	9
23	как мы	8	8
24	что они	5	8
25	с этим	2	8
26	том что	12	8
27	но не	3	7
28	то что	23	7
29	и здесь	5	7
30	мы должны	7	7
31	уже не	7	7
32	из них	2	7
33	так как	9	7
34	с другой	7	7
35	другой стороны	5	7
36	там где	1	7
37	этих случаях	1	7
38	к этому	1	7
39	то же	13	6
40	мы уже	4	6
41	не вполне	1	6
42	не все	1	6
43	это не	9	6
44	здесь можно	1	6
45	во время	1	6
46	ничего не	3	6
47	связи с	8	6
48	если бы	3	6
49	в них	1	6
50	что здесь	5	6
51	то и	5	6
52	друг друга	2	6
53	мы можем	6	6
54	а не	18	6
55	а в	5	6
56	с ней	5	6
57	с большим	2	5
58	а он	1	5
59	все же	6	5
60	он не	8	5
61	что она	1	5
62	здесь мы	1	5
63	в этой	3	5
64	тем не	10	5
65	не менее	10	5
66	могут быть	2	5
67	в свете	1	5
68	того что	8	5
69	так что	12	5
70	до сих	2	5
71	в частности	2	5
72	или по	4	5
73	есть и	2	5
74	этом случае	5	5
75	сих пор	2	5
76	одним из	1	4
77	и на	1	4
78	все эти	7	4
79	видели что	1	4
80	не в	13	4
81	и с	9	4
82	не всегда	1	4
83	у нас	10	4
84	как это	2	4
85	но он	1	4
86	к ней	1	4
87	и его	5	4
88	тем что	4	4
89	что на	1	4
90	она не	3	4
91	в пределах	1	4
92	в дальнейшем	1	4
93	только в	19	4
94	и они	1	4
95	а именно	8	4
96	они не	1	4
97	в данном	9	4
98	и там	2	4
99	для нас	16	4
100	не может	7	4
101	и другие	3	4
102	в русских	1	3
103	имеет свою	3	3
104	что иное	4	3
105	представление о	1	3
106	и ее	3	3
107	и говорят	1	3
108	иное как	4	3
109	в чем	4	3
110	не видно	1	3
111	и как	3	3
112	и к	6	3
113	следующим образом	1	3
114	в целом	6	3
115	из этих	1	3
116	на его	1	3
117	уже видели	1	3
118	возвращения домой	1	3
119	его в	3	3
120	было бы	8	3
121	для них	2	3
122	все равно	3	3
123	далеко не	1	3
124	как и	10	3
125	не будем	2	3
126	и эти	1	3
127	можно ли	4	3
128	никогда не	6	3
129	потому что	25	3
130	а мы	2	3
131	однако это	2	3
132	он и	2	3
133	к тому	3	3
134	о том	6	3
135	здесь не	8	3
136	данном случае	7	3
137	здесь были	1	3
138	на том	1	3
139	что у	3	3
140	на нее	1	3
141	можно только	1	3
142	особого рода	1	3
143	от них	1	3
144	в его	9	3
145	и она	1	3
146	видели выше	2	3
147	и у	2	3
148	при помощи	8	3
149	прежде всего	3	3
150	у него	1	3
151	мы еще	1	3
152	на смерть	1	3
153	в связи	7	3
154	если это	1	3
155	так же	5	3
156	а если	1	3
157	быть и	3	3
158	но это	8	3
159	между прочим	2	3
160	и от	9	3
161	его не	2	3
162	и все	3	3
163	сказать что	16	3
164	равно как	1	3
165	не что	4	3
166	ее в	1	3
167	например в	1	2
168	и то	14	2
169	на самом	7	2
170	говорилось выше	2	2
171	и есть	5	2
172	здесь и	3	2
173	в котором	2	2
174	не имеют	4	2
175	от которых	1	2
176	той же	1	2
177	часто бывает	3	2
178	же как	3	2
179	вопрос о	1	2
180	время как	4	2
181	из того	3	2
182	то это	10	2
183	и он	1	2
184	в ней	5	2
185	знаем что	1	2
186	бы она	2	2
187	то мы	1	2
188	в сторону	1	2
189	в качестве	3	2
190	себе и	1	2
191	мы сейчас	2	2
192	независимо от	1	2
193	его на	1	2
194	как в	5	2
195	в своем	5	2
196	хотя и	5	2
197	в этот	1	2
198	образом и	2	2
199	то время	4	2
200	во многих	1	2
201	и и	1	2
202	тому же	1	2
203	в наших	2	2
204	при этом	4	2
205	видно что	1	2
206	на одну	2	2
207	всех этих	2	2
208	в виде	6	2
209	в нее	1	2
210	так и	10	2
211	но все	3	2
212	же не	2	2
213	ни в	8	2
214	вовсе не	37	2
215	с тем	5	2
216	со своими	1	2
217	и для	2	2
218	после этого	1	2
219	точки зрения	5	2
220	это делает	1	2
221	на месте	1	2
222	в которых	3	2
223	но они	1	2
224	и более	2	2
225	даже в	1	2
226	в то	9	2
227	хотелось бы	1	2
228	не имеет	9	2
229	который был	1	2
230	относится к	1	2
231	как будто	3	2
232	во все	1	2
233	как только	3	2
234	утверждать что	1	2
235	и это	9	2
236	и о	5	2
237	в другом	2	2
238	с собой	3	2
239	гл iii	1	2
240	не с	1	2
241	связан с	1	2
242	образом в	1	2
243	говорят что	1	2
244	о ней	2	2
245	и что	7	2
246	а также	4	2
247	там же	1	2
248	все время	1	2
249	ли здесь	1	2
250	в него	1	2
251	же в	3	2
