N	2gram	Bakhtin_Pr_2	FransuaR
1	и в	43	45
2	то есть	4	25
3	и т.п	1	16
4	и не	29	15
5	в этом	13	14
6	но в	10	14
7	не только	11	14
8	во всех	4	13
9	и его	8	13
10	в его	10	13
11	как бы	22	12
12	во время	4	12
13	что в	4	12
14	то же	8	11
15	в своем	4	11
16	в то	7	11
17	в романе	3	11
18	в нем	12	10
19	и с	5	10
20	как и	14	10
21	в том	6	10
22	но и	14	10
23	прежде всего	10	10
24	же время	5	9
25	таким образом	5	8
26	в самой	4	8
27	как мы	10	8
28	жизни и	1	8
29	вовсе не	5	8
30	и др	2	8
31	так же	2	8
32	также и	3	7
33	он был	3	7
34	с его	4	7
35	том что	2	7
36	не в	11	7
37	что и	3	7
38	в конце	2	7
39	и все	6	7
40	все это	5	7
41	здесь не	6	6
42	в этой	1	6
43	он не	9	6
44	в них	4	6
45	мысли и	2	6
46	того чтобы	1	6
47	связи с	1	6
48	так и	3	6
49	что он	13	6
50	так как	4	6
51	одним из	1	5
52	например в	2	5
53	самом деле	5	5
54	на самом	1	5
55	это и	1	5
56	с ее	1	5
57	и на	10	5
58	хотя и	5	5
59	и как	2	5
60	и к	3	5
61	в себя	3	5
62	все эти	5	5
63	на этом	1	5
64	его в	3	5
65	с ним	3	5
66	мы видим	1	5
67	одной из	1	5
68	со всеми	3	5
69	человека с	1	5
70	и их	3	5
71	как раз	4	5
72	в связи	1	5
73	не может	18	5
74	но это	4	5
75	есть и	3	5
76	же как	1	4
77	мы уже	3	4
78	той же	3	4
79	мы не	4	4
80	и о	2	4
81	в сущности	9	4
82	но не	5	4
83	в общем	1	4
84	перед нами	7	4
85	кроме того	3	4
86	в самом	7	4
87	тому же	3	4
88	по своему	2	4
89	об этом	2	4
90	зрения на	1	4
91	между собою	4	4
92	не мог	1	4
93	точки зрения	13	4
94	известной степени	1	4
95	в их	3	4
96	вернемся к	1	4
97	в основе	1	4
98	у него	6	4
99	очень часто	1	4
100	и это	4	4
101	можно было	3	4
102	здесь как	1	4
103	ничего не	3	4
104	и здесь	3	4
105	о том	5	4
106	и во	1	4
107	образов и	1	4
108	только в	4	4
109	в первой	2	4
110	с этим	2	4
111	мы находим	1	4
112	и даже	3	4
113	здесь в	3	4
114	сказать что	2	4
115	а не	7	4
116	его как	1	4
117	как это	1	4
118	и от	1	4
119	бы в	5	4
120	все они	1	4
121	а в	5	4
122	как на	1	4
123	по поводу	1	4
124	такой же	3	4
125	том числе	1	4
126	в приведенном	3	3
127	почти всегда	2	3
128	ведь и	7	3
129	но она	1	3
130	того же	3	3
131	и он	5	3
132	из этих	2	3
133	менее всего	1	3
134	как в	2	3
135	дело идет	1	3
136	в одной	3	3
137	как он	2	3
138	но на	2	3
139	вообще не	1	3
140	что она	1	3
141	об этой	1	3
142	связанных с	1	3
143	здесь нет	3	3
144	ни в	2	3
145	он и	3	3
146	до сих	7	3
147	нисколько не	1	3
148	в своей	4	3
149	в которых	2	3
150	от его	1	3
151	не менее	3	3
152	но они	1	3
153	дело в	2	3
154	не имеет	1	3
155	здесь же	1	3
156	что на	2	3
157	всего этого	2	3
158	не могло	1	3
159	то время	2	3
160	в другом	7	3
161	он его	1	3
162	нем не	1	3
163	это не	3	3
164	того что	2	3
165	словом и	2	3
166	есть в	3	3
167	в поэзии	2	3
168	для него	8	3
169	в одном	12	3
170	но он	4	3
171	не было	1	3
172	еще и	1	3
173	миром в	1	3
174	о чем	1	3
175	там где	4	3
176	вместе с	1	3
177	но этот	2	3
178	по существу	3	3
179	сих пор	7	3
180	и для	3	3
181	в пределе	1	3
182	с помощью	1	3
183	и ни	1	3
184	на этот	4	3
185	и другие	1	3
186	ту же	2	2
187	чтобы не	2	2
188	и есть	1	2
189	почти не	2	2
190	не хочет	3	2
191	с точки	8	2
192	и до	4	2
193	из его	2	2
194	и больше	1	2
195	он знает	1	2
196	мы говорили	1	2
197	из своих	1	2
198	в целом	2	2
199	слово на	1	2
200	в различных	3	2
201	в сторону	2	2
202	отличие от	4	2
203	нет и	1	2
204	из важнейших	1	2
205	все же	3	2
206	когда он	3	2
207	и наконец	6	2
208	от этого	1	2
209	и отчасти	1	2
210	что это	2	2
211	еще один	3	2
212	раз в	1	2
213	им в	2	2
214	и если	1	2
215	при этом	6	2
216	оно было	1	2
217	он должен	1	2
218	в начале	1	2
219	чувствует себя	1	2
220	но дело	1	2
221	том же	4	2
222	мы слышим	1	2
223	конечно в	2	2
224	самого автора	1	2
225	лишь в	8	2
226	всеми своими	1	2
227	было бы	5	2
228	делает его	1	2
229	рядом с	5	2
230	несмотря на	1	2
231	этих произведений	1	2
232	в г	1	2
233	во второй	1	2
234	и без	2	2
235	но эта	2	2
236	точку зрения	1	2
237	даже в	3	2
238	в отношении	3	2
239	если в	1	2
240	на него	3	2
241	слова но	2	2
242	и мысли	2	2
243	уже и	2	2
244	конечно и	1	2
245	с другом	4	2
246	в духе	1	2
247	не могут	4	2
248	что все	1	2
249	и слова	2	2
250	числе и	1	2
251	к тому	4	2
252	в каждом	11	2
253	образы и	1	2
254	если мы	2	2
255	говорили что	2	2
256	так в	1	2
257	и что	5	2
258	на том	2	2
259	еще в	1	2
260	том как	1	2
261	жизнь и	1	2
262	и вообще	1	2
263	же самое	1	2
264	связанная с	1	2
265	вот это	1	2
266	и та	2	2
267	но мы	1	2
268	можно сказать	1	2
269	в значительной	1	2
270	нас в	1	2
271	на всех	1	2
272	к нему	5	2
273	между тем	3	2
274	этих слов	1	2
275	переходит в	2	2
276	важное значение	1	2
277	уже говорили	3	2
278	это очень	1	2
279	здесь с	2	2
280	в уста	1	2
281	в эти	1	2
282	в качестве	1	2
283	в большинстве	9	2
284	большинстве случаев	8	2
285	ведь это	2	2
286	в известной	1	2
287	здесь перед	1	2
288	мы можем	2	2
289	может быть	23	2
290	характер носит	1	2
291	гораздо сложнее	1	2
292	и только	3	2
293	а именно	1	2
294	внешнее и	1	2
295	в отличие	4	2
296	себя и	3	2
297	превращается в	2	2
298	в третьей	1	2
299	один из	1	2
300	него не	2	2
301	и слово	1	2
302	в одно	3	2
303	со словом	1	2
304	в пределах	16	2
305	конечно не	2	2
306	друг с	4	2
307	слова и	12	2
308	благодаря этому	1	2
309	своей жизни	2	2
310	в другое	1	2
311	в эту	3	2
312	хотя бы	2	2
313	всеми его	1	2
314	на фоне	5	2
315	то что	7	2
316	и чувствует	2	2
317	ведь он	2	2
318	их с	2	2
319	это в	1	2
320	сущности не	1	2
321	к этому	1	2
322	принимает форму	4	1
323	и через	1	1
324	эпоху в	1	1
325	мир где	1	1
326	выражения в	1	1
327	он может	1	1
328	своими собственными	1	1
329	него почти	1	1
330	и сюжет	1	1
331	выражения как	1	1
332	далее и	1	1
333	то в	1	1
334	тем же	2	1
335	мировоззрения и	1	1
336	знаете что	1	1
337	все те	1	1
338	всей ее	1	1
339	а как	4	1
340	есть не	1	1
341	для выражения	1	1
342	нуждаются в	1	1
343	которую мы	1	1
344	та же	2	1
345	дан в	1	1
346	не была	3	1
347	сложнее и	1	1
348	то это	2	1
349	за всеми	3	1
350	более глубокий	1	1
351	в прямой	1	1
352	целое и	1	1
353	его вечной	1	1
354	и словом	1	1
355	это действительно	1	1
356	и глубоко	1	1
357	служит для	1	1
358	художественном творчестве	3	1
359	иногда бывает	1	1
360	тем как	1	1
361	то мы	1	1
362	различия между	1	1
363	землю и	1	1
364	но как	1	1
365	же на	1	1
366	и подчинить	1	1
367	этот тон	1	1
368	по отношению	5	1
369	своем художественном	1	1
370	глава четвертая	1	1
371	друг от	2	1
372	и речи	1	1
373	за пределы	3	1
374	оговорками и	1	1
375	в костюме	1	1
376	они действительно	1	1
377	конечно совершенно	1	1
378	и будем	1	1
379	в особом	1	1
380	что кроме	1	1
381	поэтому-то и	1	1
382	прямой и	3	1
383	и положений	1	1
384	берет его	1	1
385	взаимоотношение между	1	1
386	целый ряд	2	1
387	его серьезностью	1	1
388	вообще всех	1	1
389	за свои	1	1
390	сливается с	2	1
391	индивидуальной и	1	1
392	бы и	2	1
393	после убийства	1	1
394	тут и	1	1
395	бы не	2	1
396	автором как	1	1
397	иное слово	1	1
398	следующей главе	1	1
399	что автор	1	1
400	романа но	2	1
401	нами в	2	1
402	в такие	3	1
403	в себе	5	1
404	другом случае	1	1
405	мы обратимся	2	1
406	связи между	3	1
407	ее как	1	1
408	окружающих нас	1	1
409	на то	5	1
410	неизбежно принимает	1	1
411	человек не	1	1
412	так сказать	6	1
413	при всякой	2	1
414	а скорее	1	1
415	он все	1	1
416	формы но	1	1
417	и еще	2	1
418	чем у	3	1
419	не как	6	1
420	характер в	1	1
421	для понимания	2	1
422	никому не	3	1
423	и по	1	1
424	но все	2	1
425	человека в	4	1
426	значительной степени	1	1
427	а затем	2	1
428	здесь он	1	1
429	и характер	1	1
430	значение в	2	1
431	в мире	1	1
