N	2gram	Vygotskiy__2	Komedia
1	и в	15	26
2	едва ли	7	14
3	и не	7	14
4	и его	4	12
5	к тому	7	12
6	так и	8	12
7	тому же	1	11
8	может быть	9	11
9	в том	33	11
10	в этом	19	10
11	на протяжении	2	10
12	но и	10	10
13	столь же	2	9
14	том что	27	9
15	если бы	8	9
16	вместе с	6	9
17	что в	14	9
18	было бы	10	8
19	и на	1	7
20	не только	15	7
21	что и	2	7
22	из них	3	7
23	в своем	9	6
24	о том	9	6
25	в нем	1	6
26	таким образом	14	6
27	того чтобы	12	6
28	потому что	7	6
29	и здесь	1	6
30	в двух	1	6
31	наряду с	2	6
32	во время	3	6
33	то что	20	6
34	в которой	4	5
35	с его	4	5
36	что он	12	5
37	так что	1	5
38	в истории	6	5
39	независимо от	4	5
40	с этим	3	5
41	для того	10	5
42	а затем	1	5
43	ни в	2	5
44	на основании	1	5
45	с тем	1	5
46	и с	4	5
47	больше чем	2	5
48	один из	1	5
49	в качестве	4	5
50	к этому	4	5
51	уже в	5	4
52	более чем	1	4
53	в самом	11	4
54	что это	6	4
55	в целом	10	4
56	из этих	4	4
57	с их	2	4
58	это было	1	4
59	в них	4	4
60	как и	6	4
61	в этих	2	4
62	место в	1	4
63	тому что	1	4
64	не по	1	4
65	с и	4	4
66	больше того	3	4
67	как мы	6	4
68	что у	3	4
69	можно было	5	4
70	за то	2	4
71	его в	1	4
72	между тем	1	4
73	в его	2	4
74	только в	4	4
75	ii в	1	4
76	в начале	4	4
77	этот раз	1	4
78	так как	4	4
79	у него	2	4
80	на этот	6	4
81	что для	3	4
82	прежде всего	4	4
83	в руках	1	4
84	в частности	6	4
85	как это	6	4
86	все же	4	4
87	и для	2	4
88	и от	1	4
89	одной из	3	4
90	точки зрения	26	4
91	речь идет	2	3
92	тех же	1	3
93	в котором	2	3
94	то же	5	3
95	в их	2	3
96	той же	2	3
97	вопрос о	5	3
98	того же	3	3
99	в ней	1	3
100	что его	4	3
101	во всех	2	3
102	как правило	1	3
103	но не	3	3
104	по отношению	6	3
105	как в	4	3
106	но в	6	3
107	со своей	1	3
108	в этой	6	3
109	как он	6	3
110	друг другу	1	3
111	но все	2	3
112	могла бы	1	3
113	при всем	1	3
114	но если	2	3
115	ли можно	2	3
116	в обоих	1	3
117	не имеет	4	3
118	того как	4	3
119	в самой	3	3
120	связи с	9	3
121	что на	2	3
122	и сам	3	3
123	можно сомневаться	2	3
124	и поэтому	1	3
125	к нему	1	3
126	для всех	4	3
127	ответ на	1	3
128	мы знаем	7	3
129	и их	5	3
130	никто не	1	3
131	друг друга	5	3
132	мы можем	10	3
133	тем что	2	3
134	здесь в	1	3
135	в связи	6	3
136	и особенно	3	3
137	из которых	3	3
138	и столь	1	3
139	в тех	1	3
140	отношению к	5	3
141	да и	1	3
142	с этой	2	3
143	все это	4	3
144	или в	3	3
145	для нас	4	3
146	человеческих типов	1	3
147	интерес к	1	3
148	а в	4	3
149	в своей	4	3
150	по поводу	4	3
151	том числе	3	3
152	не может	9	3
153	как известно	6	2
154	и есть	2	2
155	мы имеем	3	2
156	мы не	10	2
157	говорить о	2	2
158	то это	1	2
159	в виду	6	2
160	он был	1	2
161	бы то	1	2
162	в ее	1	2
163	чем это	3	2
164	силу этого	1	2
165	отличие от	3	2
166	отнюдь не	2	2
167	идет о	3	2
168	и вовсе	1	2
169	что именно	3	2
170	целый ряд	2	2
171	имеет в	1	2
