N	2gram	Bakhtin_Pr_3	KulturaY
1	в том	14	30
2	и в	53	24
3	потому что	5	23
4	том что	5	21
5	что в	2	17
6	для того	1	16
7	было бы	5	15
8	в этом	8	14
9	точки зрения	4	14
10	может быть	12	13
11	таким образом	6	12
12	и не	15	12
13	в его	8	12
14	не в	2	11
15	только в	4	11
16	хотя бы	2	10
17	в самом	2	10
18	не только	4	10
19	в силу	1	10
20	вовсе не	3	10
21	с точки	2	9
22	так как	7	9
23	о том	2	9
24	отношению к	1	9
25	прежде всего	15	9
26	то что	9	9
27	а только	1	8
28	по отношению	2	8
29	уже не	1	8
30	то же	6	8
31	тем что	2	8
32	а не	11	8
33	не может	2	7
34	это не	6	7
35	в них	2	7
36	не менее	3	7
37	связи с	1	7
38	в области	3	7
39	так и	6	7
40	в качестве	1	7
41	с другой	2	7
42	с помощью	1	7
43	как бы	14	7
44	вместе с	2	7
45	мы имеем	1	6
46	зависимости от	2	6
47	в ней	7	6
48	в которой	2	6
49	все эти	9	6
50	при этом	3	6
51	можно было	1	6
52	что он	4	6
53	но и	7	6
54	именно в	2	6
55	все это	8	6
56	другой стороны	1	6
57	например в	5	5
58	в зависимости	2	5
59	еще не	5	5
60	xix века	1	5
61	но не	5	5
62	не просто	1	5
63	что это	2	5
64	и с	6	5
65	но уже	1	5
66	рядом с	1	5
67	так сказать	5	5
68	по крайней	1	5
69	и его	10	5
70	с ним	2	5
71	и что	1	5
72	между тем	2	5
73	а потому	1	5
74	крайней мере	1	5
75	еще и	1	5
76	всяком случае	1	5
77	что не	1	5
78	в той	2	5
79	в результате	1	5
80	целый ряд	1	5
81	этом отношении	1	5
82	а в	2	5
83	речи и	1	5
84	во всяком	1	5
85	того же	2	4
86	это и	1	4
87	и на	18	4
88	с его	2	4
89	что они	1	4
90	как в	7	4
91	в целом	1	4
92	из этих	1	4
93	в нем	10	4
94	и тогда	1	4
95	тем не	2	4
96	тем самым	1	4
97	в таких	1	4
98	в науке	1	4
99	на язык	4	4
100	того как	1	4
101	к себе	6	4
102	в самой	1	4
103	внимание на	1	4
104	что и	3	4
105	с ними	1	4
106	так что	1	4
107	есть в	3	4
108	из них	4	4
109	до сих	5	4
110	там где	1	4
111	и потому	5	4
112	с этим	2	4
113	в тех	1	4
114	по существу	5	4
115	слова и	3	4
116	сих пор	5	4
117	один из	6	4
118	указать на	1	4
119	в этих	5	4
120	и то	1	3
121	в котором	1	3
122	той же	5	3
123	в сущности	10	3
124	то это	1	3
125	и он	1	3
126	в общем	1	3
127	в истории	3	3
128	в связи	2	3
129	в своем	1	3
130	хотя и	4	3
131	когда он	1	3
132	более или	3	3
133	в этой	1	3
134	с их	2	3
135	в себе	5	3
136	и если	3	3
137	на его	3	3
138	состоит в	1	3
139	что она	1	3
140	и может	1	3
141	соответствии с	2	3
142	несмотря на	2	3
143	нисколько не	1	3
144	или менее	3	3
145	в их	2	3
146	представление о	1	3
147	даже в	1	3
148	казалось бы	3	3
149	в духе	8	3
150	здесь не	4	3
151	не сделал	1	3
152	для этого	1	3
153	по мере	1	3
154	и здесь	1	3
155	можно сказать	8	3
156	нуждается в	1	3
157	этом смысле	1	3
158	обе эти	3	3
159	уже в	2	3
160	связано с	1	3
161	уже и	1	3
162	даже и	2	3
163	не было	4	3
164	в особенности	2	3
165	и даже	2	3
166	или иной	1	3
167	в соответствии	2	3
168	под влиянием	1	3
169	как это	2	3
170	смысле этого	2	3
171	этого слова	1	3
172	несколько слов	3	3
173	как на	1	3
174	в таком	2	3
175	они не	3	3
176	одним из	3	2
177	также и	4	2
178	очень много	1	2
179	если б	7	2
180	бы уже	1	2
181	что если	1	2
182	я не	4	2
183	этого термина	1	2
184	что можно	1	2
185	не знают	2	2
186	которую можно	3	2
187	иное как	1	2
188	на самом	1	2
189	значение и	2	2
190	не все	1	2
191	себе и	1	2
192	относится к	1	2
193	так называемая	2	2
194	что касается	2	2
195	могли бы	1	2
196	но в	5	2
197	так или	1	2
198	теперь несколько	1	2
199	для которых	1	2
200	во многих	1	2
201	но ведь	1	2
202	он не	3	2
203	как с	1	2
204	и социальной	1	2
205	и философских	1	2
206	такова например	1	2
207	так например	2	2
208	в каждом	4	2
209	как они	1	2
210	заключается в	1	2
211	связанная с	2	2
212	и тем	2	2
213	для них	1	2
214	все равно	4	2
215	этого не	1	2
216	в слове	1	2
217	как и	11	2
218	и еще	1	2
219	но если	1	2
220	в своей	3	2
221	от себя	1	2
222	что я	2	2
223	что было	1	2
224	и более	2	2
225	слов о	3	2
226	и под	3	2
227	иной раз	1	2
228	в то	5	2
229	ничего не	6	2
230	что их	1	2
231	никогда не	2	2
232	же время	5	2
233	и мысли	2	2
234	ли это	1	2
235	во все	5	2
236	что все	1	2
237	в собственном	2	2
238	мы наблюдаем	3	2
239	смысле и	2	2
240	в разных	4	2
241	о нем	1	2
242	это было	3	2
243	каждом из	3	2
244	должны быть	1	2
245	но с	1	2
246	тот же	2	2
247	действие в	2	2
248	традиции в	1	2
249	же и	1	2
250	конечно не	4	2
251	в большинстве	4	2
252	целом и	1	2
253	может служить	1	2
254	здесь как	3	2
255	большое значение	1	2
256	или иначе	1	2
257	по своим	1	2
258	в ряде	1	2
259	превращается в	1	2
260	так называемой	1	2
261	о чем	1	2
262	не всегда	1	2
263	и а	1	2
264	мы говорим	1	2
265	к своему	1	2
266	с этой	1	2
267	в смысле	2	2
268	в более	4	2
269	и для	4	2
270	уже на	2	2
271	на улице	1	2
272	или в	1	2
273	и все	10	2
274	тем более	2	2
275	но вот	1	2
276	между ними	2	2
277	себя самого	3	2
278	в последнем	1	2
279	ее в	3	2
280	широкое распространение	1	1
281	я и	1	1
282	вряд ли	1	1
283	в сфере	1	1
284	я понимаю	1	1
285	например была	1	1
286	связана с	2	1
287	и сейчас	1	1
288	но тем	1	1
289	недостаточно еще	1	1
290	жанрах как	1	1
291	из самых	2	1
292	явления и	1	1
293	ту же	1	1
294	в строгом	1	1
295	достоевского в	3	1
296	почти всегда	3	1
297	от которых	1	1
298	собственном смысле	2	1
299	и больше	1	1
300	действительности и	2	1
301	собою в	2	1
302	в году	1	1
303	есть не	1	1
304	на пороге	10	1
305	особенно широко	1	1
306	слышать и	1	1
307	и близкие	1	1
308	бы что	1	1
309	оно с	1	1
310	есть нечто	1	1
311	говорить о	2	1
312	что иное	1	1
313	мы и	2	1
314	и со	1	1
315	очень широкое	1	1
316	не найдем	1	1
317	столь же	1	1
318	время в	1	1
319	в различных	1	1
320	что люди	1	1
321	истории культуры	1	1
322	все больше	1	1
323	в область	1	1
324	именно этот	1	1
325	не то	3	1
326	вовсе еще	1	1
327	к ним	1	1
328	менее всего	2	1
329	отношение к	6	1
330	а через	1	1
331	отличие от	1	1
332	друг от	1	1
333	форме и	1	1
334	которые не	2	1
335	и обновляется	2	1
336	в одной	2	1
337	в акте	1	1
338	государства и	1	1
339	перед нами	5	1
340	и где	1	1
341	это просто	1	1
342	поскольку мы	1	1
343	гораздо раньше	1	1
344	ее целом	1	1
345	со своей	1	1
346	в письмах	1	1
347	мне не	2	1
348	все так	1	1
349	характера не	1	1
350	что нас	1	1
351	без особой	1	1
352	наблюдаем здесь	1	1
353	при абсолютном	1	1
354	на некоторых	2	1
355	отчасти и	2	1
356	что ничего	1	1
357	в дальнейшем	7	1
358	все слова	1	1
359	были связаны	2	1
360	как он	2	1
361	в братьях	2	1
362	но на	1	1
363	полный и	1	1
364	их развития	1	1
365	наблюдаем в	1	1
366	можно себе	1	1
367	широком смысле	1	1
368	чтобы овладеть	1	1
369	все другие	1	1
370	но именно	1	1
371	всех этих	1	1
372	к одному	2	1
373	обратим прежде	1	1
374	слову как	1	1
375	из него	1	1
376	и по	3	1
377	на этом	1	1
378	прежде чем	2	1
379	или иных	1	1
380	одни только	1	1
381	именно это	1	1
382	а вместе	1	1
383	он знал	2	1
384	где нет	1	1
385	связанные с	3	1
386	есть все	1	1
387	конечно в	2	1
388	об этом	1	1
389	связанных с	1	1
390	данной традиции	1	1
391	а их	1	1
392	на все	2	1
393	традиции и	2	1
394	на этой	1	1
395	на протяжении	5	1
396	на почве	1	1
397	лишь на	1	1
398	истории и	2	1
399	не выполняет	1	1
400	уж не	1	1
401	чаще всего	1	1
402	в жизни	8	1
403	и делает	1	1
404	и представить	1	1
405	далеко не	2	1
406	показывает что	1	1
407	в общей	1	1
408	и уже	2	1
409	мы видели	2	1
410	правильно понять	1	1
411	между различными	1	1
412	мысль а	1	1
413	эта черта	1	1
414	в такой	1	1
415	наших дней	3	1
416	и без	3	1
417	от чисто	1	1
418	вот он	1	1
419	видел и	2	1
420	традиции которая	1	1
421	необходимо указать	1	1
422	теперь а	1	1
423	мы в	1	1
424	оказывается что	1	1
425	в отличие	1	1
426	мысли и	1	1
427	своего рода	3	1
428	подлинный смысл	1	1
429	но это	3	1
430	но он	2	1
431	но во	1	1
432	но они	4	1
433	освободиться от	1	1
