N	2gram	Propp_Isto_5	Psycholo
1	то что	7	32
2	и в	25	31
3	в том	6	30
4	и т	20	26
5	что в	8	23
6	может быть	17	22
7	таким образом	9	20
8	при помощи	7	20
9	совершенно ясно	4	19
10	при этом	1	19
11	ясно что	5	19
12	так как	11	18
13	не может	6	17
14	как и	7	16
15	том что	8	16
16	и не	11	16
17	точки зрения	2	15
18	только в	7	14
19	не только	13	13
20	что и	6	13
21	а не	2	13
22	мы не	5	12
23	так же	5	12
24	в этом	10	12
25	в самом	1	11
26	не в	6	11
27	что искусство	1	11
28	могут быть	6	11
29	на то	2	10
30	того что	2	10
31	потому что	7	10
32	самом деле	2	9
33	по себе	2	9
34	как в	6	9
35	т д	18	8
36	и что	8	8
37	никогда не	3	8
38	что мы	2	8
39	вместе с	22	8
40	все это	4	8
41	во всяком	1	8
42	только тогда	2	7
43	том чтобы	2	7
44	на основании	1	7
45	сказать что	2	7
46	того чтобы	3	7
47	и его	9	7
48	о том	7	7
49	тому как	1	7
50	что он	22	7
51	что это	5	6
52	зависимости от	1	6
53	очевидно что	2	6
54	отнюдь не	1	6
55	целый ряд	1	6
56	что она	1	6
57	для того	3	6
58	было бы	1	6
59	если бы	2	6
60	в его	12	6
61	вслед за	1	6
62	всяком случае	1	6
63	вовсе не	2	6
64	и даже	1	6
65	совершенно точно	1	6
66	одной стороны	7	6
67	а в	3	6
68	художественного творчества	1	6
69	и есть	1	5
70	в зависимости	1	5
71	то же	4	5
72	время как	1	5
73	в ее	4	5
74	с одной	7	5
75	в целом	3	5
76	подобно тому	1	5
77	показывает что	5	5
78	несмотря на	2	5
79	оказывается что	2	5
80	она не	2	5
81	в то	3	5
82	тогда когда	2	5
83	в процессе	1	5
84	как будто	1	5
85	утверждать что	1	5
86	то время	1	5
87	для нас	5	5
88	с другой	9	5
89	мы видим	8	5
90	так что	2	5
91	само по	1	5
92	совершенно не	2	5
93	как бы	2	5
94	этой точки	1	5
95	все же	10	5
96	и для	2	5
97	формы и	2	5
98	и все	3	5
99	говорит что	1	5
100	другой стороны	8	5
101	же как	4	4
102	в котором	1	4
103	мы имеем	14	4
104	в которой	4	4
105	в виду	1	4
106	у него	2	4
107	отличие от	1	4
108	в себе	1	4
109	и если	1	4
110	по существу	2	4
111	от себя	2	4
112	одна из	2	4
113	очень часто	1	4
114	к тому	1	4
115	со стороны	2	4
116	никак не	1	4
117	прежде всего	6	4
118	один из	2	4
119	мы увидим	5	4
120	и у	1	4
121	мы можем	2	4
122	там где	6	4
123	и так	1	4
124	как это	1	4
125	с этой	2	4
126	и о	1	4
127	в этих	6	4
128	указывает на	1	4
129	в искусстве	1	4
130	и другие	1	4
131	в своих	1	4
132	к этому	2	4
133	например в	5	3
134	тем же	1	3
135	почти всегда	1	3
136	должна быть	1	3
137	той же	1	3
138	вопрос о	2	3
139	из которых	2	3
140	в которых	3	3
141	мысль что	1	3
142	совсем не	1	3
143	но не	5	3
144	с этим	5	3
145	стороны и	1	3
146	в своем	1	3
147	и к	1	3
148	себе не	1	3
149	но в	1	3
150	та же	1	3
151	уже в	2	3
152	в этой	3	3
153	его и	2	3
154	как совершенно	1	3
155	состоит в	1	3
156	в силу	1	3
157	и вот	1	3
158	и по	2	3
159	к которым	2	3
160	с тем	8	3
161	мы знаем	8	3
162	в своей	2	3
163	представление о	17	3
164	в отличие	1	3
165	что эта	1	3
166	точно так	1	3
167	во всем	2	3
168	что на	1	3
169	что оно	1	3
170	что при	3	3
171	и это	4	3
172	что все	4	3
173	роль в	2	3
174	что у	4	3
175	каждого из	1	3
176	но мы	3	3
177	он не	4	3
178	в частности	7	3
179	или его	1	3
180	только на	1	3
181	и других	2	3
182	слова в	1	3
183	в конце	1	3
184	и только	1	3
185	до сих	2	3
186	не было	1	3
187	совершенно очевидно	1	3
188	семь верст	1	3
189	под влиянием	2	3
190	в одной	1	3
191	из его	1	3
192	в состоянии	1	3
193	сих пор	2	3
194	но это	7	3
195	должны быть	1	3
196	потому не	1	3
197	т е	16	3
198	жизни и	2	3
199	все что	1	3
200	как на	1	3
201	в таком	1	3
202	то на	1	2
203	ту же	2	2
204	что образ	1	2
205	того же	2	2
206	на самом	1	2
207	тех же	2	2
208	есть не	1	2
209	она в	1	2
210	как мы	5	2
211	на место	1	2
212	человека и	2	2
213	но даже	1	2
214	быть в	1	2
215	на основе	1	2
216	но как	1	2
217	в голове	2	2
218	не то	1	2
219	и всякий	1	2
220	самых разных	1	2
221	отношение к	1	2
222	что они	1	2
223	как говорит	1	2
224	как к	1	2
225	когда он	2	2
226	чего мы	1	2
227	увидим что	1	2
228	как таковое	2	2
229	есть ли	1	2
230	в себя	3	2
231	мы получаем	1	2
232	представляет собой	7	2
233	остановиться на	1	2
234	и тот	1	2
235	в нем	7	2
236	главным образом	1	2
237	в немецкой	1	2
238	и характер	1	2
239	и с	3	2
240	не дает	1	2
241	его в	9	2
242	на почве	1	2
243	и тем	4	2
244	он же	2	2
245	не всегда	4	2
246	такой же	2	2
247	и тогда	1	2
248	и сейчас	1	2
249	что такое	1	2
250	с точки	1	2
251	бы мы	2	2
252	тем не	4	2
253	их в	3	2
254	даже в	2	2
255	они сами	2	2
256	что есть	1	2
257	не менее	4	2
258	тем самым	1	2
259	в науке	1	2
260	в основе	1	2
261	это мы	1	2
262	ничего не	2	2
263	в русском	1	2
264	видим что	5	2
265	в сознании	1	2
266	уже и	2	2
267	ли это	1	2
268	их от	1	2
269	на это	1	2
270	этой теорией	1	2
271	на вопрос	1	2
272	приходит к	1	2
273	без всякого	1	2
274	приводит к	1	2
275	это только	1	2
276	с ним	4	2
277	означает что	2	2
278	и здесь	7	2
279	утверждает что	1	2
280	но и	13	2
281	этих двух	1	2
282	что с	1	2
283	или как	2	2
284	я думаю	1	2
285	в другой	3	2
286	наконец в	1	2
287	в него	5	2
288	к нему	3	2
289	что здесь	3	2
290	видели что	2	2
291	тот же	1	2
292	которых они	1	2
293	и потому	2	2
294	по мнению	1	2
295	в качестве	7	2
296	уже не	11	2
297	в жизни	1	2
298	из них	2	2
299	одно из	1	2
300	в одном	1	2
301	должны будем	1	2
302	представлений в	1	2
303	и вместе	2	2
304	себе представить	1	2
305	в каком	1	2
306	что для	1	2
307	говорит о	2	2
308	искусств но	1	2
309	то и	1	2
310	о чем	2	2
311	в связи	4	2
312	мы видели	7	2
313	него в	1	2
314	и там	1	2
315	может считаться	1	2
316	и таким	2	2
317	к другим	1	2
318	в книге	3	2
319	не знаем	3	2
320	и от	1	2
321	это можно	1	2
322	его не	3	2
323	тот кто	7	2
324	ее и	3	2
325	нам придется	1	2
326	от него	1	2
327	бы в	1	2
328	к этой	1	2
329	и как	3	2
330	только что	1	2
331	всех других	1	2
332	из этого	1	2
333	только о	1	2
334	рассматривается как	1	1
335	когда человек	2	1
336	действительно мы	1	1
337	едва ли	1	1
338	служащее для	1	1
339	знаем о	2	1
340	и могут	1	1
341	он уже	1	1
342	на тех	2	1
343	прийти к	2	1
344	и свой	1	1
345	совершенно так	1	1
346	именно к	1	1
347	я не	1	1
348	и ее	1	1
349	наша цель	1	1
350	привести и	1	1
351	ему в	3	1
352	то это	3	1
353	которое в	1	1
354	это время	2	1
355	в ней	5	1
356	свою очередь	1	1
357	еще не	8	1
358	и на	8	1
359	и многие	1	1
360	время в	2	1
361	служит для	1	1
362	во всех	2	1
363	только после	3	1
364	не без	1	1
365	по своему	1	1
366	то мы	1	1
367	оно уже	2	1
368	то он	1	1
369	о смерти	1	1
370	ответ на	1	1
371	иметь дело	1	1
372	традиции в	1	1
373	относится к	1	1
374	даже такие	1	1
375	как первая	1	1
376	чем же	1	1
377	если на	1	1
378	что как	1	1
379	перед нами	2	1
380	процессе развития	1	1
381	как уже	1	1
382	и наконец	1	1
383	его к	3	1
384	формы не	1	1
385	в непосредственной	1	1
386	конечно не	1	1
387	он на	2	1
388	можно сделать	1	1
389	и воды	1	1
390	и хотя	4	1
391	и вслед	1	1
392	то в	2	1
393	за собой	1	1
394	непонятным и	1	1
395	случае они	1	1
396	в тех	1	1
397	только один	3	1
398	во многих	1	1
399	задний план	1	1
400	и легко	1	1
401	и еще	1	1
402	и социальной	1	1
403	он должен	1	1
404	падает в	1	1
405	и сказал	1	1
406	работ в	1	1
407	но вместе	3	1
408	и попытка	1	1
409	в нее	6	1
410	но все	5	1
411	человека в	3	1
412	мы его	1	1
413	а затем	7	1
414	этом он	1	1
415	затем уже	1	1
416	об этом	2	1
417	связанных с	1	1
418	а как	2	1
419	знает что	1	1
420	изобразительном искусстве	1	1
421	по материалам	2	1
422	особенно в	2	1
423	это не	6	1
424	живет в	5	1
425	и мы	2	1
426	в социальной	1	1
427	предметы в	1	1
428	за ней	2	1
429	чаще всего	1	1
430	народов как	1	1
431	себя он	1	1
432	идет от	1	1
433	это положение	1	1
434	и вы	1	1
435	она и	1	1
436	и уже	1	1
437	этим и	1	1
438	которой он	2	1
439	всякого сомнения	1	1
440	как таковой	1	1
441	форму но	1	1
442	он сказал	1	1
443	лучше всего	1	1
444	места в	1	1
445	для него	1	1
446	вносят в	1	1
447	но если	1	1
448	к тем	1	1
449	и при	2	1
450	по реке	1	1
451	можно найти	2	1
452	попасть в	2	1
453	на месте	1	1
454	а чтобы	1	1
455	стоит в	1	1
456	свой смысл	1	1
457	знаем что	6	1
458	должны были	1	1
459	другую сторону	1	1
460	такую же	1	1
461	некоторые черты	1	1
462	при рассмотрении	1	1
463	и более	1	1
464	ясна и	1	1
465	что этот	2	1
466	указывали что	1	1
467	случае мы	1	1
468	это верно	1	1
469	с которой	1	1
470	приводят к	1	1
471	что сказано	1	1
472	же могут	1	1
473	лошадь и	1	1
474	в таких	3	1
475	как можно	2	1
476	имеет свое	1	1
477	виду что	1	1
478	быть признан	1	1
479	самого начала	1	1
480	как о	1	1
481	считает что	1	1
482	дело не	1	1
483	уже из	1	1
484	д все	1	1
485	к изучению	1	1
486	материала в	1	1
487	когда они	2	1
488	в самых	1	1
489	пока еще	1	1
490	на котором	1	1
491	найти в	1	1
492	того как	4	1
493	через этот	1	1
494	интересно проследить	1	1
495	всего и	1	1
496	здесь совершенно	1	1
497	явление в	1	1
498	увидим ниже	3	1
499	с новой	1	1
500	связи с	8	1
501	здесь же	1	1
502	следует что	1	1
503	не потому	2	1
504	перед ним	1	1
505	обстоятельство что	1	1
506	как только	1	1
507	его за	1	1
508	числе и	1	1
509	наоборот в	2	1
510	о происхождении	1	1
511	бы составить	1	1
512	они и	1	1
513	все еще	4	1
514	перейти к	1	1
515	оно не	1	1
516	стихии не	1	1
517	и входит	1	1
518	на нем	1	1
519	на другой	1	1
520	можно показать	2	1
521	же и	1	1
522	и немецкая	1	1
523	с самого	1	1
524	в пределах	4	1
525	идет речь	1	1
526	как каждый	1	1
527	что может	1	1
528	из двух	2	1
529	на нее	2	1
530	не трудно	1	1
531	здесь как	2	1
532	здесь нет	1	1
533	можно только	1	1
534	том как	2	1
535	часто в	1	1
536	что от	2	1
537	основана на	1	1
538	составные части	1	1
539	с этого	2	1
540	и вообще	3	1
541	говорят что	1	1
542	автор не	1	1
543	сводится к	1	1
544	о нем	3	1
545	в состав	1	1
546	от образа	1	1
547	характер этого	1	1
548	одного из	1	1
549	совершенно явная	1	1
550	можно сказать	2	1
551	в различных	2	1
552	а также	1	1
553	как форма	1	1
554	нас от	1	1
555	как у	2	1
556	образом мы	2	1
557	в приведенных	1	1
558	чтобы получить	1	1
559	является одновременно	1	1
560	во втором	1	1
561	уже только	2	1
562	во всей	1	1
563	в свете	3	1
564	своему содержанию	1	1
565	для установления	1	1
566	указывает что	1	1
567	бросается в	2	1
568	но так	2	1
569	в ту	1	1
570	но с	1	1
571	д и	1	1
572	обе эти	1	1
573	только у	2	1
574	одной из	1	1
575	самый общий	1	1
576	вступить в	1	1
577	и действительно	5	1
578	должен быть	2	1
579	в изобразительном	1	1
580	но то	1	1
581	не мешает	1	1
582	одна и	1	1
583	чтобы совершенно	1	1
584	прямо не	1	1
585	утверждают что	1	1
586	нами и	2	1
587	в нашей	1	1
588	если в	3	1
589	а это	1	1
590	за ним	4	1
591	что данный	1	1
592	не так	1	1
593	центр тяжести	2	1
594	ясно показывает	1	1
595	ее на	1	1
596	в других	2	1
597	в особенности	3	1
598	гораздо больше	1	1
599	же роль	1	1
600	со всем	1	1
601	без всякой	1	1
602	ей не	1	1
603	представления это	1	1
604	и из	3	1
605	имеет и	1	1
606	что человек	1	1
607	здесь в	1	1
608	в свою	3	1
609	еще и	1	1
610	такое же	2	1
611	а с	1	1
612	мы еще	1	1
613	и др	3	1
614	из нескольких	1	1
615	социальной жизни	2	1
616	соответствии с	1	1
617	и пр	3	1
618	шаг в	1	1
619	одну из	1	1
620	один раз	1	1
621	и пришли	1	1
622	он представляет	1	1
623	из форм	1	1
624	относятся к	1	1
625	к другой	1	1
626	стороны формы	1	1
627	дела мы	1	1
628	их к	1	1
629	случаях в	1	1
630	ни от	1	1
631	этих работ	2	1
632	представления о	3	1
633	а если	2	1
634	нужно не	1	1
635	же представления	1	1
636	выйти из	1	1
637	так создаются	2	1
638	становится все	1	1
639	хотел этим	1	1
640	в литературе	1	1
641	есть как	1	1
642	а потом	1	1
643	не за	1	1
644	для души	1	1
645	и основной	1	1
646	в это	2	1
647	всем что	1	1
648	как из	1	1
649	туда и	1	1
650	новые и	1	1
651	но для	2	1
652	думают что	2	1
653	д то	1	1
654	есть она	1	1
655	в более	3	1
656	на задний	1	1
657	или в	6	1
658	его с	1	1
659	показать как	1	1
660	как для	1	1
661	форм в	1	1
662	на камне	1	1
663	мы должны	4	1
664	находится в	2	1
665	стороны в	1	1
666	хотя бы	1	1
667	в мировом	1	1
