N	3gram	Bakhtin_Pr_3	Problema
1	о том что	2	14
2	тем не менее	2	12
3	во всяком случае	5	10
4	в конце концов	3	7
5	и то что	1	7
6	в этом случае	2	7
7	по крайней мере	3	6
8	и т д	2	6
9	в этом смысле	4	5
10	в данном случае	1	5
11	как будто бы	1	5
12	с другой стороны	3	5
13	как раз и	2	4
14	до сих пор	1	4
15	что же такое	1	4
16	на то что	1	4
17	в то же	12	4
18	сама по себе	2	4
19	в том что	1	4
20	хотя бы и	2	3
21	и в этом	2	3
22	не может быть	6	3
23	можно сказать что	1	3
24	вовсе не является	1	3
25	должны были бы	1	2
26	или хотя бы	1	2
27	на самом деле	10	2
28	всяком случае не	1	2
29	в самом деле	3	2
30	да и то	1	2
31	с самого начала	8	2
32	бы то ни	4	2
33	а может быть	2	2
34	может быть и	1	2
35	даже и не	1	2
36	для того чтобы	1	2
37	с другими людьми	1	2
38	и тут же	1	2
39	и тот же	1	2
40	но и не	1	2
41	один из моментов	1	2
42	друг к другу	1	2
43	иначе что же	1	2
44	по себе и	1	2
45	уже с самого	1	2
46	один и тот	1	2
47	того или другого	2	2
48	и ни в	1	2
49	не только не	1	2
50	вопрос о том	1	2
51	подобно тому как	2	2
52	и прежде всего	4	2
53	мы еще не	1	2
54	как в отношении	1	1
55	с самим предметом	1	1
56	в той или	2	1
57	прежде всего как	1	1
58	в дурную бесконечность	1	1
59	а вовсе не	2	1
60	это и заставляет	1	1
61	как нам кажется	1	1
62	но как бы	1	1
63	но даже и	1	1
64	чем иным как	1	1
65	несмотря на то	1	1
66	потому что не	1	1
67	обратим внимание на	1	1
68	собой и в	1	1
69	он не может	3	1
70	не может обойтись	1	1
71	именно как слово	1	1
72	и не может	2	1
73	мы могли бы	1	1
74	на самом же	1	1
75	а так как	1	1
76	в этом отношении	1	1
77	то что в	1	1
78	что в нем	2	1
79	к тому чтобы	2	1
80	никак не мог	1	1
81	в первых двух	1	1
82	как мы уже	1	1
83	что все это	2	1
84	вместе с тем	2	1
85	бы даже и	1	1
86	и в то	5	1
87	его самостоятельности и	1	1
88	и сводится к	1	1
89	и в своих	1	1
90	не чем иным	1	1
91	но как мы	1	1
92	того что он	2	1
93	тем что он	2	1
94	то ни было	4	1
95	что может быть	1	1
96	вовсе не для	1	1
97	но оно в	1	1
98	и то же	1	1
99	в обычном смысле	2	1
100	и в отношении	1	1
101	и ничего не	1	1
102	во всех отношениях	1	1
103	какой бы то	1	1
104	все более и	1	1
105	можно прямо сказать	1	1
106	именно тем что	2	1
107	самом же деле	1	1
108	потому что они	1	1
109	что же это	1	1
110	но тем не	1	1
111	быть даже и	1	1
112	из виду и	1	1
113	так и в	2	1
114	не в плане	1	1
115	более и более	1	1
116	той или иной	2	1
117	вовсе не являются	1	1
118	но все же	1	1
119	ни о каком	1	1
120	так как здесь	1	1
121	мы бы сказали	1	1
122	в узком смысле	1	1
123	с самим собою	7	1
124	это вовсе не	1	1
125	а в то	1	1
126	что их можно	1	1
127	по своему смыслу	2	1
128	и только в	1	1
129	может быть даже	3	1
