N	3gram	Bakhtin_Fr_1	slovoVRo
1	не может быть	1	15
2	в отличие от	4	12
3	в значительной степени	2	6
4	с одной стороны	2	5
5	той или иной	5	5
6	в большинстве случаев	2	5
7	по отношению к	1	4
8	во всех областях	1	4
9	то же время	1	4
10	но все же	2	4
11	в то же	1	4
12	в узком смысле	2	4
13	в отношении к	1	4
14	в том что	6	4
15	в той или	5	3
16	с точки зрения	3	3
17	в этом отношении	3	3
18	в собственном смысле	1	3
19	или иной степени	1	3
20	в нем в	2	3
21	но в то	1	3
22	все эти формы	1	3
23	так и в	2	3
24	несколько слов о	1	2
25	зрения на мир	1	2
26	и связанные с	1	2
27	но прежде всего	1	2
28	там где они	1	2
29	до сих пор	4	2
30	в мировой литературе	1	2
31	в основе его	2	2
32	не только в	1	2
33	включает в себя	1	2
34	не могут быть	1	2
35	могущественное влияние на	1	2
36	никогда не может	1	2
37	во всяком случае	1	2
38	и в новое	1	2
39	то есть на	1	2
40	и в романе	1	2
41	религиозного мышления и	1	2
42	во франции в	1	2
43	в новое время	3	2
44	в дальнейшем развитии	2	2
45	в связи с	1	2
46	как мы уже	5	2
47	для того чтобы	1	2
48	во всех его	2	2
49	к совершенно иной	1	1
50	литературного языка но	1	1
51	не стремится к	1	1
52	и может быть	1	1
53	мироощущение с его	1	1
54	конечно и в	1	1
55	в какой мере	1	1
56	в чем же	1	1
57	и xviii веках	1	1
58	мы уже сказали	3	1
59	в последующем развитии	1	1
60	всегда в той	2	1
61	и все остальные	1	1
62	и др но	2	1
63	в том числе	10	1
64	в средние века	4	1
65	том что он	1	1
66	что одним из	1	1
67	и не только	1	1
68	на первый план	1	1
69	но все это	1	1
70	языка но и	1	1
71	то есть именно	1	1
72	до известной степени	1	1
73	всегда включает в	1	1
74	сами по себе	1	1
75	оно не столько	1	1
76	и не касается	1	1
77	но и в	2	1
78	и др то	1	1
79	никогда не могут	1	1
80	как пародия на	1	1
81	том числе и	7	1
82	все эти типы	1	1
83	и не может	1	1
84	более глубокое и	1	1
85	для нас в	1	1
86	может быть только	1	1
87	точки зрения на	1	1
88	в xvii и	1	1
89	в xvii веке	2	1
90	в применении к	3	1
91	века и в	3	1
92	и в них	1	1
93	еще раз подчеркнуть	1	1
94	себе никогда не	1	1
95	распространены во всех	1	1
96	по себе никогда	1	1
97	и многообразно переплетаются	1	1
98	во всех существенных	1	1
99	всяком случае не	1	1
100	все более и	1	1
101	и даже по	1	1
102	мы уже говорили	7	1
103	суждения и оценки	1	1
104	в целом ряде	1	1
105	с другой стороны	1	1
106	все то что	1	1
107	по ту сторону	1	1
108	во всех этих	2	1
109	в основе ее	1	1
110	др то есть	1	1
111	в нем нет	1	1
112	вовсе не в	2	1
113	в дон-кихоте в	1	1
114	большей или меньшей	4	1
115	это и не	1	1
116	до конца и	1	1
117	xvii и xviii	2	1
118	на протяжении всего	2	1
119	более и более	1	1
120	эпохи и в	1	1
121	и особенно в	1	1
122	и в значительной	1	1
123	основе его лежит	1	1
124	средние века и	2	1
125	нужно сказать что	4	1
126	раз подчеркнуть что	1	1
127	это как бы	1	1
128	в его целом	1	1
129	и еще не	3	1
130	тех или иных	1	1
131	и в нем	1	1
132	его в области	1	1
133	во всех формах	1	1
