N	2gram	Berdyaev_M_1	FransuaR
1	и в	28	41
2	то есть	3	24
3	мы уже	1	18
4	во всех	1	17
5	в нем	13	16
6	и с	3	16
7	и его	9	13
8	но и	25	13
9	в этом	20	12
10	все эти	2	11
11	все это	6	11
12	в самом	11	10
13	не только	29	10
14	так как	3	10
15	и др	1	10
16	прежде всего	10	10
17	то что	5	10
18	и на	6	9
19	во время	1	9
20	о том	2	9
21	и все	10	9
22	но в	7	8
23	в этой	6	8
24	никогда не	14	8
25	и до	1	7
26	в них	4	7
27	как и	5	7
28	том что	3	7
29	в его	9	7
30	вовсе не	1	7
31	у него	17	7
32	связаны с	1	7
33	как бы	2	7
34	что в	10	7
35	также и	2	6
36	в эпоху	1	6
37	в то	2	6
38	в образе	1	6
39	один из	4	6
40	мы видим	2	6
41	вместе с	6	6
42	сказать что	2	6
43	что он	10	6
44	и он	12	5
45	с его	3	5
46	в ее	3	5
47	в своем	10	5
48	в себе	7	5
49	рядом с	1	5
50	еще в	2	5
51	но он	9	5
52	во всем	1	5
53	тем что	4	5
54	все то	1	5
55	легенды о	2	5
56	так и	1	5
57	и что	2	5
58	в одном	1	5
59	так же	1	5
60	в той	2	5
61	одним из	2	4
62	самом деле	1	4
63	в ней	15	4
64	он был	14	4
65	как в	2	4
66	и как	2	4
67	и наконец	1	4
68	та же	1	4
69	в преисподнюю	1	4
70	не в	16	4
71	в основе	2	4
72	того чтобы	2	4
73	все же	2	4
74	у нас	5	4
75	роль в	1	4
76	с ним	2	4
77	своего тела	1	4
78	все время	1	4
79	уже в	4	4
80	земли и	1	4
81	в котором	8	4
82	и даже	1	4
83	и от	2	4
84	а в	4	4
85	не может	28	4
86	все что	2	4
87	не остается	2	3
88	он сам	6	3
89	людей в	1	3
90	как у	1	3
91	в одной	1	3
92	с этим	3	3
93	и сам	1	3
94	в плане	1	3
95	людей и	2	3
96	на все	1	3
97	было бы	10	3
98	весь мир	1	3
99	и их	3	3
100	к этим	2	3
101	когда они	1	3
102	также что	1	3
103	потому что	16	3
104	только с	1	3
105	в духе	1	3
106	есть только	2	3
107	до сих	2	3
108	к нему	7	3
109	в него	3	3
110	того что	7	3
111	одной из	1	3
112	мы увидим	3	3
113	только в	6	3
114	конечно не	3	3
115	в начале	2	3
116	выходит за	1	3
117	что не	1	3
118	связано с	2	3
119	и самый	2	3
120	но оно	1	3
121	не были	1	3
122	с миром	1	3
123	и не	11	3
124	с этой	4	3
125	сих пор	2	3
126	но это	1	3
127	не мог	3	3
128	и для	2	3
129	жизни и	2	3
130	в искусстве	1	3
131	они не	1	3
132	всем и	1	2
133	связана с	2	2
134	и то	1	2
135	дело доходит	1	2
136	тех же	1	2
137	это и	4	2
138	из самых	8	2
139	должна быть	6	2
140	с темой	1	2
141	мы не	1	2
142	и всякой	1	2
143	начало и	1	2
144	природы и	1	2
145	но не	8	2
146	то он	1	2
147	за пределы	4	2
148	что они	1	2
149	в истории	2	2
150	в центре	2	2
151	точки зрения	4	2
152	духа в	3	2
153	он в	2	2
154	и те	2	2
155	как он	2	2
156	он не	24	2
157	всех этих	1	2
158	на этом	3	2
159	как они	1	2
160	значение в	1	2
161	лишь в	6	2
162	это было	1	2
163	заключается в	1	2
164	был бы	10	2
165	но если	3	2
166	в своей	15	2
167	ведь этот	1	2
168	что их	1	2
169	у кого	1	2
170	себе самом	1	2
171	находятся в	1	2
172	так что	1	2
173	к себе	1	2
174	не могут	5	2
175	в области	1	2
176	в эти	1	2
177	должен быть	2	2
178	через все	2	2
179	и этим	1	2
180	литературы и	2	2
181	и когда	2	2
182	люди с	1	2
183	для нового	1	2
184	в значительной	1	2
185	связанной с	1	2
186	доходит до	1	2
187	между тем	1	2
188	и во	2	2
189	кажется что	1	2
190	тем более	1	2
191	а именно	1	2
192	на которой	1	2
193	человека с	2	2
194	себя в	3	2
195	переходит в	15	2
196	xvi века	1	2
197	себе в	1	2
198	никто не	2	2
199	ведь это	2	2
200	в конце	7	2
201	как его	1	2
202	может быть	30	2
203	были еще	1	2
204	человека и	14	2
205	а на	1	2
206	это прежде	1	2
207	что человек	3	2
208	мы еще	2	2
209	до конца	14	2
210	нужно сказать	1	2
211	был в	4	2
212	не на	1	2
213	а не	25	2
214	от мира	2	2
215	мира в	1	2
216	в частности	1	2
217	все основные	1	2
218	и потому	10	2
219	влияния на	1	2
220	не был	7	2
221	знать что	1	2
222	в огне	1	2
223	что мы	1	2
224	и часто	1	2
225	мира и	5	2
226	для нас	3	2
227	от него	4	2
228	бы в	2	2
229	в этих	4	2
230	еще более	1	2
231	в том	6	2
232	и у	2	2
233	это все	1	2
234	от всех	1	2
235	есть и	3	2
236	ту же	1	1
237	повторяются в	1	1
238	и через	1	1
239	через которые	1	1
240	на самом	1	1
241	к людям	1	1
242	он хотел	2	1
243	нему все	2	1
244	между двумя	1	1
245	он уже	6	1
246	был и	1	1
247	с таким	1	1
248	в зависимости	1	1
249	в их	4	1
250	его не	3	1
251	всего того	1	1
252	уверен что	1	1
253	не во	1	1
254	чтобы не	2	1
255	почти все	1	1
256	принадлежит к	1	1
257	не вполне	1	1
258	жизни как	1	1
259	были в	1	1
260	ему в	1	1
261	то это	1	1
262	зависимости от	1	1
263	не земля	1	1
264	еще не	1	1
265	и много	2	1
266	мысли и	2	1
267	и мира	3	1
268	выражения в	1	1
269	тем как	1	1
270	бы не	2	1
271	одним словом	1	1
272	друг к	1	1
273	все внимание	1	1
274	энергии и	1	1
275	и всякий	1	1
276	положительный пафос	1	1
277	по отношению	2	1
278	менее всего	7	1
279	отношение к	4	1
280	себе и	2	1
281	что дух	2	1
282	нет и	5	1
283	и речи	1	1
284	природа в	1	1
285	этих словах	1	1
286	и я	5	1
287	как говорит	1	1
288	кровь от	2	1
289	средневекового человека	1	1
290	и нет	2	1
291	и к	2	1
292	поднимается из	1	1
293	книгу о	1	1
294	искусство и	1	1
295	в этот	2	1
296	со своей	1	1
297	в которой	6	1
298	точку зрения	1	1
299	во многих	1	1
300	чувств и	1	1
301	мы чувствуем	1	1
302	ее как	1	1
303	имеет для	1	1
304	если он	5	1
305	между этими	1	1
306	этот процесс	3	1
307	легенде с	1	1
308	эпохи возрождения	1	1
309	огонь а	1	1
310	это связано	1	1
311	в первых	1	1
312	с именем	1	1
313	он должен	3	1
314	не как	4	1
315	и вот	3	1
316	жизни у	2	1
317	на земле	2	1
318	этой темы	1	1
319	из него	1	1
320	и по	4	1
321	с собой	3	1
322	я бы	2	1
323	значительной степени	1	1
324	в каждом	1	1
325	различие между	2	1
326	была в	1	1
327	его в	3	1
328	на протяжении	2	1
329	связываются с	1	1
330	был исключительно	2	1
331	не совпадает	1	1
332	в сложном	1	1
333	с начала	1	1
334	должен был	4	1
335	есть также	2	1
336	он все	1	1
337	в жизни	3	1
338	все границы	1	1
339	самом центре	2	1
340	с тем	9	1
341	которой он	1	1
342	он и	2	1
343	чем в	2	1
344	на помощь	2	1
345	земного рая	1	1
346	место в	2	1
347	видел в	1	1
348	не столько	1	1
349	слово он	1	1
350	было очень	1	1
351	он дает	1	1
352	в которых	4	1
353	от его	2	1
354	всякий раз	1	1
355	поэтому в	1	1
356	мир и	1	1
357	земле и	1	1
358	был не	2	1
359	мук и	1	1
360	его время	1	1
361	и эти	1	1
362	смертной казни	1	1
363	как от	1	1
364	и почти	1	1
365	в землю	1	1
366	адама и	1	1
367	существуют две	1	1
368	в отношении	1	1
369	и против	1	1
370	не менее	1	1
371	не раз	1	1
372	эта мысль	1	1
373	в обоих	1	1
374	в смысле	1	1
375	он жил	1	1
376	в идее	2	1
377	и именно	1	1
378	и связанной	1	1
379	не имеет	3	1
380	его интересует	1	1
381	так много	1	1
382	казалось бы	1	1
383	ничего не	3	1
384	от плоти	2	1
385	плоть от	2	1
386	с одним	1	1
387	к концу	4	1
388	же этот	1	1
389	и нужно	2	1
390	образа но	1	1
391	ничто не	1	1
392	и исторического	1	1
393	как будто	2	1
394	ведь все	1	1
395	не знали	1	1
396	у меня	1	1
397	в космосе	1	1
398	в момент	3	1
399	могут быть	2	1
400	еще страшнее	1	1
401	которому принадлежал	1	1
402	к другу	1	1
403	такова концепция	1	1
404	люди все	1	1
405	его с	2	1
406	как человек	1	1
407	нем есть	1	1
408	свои границы	1	1
409	на это	1	1
410	природы от	2	1
411	и это	12	1
412	связывает его	1	1
413	приходит к	1	1
414	и о	1	1
415	же не	1	1
416	от крови	2	1
417	центре его	2	1
418	то время	2	1
419	в пределах	1	1
420	внутреннюю жизнь	1	1
421	веру в	4	1
422	у которых	2	1
423	можно было	1	1
424	связан с	1	1
425	особенно в	3	1
426	с самим	2	1
427	мог бы	4	1
428	и каждый	1	1
429	когда его	1	1
430	жизнь и	1	1
431	непонятный для	1	1
432	бы еще	1	1
433	об этом	1	1
434	связанная с	1	1
435	о нем	2	1
436	каждый раз	1	1
437	и поэтому	1	1
438	в глаза	1	1
439	одного из	1	1
440	и кровь	2	1
441	нас в	1	1
442	нет у	3	1
443	восходит к	1	1
444	к системе	1	1
445	нем не	2	1
