N	2gram	Propp_Russ_1	Vladivir
1	и в	36	40
2	то что	6	28
3	не только	22	25
4	и не	6	25
5	у него	2	24
6	то есть	3	24
7	том что	19	18
8	в том	17	18
9	но и	16	18
10	еще и	1	18
11	также и	1	17
12	что в	19	17
13	в этом	12	16
14	в его	2	14
15	так что	2	14
16	не может	4	14
17	в виде	6	13
18	точки зрения	3	13
19	только в	4	13
20	сказать что	1	12
21	потому что	10	11
22	таким образом	6	11
23	о том	8	11
24	в году	2	10
25	не просто	2	10
26	ни в	1	10
27	тем не	3	10
28	и его	1	10
29	и потому	2	10
30	уже не	6	9
31	что это	3	9
32	в себе	1	9
33	и с	2	9
34	не менее	3	9
35	под названием	1	9
36	как мы	10	8
37	в своем	3	8
38	в этой	1	8
39	он не	1	8
40	не был	1	8
41	и что	4	8
42	а также	3	8
43	может быть	8	8
44	а не	2	8
45	так же	3	8
46	а только	1	7
47	же с	1	7
48	хотя и	2	7
49	и как	2	7
50	что все	1	7
51	с тем	8	7
52	как и	10	7
53	несмотря на	3	7
54	в то	1	7
55	там же	5	7
56	что и	7	7
57	того что	4	7
58	так как	15	7
59	вместе с	10	7
60	к тому	4	7
61	а в	9	7
62	в своих	2	7
63	и на	10	6
64	кроме того	1	6
65	с точки	3	6
66	иной раз	1	6
67	и это	1	6
68	так и	7	6
69	об этом	9	6
70	и здесь	2	6
71	значит что	2	6
72	если не	1	6
73	но это	4	6
74	мы уже	1	5
75	в ней	2	5
76	совсем не	1	5
77	тут же	2	5
78	отнюдь не	2	5
79	в истории	1	5
80	все эти	2	5
81	тому же	1	5
82	можно было	1	5
83	можно считать	1	5
84	но если	1	5
85	дело в	1	5
86	тем что	4	5
87	для нас	6	5
88	ничего не	3	5
89	у нас	8	5
90	ничего общего	2	5
91	для себя	1	5
92	еще в	4	5
93	в древнем	3	5
94	что он	1	5
95	только на	3	5
96	в одном	3	5
97	не было	2	5
98	в данном	1	5
99	между прочим	2	5
100	то же	3	4
101	что если	1	4
102	и о	1	4
103	вопрос о	1	4
104	но даже	2	4
105	еще не	4	4
106	но не	2	4
107	все же	5	4
108	но в	2	4
109	на то	1	4
110	было бы	1	4
111	чем в	2	4
112	такой же	2	4
113	тому что	4	4
114	не имеет	6	4
115	или как	1	4
116	только при	1	4
117	то время	1	4
118	в дальнейшем	2	4
119	в глаза	1	4
120	не с	3	4
121	никак не	1	4
122	от того	1	4
123	а с	4	4
124	говорит о	1	4
125	до конца	2	4
126	однако и	1	4
127	и все	1	4
128	с м	1	4
129	как это	8	4
130	в течение	5	4
131	по существу	4	4
132	в основном	3	4
133	мы должны	2	4
134	есть и	1	4
135	точно так	1	4
136	же как	1	3
137	на самом	2	3
138	мы имеем	4	3
139	которое в	1	3
140	и был	1	3
141	в чем	1	3
142	не все	1	3
143	отличие от	1	3
144	независимо от	2	3
145	перед нами	1	3
146	всегда был	1	3
147	и у	5	3
148	уже в	1	3
149	из этих	4	3
150	в нем	2	3
151	при этом	6	3
152	в россии	4	3
153	но все	3	3
154	в качестве	3	3
155	это не	10	3
156	далеко не	3	3
157	разного рода	1	3
158	не столько	1	3
159	в отличие	1	3
160	что этот	4	3
161	что есть	1	3
162	весь этот	1	3
163	всякого рода	3	3
164	в духе	1	3
165	оно не	1	3
166	в виду	1	3
167	жизнь и	1	3
168	если бы	1	3
169	и вообще	1	3
170	находится в	2	3
171	настоящее время	3	3
172	к нему	1	3
173	что бы	1	3
174	что здесь	1	3
175	и тем	1	3
176	по этому	3	3
177	вот что	1	3
178	мы знаем	1	3
179	не так	1	3
180	всяком случае	1	3
181	церкви и	1	3
182	в связи	4	3
183	мы видели	1	3
184	подобного рода	1	3
185	как бы	5	3
186	но для	1	3
187	и для	2	3
188	в настоящее	3	3
189	или не	1	3
190	же в	1	3
191	только о	1	3
192	как на	1	3
193	в таком	1	3
194	во всяком	1	3
195	в этот	10	2
196	по преимуществу	1	2
197	не имеют	1	2
198	должна быть	1	2
199	с таким	1	2
200	и за	1	2
201	по его	1	2
202	мы не	6	2
203	греков и	1	2
204	имеет свою	1	2
205	не вполне	1	2
206	на себя	2	2
207	это время	2	2
208	он был	2	2
209	истории в	1	2
210	данном случае	1	2
211	а и	5	2
212	себе и	1	2
213	которые не	3	2
214	общего с	1	2
215	с этим	2	2
216	что касается	1	2
217	и наконец	1	2
218	и к	3	2
219	от этого	1	2
220	в которой	1	2
221	в целом	2	2
222	в нашем	2	2
223	что она	2	2
224	если они	1	2
225	не к	1	2
226	не как	1	2
227	в силу	2	2
228	и по	8	2
229	же не	2	2
230	должен был	1	2
231	в жизни	2	2
232	в это	3	2
233	таком случае	1	2
234	в этих	3	2
235	себя внимание	1	2
236	к тем	3	2
237	имеет ничего	1	2
238	взгляд на	1	2
239	в их	4	2
240	и более	2	2
241	как можно	2	2
242	она не	2	2
243	но что	2	2
244	иметь в	1	2
245	и всегда	1	2
246	в разных	3	2
247	связи с	4	2
248	обращает на	1	2
249	что на	4	2
250	не могут	1	2
251	мало чем	1	2
252	можно думать	1	2
253	в в	2	2
254	всей своей	1	2
255	но мы	1	2
256	что каждый	1	2
257	его в	1	2
258	которые можно	2	2
259	жизнь но	1	2
260	бросается в	1	2
261	быть и	2	2
262	в какой	2	2
263	и так	1	2
264	он уже	1	2
265	который в	1	2
266	не можем	3	2
267	то и	1	2
268	в нашей	1	2
269	в начале	1	2
270	свидетельствует о	1	2
271	из них	8	2
272	не о	1	2
273	только с	1	2
274	заметить что	1	2
275	мы сейчас	1	2
276	же деле	1	2
277	самом же	1	2
278	которых мы	1	2
279	не на	2	2
280	еще до	2	2
281	что мы	1	2
282	как не	2	2
283	но оно	1	2
284	на почве	1	2
285	наряду с	1	2
286	как например	3	2
287	на одной	1	2
288	в одно	1	2
289	не является	1	2
290	этом отношении	1	2
291	на более	1	2
292	но можно	1	2
293	того же	1	2
294	с его	1	2
295	к этому	4	2
296	как известно	2	1
297	можно говорить	2	1
298	например в	2	1
299	чтобы не	1	1
300	рассматривается как	1	1
301	мы здесь	1	1
302	значении этого	1	1
303	только потому	1	1
304	тех же	1	1
305	и должны	1	1
306	что дает	1	1
307	из самых	1	1
308	его чрезвычайно	1	1
309	софии и	1	1
310	из всех	1	1
311	соборе в	1	1
312	которую мы	1	1
313	та же	2	1
314	а где	1	1
315	от своих	1	1
316	но она	2	1
317	что иное	2	1
318	представление о	3	1
319	и самой	1	1
320	был еще	1	1
321	жизни это	1	1
322	в каждой	1	1
323	есть вместе	1	1
324	из одной	1	1
325	иное как	2	1
326	во всех	4	1
327	а следовательно	1	1
328	точка зрения	1	1
329	если в	3	1
330	в общем	1	1
331	с совершенно	1	1
332	очевидно что	1	1
333	отличаются от	1	1
334	что они	7	1
335	относится к	1	1
336	как в	5	1
337	из цикла	1	1
338	в противном	1	1
339	когда он	2	1
340	что по	4	1
341	и последний	1	1
342	очень многие	1	1
343	точку зрения	1	1
344	два обстоятельства	1	1
345	которые в	1	1
346	думать что	3	1
347	может считаться	1	1
348	как он	2	1
349	характерен для	1	1
350	который у	1	1
351	одно целое	1	1
352	зрения в	1	1
353	их в	3	1
354	его от	2	1
355	№ но	1	1
356	которое как	1	1
357	плоти но	1	1
358	интересами и	1	1
359	по античным	1	1
360	у греков	1	1
361	на все	2	1
362	на этой	2	1
363	уже знаем	1	1
364	но их	1	1
365	после этого	4	1
366	с которого	1	1
367	о характере	1	1
368	в них	6	1
369	ii таким	1	1
370	не всегда	1	1
371	которой он	1	1
372	оно имеет	1	1
373	что христос	1	1
374	носит название	1	1
375	в один	2	1
376	смысл и	1	1
377	в западной	2	1
378	во время	14	1
379	и при	1	1
380	и их	4	1
381	при изучении	5	1
382	еще менее	1	1
383	религии но	1	1
384	и без	1	1
385	представить себе	1	1
386	просто в	1	1
387	она в	3	1
388	место в	1	1
389	в которых	5	1
390	не путем	1	1
391	должны были	2	1
392	но эта	1	1
393	не будем	3	1
394	слово для	1	1
395	с такими	1	1
396	что сам	1	1
397	том же	2	1
398	необходимо чтобы	1	1
399	этой работы	2	1
400	в древней	2	1
401	сам он	1	1
402	любви и	1	1
403	и третья	1	1
404	нашем сознании	1	1
405	как акт	1	1
406	виду что	1	1
407	считает что	1	1
408	одна из	4	1
409	что их	1	1
410	к этим	1	1
411	в основе	1	1
412	но вместе	1	1
413	можно судить	1	1
414	следовательно и	1	1
415	того как	5	1
416	только из	1	1
417	того в	1	1
418	это слово	1	1
419	и теперь	1	1
420	до того	2	1
421	доказать что	1	1
422	как будто	5	1
423	ему не	1	1
424	начиная с	3	1
425	такая точка	1	1
426	и всех	1	1
427	так а	1	1
428	и другим	2	1
429	не единственный	1	1
430	и он	1	1
431	всем этим	1	1
432	всего этого	1	1
433	почему и	1	1
434	такой взгляд	1	1
435	говорится что	3	1
436	так в	4	1
437	слова а	1	1
438	и сам	1	1
439	его нет	1	1
440	здесь он	1	1
441	те же	1	1
442	и каждый	1	1
443	подойти к	2	1
444	не имели	1	1
445	религии так	1	1
446	собой и	1	1
447	стремление к	1	1
448	и нужно	1	1
449	и поэтому	2	1
450	очень ярко	1	1
451	внимание на	1	1
452	или на	3	1
453	на что	2	1
454	и просто	1	1
455	можно сказать	1	1
456	не могло	1	1
457	и во	1	1
458	говорить об	1	1
459	и ф	1	1
460	нуждается в	1	1
461	борьбе с	1	1
462	во всей	1	1
463	же после	1	1
464	кто в	1	1
465	в свете	2	1
466	и следовательно	1	1
467	с а	1	1
468	и мы	1	1
469	видим что	1	1
470	же можно	1	1
471	с той	1	1
472	один из	8	1
473	что очень	1	1
474	эту точку	1	1
475	всего не	1	1
476	мы видим	2	1
477	будто бы	6	1
478	что одно	1	1
479	самые разнообразные	1	1
480	их не	2	1
481	в эти	4	1
482	сведений о	1	1
483	самом деле	1	1
484	он считал	1	1
485	этому поводу	2	1
486	времени когда	1	1
487	что подобного	1	1
488	в последний	2	1
489	первые три	1	1
490	этому вопросу	2	1
491	не дает	1	1
492	и других	7	1
493	него нет	1	1
494	не будут	1	1
495	земли и	1	1
496	iii а	1	1
497	увидим еще	1	1
498	с постоянными	1	1
499	труд а	1	1
500	хотел бы	1	1
501	представляют собой	7	1
502	и др	4	1
503	возможно что	1	1
504	что пишет	1	1
505	не единственное	1	1
506	и из	3	1
507	влияние на	1	1
508	же а	2	1
509	к которому	1	1
510	представления но	1	1
511	во второй	1	1
512	он во	1	1
513	такое же	2	1
514	себя и	2	1
515	на которых	1	1
516	что для	1	1
517	от другого	1	1
518	противном случае	1	1
519	в некоторых	4	1
520	в изучение	1	1
521	на этот	3	1
522	ниже в	1	1
523	и непосредственно	2	1
524	его по	1	1
525	о чем	3	1
526	с которым	1	1
527	становится ясным	1	1
528	было в	1	1
529	уже давно	1	1
530	в частности	2	1
531	для них	3	1
532	несовместимого с	1	1
533	можно будет	1	1
534	состояла в	1	1
535	этого труда	2	1
536	в иных	1	1
537	их к	2	1
538	его на	1	1
539	п а	1	1
540	из которых	1	1
541	по своему	1	1
542	зрения чем	1	1
543	к жизни	3	1
544	и софии	1	1
545	пишет в	3	1
546	против такого	1	1
547	в тех	4	1
548	думается что	1	1
549	в первой	1	1
550	исходя из	1	1
551	года и	1	1
552	что первые	1	1
553	этого слова	3	1
554	к понятию	1	1
555	говорить по	1	1
556	этом случае	5	1
557	только для	2	1
558	все это	6	1
559	видно что	6	1
560	специалистов по	1	1
561	ближе к	1	1
562	должны быть	1	1
563	в более	2	1
564	уже на	1	1
565	м соловьев	1	1
566	тем и	2	1
567	между ними	1	1
568	тот кто	1	1
569	а к	1	1
570	иное чем	1	1
571	интерес к	2	1
572	года в	2	1
573	были для	1	1
574	нам не	1	1
575	в свою	3	1
576	это все	1	1
577	с ней	2	1
578	только как	1	1
579	они были	2	1
580	является и	1	1
581	легко заметить	1	1
582	не что	2	1
583	ко всему	1	1
584	большой труд	2	1
585	своей общей	1	1
586	ниже мы	1	1
587	в заключение	1	1
588	докторской диссертации	1	1
589	жизни и	1	1
590	но эти	3	1
591	и другие	13	1
592	того времени	1	1
593	по поводу	1	1
594	он пишет	1	1
595	все что	1	1
596	они не	1	1
