N	2gram	Losev_Vlad_1	RusskieA
1	и в	31	36
2	а а	4	25
3	не только	24	22
4	том что	14	19
5	что в	14	19
6	а н	2	18
7	в и	1	17
8	в том	11	17
9	но и	19	16
10	так как	8	15
11	во время	3	14
12	и м	2	14
13	и другие	1	13
14	в этом	14	12
15	в других	1	11
16	и т	2	10
17	и на	3	10
18	в этот	4	10
19	это не	1	10
20	как и	4	10
21	как мы	9	10
22	вместе с	3	10
23	потому что	11	10
24	т д	2	9
25	об этом	7	9
26	а в	9	9
27	и по	8	8
28	с тем	2	8
29	у нас	6	8
30	о том	11	8
31	один из	4	8
32	мы увидим	3	8
33	из них	2	8
34	может быть	6	8
35	как это	7	8
36	е в	7	8
37	что они	3	7
38	так и	6	7
39	что и	5	7
40	и других	2	7
41	мы не	1	6
42	в виде	3	6
43	так например	2	6
44	таким образом	3	6
45	при этом	2	6
46	видно что	5	6
47	уже не	3	6
48	в них	2	6
49	и не	17	6
50	все это	5	6
51	для нас	4	6
52	то что	18	6
53	а и	1	5
54	как в	3	5
55	все же	3	5
56	там же	13	5
57	с ними	2	5
58	под окнами	1	5
59	и у	4	5
60	одно из	1	5
61	в течение	9	5
62	с в	3	4
63	г в	1	4
64	мы имеем	1	4
65	в первый	1	4
66	еще не	2	4
67	во всех	1	4
68	в эти	7	4
69	что по	1	4
70	представляет собой	1	4
71	после этого	1	4
72	в россии	4	4
73	в г	1	4
74	из этих	2	4
75	в их	1	4
76	что этот	3	4
77	тому что	1	4
78	вплоть до	1	4
79	на кладбище	1	4
80	одна из	1	4
81	связи с	1	4
82	что на	2	4
83	к тому	3	4
84	так в	1	4
85	еще в	4	4
86	и что	6	4
87	тем что	2	4
88	а с	5	4
89	и а	2	4
90	в тех	2	4
91	того что	2	4
92	по существу	2	4
93	но это	3	4
94	в связи	3	4
95	как уже	1	4
96	петра i	1	4
97	не может	6	4
98	только в	9	4
99	к этому	6	4
100	увидим ниже	3	3
101	их и	1	3
102	представление о	1	3
103	которые не	1	3
104	в своем	4	3
105	и те	1	3
106	в основном	1	3
107	на этом	2	3
108	то же	6	3
109	но все	1	3
110	для них	1	3
111	далеко не	1	3
112	несмотря на	4	3
113	в москве	8	3
114	в этих	1	3
115	точки зрения	2	3
116	к тем	1	3
117	таким же	1	3
118	она в	1	3
119	тем не	2	3
120	их в	1	3
121	не менее	2	3
122	в разных	1	3
123	ничего не	3	3
124	к жизни	2	3
125	не с	1	3
126	начиная с	2	3
127	то есть	3	3
128	настоящее время	1	3
129	а также	5	3
130	от них	1	3
131	связаны с	1	3
132	всякого рода	2	3
133	по этому	2	3
134	в качестве	6	3
135	только на	3	3
136	в одном	1	3
137	в области	1	3
138	и из	3	3
139	на этот	6	3
140	о чем	1	3
141	так же	1	3
142	пишет в	1	3
143	в это	2	3
144	этого слова	1	3
145	не будем	2	3
146	в настоящее	1	3
147	в домах	1	3
148	и к	6	3
149	в свою	1	3
150	ко времени	2	3
151	как известно	1	2
152	труд о	1	2
153	можно говорить	1	2
154	которого в	1	2
155	в доме	7	2
156	к нам	1	2
157	но она	3	2
158	что иное	1	2
159	на себя	3	2
160	это время	3	2
161	в ней	1	2
162	он был	14	2
163	иное как	1	2
164	природы и	1	2
165	на самом	1	2
166	но не	3	2
167	значение и	1	2
168	тогда как	1	2
169	не просто	1	2
170	отнюдь не	3	2
171	мы можем	1	2
172	хотя и	4	2
173	и как	4	2
174	его к	2	2
175	но в	12	2
176	с г	1	2
177	в целом	3	2
178	все эти	3	2
179	в нашем	4	2
180	и и	7	2
181	в дальнейшем	8	2
182	и до	2	2
183	как он	4	2
184	что она	2	2
185	в нем	4	2
186	чем у	1	2
187	в силу	1	2
188	его от	1	2
189	в году	30	2
190	в каждом	1	2
191	главным образом	4	2
192	и с	14	2
193	целью получить	1	2
194	с целью	1	2
195	года на	2	2
196	в жизни	3	2
197	привело к	1	2
198	и более	1	2
199	том же	1	2
200	она не	1	2
201	что ему	1	2
202	колени и	1	2
203	у него	15	2
204	судя по	1	2
205	в москву	2	2
206	именно с	2	2
207	до того	1	2
208	но даже	2	2
209	а мы	1	2
210	и здесь	3	2
211	свою очередь	1	2
212	в в	3	2
213	в более	1	2
214	что у	4	2
215	с ним	5	2
216	на все	2	2
217	русских и	1	2
218	и поэтому	1	2
219	на что	2	2
220	в различных	1	2
221	связь между	1	2
